date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2021-10-01,0.0,0.0,41.2,57.7,29.3,0.0
2021-10-02,0.0,0.0,41.4,58.6,26.8,0.0
2021-10-03,0.0,0.0,44.1,61.2,30.2,0.0
2021-10-04,0.0,0.0,46.2,60.6,30.2,0.0
2021-10-05,0.1,0.0,47.1,61.7,34.3,0.0
2021-10-06,0.1,0.0,43.3,56.3,35.1,0.0
2021-10-07,0.4,0.0,39.2,48.7,34.2,0.0
2021-10-08,0.9,0.0,36.3,44.6,33.3,0.0
2021-10-09,1.0,1.0,34.7,39.4,31.6,0.1
2021-10-10,1.0,1.0,33.6,41.5,28.4,0.1
2021-10-11,1.0,3.0,29.8,35.4,21.6,0.3
2021-10-12,1.2,4.0,22.3,30.0,14.7,0.6
2021-10-13,1.2,3.0,23.2,30.0,19.6,0.6
2021-10-14,1.2,3.0,22.1,31.6,18.9,0.7
2021-10-15,1.3,4.0,27.1,37.6,19.0,0.8
2021-10-16,1.4,3.0,40.3,52.2,29.3,0.8
2021-10-17,1.4,2.0,42.8,54.1,30.6,0.8
2021-10-18,1.5,3.0,38.5,49.3,30.2,1.0
2021-10-19,2.7,16.0,32.5,37.8,25.5,2.2
2021-10-20,2.7,14.0,32.4,41.2,24.4,2.2
2021-10-21,2.8,12.0,38.5,47.1,31.5,2.2
2021-10-22,2.8,11.0,41.2,53.8,32.0,2.1
2021-10-23,2.8,11.0,31.8,39.7,25.7,2.1
2021-10-24,3.0,11.0,34.3,41.9,25.5,2.2
2021-10-25,3.2,8.0,42.6,47.8,34.3,2.3
2021-10-26,3.2,8.0,28.8,34.3,24.8,2.1
2021-10-27,3.3,8.0,29.5,33.8,25.0,2.2
2021-10-28,3.3,8.0,35.2,45.7,29.1,2.2
2021-10-29,3.4,8.0,39.7,48.2,32.9,2.2
2021-10-30,3.4,8.0,35.8,42.1,29.3,2.2
2021-10-31,3.4,9.0,28.6,32.9,24.6,2.2
2021-11-01,3.5,8.0,32.5,41.0,25.0,2.2
2021-11-02,3.5,8.0,34.2,39.4,31.1,2.2
2021-11-03,3.5,8.0,34.9,43.5,28.4,2.2
2021-11-04,3.5,8.0,41.2,50.7,32.4,2.2
2021-11-05,3.6,8.0,36.1,44.8,29.8,2.2
2021-11-06,3.6,8.0,39.0,42.8,35.2,2.2
2021-11-07,3.7,11.0,28.2,35.2,21.2,2.4
2021-11-08,3.8,10.0,26.6,34.5,13.8,2.4
2021-11-09,3.8,10.0,30.4,40.3,18.7,2.5
2021-11-10,3.8,10.0,23.2,30.7,17.4,2.4
2021-11-11,3.9,11.0,25.5,29.8,17.4,2.6
2021-11-12,4.0,11.0,34.2,40.6,26.4,2.6
2021-11-13,4.1,11.0,34.9,40.1,32.0,2.6
2021-11-14,4.1,11.0,37.6,44.2,32.5,2.7
2021-11-15,4.1,10.0,39.9,46.8,35.1,2.7
2021-11-16,4.1,11.0,26.6,38.7,9.3,2.6
2021-11-17,4.1,11.0,12.9,22.5,2.7,2.5
2021-11-18,4.2,11.0,29.7,36.9,9.0,2.6
2021-11-19,4.3,11.0,29.3,34.5,24.3,2.7
