date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2021-10-01,0.0,0.0,42.6,52.9,35.8,0.0
2021-10-02,0.0,0.0,46.0,59.0,38.7,0.0
2021-10-03,0.0,0.0,47.1,54.0,43.2,0.0
2021-10-04,0.0,0.0,46.0,57.9,36.5,0.0
2021-10-05,0.0,0.0,43.7,48.7,36.7,0.0
2021-10-06,0.2,0.0,38.3,42.1,35.6,0.0
2021-10-07,0.2,0.0,37.4,47.5,32.7,0.0
2021-10-08,0.2,0.0,39.6,51.4,32.9,0.0
2021-10-09,0.3,0.0,39.4,43.3,31.6,0.0
2021-10-10,1.2,0.0,36.5,45.5,32.9,0.0
2021-10-11,1.2,0.0,34.3,38.8,30.2,0.0
2021-10-12,1.4,0.0,33.6,39.9,28.9,0.1
2021-10-13,1.7,0.0,34.2,36.7,32.7,0.1
2021-10-14,1.8,0.0,37.4,41.2,33.6,0.0
2021-10-15,1.8,0.0,41.4,44.8,38.1,0.0
2021-10-16,1.8,0.0,45.0,55.2,39.7,0.0
2021-10-17,1.8,0.0,43.5,49.8,38.3,0.0
2021-10-18,1.8,0.0,40.8,43.7,36.7,0.0
2021-10-19,1.8,0.0,45.0,52.2,36.3,0.0
2021-10-20,2.1,0.0,42.1,48.6,36.5,0.0
2021-10-21,2.1,0.0,43.5,48.9,35.6,0.0
2021-10-22,2.7,0.0,41.7,44.8,36.3,0.0
2021-10-23,2.8,0.0,38.7,41.5,34.7,0.0
2021-10-24,3.2,0.0,39.9,42.1,35.4,0.0
2021-10-25,3.7,0.0,37.6,39.9,35.8,0.0
2021-10-26,5.1,0.0,37.0,39.6,34.7,0.0
2021-10-27,5.7,0.0,36.7,40.3,34.3,0.0
2021-10-28,8.2,0.0,43.2,50.5,34.3,0.0
2021-10-29,9.3,0.0,35.2,40.5,30.6,0.0
2021-10-30,9.3,0.0,34.9,42.1,28.9,0.0
2021-10-31,9.3,0.0,37.2,43.7,31.6,0.0
2021-11-01,9.3,0.0,36.7,39.7,32.2,0.0
2021-11-02,9.3,0.0,35.1,36.5,33.6,0.1
2021-11-03,9.3,0.0,38.8,42.8,34.3,0.0
