date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2010-10-01,0.0,0.0,51.6,0.0
2010-10-02,0.0,0.0,53.6,0.0
2010-10-03,0.1,0.0,51.3,0.0
2010-10-04,0.2,0.0,46.8,0.0
2010-10-05,0.3,0.0,44.8,0.0
2010-10-06,0.7,0.0,43.5,0.0
2010-10-07,1.6,1.0,39.0,0.2
2010-10-08,1.9,1.0,34.0,0.1
2010-10-09,1.9,1.0,37.2,0.1
2010-10-10,1.9,0.0,40.1,0.0
2010-10-11,2.0,0.0,40.1,0.0
2010-10-12,2.0,0.0,37.0,0.0
2010-10-13,2.0,0.0,39.7,0.0
2010-10-14,2.0,0.0,45.9,0.0
2010-10-15,2.0,0.0,43.2,0.0
2010-10-16,2.0,0.0,44.6,0.0
2010-10-17,2.0,0.0,43.5,0.0
2010-10-18,2.1,0.0,39.7,0.0
2010-10-19,2.1,0.0,38.3,0.0
2010-10-20,2.1,0.0,42.4,0.0
2010-10-21,2.1,0.0,41.5,0.0
2010-10-22,2.1,0.0,36.7,0.0
2010-10-23,2.3,0.0,35.4,0.0
2010-10-24,3.3,0.0,36.7,0.0
2010-10-25,4.2,6.0,24.6,0.8
2010-10-26,5.0,13.0,21.7,1.4
2010-10-27,5.0,9.0,22.8,1.4
2010-10-28,5.1,5.0,34.3,1.3
2010-10-29,5.1,3.0,41.7,1.1
2010-10-30,5.4,6.0,37.9,1.3
2010-10-31,5.6,5.0,33.6,1.3
2010-11-01,5.6,4.0,33.1,1.2
2010-11-02,5.6,3.0,37.8,1.1
2010-11-03,5.6,2.0,38.7,0.9
2010-11-04,5.6,1.0,41.5,0.4
2010-11-05,5.6,1.0,42.6,0.3
2010-11-06,5.6,0.0,43.5,0.0
2010-11-07,5.7,0.0,39.0,0.0
2010-11-08,6.1,4.0,30.4,0.7
2010-11-09,6.2,4.0,17.6,0.7
2010-11-10,6.3,3.0,21.0,0.8
2010-11-11,6.3,4.0,19.2,0.8
2010-11-12,6.3,3.0,20.7,0.8
2010-11-13,6.3,2.0,23.5,0.8
2010-11-14,6.5,2.0,26.6,1.0
2010-11-15,6.7,5.0,28.4,1.2
2010-11-16,7.1,7.0,27.3,1.5
2010-11-17,7.1,7.0,25.0,1.5
2010-11-18,7.1,6.0,37.6,1.4
2010-11-19,7.1,6.0,35.2,1.4
2010-11-20,8.2,19.0,27.1,2.5
2010-11-21,8.8,22.0,19.4,3.1
2010-11-22,9.0,20.0,15.4,3.3
2010-11-23,9.8,27.0,15.4,4.1
2010-11-24,9.8,24.0,-5.1,4.1
2010-11-25,9.8,21.0,1.9,4.1
2010-11-26,9.8,19.0,23.9,4.1
2010-11-27,9.8,18.0,26.8,4.1
2010-11-28,10.1,20.0,17.2,4.3
2010-11-29,10.1,20.0,7.5,4.3
2010-11-30,10.3,18.0,16.2,4.3
2010-12-01,10.4,18.0,30.7,4.3
2010-12-02,10.4,17.0,34.2,4.3
2010-12-03,10.5,19.0,31.6,4.4
