date,PREC_DAILY,WTEQ_DAILY
1980-10-01,0.0,0.1
1980-10-02,0.0,0.1
1980-10-03,0.0,0.1
1980-10-04,0.0,0.1
1980-10-05,0.0,0.0
1980-10-06,0.0,0.0
1980-10-07,0.0,0.0
1980-10-08,0.4,0.0
1980-10-09,0.4,0.0
1980-10-10,0.4,0.0
1980-10-11,0.5,0.1
1980-10-12,0.5,0.1
1980-10-13,0.6,0.1
1980-10-14,0.8,0.1
1980-10-15,0.9,0.1
1980-10-16,1.0,0.1
1980-10-17,1.0,0.1
1980-10-18,1.0,0.1
1980-10-19,1.0,0.1
1980-10-20,1.2,1.3
1980-10-21,2.0,1.3
1980-10-22,2.0,1.3
1980-10-23,2.0,1.3
1980-10-24,2.1,1.3
1980-10-25,2.2,1.3
1980-10-26,2.2,1.3
1980-10-27,2.2,1.3
1980-10-28,2.2,1.3
1980-10-29,2.2,1.3
1980-10-30,2.2,1.3
1980-10-31,2.2,1.7
1980-11-01,3.0,1.7
1980-11-02,3.1,1.7
1980-11-03,3.1,1.6
1980-11-04,3.1,1.6
1980-11-05,3.1,1.6
1980-11-06,3.5,1.6
1980-11-07,4.5,1.9
1980-11-08,5.4,2.0
1980-11-09,5.6,2.2
1980-11-10,6.0,2.2
1980-11-11,6.0,2.2
1980-11-12,6.0,2.5
1980-11-13,6.1,2.6
1980-11-14,6.1,2.8
1980-11-15,6.1,2.9
1980-11-16,6.2,3.1
1980-11-17,6.2,3.8
1980-11-18,6.6,3.8
1980-11-19,7.0,3.8
1980-11-20,7.0,4.9
1980-11-21,8.3,4.9
1980-11-22,8.4,4.9
1980-11-23,8.5,4.9
1980-11-24,8.5,5.0
1980-11-25,8.5,5.0
1980-11-26,8.8,5.6
1980-11-27,8.9,5.7
1980-11-28,9.2,6.4
1980-11-29,10.0,6.9
1980-11-30,10.4,7.0
1980-12-01,10.4,7.8
1980-12-02,11.4,9.2
1980-12-03,12.4,9.8
1980-12-04,12.7,9.9
1980-12-05,13.0,9.9
1980-12-06,13.0,9.9
1980-12-07,13.0,9.9
1980-12-08,13.1,10.0
1980-12-09,13.1,10.2
1980-12-10,13.4,10.8
1980-12-11,13.7,10.9
1980-12-12,13.7,10.9
1980-12-13,13.7,11.0
1980-12-14,13.9,11.3
1980-12-15,13.9,11.3
1980-12-16,13.9,11.3
1980-12-17,13.9,11.3
1980-12-18,14.1,11.3
1980-12-19,14.2,11.3
1980-12-20,14.6,12.0
1980-12-21,15.8,13.1
1980-12-22,16.6,14.2
1980-12-23,16.6,14.4
1980-12-24,17.3,15.1
1980-12-25,18.4,16.1
1980-12-26,18.9,16.1
1980-12-27,18.9,16.1
1980-12-28,18.9,16.1
1980-12-29,19.1,16.1
1980-12-30,19.1,16.1
1980-12-31,19.3,16.1
1981-01-01,19.3,16.1
1981-01-02,19.3,16.1
1981-01-03,19.3,16.1
1981-01-04,19.3,16.1
1981-01-05,19.3,16.0
1981-01-06,19.3,16.0
1981-01-07,19.3,16.0
1981-01-08,19.3,16.0
1981-01-09,19.3,16.0
1981-01-10,19.3,16.0
1981-01-11,19.3,16.0
1981-01-12,19.3,16.1
1981-01-13,19.3,16.1
1981-01-14,19.3,16.1
1981-01-15,19.3,16.1
1981-01-16,19.3,16.0
1981-01-17,19.3,16.0
1981-01-18,19.3,16.0
1981-01-19,19.3,16.0
1981-01-20,19.3,15.8
1981-01-21,19.3,15.8
1981-01-22,19.3,16.0
1981-01-23,19.7,17.0
1981-01-24,21.1,17.6
1981-01-25,21.3,18.0
1981-01-26,21.8,18.1
1981-01-27,21.8,18.1
1981-01-28,21.8,18.1
1981-01-29,21.9,18.1
1981-01-30,21.9,18.1
1981-01-31,21.9,18.1
1981-02-01,21.9,18.0
1981-02-02,21.9,18.0
1981-02-03,21.9,18.1
1981-02-04,21.9,18.1
1981-02-05,22.1,18.1
1981-02-06,22.1,18.1
1981-02-07,22.1,18.3
1981-02-08,22.4,18.3
1981-02-09,22.7,18.3
1981-02-10,22.7,18.5
1981-02-11,22.7,18.6
1981-02-12,22.7,19.1
1981-02-13,23.1,19.6
1981-02-14,23.3,20.3
1981-02-15,24.2,21.8
1981-02-16,25.2,22.0
1981-02-17,26.0,22.3
1981-02-18,26.3,23.0
1981-02-19,26.6,23.1
1981-02-20,26.7,23.3
1981-02-21,26.8,23.3
1981-02-22,26.8,23.8
1981-02-23,26.8,23.8
1981-02-24,27.1,23.8
1981-02-25,27.2,23.8
1981-02-26,27.2,23.8
1981-02-27,27.2,23.8
1981-02-28,27.2,23.8
1981-03-01,27.2,23.8
1981-03-02,27.2,23.8
1981-03-03,27.2,23.8
1981-03-04,27.4,24.1
1981-03-05,27.6,24.3
1981-03-06,27.8,24.3
1981-03-07,28.0,24.3
1981-03-08,28.0,24.3
1981-03-09,28.0,24.3
1981-03-10,28.0,24.6
1981-03-11,28.0,24.6
1981-03-12,28.0,24.6
1981-03-13,28.0,24.6
1981-03-14,28.0,24.6
1981-03-15,28.1,24.8
1981-03-16,28.7,25.3
1981-03-17,28.7,25.7
1981-03-18,29.0,25.8
1981-03-19,29.0,25.9
1981-03-20,29.0,25.9
1981-03-21,29.0,26.2
1981-03-22,29.6,26.3
1981-03-23,29.6,26.3
1981-03-24,29.6,26.6
1981-03-25,29.7,26.6
1981-03-26,29.7,26.6
1981-03-27,29.8,26.7
1981-03-28,29.8,27.2
1981-03-29,31.0,27.8
1981-03-30,31.3,28.4
1981-03-31,31.8,28.7
1981-04-01,31.9,28.9
1981-04-02,32.3,29.4
1981-04-03,32.8,29.5
1981-04-04,32.9,29.8
1981-04-05,33.1,29.8
1981-04-06,33.2,29.9
1981-04-07,33.3,30.1
1981-04-08,33.5,30.7
1981-04-09,34.2,31.0
1981-04-10,34.2,31.6
1981-04-11,34.8,31.8
1981-04-12,35.1,32.1
1981-04-13,35.3,32.2
1981-04-14,35.8,32.5
1981-04-15,35.8,32.5
1981-04-16,35.8,32.5
1981-04-17,35.8,32.5
1981-04-18,35.8,32.5
1981-04-19,35.8,32.6
1981-04-20,37.7,33.3
1981-04-21,38.0,34.3
1981-04-22,39.1,34.4
1981-04-23,39.6,34.5
1981-04-24,39.6,34.3
1981-04-25,39.6,34.3
1981-04-26,39.6,34.0
1981-04-27,40.3,34.3
1981-04-28,40.5,34.3
1981-04-29,40.5,33.8
1981-04-30,40.5,33.2
1981-05-01,40.5,32.8
1981-05-02,40.7,32.6
1981-05-03,40.9,32.7
1981-05-04,41.1,32.8
1981-05-05,41.3,32.9
1981-05-06,41.3,32.9
1981-05-07,41.3,32.9
1981-05-08,41.6,33.0
1981-05-09,41.6,33.2
1981-05-10,41.8,33.2
1981-05-11,41.8,33.0
1981-05-12,41.8,32.9
1981-05-13,41.8,32.9
1981-05-14,42.3,32.5
1981-05-15,43.9,31.9
1981-05-16,43.9,31.7
1981-05-17,43.9,31.4
1981-05-18,44.0,29.9
1981-05-19,44.0,29.0
1981-05-20,44.0,28.5
1981-05-21,44.1,27.3
1981-05-22,44.3,26.8
1981-05-23,44.4,26.2
1981-05-24,44.5,25.8
1981-05-25,45.5,24.8
1981-05-26,45.6,24.1
1981-05-27,45.6,23.3
1981-05-28,45.6,22.6
1981-05-29,45.6,21.8
1981-05-30,45.6,19.1
1981-05-31,45.9,19.3
1981-06-01,46.1,20.1
1981-06-02,46.3,20.1
1981-06-03,46.8,20.3
1981-06-04,47.2,19.8
1981-06-05,47.6,19.1
1981-06-06,47.8,19.1
1981-06-07,48.3,19.1
1981-06-08,49.3,19.3
1981-06-09,49.5,19.3
1981-06-10,49.9,19.1
1981-06-11,49.9,19.0
1981-06-12,50.7,21.0
1981-06-13,53.0,21.1
1981-06-14,53.4,20.8
1981-06-15,53.4,20.1
1981-06-16,54.1,21.1
1981-06-17,54.9,21.8
1981-06-18,55.8,21.3
1981-06-19,55.9,21.3
1981-06-20,56.8,21.1
1981-06-21,56.9,20.8
1981-06-22,57.3,20.6
1981-06-23,57.7,20.1
1981-06-24,57.8,19.3
1981-06-25,57.8,18.5
1981-06-26,57.9,17.8
1981-06-27,58.2,16.8
1981-06-28,58.2,16.0
1981-06-29,58.3,14.6
1981-06-30,58.3,13.7
1981-07-01,58.3,12.6
1981-07-02,58.3,10.8
1981-07-03,58.3,9.0
1981-07-04,58.3,7.4
1981-07-05,58.5,6.4
1981-07-06,59.1,5.9
1981-07-07,60.0,5.0
1981-07-08,60.0,3.8
1981-07-09,60.0,2.7
1981-07-10,60.1,1.3
1981-07-11,60.1,0.4
1981-07-12,60.2,0.1
1981-07-13,60.4,0.1
1981-07-14,60.5,0.0
1981-07-15,60.6,0.0
1981-07-16,60.6,0.0
1981-07-17,60.6,0.0
1981-07-18,60.7,0.0
1981-07-19,61.1,0.0
1981-07-20,61.4,0.0
1981-07-21,61.4,0.0
