date,WTEQ_DAILY
1986-10-01,0.0
1986-10-02,0.0
1986-10-03,0.0
1986-10-04,0.0
1986-10-05,0.0
1986-10-06,0.0
1986-10-07,0.0
1986-10-08,0.0
1986-10-09,0.0
1986-10-10,0.0
1986-10-11,0.0
1986-10-12,0.0
1986-10-13,0.0
1986-10-14,0.0
1986-10-15,0.0
1986-10-16,0.0
1986-10-17,0.0
1986-10-18,0.0
1986-10-19,0.0
1986-10-20,0.0
1986-10-21,0.0
1986-10-22,0.0
1986-10-23,0.0
1986-10-24,0.0
1986-10-25,0.0
1986-10-26,0.0
1986-10-27,0.0
1986-10-28,0.0
1986-10-29,0.0
1986-10-30,0.0
1986-10-31,0.0
1986-11-01,0.0
1986-11-02,0.0
1986-11-03,0.0
1986-11-04,0.0
1986-11-05,0.2
1986-11-06,0.4
1986-11-07,0.5
1986-11-08,0.7
1986-11-09,1.1
1986-11-10,1.5
1986-11-11,1.6
1986-11-12,1.7
1986-11-13,1.8
1986-11-14,1.9
1986-11-15,2.0
1986-11-16,2.1
1986-11-17,2.1
1986-11-18,2.3
1986-11-19,2.3
1986-11-20,2.5
1986-11-21,2.7
1986-11-22,2.8
1986-11-23,3.0
1986-11-24,3.0
1986-11-25,3.1
1986-11-26,3.3
1986-11-27,3.3
1986-11-28,3.3
1986-11-29,3.3
1986-11-30,3.3
1986-12-01,3.3
1986-12-02,3.3
1986-12-03,3.4
1986-12-04,3.5
1986-12-05,3.6
1986-12-06,3.6
1986-12-07,3.6
1986-12-08,3.6
1986-12-09,3.6
1986-12-10,3.4
1986-12-11,3.4
1986-12-12,3.4
1986-12-13,3.6
1986-12-14,3.6
1986-12-15,3.6
1986-12-16,3.6
1986-12-17,3.6
1986-12-18,3.6
1986-12-19,3.6
1986-12-20,3.6
1986-12-21,3.6
1986-12-22,3.6
1986-12-23,3.6
1986-12-24,3.6
1986-12-25,3.6
1986-12-26,3.6
1986-12-27,3.6
1986-12-28,3.6
1986-12-29,3.6
1986-12-30,3.6
1986-12-31,3.7
1987-01-01,4.0
1987-01-02,4.0
1987-01-03,4.0
1987-01-04,4.0
1987-01-05,4.0
