date,PREC_DAILY,WTEQ_DAILY
1986-10-01,0.0,0.0
1986-10-02,0.0,0.0
1986-10-03,0.1,0.0
1986-10-04,0.1,0.0
1986-10-05,0.1,0.0
1986-10-06,0.1,0.0
1986-10-07,0.1,0.0
1986-10-08,0.1,0.0
1986-10-09,0.2,0.0
1986-10-10,0.3,0.0
1986-10-11,0.3,0.0
1986-10-12,0.3,0.0
1986-10-13,0.3,0.0
1986-10-14,0.3,0.0
1986-10-15,0.3,0.0
1986-10-16,0.4,0.0
1986-10-17,0.4,0.0
1986-10-18,0.4,0.0
1986-10-19,0.4,0.0
1986-10-20,0.4,0.0
1986-10-21,0.4,0.0
1986-10-22,0.4,0.0
1986-10-23,0.4,0.0
1986-10-24,0.4,0.0
1986-10-25,0.4,0.0
1986-10-26,0.4,0.0
1986-10-27,0.4,0.0
1986-10-28,0.5,0.1
1986-10-29,0.5,0.1
1986-10-30,0.8,0.6
1986-10-31,0.8,0.6
1986-11-01,0.8,0.6
1986-11-02,0.8,0.6
1986-11-03,0.8,0.6
1986-11-04,0.8,0.6
1986-11-05,0.9,0.8
1986-11-06,1.0,0.9
1986-11-07,1.1,1.1
1986-11-08,1.6,1.5
1986-11-09,1.8,1.7
1986-11-10,1.9,1.8
1986-11-11,2.1,2.0
1986-11-12,2.1,2.0
1986-11-13,2.1,2.0
1986-11-14,2.2,2.1
1986-11-15,2.2,2.1
1986-11-16,2.6,2.6
1986-11-17,2.6,2.6
1986-11-18,3.0,3.1
1986-11-19,3.0,3.1
1986-11-20,3.1,3.2
1986-11-21,3.2,3.3
1986-11-22,3.3,3.4
1986-11-23,3.3,3.4
1986-11-24,3.3,3.4
1986-11-25,3.3,3.4
1986-11-26,3.3,3.4
1986-11-27,3.4,3.4
1986-11-28,3.4,3.4
1986-11-29,3.4,3.4
1986-11-30,3.4,3.4
1986-12-01,3.4,3.4
1986-12-02,3.4,3.5
1986-12-03,3.4,3.5
1986-12-04,3.4,3.5
1986-12-05,3.6,3.7
1986-12-06,3.7,3.8
1986-12-07,3.7,3.8
1986-12-08,3.7,3.8
1986-12-09,3.7,3.8
1986-12-10,3.7,3.8
1986-12-11,3.7,3.8
1986-12-12,3.7,3.8
1986-12-13,3.7,3.8
1986-12-14,3.7,3.8
1986-12-15,3.7,3.8
1986-12-16,3.7,3.8
1986-12-17,3.7,3.8
1986-12-18,3.7,3.8
1986-12-19,3.7,3.8
1986-12-20,3.7,3.8
1986-12-21,3.7,3.8
1986-12-22,3.7,3.8
1986-12-23,3.7,3.8
1986-12-24,3.7,3.8
1986-12-25,3.7,3.8
1986-12-26,3.7,3.8
1986-12-27,3.7,3.8
1986-12-28,3.7,3.8
1986-12-29,3.7,3.8
1986-12-30,3.7,3.8
1986-12-31,3.8,3.8
1987-01-01,4.1,4.1
1987-01-02,4.1,4.1
1987-01-03,4.2,4.2
1987-01-04,4.4,4.3
1987-01-05,4.7,4.3
1987-01-06,4.7,4.3
1987-01-07,4.7,4.3
1987-01-08,4.7,4.3
1987-01-09,4.7,4.3
1987-01-10,4.8,4.4
1987-01-11,4.8,4.4
1987-01-12,4.8,4.4
1987-01-13,4.8,4.4
1987-01-14,4.8,4.4
1987-01-15,4.8,4.4
1987-01-16,4.8,4.4
1987-01-17,4.9,4.5
1987-01-18,5.0,4.6
1987-01-19,5.0,4.6
1987-01-20,5.0,4.6
1987-01-21,5.0,4.6
1987-01-22,5.1,4.7
1987-01-23,5.1,4.7
1987-01-24,5.3,4.9
1987-01-25,5.8,5.4
1987-01-26,5.8,5.4
1987-01-27,5.9,5.4
1987-01-28,6.0,5.5
1987-01-29,6.0,5.5
1987-01-30,6.1,5.5
1987-01-31,6.1,5.5
1987-02-01,6.1,5.5
1987-02-02,6.1,5.5
1987-02-03,6.4,5.7
1987-02-04,6.4,5.7
1987-02-05,6.4,5.7
1987-02-06,6.4,5.7
1987-02-07,6.4,5.7
1987-02-08,6.4,5.7
1987-02-09,6.4,5.7
1987-02-10,6.4,5.7
1987-02-11,6.4,5.7
1987-02-12,6.4,5.7
1987-02-13,6.7,5.8
1987-02-14,7.0,6.0
1987-02-15,7.0,6.0
1987-02-16,7.0,6.0
1987-02-17,7.0,6.0
1987-02-18,7.0,6.0
1987-02-19,7.0,6.0
1987-02-20,7.0,6.0
1987-02-21,7.0,6.0
1987-02-22,7.5,6.6
1987-02-23,7.7,7.1
1987-02-24,7.8,7.2
1987-02-25,7.8,7.2
1987-02-26,7.9,7.3
1987-02-27,7.9,7.3
1987-02-28,7.9,7.3
1987-03-01,7.9,7.3
1987-03-02,7.9,7.3
1987-03-03,8.0,7.4
1987-03-04,8.0,7.3
1987-03-05,8.0,7.3
1987-03-06,8.0,7.0
1987-03-07,8.2,7.2
1987-03-08,8.2,7.2
1987-03-09,8.2,7.2
1987-03-10,8.2,7.2
1987-03-11,8.3,7.3
1987-03-12,8.4,7.4
1987-03-13,8.5,7.5
1987-03-14,8.5,7.5
1987-03-15,8.5,7.5
1987-03-16,8.5,7.5
1987-03-17,8.6,7.6
1987-03-18,8.7,7.7
1987-03-19,8.8,7.8
1987-03-20,8.8,7.8
1987-03-21,8.8,7.8
1987-03-22,8.8,7.8
1987-03-23,8.8,7.8
1987-03-24,8.8,7.8
1987-03-25,8.9,7.9
1987-03-26,8.9,7.9
1987-03-27,8.9,7.9
1987-03-28,8.9,7.9
1987-03-29,8.9,7.9
1987-03-30,8.9,7.9
1987-03-31,8.9,7.7
1987-04-01,8.9,7.5
1987-04-02,8.9,7.3
1987-04-03,8.9,7.0
1987-04-04,8.9,6.6
1987-04-05,8.9,6.0
1987-04-06,8.9,5.3
1987-04-07,8.9,4.7
1987-04-08,9.0,4.1
1987-04-09,9.1,3.9
1987-04-10,9.2,3.5
1987-04-11,9.2,3.0
1987-04-12,9.2,3.0
1987-04-13,9.3,2.5
1987-04-14,9.3,2.1
1987-04-15,9.3,0.7
1987-04-16,9.3,0.5
1987-04-17,9.3,0.5
1987-04-18,9.3,0.5
1987-04-19,9.5,0.0
1987-04-20,9.5,0.0
1987-04-21,9.5,0.0
1987-04-22,9.5,0.0
1987-04-23,9.5,0.0
1987-04-24,9.5,0.0
1987-04-25,9.5,0.0
1987-04-26,9.5,0.0
1987-04-27,9.5,0.0
1987-04-28,9.5,0.0
1987-04-29,9.5,0.0
1987-04-30,9.5,0.0
1987-05-01,9.8,0.0
1987-05-02,9.8,0.0
1987-05-03,9.8,0.0
1987-05-04,9.9,0.0
1987-05-05,9.9,0.0
1987-05-06,9.9,0.0
1987-05-07,9.9,0.0
1987-05-08,9.9,0.0
1987-05-09,9.9,0.0
1987-05-10,10.0,0.0
1987-05-11,10.0,0.0
1987-05-12,10.0,0.0
1987-05-13,10.0,0.0
1987-05-14,10.0,0.0
1987-05-15,10.5,0.0
1987-05-16,10.8,0.0
1987-05-17,11.2,0.0
1987-05-18,11.6,0.0
1987-05-19,12.0,0.0
1987-05-20,12.2,0.0
1987-05-21,12.2,0.0
1987-05-22,12.2,0.0
1987-05-23,12.3,0.0
1987-05-24,12.4,0.0
1987-05-25,12.4,0.0
1987-05-26,12.9,0.0
1987-05-27,13.1,0.0
1987-05-28,13.5,0.0
1987-05-29,13.5,0.0
1987-05-30,13.5,0.0
1987-05-31,13.5,0.0
1987-06-01,13.6,0.0
1987-06-02,13.6,0.0
1987-06-03,13.7,0.0
1987-06-04,13.7,0.0
1987-06-05,13.7,0.0
1987-06-06,13.8,0.0
1987-06-07,14.0,0.0
1987-06-08,14.0,0.0
1987-06-09,14.0,0.0
1987-06-10,14.0,0.0
1987-06-11,14.0,0.0
1987-06-12,14.0,0.0
1987-06-13,14.1,0.0
1987-06-14,14.1,0.0
1987-06-15,14.1,0.0
1987-06-16,14.1,0.0
1987-06-17,14.1,0.0
1987-06-18,14.1,0.0
1987-06-19,14.1,0.0
1987-06-20,14.1,0.0
1987-06-21,14.1,0.0
1987-06-22,14.1,0.0
1987-06-23,14.1,0.0
1987-06-24,14.1,0.0
1987-06-25,14.1,0.0
1987-06-26,14.1,0.0
1987-06-27,14.1,0.0
1987-06-28,14.1,0.0
1987-06-29,14.1,0.0
1987-06-30,14.2,0.0
1987-07-01,14.2,0.0
1987-07-02,14.2,0.0
1987-07-03,14.2,0.0
1987-07-04,14.2,0.0
1987-07-05,14.2,0.0
1987-07-06,14.2,0.0
1987-07-07,14.2,0.0
1987-07-08,14.2,0.0
1987-07-09,14.5,0.0
1987-07-10,14.8,0.0
1987-07-11,14.8,0.0
1987-07-12,14.8,0.0
1987-07-13,14.9,0.0
1987-07-14,14.9,0.0
1987-07-15,14.9,0.0
1987-07-16,15.1,0.0
1987-07-17,15.2,0.0
1987-07-18,15.3,0.0
1987-07-19,15.3,0.0
1987-07-20,15.3,0.0
1987-07-21,16.1,0.0
