date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1986-10-01,0.2,28.2,33.1,25.2,3.0
1986-10-02,0.2,27.0,36.0,23.7,3.0
1986-10-03,0.2,29.3,43.9,21.7,3.0
1986-10-04,0.3,35.6,52.0,25.7,2.9
1986-10-05,0.3,39.9,53.6,31.1,2.8
1986-10-06,0.3,42.1,58.5,34.9,2.7
1986-10-07,0.3,42.6,61.3,32.4,2.4
1986-10-08,0.3,44.4,59.5,35.2,2.2
1986-10-09,0.3,44.2,61.5,36.9,1.9
1986-10-10,0.3,45.0,62.4,36.5,1.7
1986-10-11,0.3,32.2,47.7,23.2,1.7
1986-10-12,0.3,33.1,53.1,23.7,1.7
1986-10-13,0.3,39.2,59.2,29.5,1.5
1986-10-14,0.3,40.6,62.2,32.5,1.5
1986-10-15,0.3,41.5,59.2,33.4,1.5
1986-10-16,0.3,37.6,49.8,29.8,1.3
1986-10-17,0.3,,,,1.1
1986-10-18,0.3,27.0,39.0,19.8,0.9
1986-10-19,0.3,32.0,42.8,27.7,0.8
1986-10-20,0.3,35.6,50.7,26.2,0.8
1986-10-21,0.3,37.2,52.0,30.0,0.7
1986-10-22,0.3,36.9,53.6,28.8,0.6
1986-10-23,0.3,36.5,44.1,30.9,0.6
1986-10-24,0.3,,,,0.5
1986-10-25,0.3,,,,0.4
1986-10-26,0.4,44.4,55.6,39.6,0.3
1986-10-27,0.4,39.2,48.9,32.7,0.3
1986-10-28,0.4,38.1,50.9,29.7,0.2
1986-10-29,0.4,37.4,43.0,33.6,0.2
1986-10-30,0.4,31.8,41.9,23.2,0.2
1986-10-31,0.4,26.1,38.1,20.8,0.2
1986-11-01,0.4,25.9,38.1,19.8,0.2
1986-11-02,0.4,31.1,46.4,23.2,0.2
1986-11-03,0.4,38.1,54.3,31.3,0.2
1986-11-04,0.4,39.9,61.0,29.1,0.3
1986-11-05,0.4,41.9,56.1,26.1,0.3
1986-11-06,0.4,22.3,36.0,14.9,0.4
1986-11-07,0.4,20.3,26.6,12.9,0.6
1986-11-08,0.4,23.0,41.5,16.5,0.6
1986-11-09,0.4,29.7,46.4,19.6,0.6
1986-11-10,0.5,31.3,51.1,19.9,0.6
1986-11-11,0.5,37.8,55.8,29.3,0.7
1986-11-12,0.6,35.8,52.5,27.9,0.7
1986-11-13,0.6,37.8,48.6,32.5,0.7
1986-11-14,0.6,32.9,43.3,27.1,0.6
1986-11-15,0.6,32.9,46.0,26.4,0.6
1986-11-16,0.6,34.3,47.1,29.1,0.6
1986-11-17,0.6,37.0,55.0,30.7,0.5
1986-11-18,0.6,36.7,46.6,29.7,0.4
1986-11-19,0.7,36.1,53.1,30.9,0.4
1986-11-20,0.7,37.4,46.8,29.8,0.4
1986-11-21,0.7,25.7,39.9,19.2,0.5
1986-11-22,0.7,26.2,35.1,22.6,0.5
1986-11-23,0.7,32.2,47.1,20.8,0.5
1986-11-24,0.7,35.1,43.9,24.8,0.5
1986-11-25,0.7,27.1,41.5,19.4,0.5
1986-11-26,0.7,34.0,43.2,27.1,0.5
1986-11-27,0.7,34.9,45.0,30.7,0.6
1986-11-28,0.9,32.4,39.4,23.0,0.7
1986-11-29,1.0,20.7,33.1,14.7,0.8
1986-11-30,1.2,30.9,50.0,21.7,0.8
1986-12-01,1.2,37.6,58.1,28.6,0.9
1986-12-02,1.3,38.8,54.0,29.3,0.9
1986-12-03,1.3,37.6,52.7,30.6,0.9
1986-12-04,1.3,33.1,39.0,28.6,0.9
1986-12-05,1.4,25.5,34.2,21.6,1.1
1986-12-06,1.6,22.1,27.1,19.2,1.4
1986-12-07,1.6,19.0,34.2,14.0,1.4
1986-12-08,1.6,28.0,48.2,17.1,1.4
1986-12-09,1.6,24.1,38.5,19.2,1.4
1986-12-10,1.8,31.1,53.2,19.4,1.4
1986-12-11,1.8,33.8,52.3,27.5,1.4
1986-12-12,1.8,32.0,46.6,27.9,1.4
1986-12-13,1.8,28.9,36.7,25.0,1.4
1986-12-14,1.8,27.5,40.3,21.2,1.4
1986-12-15,1.8,26.6,39.9,20.3,1.4
1986-12-16,1.8,24.4,41.4,18.1,1.4
1986-12-17,1.8,25.3,44.8,17.8,1.4
1986-12-18,2.1,24.3,25.2,22.5,1.7
1986-12-19,2.4,22.5,25.5,20.3,2.0
1986-12-20,2.4,22.1,39.7,16.9,2.1
1986-12-21,2.5,29.7,48.2,17.1,2.1
1986-12-22,2.8,27.7,31.8,21.2,2.4
1986-12-23,2.8,19.4,36.1,14.2,2.4
1986-12-24,2.8,24.8,32.4,16.0,2.4
1986-12-25,2.8,31.1,48.4,20.8,2.4
1986-12-26,2.8,,,,2.4
1986-12-27,2.8,21.4,41.2,15.4,2.4
1986-12-28,2.9,27.3,42.8,19.9,2.4
1986-12-29,2.9,29.7,40.3,22.1,2.4
1986-12-30,2.9,30.6,48.9,23.0,2.4
1986-12-31,3.0,25.7,30.4,22.6,2.4
1987-01-01,3.8,24.6,26.4,19.9,3.1
1987-01-02,3.9,26.6,35.6,19.0,3.1
1987-01-03,6.6,23.4,30.9,16.3,6.1
1987-01-04,6.6,17.4,31.6,11.5,6.1
1987-01-05,6.6,15.4,22.1,9.1,6.1
1987-01-06,6.9,13.1,20.7,7.7,6.4
1987-01-07,6.9,13.8,32.5,8.1,6.5
1987-01-08,6.9,17.4,41.4,9.5,6.5
1987-01-09,7.0,21.6,46.8,12.2,6.5
1987-01-10,7.1,30.2,55.6,20.7,6.5
1987-01-11,7.1,33.3,49.1,24.4,6.5
1987-01-12,7.2,30.7,39.6,26.1,6.5
1987-01-13,7.2,15.8,26.1,6.8,6.5
1987-01-14,7.2,15.6,32.0,4.3,6.5
1987-01-15,7.2,0.5,4.3,-2.7,6.5
1987-01-16,7.2,1.8,13.8,-7.1,6.5
1987-01-17,7.2,18.7,37.6,6.8,6.5
1987-01-18,7.2,25.2,36.3,15.1,6.5
1987-01-19,7.2,12.9,23.5,3.9,6.5
1987-01-20,7.3,21.7,41.5,3.2,6.5
1987-01-21,7.3,34.7,52.9,26.2,6.6
1987-01-22,7.3,31.1,41.2,20.5,6.6
1987-01-23,7.4,22.1,31.3,18.7,6.6
1987-01-24,8.1,26.1,28.6,20.8,7.1
1987-01-25,8.2,30.2,40.3,25.9,7.2
1987-01-26,8.2,35.2,46.2,30.0,7.2
1987-01-27,9.3,31.1,38.1,24.4,8.4
1987-01-28,9.4,16.7,25.0,11.3,8.4
1987-01-29,9.5,21.7,34.9,12.4,8.5
1987-01-30,9.5,20.7,27.7,13.3,8.5
1987-01-31,9.6,29.3,39.6,16.2,8.5
1987-02-01,9.6,30.4,39.9,25.0,8.5
1987-02-02,9.9,26.8,31.3,21.9,8.7
1987-02-03,9.9,20.5,36.3,13.3,8.7
1987-02-04,10.0,27.3,49.6,15.3,8.7
1987-02-05,10.0,33.4,49.3,23.9,8.7
1987-02-06,10.1,35.4,46.8,30.2,8.8
1987-02-07,10.1,34.5,53.1,25.7,8.8
1987-02-08,10.1,31.6,48.7,25.2,8.8
1987-02-09,10.2,30.0,33.8,27.5,8.8
1987-02-10,10.4,31.5,39.4,27.9,8.9
1987-02-11,10.4,29.8,43.9,23.2,9.0
1987-02-12,13.4,26.8,30.4,23.4,11.8
1987-02-13,14.9,24.4,29.5,17.4,13.6
1987-02-14,15.9,,,,14.5
1987-02-15,15.9,19.2,25.7,10.6,14.6
1987-02-16,15.9,17.2,35.6,7.5,14.6
1987-02-17,16.0,19.6,36.7,10.6,14.6
1987-02-18,16.0,16.5,23.4,10.6,14.7
1987-02-19,16.0,15.3,29.1,9.3,14.7
1987-02-20,16.0,16.2,32.0,7.5,14.7
1987-02-21,16.0,19.4,27.3,13.5,14.7
1987-02-22,16.3,21.0,41.9,9.0,15.0
1987-02-23,16.7,9.5,18.7,4.1,15.5
1987-02-24,16.9,9.3,19.4,3.4,15.6
1987-02-25,16.9,10.2,19.8,4.6,15.7
1987-02-26,17.1,13.8,36.9,0.1,15.8
1987-02-27,17.1,25.0,40.6,16.9,15.9
1987-02-28,17.2,27.1,46.0,17.2,15.9
1987-03-01,17.2,28.6,44.6,20.3,15.8
