date,PREC_DAILY,WTEQ_DAILY
1986-10-01,0.1,1.1
1986-10-02,0.6,1.7
1986-10-03,0.9,1.8
1986-10-04,0.9,1.8
1986-10-05,0.9,1.8
1986-10-06,0.9,1.5
1986-10-07,0.9,1.1
1986-10-08,0.9,1.0
1986-10-09,0.9,1.0
1986-10-10,1.3,1.1
1986-10-11,1.5,1.1
1986-10-12,1.5,1.1
1986-10-13,1.5,1.1
1986-10-14,1.6,1.1
1986-10-15,1.6,1.0
1986-10-16,1.6,1.0
1986-10-17,1.6,1.0
1986-10-18,1.6,0.7
1986-10-19,1.6,0.7
1986-10-20,1.7,0.6
1986-10-21,2.2,1.3
1986-10-22,2.3,1.6
1986-10-23,2.4,1.6
1986-10-24,2.4,1.6
1986-10-25,2.4,1.3
1986-10-26,2.4,1.3
1986-10-27,2.4,1.3
1986-10-28,2.5,1.6
1986-10-29,2.6,2.0
1986-10-30,2.7,2.7
1986-10-31,3.8,2.7
1986-11-01,3.8,2.7
1986-11-02,3.8,2.7
1986-11-03,3.8,2.7
1986-11-04,3.8,2.9
1986-11-05,3.8,3.0
1986-11-06,4.2,3.3
1986-11-07,4.5,3.8
1986-11-08,4.6,3.9
1986-11-09,4.8,3.9
1986-11-10,4.8,4.1
1986-11-11,5.0,4.2
1986-11-12,5.2,4.5
1986-11-13,5.3,4.5
1986-11-14,5.3,4.5
1986-11-15,5.3,4.6
1986-11-16,5.3,4.9
1986-11-17,5.7,5.3
1986-11-18,5.9,5.6
1986-11-19,6.1,5.7
1986-11-20,6.1,5.7
1986-11-21,6.1,5.7
1986-11-22,6.1,5.7
1986-11-23,6.1,5.7
1986-11-24,6.1,5.6
1986-11-25,6.1,5.5
1986-11-26,6.1,5.5
1986-11-27,6.1,5.5
1986-11-28,6.3,5.5
1986-11-29,6.3,5.5
1986-11-30,6.6,5.6
1986-12-01,6.6,5.6
1986-12-02,6.6,5.6
1986-12-03,6.6,5.6
1986-12-04,6.9,5.8
1986-12-05,6.9,5.8
1986-12-06,7.0,6.0
1986-12-07,7.0,6.0
1986-12-08,7.2,6.0
1986-12-09,7.3,6.2
1986-12-10,7.3,6.2
1986-12-11,7.3,6.2
1986-12-12,7.3,6.3
1986-12-13,7.3,6.3
1986-12-14,7.4,6.4
1986-12-15,7.4,6.4
1986-12-16,7.4,6.4
1986-12-17,7.4,6.4
1986-12-18,7.4,6.4
1986-12-19,7.4,6.4
1986-12-20,7.4,6.4
1986-12-21,7.4,6.6
1986-12-22,7.4,6.6
1986-12-23,7.4,6.6
1986-12-24,7.4,6.9
1986-12-25,7.4,6.9
1986-12-26,7.4,6.9
1986-12-27,7.6,7.0
1986-12-28,7.6,7.0
1986-12-29,7.6,7.0
1986-12-30,7.6,7.0
1986-12-31,7.6,7.0
1987-01-01,7.7,7.2
1987-01-02,7.7,7.2
1987-01-03,7.7,7.3
1987-01-04,7.7,7.3
1987-01-05,7.7,7.3
1987-01-06,8.1,7.3
1987-01-07,8.3,7.3
1987-01-08,8.3,7.5
1987-01-09,8.4,7.5
1987-01-10,8.4,7.5
1987-01-11,8.4,7.5
1987-01-12,8.4,7.5
1987-01-13,8.4,7.5
1987-01-14,8.4,7.5
1987-01-15,8.4,7.5
1987-01-16,8.4,7.5
1987-01-17,8.4,7.5
1987-01-18,8.4,7.5
1987-01-19,8.5,7.5
1987-01-20,8.6,7.6
1987-01-21,8.6,7.7
1987-01-22,8.6,7.8
1987-01-23,8.6,7.8
1987-01-24,8.9,7.8
1987-01-25,9.2,8.2
1987-01-26,9.2,8.2
1987-01-27,9.3,8.3
1987-01-28,9.3,8.3
1987-01-29,9.5,8.3
1987-01-30,9.5,8.3
1987-01-31,9.5,8.3
1987-02-01,9.5,8.3
