date,WTEQ_DAILY
1986-10-01,0.0
1986-10-02,0.0
1986-10-03,0.0
1986-10-04,0.0
1986-10-05,0.0
1986-10-06,0.0
1986-10-07,0.0
1986-10-08,0.0
1986-10-09,0.0
1986-10-10,0.0
1986-10-11,0.0
1986-10-12,0.0
1986-10-13,0.0
1986-10-14,0.0
1986-10-15,0.0
1986-10-16,0.0
1986-10-17,0.0
1986-10-18,0.0
1986-10-19,0.0
1986-10-20,0.0
1986-10-21,0.0
1986-10-22,0.0
1986-10-23,0.0
1986-10-24,0.0
1986-10-25,0.0
1986-10-26,0.1
1986-10-27,0.1
1986-10-28,0.0
1986-10-29,0.2
1986-10-30,0.0
1986-10-31,0.0
1986-11-01,0.0
1986-11-02,0.0
1986-11-03,0.0
1986-11-04,0.0
1986-11-05,0.0
1986-11-06,0.8
1986-11-07,1.6
1986-11-08,1.6
1986-11-09,1.7
1986-11-10,1.8
1986-11-11,1.8
1986-11-12,1.8
1986-11-13,2.2
1986-11-14,2.6
1986-11-15,4.2
1986-11-16,4.3
1986-11-17,4.8
1986-11-18,5.6
1986-11-19,6.4
1986-11-20,6.8
1986-11-21,6.9
1986-11-22,7.5
1986-11-23,8.1
1986-11-24,8.1
1986-11-25,8.2
1986-11-26,8.6
1986-11-27,9.4
1986-11-28,9.4
1986-11-29,9.4
1986-11-30,9.9
1986-12-01,9.9
1986-12-02,9.9
1986-12-03,9.8
1986-12-04,10.0
1986-12-05,10.0
1986-12-06,10.1
1986-12-07,10.1
1986-12-08,10.1
1986-12-09,10.1
1986-12-10,10.1
1986-12-11,10.1
1986-12-12,10.2
1986-12-13,10.3
1986-12-14,10.5
1986-12-15,10.5
1986-12-16,10.5
1986-12-17,10.6
1986-12-18,10.6
1986-12-19,10.6
1986-12-20,10.6
1986-12-21,10.7
1986-12-22,10.9
1986-12-23,11.1
1986-12-24,11.1
1986-12-25,11.2
1986-12-26,11.2
1986-12-27,11.2
1986-12-28,11.8
1986-12-29,12.1
1986-12-30,12.1
1986-12-31,12.6
1987-01-01,13.0
1987-01-02,13.6
1987-01-03,13.8
1987-01-04,13.8
1987-01-05,13.8
