date,PREC_DAILY,WTEQ_DAILY
1986-10-01,0.8,0.6
1986-10-02,1.6,1.3
1986-10-03,1.7,1.6
1986-10-04,1.8,1.3
1986-10-05,1.8,1.1
1986-10-06,1.8,1.0
1986-10-07,1.8,0.8
1986-10-08,1.8,0.7
1986-10-09,1.8,0.5
1986-10-10,2.7,1.0
1986-10-11,2.7,1.0
1986-10-12,2.8,1.0
1986-10-13,2.8,1.0
1986-10-14,2.8,1.0
1986-10-15,2.8,0.9
1986-10-16,2.8,0.9
1986-10-17,2.8,0.9
1986-10-18,3.4,1.7
1986-10-19,4.6,3.0
1986-10-20,4.9,3.3
1986-10-21,5.4,3.5
1986-10-22,5.5,3.5
1986-10-23,5.5,3.4
1986-10-24,5.5,3.4
1986-10-25,5.5,3.4
1986-10-26,5.5,3.4
1986-10-27,5.5,3.4
1986-10-28,5.5,3.3
1986-10-29,5.6,3.5
1986-10-30,5.8,3.6
1986-10-31,5.9,3.6
1986-11-01,6.0,3.8
1986-11-02,6.0,3.8
1986-11-03,6.0,3.8
1986-11-04,6.0,3.8
1986-11-05,6.0,3.8
1986-11-06,6.6,4.1
1986-11-07,6.7,4.2
1986-11-08,6.9,4.2
1986-11-09,7.0,4.2
1986-11-10,7.0,4.4
1986-11-11,7.0,4.4
1986-11-12,7.0,4.4
1986-11-13,7.0,4.4
1986-11-14,7.0,4.6
1986-11-15,7.1,4.6
1986-11-16,7.3,4.9
1986-11-17,7.5,5.1
1986-11-18,7.6,5.3
1986-11-19,7.9,5.4
1986-11-20,8.0,5.5
1986-11-21,8.2,5.5
1986-11-22,8.2,5.5
1986-11-23,8.2,5.5
1986-11-24,8.2,5.5
1986-11-25,8.2,5.5
1986-11-26,8.2,5.6
1986-11-27,8.2,5.6
1986-11-28,8.2,5.6
1986-11-29,8.5,5.8
1986-11-30,8.5,5.8
1986-12-01,8.5,5.9
1986-12-02,8.5,5.9
1986-12-03,8.5,5.9
1986-12-04,8.5,5.9
1986-12-05,8.5,5.9
1986-12-06,8.5,5.9
1986-12-07,8.5,5.9
1986-12-08,8.8,6.0
1986-12-09,8.8,6.0
1986-12-10,8.8,6.0
1986-12-11,8.8,6.1
1986-12-12,8.8,6.1
1986-12-13,8.8,6.1
1986-12-14,8.8,6.1
1986-12-15,8.8,6.3
1986-12-16,8.8,6.3
1986-12-17,8.8,6.3
1986-12-18,8.8,6.4
1986-12-19,8.8,6.5
1986-12-20,8.8,6.5
1986-12-21,8.8,6.7
1986-12-22,8.8,6.7
1986-12-23,8.8,6.7
1986-12-24,8.8,6.7
1986-12-25,8.8,6.7
1986-12-26,8.8,6.7
1986-12-27,8.8,6.7
1986-12-28,8.8,6.7
1986-12-29,8.8,6.5
1986-12-30,9.0,6.5
1986-12-31,9.0,6.5
1987-01-01,9.0,6.5
1987-01-02,9.0,6.5
1987-01-03,9.0,6.6
1987-01-04,9.0,6.6
1987-01-05,9.4,6.6
1987-01-06,9.5,6.7
1987-01-07,9.6,6.7
1987-01-08,9.6,6.8
1987-01-09,9.6,6.8
1987-01-10,9.6,6.8
1987-01-11,9.6,6.9
1987-01-12,9.6,6.9
1987-01-13,9.6,6.9
1987-01-14,9.8,6.9
1987-01-15,9.9,7.0
1987-01-16,9.9,7.0
1987-01-17,10.0,7.0
1987-01-18,10.0,7.0
1987-01-19,10.0,7.0
1987-01-20,10.0,7.0
1987-01-21,10.0,7.0
1987-01-22,10.0,7.2
1987-01-23,10.0,7.2
1987-01-24,10.0,7.2
1987-01-25,10.0,7.4
1987-01-26,10.1,7.5
1987-01-27,10.2,7.6
1987-01-28,10.2,7.6
1987-01-29,10.4,7.6
1987-01-30,10.4,7.6
1987-01-31,10.4,7.6
1987-02-01,10.4,7.6
1987-02-02,10.4,7.6
1987-02-03,10.4,7.7
1987-02-04,10.5,7.7
1987-02-05,10.5,7.7
1987-02-06,10.5,7.7
1987-02-07,10.6,7.7
1987-02-08,10.6,7.7
1987-02-09,10.6,7.7
1987-02-10,10.6,7.7
1987-02-11,10.6,7.7
1987-02-12,10.6,7.7
1987-02-13,10.6,7.7
1987-02-14,10.6,7.7
1987-02-15,10.6,7.7
1987-02-16,10.6,7.7
1987-02-17,10.6,7.7
1987-02-18,10.8,8.0
1987-02-19,11.1,8.2
1987-02-20,11.2,8.2
1987-02-21,11.2,8.3
1987-02-22,11.5,8.4
1987-02-23,11.8,8.7
1987-02-24,12.0,9.0
1987-02-25,12.0,9.0
1987-02-26,12.1,9.1
1987-02-27,12.1,9.1
1987-02-28,12.2,9.2
1987-03-01,12.2,9.2
1987-03-02,12.2,9.2
1987-03-03,12.2,9.1
1987-03-04,12.2,9.1
1987-03-05,12.2,9.1
1987-03-06,12.2,8.9
1987-03-07,12.2,8.9
1987-03-08,12.3,9.1
1987-03-09,12.3,9.1
1987-03-10,12.3,9.1
1987-03-11,12.3,9.1
1987-03-12,12.3,9.2
1987-03-13,12.3,9.2
1987-03-14,12.4,9.3
1987-03-15,12.8,9.3
1987-03-16,13.6,10.0
1987-03-17,13.6,10.0
1987-03-18,13.7,10.0
1987-03-19,13.8,10.0
1987-03-20,13.8,10.0
1987-03-21,13.9,10.1
1987-03-22,13.9,10.1
1987-03-23,13.9,10.1
1987-03-24,14.0,10.1
1987-03-25,14.0,10.2
1987-03-26,14.1,10.3
1987-03-27,14.1,10.3
1987-03-28,14.3,10.4
1987-03-29,14.4,10.5
1987-03-30,14.6,10.6
1987-03-31,14.6,10.6
1987-04-01,14.6,10.6
1987-04-02,14.6,10.6
1987-04-03,14.6,10.6
1987-04-04,14.6,10.5
1987-04-05,14.6,10.4
1987-04-06,14.6,10.4
1987-04-07,14.6,10.2
1987-04-08,14.7,10.2
1987-04-09,14.7,9.9
1987-04-10,14.7,9.9
1987-04-11,14.7,9.9
1987-04-12,14.8,9.9
1987-04-13,14.8,9.9
1987-04-14,14.8,9.4
1987-04-15,14.8,8.8
1987-04-16,14.8,8.5
1987-04-17,14.8,7.7
1987-04-18,14.9,6.9
1987-04-19,15.3,7.0
1987-04-20,15.3,7.2
1987-04-21,15.3,6.8
1987-04-22,15.3,5.9
1987-04-23,15.3,4.7
1987-04-24,15.3,3.7
1987-04-25,15.3,2.7
1987-04-26,15.4,1.3
1987-04-27,15.4,0.5
1987-04-28,15.4,0.0
1987-04-29,15.4,0.0
1987-04-30,15.4,0.0
1987-05-01,15.4,0.0
1987-05-02,15.5,0.0
1987-05-03,15.5,0.0
1987-05-04,15.5,0.0
1987-05-05,15.5,0.0
1987-05-06,15.5,0.0
1987-05-07,15.5,0.0
1987-05-08,15.5,0.0
1987-05-09,15.5,0.0
1987-05-10,15.5,0.0
1987-05-11,15.5,0.0
1987-05-12,15.5,0.0
1987-05-13,15.5,0.0
1987-05-14,15.5,0.0
1987-05-15,15.5,0.0
1987-05-16,15.5,0.0
1987-05-17,15.7,0.0
1987-05-18,16.0,0.0
1987-05-19,16.1,0.0
1987-05-20,16.6,0.1
1987-05-21,16.8,0.0
1987-05-22,16.8,0.0
1987-05-23,16.8,0.0
1987-05-24,17.1,0.0
1987-05-25,17.1,0.0
1987-05-26,17.3,0.0
1987-05-27,17.3,0.0
1987-05-28,17.6,0.0
1987-05-29,17.6,0.0
1987-05-30,17.6,0.0
1987-05-31,17.6,0.0
1987-06-01,17.6,0.0
1987-06-02,17.6,0.0
1987-06-03,17.6,0.0
1987-06-04,17.6,0.0
1987-06-05,17.6,0.0
1987-06-06,17.6,0.0
1987-06-07,18.1,0.0
1987-06-08,18.6,0.0
1987-06-09,18.8,0.0
1987-06-10,18.8,0.0
1987-06-11,18.8,0.0
1987-06-12,18.8,0.0
