date,PREC_DAILY,WTEQ_DAILY
1986-10-01,0.0,0.0
1986-10-02,0.0,0.0
1986-10-03,0.0,0.0
1986-10-04,0.0,0.0
1986-10-05,0.0,0.0
1986-10-06,0.0,0.0
1986-10-07,0.0,0.0
1986-10-08,0.0,0.0
1986-10-09,0.0,0.0
1986-10-10,0.0,0.0
1986-10-11,0.0,0.0
1986-10-12,0.0,0.0
1986-10-13,0.0,0.0
1986-10-14,0.0,0.0
1986-10-15,0.0,0.0
1986-10-16,0.0,0.0
1986-10-17,0.0,0.0
1986-10-18,0.0,0.0
1986-10-19,0.0,0.0
1986-10-20,0.0,0.0
1986-10-21,0.0,0.0
1986-10-22,0.0,0.0
1986-10-23,0.0,0.0
1986-10-24,0.0,0.0
1986-10-25,0.0,0.0
1986-10-26,0.0,0.0
1986-10-27,0.0,0.0
1986-10-28,0.1,0.0
1986-10-29,0.3,0.0
1986-10-30,0.3,0.0
1986-10-31,0.3,0.0
1986-11-01,0.3,0.0
1986-11-02,0.3,0.0
1986-11-03,0.3,0.0
1986-11-04,0.3,0.0
1986-11-05,0.3,0.0
1986-11-06,0.4,0.0
1986-11-07,0.5,0.0
1986-11-08,0.5,0.0
1986-11-09,0.5,0.0
1986-11-10,0.5,0.0
1986-11-11,0.5,0.1
1986-11-12,0.5,0.1
1986-11-13,0.5,0.2
1986-11-14,0.6,0.2
1986-11-15,0.6,0.2
1986-11-16,0.9,0.4
1986-11-17,1.0,0.4
1986-11-18,1.1,0.6
1986-11-19,1.1,0.6
1986-11-20,1.1,0.7
1986-11-21,1.1,0.7
1986-11-22,1.1,0.7
1986-11-23,1.1,0.7
1986-11-24,1.1,0.7
1986-11-25,1.3,0.7
1986-11-26,1.3,0.7
1986-11-27,1.3,0.8
1986-11-28,1.3,0.8
1986-11-29,1.3,0.8
1986-11-30,1.3,0.8
1986-12-01,1.3,0.8
1986-12-02,1.3,0.8
1986-12-03,1.3,0.8
1986-12-04,1.3,0.8
1986-12-05,1.6,0.9
1986-12-06,1.6,0.9
1986-12-07,1.6,0.9
1986-12-08,1.6,0.9
1986-12-09,1.7,1.0
1986-12-10,1.7,1.0
1986-12-11,1.7,1.0
1986-12-12,1.7,1.0
1986-12-13,1.7,1.0
1986-12-14,1.7,1.0
1986-12-15,1.7,1.0
1986-12-16,1.7,1.0
1986-12-17,1.7,1.0
1986-12-18,1.7,1.0
1986-12-19,1.7,1.0
1986-12-20,1.7,1.0
1986-12-21,1.9,1.0
1986-12-22,1.9,1.0
1986-12-23,1.9,1.0
1986-12-24,1.9,1.0
1986-12-25,2.0,1.0
1986-12-26,2.0,1.0
1986-12-27,2.0,1.0
1986-12-28,2.0,1.0
1986-12-29,2.1,1.0
1986-12-30,2.1,1.0
1986-12-31,2.1,1.0
1987-01-01,2.5,1.3
1987-01-02,2.5,1.3
1987-01-03,2.8,1.6
1987-01-04,3.1,1.8
1987-01-05,3.1,1.8
1987-01-06,3.1,1.8
1987-01-07,3.1,1.8
1987-01-08,3.1,1.8
1987-01-09,3.2,1.9
1987-01-10,3.2,1.9
1987-01-11,3.2,1.9
1987-01-12,3.2,1.9
1987-01-13,3.2,1.9
1987-01-14,3.2,1.9
1987-01-15,3.2,1.9
1987-01-16,3.2,1.9
1987-01-17,3.2,1.9
1987-01-18,3.2,1.9
1987-01-19,3.2,1.9
1987-01-20,3.2,1.9
1987-01-21,3.2,1.9
1987-01-22,3.2,1.9
1987-01-23,3.2,1.9
1987-01-24,3.6,2.0
1987-01-25,3.8,2.3
1987-01-26,3.8,2.3
1987-01-27,4.3,2.8
1987-01-28,4.4,2.9
1987-01-29,4.4,2.9
1987-01-30,4.5,3.0
1987-01-31,4.7,3.2
1987-02-01,4.8,3.4
1987-02-02,4.8,3.4
1987-02-03,4.8,3.4
1987-02-04,4.8,3.4
1987-02-05,4.8,3.4
1987-02-06,4.8,3.4
1987-02-07,4.8,3.4
1987-02-08,4.8,3.4
1987-02-09,4.8,3.4
1987-02-10,4.8,3.4
1987-02-11,4.8,3.4
1987-02-12,5.2,3.7
1987-02-13,5.8,4.4
1987-02-14,5.8,4.4
1987-02-15,5.8,4.4
1987-02-16,5.8,4.4
1987-02-17,5.8,4.4
1987-02-18,5.8,4.4
1987-02-19,5.8,4.4
1987-02-20,5.8,4.4
1987-02-21,5.8,4.4
1987-02-22,5.9,4.4
1987-02-23,6.0,4.6
1987-02-24,6.0,4.6
1987-02-25,6.2,4.7
1987-02-26,6.2,4.7
1987-02-27,6.3,4.8
1987-02-28,6.3,4.8
1987-03-01,6.3,4.9
1987-03-02,6.3,4.9
1987-03-03,6.4,5.0
1987-03-04,6.4,5.0
1987-03-05,7.1,5.7
1987-03-06,7.3,6.1
1987-03-07,7.5,6.3
1987-03-08,7.5,6.3
1987-03-09,7.5,6.3
1987-03-10,7.7,6.4
1987-03-11,7.8,6.5
1987-03-12,8.2,6.8
1987-03-13,8.5,7.2
1987-03-14,8.5,7.3
1987-03-15,8.5,7.4
1987-03-16,8.5,7.5
1987-03-17,9.1,7.9
1987-03-18,9.2,8.1
1987-03-19,9.2,8.2
1987-03-20,9.2,8.2
1987-03-21,9.3,8.3
1987-03-22,9.3,8.3
1987-03-23,9.3,8.3
1987-03-24,9.3,8.3
1987-03-25,9.3,8.3
1987-03-26,9.3,8.3
1987-03-27,9.4,8.4
1987-03-28,9.4,8.4
1987-03-29,9.4,8.4
1987-03-30,9.4,8.4
1987-03-31,9.4,8.3
1987-04-01,9.4,8.1
1987-04-02,9.4,7.9
1987-04-03,9.4,7.8
1987-04-04,9.4,7.5
1987-04-05,9.4,7.1
1987-04-06,9.4,6.8
1987-04-07,9.4,6.5
1987-04-08,9.4,6.5
1987-04-09,9.4,6.4
1987-04-10,9.4,6.1
1987-04-11,9.4,6.0
1987-04-12,9.4,5.9
1987-04-13,9.4,5.7
1987-04-14,9.4,5.3
1987-04-15,9.4,4.8
1987-04-16,9.4,4.1
1987-04-17,9.4,3.4
1987-04-18,9.5,3.2
1987-04-19,9.5,3.1
1987-04-20,9.5,2.8
1987-04-21,9.5,2.0
1987-04-22,9.5,0.9
1987-04-23,9.5,0.0
1987-04-24,9.5,0.0
1987-04-25,9.5,0.0
1987-04-26,9.5,0.0
1987-04-27,9.5,0.0
1987-04-28,9.5,0.0
1987-04-29,9.5,0.0
1987-04-30,9.7,0.0
1987-05-01,10.2,0.0
1987-05-02,10.2,0.0
1987-05-03,10.2,0.0
1987-05-04,10.2,0.0
1987-05-05,10.2,0.0
1987-05-06,10.2,0.0
1987-05-07,10.2,0.0
1987-05-08,10.2,0.0
1987-05-09,10.2,0.0
1987-05-10,10.2,0.0
1987-05-11,10.2,0.0
1987-05-12,10.2,0.0
1987-05-13,10.2,0.0
1987-05-14,10.2,0.0
1987-05-15,10.6,0.0
1987-05-16,11.8,0.0
1987-05-17,12.3,0.0
1987-05-18,12.3,0.0
1987-05-19,12.4,0.0
1987-05-20,12.4,0.0
1987-05-21,12.4,0.0
1987-05-22,12.4,0.0
1987-05-23,12.4,0.0
1987-05-24,13.5,0.0
1987-05-25,14.2,0.0
1987-05-26,14.4,0.0
1987-05-27,14.4,0.0
1987-05-28,14.5,0.0
1987-05-29,14.5,0.0
1987-05-30,14.6,0.0
1987-05-31,14.6,0.0
1987-06-01,14.6,0.0
1987-06-02,14.6,0.0
1987-06-03,14.6,0.0
1987-06-04,14.6,0.0
1987-06-05,14.6,0.0
1987-06-06,15.2,0.0
1987-06-07,16.0,0.0
1987-06-08,16.3,0.0
1987-06-09,16.6,0.0
1987-06-10,16.6,0.0
1987-06-11,16.6,0.0
1987-06-12,16.8,0.0
1987-06-13,16.8,0.0
1987-06-14,16.8,0.0
1987-06-15,16.8,0.0
1987-06-16,16.8,0.0
1987-06-17,16.8,0.0
1987-06-18,16.8,0.0
1987-06-19,16.8,0.0
1987-06-20,16.8,0.0
1987-06-21,17.0,0.0
1987-06-22,17.0,0.0
1987-06-23,17.0,0.0
1987-06-24,17.0,0.0
1987-06-25,17.0,0.0
1987-06-26,17.0,0.0
1987-06-27,17.0,0.0
1987-06-28,17.0,0.0
1987-06-29,17.1,0.0
1987-06-30,17.1,0.0
1987-07-01,17.3,0.0
1987-07-02,17.3,0.0
1987-07-03,17.3,0.0
1987-07-04,17.3,0.0
1987-07-05,17.3,0.0
1987-07-06,17.3,0.0
1987-07-07,17.3,0.0
1987-07-08,17.5,0.0
1987-07-09,17.5,0.0
1987-07-10,17.8,0.0
1987-07-11,18.0,0.0
1987-07-12,18.0,0.0
1987-07-13,18.0,0.0
1987-07-14,18.0,0.0
1987-07-15,18.0,0.0
1987-07-16,18.1,0.0
1987-07-17,19.1,0.0
1987-07-18,19.6,0.0
1987-07-19,19.6,0.0
1987-07-20,19.6,0.0
1987-07-21,20.3,0.0
