date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1986-10-01,0.0,37.0,47.8,30.0,0.0
1986-10-02,0.0,36.5,47.3,28.6,0.0
1986-10-03,0.0,46.8,59.5,32.7,0.0
1986-10-04,0.1,52.5,64.8,42.3,0.0
1986-10-05,0.2,53.1,66.7,43.7,0.0
1986-10-06,0.2,55.8,72.5,43.3,0.0
1986-10-07,0.2,52.7,63.0,42.4,0.0
1986-10-08,0.2,47.5,60.1,38.7,0.0
1986-10-09,0.2,48.7,63.3,36.9,0.0
1986-10-10,0.2,39.2,46.2,33.6,0.0
1986-10-11,0.2,36.1,50.0,26.8,0.0
1986-10-12,0.2,40.5,56.1,29.7,0.0
1986-10-13,0.3,45.1,59.4,32.7,0.0
1986-10-14,0.3,44.8,59.2,31.6,0.0
1986-10-15,0.3,44.4,59.7,35.8,0.0
1986-10-16,0.4,44.4,58.8,35.4,0.0
1986-10-17,0.4,45.0,54.9,35.6,0.0
1986-10-18,0.4,44.6,57.6,34.9,0.0
1986-10-19,0.5,47.3,61.3,37.9,0.0
1986-10-20,0.5,45.7,60.4,31.3,0.0
1986-10-21,0.6,46.2,58.8,36.1,0.0
1986-10-22,0.6,43.5,57.7,33.1,0.0
1986-10-23,0.7,43.5,57.0,32.0,0.0
1986-10-24,0.9,44.1,57.2,62.6,0.0
1986-10-25,1.1,45.3,55.4,39.4,0.0
1986-10-26,1.1,44.4,47.5,38.5,0.0
1986-10-27,1.1,36.7,42.3,16.0,0.0
1986-10-28,1.1,35.6,45.9,27.9,0.0
1986-10-29,1.1,35.4,42.8,29.5,0.0
1986-10-30,1.1,32.5,35.1,18.3,0.0
1986-10-31,1.3,34.5,43.5,28.4,0.0
1986-11-01,1.3,34.2,44.6,27.9,0.0
1986-11-02,1.3,43.7,56.1,32.5,0.0
1986-11-03,1.5,43.2,53.6,36.7,0.0
1986-11-04,1.5,44.8,54.7,36.5,0.0
1986-11-05,1.5,32.5,39.0,16.0,0.0
1986-11-06,1.5,28.4,36.3,22.1,0.0
1986-11-07,1.5,23.0,31.5,12.7,0.0
1986-11-08,1.5,21.4,29.5,15.1,0.0
1986-11-09,1.5,14.9,22.3,-8.7,0.1
1986-11-10,1.6,16.0,28.4,3.7,0.1
1986-11-11,1.7,32.5,39.6,14.5,0.1
1986-11-12,1.7,22.3,26.4,7.0,0.0
1986-11-13,1.7,25.7,29.8,22.8,0.0
1986-11-14,1.7,26.1,30.4,15.1,0.0
1986-11-15,1.9,27.0,30.2,22.3,0.2
1986-11-16,1.9,27.5,30.6,21.0,0.2
1986-11-17,1.9,23.4,31.3,-18.9,0.2
1986-11-18,2.3,28.0,31.8,23.2,0.6
1986-11-19,2.5,28.4,33.6,25.7,0.8
1986-11-20,2.7,32.0,36.5,28.8,1.0
1986-11-21,2.8,27.0,29.5,24.8,1.1
1986-11-22,3.1,27.1,30.6,20.1,1.3
1986-11-23,3.1,37.4,41.0,27.1,1.3
1986-11-24,3.5,28.0,37.2,16.2,1.8
1986-11-25,4.1,26.2,35.1,16.2,2.4
1986-11-26,4.4,26.4,36.5,20.3,2.7
1986-11-27,4.8,26.8,28.9,24.8,2.0
1986-11-28,5.0,25.0,29.7,18.7,1.6
1986-11-29,5.0,21.6,36.0,12.6,1.6
1986-11-30,5.2,28.2,38.1,20.8,1.3
1986-12-01,5.2,25.3,32.0,16.3,1.3
1986-12-02,6.0,17.4,28.2,12.4,2.1
1986-12-03,6.7,15.1,28.2,-32.4,2.8
1986-12-04,6.7,23.9,32.5,12.9,2.8
1986-12-05,6.7,23.0,27.9,21.0,2.7
1986-12-06,6.7,23.5,33.6,-15.9,2.7
1986-12-07,6.7,28.9,38.1,21.4,2.7
1986-12-08,6.7,19.2,31.1,3.6,2.7
1986-12-09,6.9,20.3,29.8,12.2,2.9
1986-12-10,6.9,33.4,50.9,21.4,2.9
1986-12-11,6.9,32.7,43.0,10.6,2.9
1986-12-12,6.9,26.6,30.6,20.7,2.6
1986-12-13,7.2,24.3,26.8,21.2,2.9
1986-12-14,7.3,24.6,26.8,23.0,3.0
1986-12-15,7.3,25.3,36.0,18.3,3.0
1986-12-16,7.3,20.5,31.3,1.6,3.0
1986-12-17,7.6,19.8,31.5,12.7,3.3
1986-12-18,7.9,20.8,28.6,12.6,3.6
1986-12-19,7.9,23.4,27.1,13.8,3.6
1986-12-20,8.0,23.9,28.0,20.1,3.3
1986-12-21,8.0,28.2,32.2,22.6,3.2
1986-12-22,8.0,27.1,31.1,24.3,3.2
1986-12-23,8.0,27.1,29.1,24.4,3.2
1986-12-24,8.0,24.3,30.4,3.7,3.2
1986-12-25,8.3,22.8,26.8,16.9,3.5
1986-12-26,8.3,24.8,30.9,18.9,3.5
1986-12-27,8.3,27.0,41.4,18.9,3.5
1986-12-28,8.6,26.1,31.3,19.6,3.8
1986-12-29,8.8,25.5,28.8,23.9,4.0
1986-12-30,8.8,21.4,33.3,12.9,4.0
1986-12-31,9.3,18.9,25.0,12.0,4.5
1987-01-01,9.4,23.9,28.2,19.8,4.6
1987-01-02,10.5,23.9,26.1,20.7,5.7
1987-01-03,10.5,27.0,31.5,24.1,5.7
1987-01-04,10.5,22.6,33.4,15.3,5.7
1987-01-05,10.7,16.5,24.6,-10.8,5.9
1987-01-06,10.9,12.4,22.5,-28.7,6.1
1987-01-07,11.0,10.0,17.4,0.3,6.2
1987-01-08,11.0,11.1,16.7,0.1,6.2
1987-01-09,11.2,10.9,22.6,-0.2,6.4
1987-01-10,11.2,28.0,35.4,16.5,6.4
1987-01-11,11.3,30.9,39.4,25.7,6.5
1987-01-12,11.3,25.9,29.3,20.1,6.5
1987-01-13,11.7,18.0,21.7,14.9,6.9
1987-01-14,11.7,13.6,21.4,6.4,6.9
1987-01-15,11.8,10.9,25.5,-15.9,7.0
1987-01-16,12.0,25.0,36.3,14.5,7.2
1987-01-17,12.2,30.0,45.5,19.4,7.4
1987-01-18,12.2,24.4,34.2,12.7,7.4
1987-01-19,12.3,16.3,28.8,9.7,7.5
1987-01-20,12.4,29.3,40.8,16.9,7.6
1987-01-21,12.4,27.0,38.8,16.5,7.6
1987-01-22,12.4,26.2,39.6,5.7,7.6
1987-01-23,12.7,23.2,30.2,19.2,7.9
1987-01-24,13.3,22.8,27.1,21.4,8.5
1987-01-25,13.5,23.9,28.8,20.7,8.7
