date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1986-10-01,0.5,14.4,21.4,8.8,3.2
1986-10-02,1.3,27.9,40.8,20.5,3.8
1986-10-03,1.6,26.4,46.4,12.0,3.9
1986-10-04,1.6,26.8,56.1,10.8,3.9
1986-10-05,1.6,27.9,46.4,15.8,4.0
1986-10-06,1.7,30.2,55.0,14.5,4.0
1986-10-07,1.7,34.2,58.5,20.8,4.0
1986-10-08,1.8,36.1,57.9,21.7,4.0
1986-10-09,1.8,34.7,58.3,21.9,4.0
1986-10-10,1.8,32.9,54.5,22.3,4.0
1986-10-11,1.9,20.5,29.7,7.2,4.0
1986-10-12,1.9,,,,3.9
1986-10-13,1.9,29.8,50.2,13.8,3.7
1986-10-14,2.1,32.0,56.8,18.7,3.7
1986-10-15,2.1,30.0,53.4,18.1,3.7
1986-10-16,2.1,30.2,53.8,18.7,3.7
1986-10-17,2.3,,,,4.1
1986-10-18,2.9,28.6,33.1,25.5,4.4
1986-10-19,4.0,28.6,32.2,25.7,5.7
1986-10-20,4.0,26.4,38.5,16.9,5.8
1986-10-21,4.1,27.0,42.6,17.4,5.8
1986-10-22,4.3,31.5,50.7,20.8,5.9
1986-10-23,4.3,28.4,36.9,19.2,6.0
1986-10-24,4.3,,,,6.0
1986-10-25,4.3,,,,6.0
1986-10-26,4.4,30.0,54.9,17.8,6.0
1986-10-27,4.4,34.3,52.9,23.2,6.0
1986-10-28,4.4,32.0,50.0,23.9,6.1
1986-10-29,4.5,34.5,52.0,25.5,6.1
1986-10-30,4.6,29.3,40.3,17.2,6.4
1986-10-31,4.6,19.6,37.4,11.1,6.5
1986-11-01,4.7,20.8,33.8,11.8,6.5
1986-11-02,4.7,24.6,50.0,13.6,6.4
1986-11-03,4.7,25.9,42.3,13.3,6.4
1986-11-04,4.7,26.4,44.6,10.9,6.3
1986-11-05,4.7,29.3,48.4,17.2,6.3
1986-11-06,5.1,15.8,25.0,5.2,6.3
1986-11-07,5.1,7.9,21.9,2.8,6.3
1986-11-08,5.3,6.3,12.0,3.4,6.4
1986-11-09,5.4,10.4,24.1,-0.2,6.5
1986-11-10,5.4,9.7,28.2,-0.6,6.5
1986-11-11,5.4,15.8,18.7,11.1,6.6
1986-11-12,5.4,18.9,35.8,9.7,6.6
1986-11-13,5.5,21.9,41.0,8.8,6.6
1986-11-14,5.5,26.2,41.2,18.9,6.6
1986-11-15,5.5,20.8,21.9,19.9,6.6
1986-11-16,5.5,24.3,32.9,18.5,6.6
1986-11-17,5.5,25.5,29.7,21.9,6.6
1986-11-18,5.7,27.3,38.7,18.3,6.9
1986-11-19,6.0,22.3,28.9,12.6,7.2
1986-11-20,6.0,25.5,45.9,15.4,7.2
1986-11-21,6.1,22.5,31.8,10.8,7.2
1986-11-22,6.1,10.6,32.2,-2.0,7.2
1986-11-23,6.1,16.9,30.6,-2.0,7.2
1986-11-24,6.1,28.4,46.4,18.9,7.2
1986-11-25,6.1,19.9,32.2,3.0,7.2
1986-11-26,6.1,14.2,37.0,2.5,7.2
1986-11-27,6.1,21.0,37.9,7.7,7.3
1986-11-28,6.1,27.3,41.7,22.6,7.3
1986-11-29,6.2,21.4,34.7,13.3,7.3
1986-11-30,6.2,15.6,25.3,10.6,7.4
1986-12-01,6.2,21.0,42.3,10.0,7.4
1986-12-02,6.2,20.3,35.4,12.7,7.4
1986-12-03,6.2,22.5,38.1,12.9,7.4
1986-12-04,6.2,21.9,38.1,10.9,7.4
1986-12-05,6.3,23.7,37.6,19.4,7.4
1986-12-06,6.4,18.0,27.1,6.3,7.5
1986-12-07,6.4,13.1,34.0,5.5,7.5
1986-12-08,6.5,10.0,14.4,4.5,7.5
1986-12-09,6.5,-4.9,12.0,-14.8,7.6
1986-12-10,6.5,8.8,25.7,-8.7,7.6
1986-12-11,6.5,14.9,32.5,4.1,7.6
1986-12-12,6.5,17.1,33.8,8.8,7.6
1986-12-13,6.5,16.9,31.8,9.1,7.6
1986-12-14,6.5,17.2,35.8,8.8,7.6
1986-12-15,6.5,15.1,34.0,6.1,7.6
1986-12-16,6.5,16.5,31.8,6.4,7.6
1986-12-17,6.5,10.0,32.0,0.7,7.6
1986-12-18,6.5,12.7,32.0,0.3,7.6
1986-12-19,6.5,12.4,25.5,2.7,7.6
1986-12-20,6.5,11.1,24.6,1.2,7.6
1986-12-21,6.5,7.5,26.6,-1.7,7.6
1986-12-22,6.5,15.3,34.3,3.0,7.6
1986-12-23,6.6,14.9,26.6,0.0,7.6
1986-12-24,6.6,7.9,29.7,-1.1,7.6
1986-12-25,6.6,7.3,26.6,-0.2,7.6
1986-12-26,6.6,,,,7.6
1986-12-27,6.6,14.9,24.3,5.2,7.6
1986-12-28,6.6,11.7,30.0,-1.7,7.6
1986-12-29,6.6,18.0,41.4,6.4,7.6
1986-12-30,6.6,11.7,26.1,-5.8,7.7
1986-12-31,6.6,0.7,8.4,-6.7,7.7
1987-01-01,7.4,19.0,31.6,11.5,8.3
1987-01-02,7.5,9.7,19.4,-0.4,8.4
1987-01-03,7.5,15.8,27.7,-0.2,8.4
1987-01-04,7.6,14.4,18.1,12.2,8.6
1987-01-05,8.3,16.5,21.9,9.5,9.1
1987-01-06,8.3,7.3,23.5,-3.6,9.2
1987-01-07,8.4,5.0,15.6,-6.2,9.3
1987-01-08,8.4,-2.2,20.5,-11.0,9.3
1987-01-09,8.4,7.0,24.3,-10.8,9.3
1987-01-10,8.4,16.9,35.1,5.7,9.3
1987-01-11,8.5,25.2,51.6,13.1,9.3
1987-01-12,8.5,22.8,51.1,9.5,9.3
1987-01-13,8.5,16.2,42.1,-5.8,9.3
1987-01-14,8.5,-2.0,22.8,-13.2,9.4
1987-01-15,8.5,-1.5,11.1,-11.2,9.4
1987-01-16,8.5,-1.5,14.5,-12.3,9.4
1987-01-17,8.5,0.9,19.2,-13.4,9.5
1987-01-18,8.5,9.1,23.5,-0.2,9.5
1987-01-19,8.7,-0.6,11.1,-17.9,9.7
1987-01-20,8.7,2.3,19.9,-18.6,9.7
1987-01-21,8.7,12.4,21.7,8.8,9.7
1987-01-22,8.7,18.5,30.7,9.9,9.7
1987-01-23,8.7,19.0,26.6,12.2,9.7
1987-01-24,8.8,16.5,27.9,7.3,9.8
1987-01-25,9.0,16.5,17.1,15.4,10.0
1987-01-26,9.0,21.7,34.9,13.6,10.0
1987-01-27,9.2,25.5,46.8,14.7,10.1
1987-01-28,9.7,15.6,23.9,4.5,10.7
1987-01-29,9.7,11.5,34.7,-2.2,10.7
1987-01-30,9.7,17.8,27.0,9.0,10.7
1987-01-31,9.7,18.3,36.3,3.7,10.7
1987-02-01,9.7,23.0,40.8,11.5,10.7
1987-02-02,9.7,26.4,39.6,16.0,10.7
1987-02-03,9.8,19.2,32.7,11.3,10.7
1987-02-04,9.8,12.0,30.9,-2.9,10.8
1987-02-05,9.8,6.6,10.4,-0.9,10.8
1987-02-06,9.8,22.1,50.2,8.1,10.8
1987-02-07,9.8,26.1,48.6,12.9,10.8
1987-02-08,9.8,25.0,51.6,13.8,10.8
1987-02-09,9.8,21.7,40.5,8.1,10.8
1987-02-10,9.8,22.5,33.4,12.9,10.8
1987-02-11,9.9,20.8,44.2,9.0,10.8
1987-02-12,10.0,20.3,30.4,9.5,10.9
1987-02-13,10.6,21.7,27.0,14.5,11.5
1987-02-14,10.7,13.6,25.3,-1.8,11.5
1987-02-15,10.7,10.0,23.9,-3.6,11.6
1987-02-16,10.8,12.2,31.5,-3.3,11.6
1987-02-17,10.8,5.2,33.6,-8.3,11.6
1987-02-18,10.9,5.7,28.2,-7.2,11.8
1987-02-19,10.9,2.7,23.4,-8.7,11.8
1987-02-20,10.9,5.7,31.3,-7.8,11.8
1987-02-21,10.9,9.0,37.6,-4.4,11.8
1987-02-22,10.9,11.3,32.4,-2.7,11.8
1987-02-23,11.5,11.1,16.0,8.1,12.5
1987-02-24,12.0,11.1,16.7,7.5,12.9
1987-02-25,12.1,5.4,30.0,-11.6,13.0
1987-02-26,12.1,7.0,23.7,-6.5,13.0
1987-02-27,12.1,4.8,29.3,-10.1,13.0
1987-02-28,12.2,8.8,32.4,-3.6,13.2
1987-03-01,12.2,14.7,40.1,-3.3,13.2
1987-03-02,12.2,19.8,46.4,4.8,13.2
1987-03-03,12.2,23.7,47.8,7.5,13.2
1987-03-04,12.2,26.6,54.7,11.1,13.2
1987-03-05,12.2,27.0,52.2,12.2,13.2
1987-03-06,12.2,26.8,45.5,15.6,13.2
1987-03-07,12.2,27.0,52.5,10.9,13.3
1987-03-08,12.5,24.3,32.7,18.7,13.4
1987-03-09,12.6,19.4,37.8,1.2,13.5
1987-03-10,12.6,18.3,46.4,-0.8,13.5
1987-03-11,12.9,18.0,37.0,3.9,13.8
1987-03-12,12.9,22.8,47.7,2.3,13.8
1987-03-13,13.2,22.3,45.3,12.0,14.1
1987-03-14,13.2,16.5,32.0,-0.4,14.1
1987-03-15,14.6,19.9,26.2,14.4,15.5
1987-03-16,14.6,21.0,35.1,8.4,15.7
