date,PREC_DAILY,WTEQ_DAILY
1986-10-01,0.0,0.0
1986-10-02,0.1,0.0
1986-10-03,0.1,0.0
1986-10-04,0.1,0.0
1986-10-05,0.1,0.0
1986-10-06,0.1,0.0
1986-10-07,0.1,0.0
1986-10-08,0.1,0.0
1986-10-09,0.1,0.0
1986-10-10,0.4,0.0
1986-10-11,0.5,0.0
1986-10-12,0.5,0.0
1986-10-13,0.5,0.0
1986-10-14,0.5,0.0
1986-10-15,0.5,0.0
1986-10-16,0.5,0.0
1986-10-17,0.5,0.0
1986-10-18,0.7,0.0
1986-10-19,0.7,0.0
1986-10-20,0.7,0.0
1986-10-21,0.7,0.0
1986-10-22,0.7,0.0
1986-10-23,0.7,0.0
1986-10-24,0.7,0.0
1986-10-25,0.7,0.0
1986-10-26,0.7,0.0
1986-10-27,0.8,0.0
1986-10-28,0.8,0.0
1986-10-29,0.8,0.0
1986-10-30,1.7,0.2
1986-10-31,1.7,0.2
1986-11-01,1.7,0.2
1986-11-02,1.7,0.2
1986-11-03,1.7,0.2
1986-11-04,1.7,0.4
1986-11-05,1.8,0.6
1986-11-06,2.1,0.7
1986-11-07,2.3,0.9
1986-11-08,2.7,1.3
1986-11-09,3.6,2.2
1986-11-10,3.6,2.2
1986-11-11,4.2,2.8
1986-11-12,4.2,2.8
1986-11-13,4.2,2.8
1986-11-14,4.6,2.9
1986-11-15,4.7,3.0
1986-11-16,6.8,4.6
1986-11-17,7.4,5.3
1986-11-18,7.9,5.4
1986-11-19,8.1,5.6
1986-11-20,8.1,5.6
1986-11-21,8.6,6.2
1986-11-22,8.6,6.2
1986-11-23,8.7,6.4
1986-11-24,8.8,6.5
1986-11-25,8.8,6.5
1986-11-26,8.8,6.5
1986-11-27,8.8,6.5
1986-11-28,8.8,6.5
1986-11-29,8.8,6.7
1986-11-30,8.8,6.7
1986-12-01,8.8,6.7
1986-12-02,8.8,6.7
1986-12-03,8.8,6.7
1986-12-04,8.8,6.7
1986-12-05,9.0,7.0
