date,PREC_DAILY,WTEQ_DAILY
1986-10-01,0.2,2.1
1986-10-02,0.7,2.4
1986-10-03,0.9,2.6
1986-10-04,1.0,2.6
1986-10-05,1.0,2.5
1986-10-06,1.1,2.4
1986-10-07,1.1,2.3
1986-10-08,1.1,2.2
1986-10-09,1.1,1.8
1986-10-10,1.5,2.4
1986-10-11,1.8,2.4
1986-10-12,1.8,2.4
1986-10-13,1.8,2.4
1986-10-14,1.8,2.4
1986-10-15,1.8,2.4
1986-10-16,1.8,2.4
1986-10-17,1.8,2.4
1986-10-18,1.9,2.4
1986-10-19,1.9,2.4
1986-10-20,1.9,2.4
1986-10-21,2.0,2.7
1986-10-22,2.1,3.0
1986-10-23,2.5,2.4
1986-10-24,2.5,2.4
1986-10-25,2.5,2.2
1986-10-26,2.5,2.2
1986-10-27,2.5,2.2
1986-10-28,2.5,2.2
1986-10-29,2.5,2.2
1986-10-30,2.7,3.1
1986-10-31,4.3,4.9
1986-11-01,4.3,5.0
1986-11-02,4.4,5.2
1986-11-03,4.4,5.3
1986-11-04,4.4,5.4
1986-11-05,4.4,5.4
1986-11-06,4.7,6.1
1986-11-07,5.2,6.6
1986-11-08,5.7,7.2
1986-11-09,6.3,7.8
1986-11-10,6.4,7.8
1986-11-11,6.7,8.0
1986-11-12,6.8,8.0
1986-11-13,6.8,8.0
1986-11-14,6.8,8.0
1986-11-15,6.8,8.0
1986-11-16,6.9,8.1
1986-11-17,7.1,8.5
1986-11-18,7.6,8.9
1986-11-19,7.8,9.1
1986-11-20,7.8,9.1
1986-11-21,8.1,9.4
1986-11-22,8.1,9.4
1986-11-23,8.1,9.4
1986-11-24,8.1,9.4
1986-11-25,8.2,9.5
1986-11-26,8.2,9.5
1986-11-27,8.2,9.5
1986-11-28,8.2,9.5
1986-11-29,8.2,9.6
1986-11-30,8.4,9.7
1986-12-01,8.4,9.7
1986-12-02,8.4,9.7
1986-12-03,8.4,9.7
1986-12-04,8.4,9.7
1986-12-05,8.4,9.8
1986-12-06,8.5,10.1
1986-12-07,8.7,10.1
1986-12-08,8.7,10.1
1986-12-09,8.8,10.1
1986-12-10,8.8,10.1
1986-12-11,8.8,10.1
1986-12-12,8.8,10.0
1986-12-13,8.8,9.9
1986-12-14,8.8,9.7
1986-12-15,8.8,9.5
1986-12-16,8.9,9.6
1986-12-17,8.9,9.5
1986-12-18,8.9,9.2
1986-12-19,8.9,9.2
1986-12-20,9.0,9.3
1986-12-21,9.0,9.2
1986-12-22,9.0,9.2
1986-12-23,9.0,9.2
1986-12-24,9.0,9.1
1986-12-25,9.0,8.9
1986-12-26,9.0,8.8
1986-12-27,9.1,8.7
1986-12-28,9.1,8.6
1986-12-29,9.1,8.6
