datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1996-10-01 00:00:00+00:00,8320.0,A,06329500,50.0,A,1120.0,A
1996-10-02 00:00:00+00:00,8270.0,A,06329500,51.0,A,1140.0,A
1996-10-03 00:00:00+00:00,8150.0,A,06329500,53.0,A,1170.0,A
1996-10-04 00:00:00+00:00,8170.0,A,06329500,57.0,A,1260.0,A
1996-10-05 00:00:00+00:00,8270.0,A,06329500,56.0,A,1250.0,A
1996-10-06 00:00:00+00:00,8220.0,A,06329500,50.0,A,1110.0,A
1996-10-07 00:00:00+00:00,8150.0,A,06329500,45.0,A,990.0,A
1996-10-08 00:00:00+00:00,8050.0,A,06329500,42.0,A,913.0,A
1996-10-09 00:00:00+00:00,7970.0,A,06329500,39.0,A,839.0,A
1996-10-10 00:00:00+00:00,7880.0,A,06329500,37.0,A,787.0,A
1996-10-11 00:00:00+00:00,7840.0,A,06329500,36.0,A,762.0,A
1996-10-12 00:00:00+00:00,7840.0,A,06329500,38.0,A,804.0,A
1996-10-13 00:00:00+00:00,7860.0,A,06329500,40.0,A,849.0,A
1996-10-14 00:00:00+00:00,7840.0,A,06329500,40.0,A,847.0,A
1996-10-15 00:00:00+00:00,7760.0,A,06329500,38.0,A,796.0,A
1996-10-16 00:00:00+00:00,7710.0,A,06329500,37.0,A,770.0,A
1996-10-17 00:00:00+00:00,7710.0,A,06329500,35.0,A,729.0,A
1996-10-18 00:00:00+00:00,7770.0,A,06329500,32.0,A,671.0,A
1996-10-19 00:00:00+00:00,7750.0,A,06329500,28.0,A,586.0,A
1996-10-20 00:00:00+00:00,7030.0,A,06329500,44.0,A,835.0,A
1996-10-21 00:00:00+00:00,8330.0,A,06329500,171.0,A,3850.0,A
1996-10-22 00:00:00+00:00,8450.0,A,06329500,217.0,A,4950.0,A
1996-10-23 00:00:00+00:00,8490.0,A,06329500,288.0,A,6600.0,A
1996-10-24 00:00:00+00:00,8640.0,A,06329500,267.0,A,6230.0,A
1996-10-25 00:00:00+00:00,8590.0,A,06329500,200.0,A,4640.0,A
1996-10-26 00:00:00+00:00,8290.0,A,06329500,182.0,A,4070.0,A
1996-10-27 00:00:00+00:00,8560.0,A,06329500,238.0,A,5500.0,A
1996-10-28 00:00:00+00:00,8740.0,A,06329500,313.0,A,7390.0,A
1996-10-29 00:00:00+00:00,8800.0,A,06329500,354.0,A,8410.0,A
1996-10-30 00:00:00+00:00,8730.0,A,06329500,317.0,A,7470.0,A
1996-10-31 00:00:00+00:00,8440.0,A,06329500,260.0,A,5920.0,A
1996-11-01 00:00:00+00:00,8280.0,A,06329500,195.0,A,4360.0,A
1996-11-02 00:00:00+00:00,8480.0,A,06329500,135.0,A,3090.0,A
1996-11-03 00:00:00+00:00,8530.0,A,06329500,84.0,A,1930.0,A
1996-11-04 00:00:00+00:00,8440.0,A,06329500,58.0,A,1320.0,A
1996-11-05 00:00:00+00:00,8540.0,A,06329500,76.0,A,1750.0,A
1996-11-06 00:00:00+00:00,8500.0,A,06329500,95.0,A,2180.0,A
1996-11-07 00:00:00+00:00,8550.0,A,06329500,108.0,A,2490.0,A
1996-11-08 00:00:00+00:00,8620.0,A,06329500,108.0,A,2510.0,A
1996-11-09 00:00:00+00:00,8700.0,A,06329500,96.0,A,2260.0,A
1996-11-10 00:00:00+00:00,8480.0,A,06329500,77.0,A,1760.0,A
1996-11-11 00:00:00+00:00,8010.0,A,06329500,62.0,A,1340.0,A
1996-11-12 00:00:00+00:00,7900.0,A,06329500,53.0,A,1130.0,A
1996-11-13 00:00:00+00:00,7990.0,A,06329500,55.0,A,1190.0,A
1996-11-14 00:00:00+00:00,8000.0,"A, e",06329500,65.0,A,1400.0,A
1996-11-15 00:00:00+00:00,8000.0,"A, e",06329500,75.0,A,1620.0,A
1996-11-16 00:00:00+00:00,8000.0,"A, e",06329500,84.0,A,1810.0,A
1996-11-17 00:00:00+00:00,8000.0,"A, e",06329500,94.0,A,2030.0,A
1996-11-18 00:00:00+00:00,8000.0,"A, e",06329500,102.0,A,2200.0,A
1996-11-19 00:00:00+00:00,8000.0,"A, e",06329500,111.0,A,2400.0,A
1996-11-20 00:00:00+00:00,7000.0,"A, e",06329500,109.0,A,2060.0,A
1996-11-21 00:00:00+00:00,6000.0,"A, e",06329500,73.0,A,1180.0,A
