datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2017-10-01 00:00:00+00:00,11800.0,A,12396500,88.64,A,88.24,A
2017-10-02 00:00:00+00:00,15900.0,A,12396500,88.1,A,87.14,A
2017-10-03 00:00:00+00:00,19600.0,A,12396500,88.47,A,87.25,A
2017-10-04 00:00:00+00:00,22300.0,A,12396500,89.75,A,88.75,A
2017-10-05 00:00:00+00:00,23100.0,A,12396500,90.49,A,89.61,A
2017-10-06 00:00:00+00:00,23100.0,A,12396500,89.71,A,88.6,A
2017-10-07 00:00:00+00:00,22600.0,A,12396500,90.08,A,89.13,A
2017-10-08 00:00:00+00:00,22200.0,A,12396500,90.76,A,90.01,A
2017-10-09 00:00:00+00:00,23000.0,A,12396500,90.56,A,89.71,A
2017-10-10 00:00:00+00:00,23000.0,A,12396500,90.31,A,89.39,A
2017-10-11 00:00:00+00:00,23200.0,A,12396500,89.87,A,88.8,A
2017-10-12 00:00:00+00:00,23400.0,A,12396500,89.48,A,88.22,A
2017-10-13 00:00:00+00:00,23800.0,A,12396500,89.5,A,88.23,A
2017-10-14 00:00:00+00:00,23900.0,A,12396500,89.03,A,87.5,A
2017-10-15 00:00:00+00:00,23900.0,A,12396500,89.44,A,88.12,A
2017-10-16 00:00:00+00:00,24200.0,A,12396500,89.69,A,88.43,A
2017-10-17 00:00:00+00:00,24100.0,A,12396500,89.3,A,87.88,A
2017-10-18 00:00:00+00:00,24900.0,A,12396500,89.37,A,87.87,A
2017-10-19 00:00:00+00:00,26800.0,A,12396500,90.91,A,89.79,A
2017-10-20 00:00:00+00:00,26900.0,A,12396500,91.48,A,90.52,A
2017-10-21 00:00:00+00:00,27400.0,A,12396500,91.44,A,90.42,A
2017-10-22 00:00:00+00:00,27200.0,A,12396500,91.73,A,90.79,A
2017-10-23 00:00:00+00:00,27300.0,A,12396500,91.2,A,90.12,A
2017-10-24 00:00:00+00:00,27400.0,A,12396500,91.08,A,89.95,A
2017-10-25 00:00:00+00:00,27600.0,A,12396500,90.7,A,89.43,A
2017-10-26 00:00:00+00:00,27200.0,A,12396500,90.54,A,89.26,A
2017-10-27 00:00:00+00:00,25200.0,A,12396500,89.41,A,87.86,A
2017-10-28 00:00:00+00:00,24200.0,A,12396500,89.41,A,88.0,A
2017-10-29 00:00:00+00:00,24500.0,A,12396500,89.27,A,87.8,A
2017-10-30 00:00:00+00:00,24200.0,A,12396500,89.64,A,88.38,A
2017-10-31 00:00:00+00:00,22500.0,A,12396500,88.65,A,87.1,A
2017-11-01 00:00:00+00:00,21000.0,A,12396500,88.99,A,87.83,A
2017-11-02 00:00:00+00:00,20700.0,A,12396500,88.74,A,87.49,A
2017-11-03 00:00:00+00:00,19400.0,A,12396500,87.94,A,86.41,A
2017-11-04 00:00:00+00:00,18800.0,A,12396500,87.43,A,85.69,A
2017-11-05 00:00:00+00:00,18300.0,A,12396500,88.73,A,87.78,A
2017-11-06 00:00:00+00:00,19400.0,A,12396500,89.78,A,89.05,A
2017-11-07 00:00:00+00:00,19800.0,A,12396500,89.95,A,89.2,A
2017-11-08 00:00:00+00:00,20100.0,A,12396500,89.1,A,88.08,A
2017-11-09 00:00:00+00:00,19800.0,A,12396500,88.58,A,87.39,A
2017-11-10 00:00:00+00:00,17600.0,A,12396500,88.11,A,86.99,A
2017-11-11 00:00:00+00:00,16000.0,A,12396500,88.01,A,87.08,A
2017-11-12 00:00:00+00:00,14500.0,A,12396500,89.34,A,88.86,A
2017-11-13 00:00:00+00:00,12800.0,A,12396500,87.99,A,87.35,A
2017-11-14 00:00:00+00:00,12800.0,A,12396500,86.55,A,85.48,A
2017-11-15 00:00:00+00:00,13600.0,A,12396500,87.54,A,86.75,A
2017-11-16 00:00:00+00:00,11400.0,A,12396500,86.78,A,85.88,A
2017-11-17 00:00:00+00:00,11400.0,A,12396500,85.21,A,83.59,A
