date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2014-10-01,0.1,0.0,32.7,36.7,28.4,0.0
2014-10-02,0.2,0.0,30.9,39.7,21.7,0.0
2014-10-03,0.2,0.0,35.2,47.5,27.5,0.0
2014-10-04,0.2,0.0,37.2,51.6,27.5,0.0
2014-10-05,0.2,0.0,37.4,53.6,27.7,0.0
2014-10-06,0.2,0.0,40.1,53.2,29.5,0.0
2014-10-07,0.2,0.0,39.9,53.1,28.9,0.0
2014-10-08,0.2,0.0,44.1,56.5,34.0,0.0
2014-10-09,0.6,1.0,36.3,42.6,32.0,0.2
2014-10-10,0.8,1.0,34.5,37.8,32.0,0.2
2014-10-11,0.8,0.0,37.6,45.0,33.3,0.0
2014-10-12,1.0,0.0,31.6,37.8,25.9,0.0
2014-10-13,1.0,0.0,30.0,40.1,24.4,0.0
2014-10-14,1.1,0.0,36.1,53.8,22.1,0.0
2014-10-15,1.1,0.0,41.9,55.6,31.3,0.0
2014-10-16,1.1,0.0,42.1,54.5,31.5,0.0
2014-10-17,1.1,0.0,39.0,53.2,29.1,0.0
2014-10-18,1.1,0.0,41.4,52.3,32.9,0.0
2014-10-19,1.1,0.0,41.2,51.1,33.1,0.0
2014-10-20,1.1,0.0,38.1,51.3,32.2,0.0
2014-10-21,1.2,0.0,38.3,46.4,32.5,0.0
2014-10-22,1.4,0.0,35.8,40.5,32.2,0.0
2014-10-23,1.5,0.0,36.5,47.5,30.6,0.0
2014-10-24,1.5,0.0,39.4,53.6,29.7,0.0
2014-10-25,1.5,0.0,41.2,56.7,30.0,0.0
2014-10-26,1.5,0.0,40.6,50.0,33.8,0.0
2014-10-27,1.5,0.0,33.3,39.2,23.7,0.0
2014-10-28,1.5,0.0,30.2,43.0,19.2,0.0
2014-10-29,1.5,0.0,35.2,45.5,23.9,0.0
2014-10-30,1.5,0.0,35.2,49.5,24.6,0.0
2014-10-31,1.5,0.0,36.9,51.1,27.9,0.0
2014-11-01,1.5,0.0,39.9,50.4,30.2,0.0
2014-11-02,1.5,1.0,32.9,36.9,28.4,0.1
2014-11-03,1.7,1.0,23.9,30.2,16.0,0.1
2014-11-04,1.7,1.0,23.2,36.7,12.0,0.1
2014-11-05,1.7,1.0,28.8,44.4,16.2,0.2
2014-11-06,1.7,1.0,34.2,48.6,23.9,0.2
2014-11-07,1.7,1.0,33.4,46.2,25.7,0.2
2014-11-08,1.7,1.0,32.5,44.8,20.8,0.2
2014-11-09,1.7,1.0,33.3,43.0,24.6,0.2
2014-11-10,1.7,1.0,31.3,42.6,19.6,0.3
2014-11-11,1.7,1.0,27.1,35.6,15.6,0.3
2014-11-12,1.7,1.0,27.3,32.9,17.8,0.3
2014-11-13,2.4,9.0,22.5,26.6,16.7,1.2
2014-11-14,3.1,13.0,25.2,27.3,23.4,2.0
2014-11-15,3.9,20.0,22.1,24.8,15.4,2.9
2014-11-16,3.9,18.0,8.8,15.4,2.3,2.9
2014-11-17,4.0,16.0,3.7,12.9,-4.4,2.9
2014-11-18,4.0,16.0,9.1,18.3,-4.7,2.9
2014-11-19,4.0,15.0,14.5,25.2,6.1,2.9
2014-11-20,4.0,14.0,17.8,32.5,8.4,2.9
2014-11-21,4.0,14.0,18.3,29.1,9.1,2.9
2014-11-22,4.0,17.0,21.9,30.0,10.8,3.5
2014-11-23,4.5,20.0,14.7,23.9,3.9,3.8
2014-11-24,4.6,19.0,8.2,13.6,0.9,3.8
2014-11-25,4.7,20.0,14.0,22.5,1.8,4.0
2014-11-26,4.7,20.0,24.3,28.9,15.4,4.0
2014-11-27,4.7,19.0,24.1,32.7,14.0,4.0
2014-11-28,4.7,18.0,29.7,39.7,20.5,4.0
2014-11-29,4.7,18.0,28.6,36.1,22.5,4.0
2014-11-30,4.7,17.0,26.1,34.3,18.3,4.0
2014-12-01,4.7,17.0,24.4,30.9,14.5,4.0
2014-12-02,4.7,17.0,22.8,34.3,12.4,4.0
2014-12-03,4.7,16.0,28.4,32.7,21.7,4.2
2014-12-04,4.7,17.0,30.2,33.8,27.9,4.2
2014-12-05,4.7,17.0,25.3,33.6,19.0,4.2
2014-12-06,4.7,16.0,27.0,34.7,20.5,4.2
2014-12-07,4.7,16.0,25.0,32.4,16.9,4.2
2014-12-08,4.7,17.0,23.7,37.6,14.4,4.2
2014-12-09,4.7,16.0,24.6,39.9,17.4,4.2
2014-12-10,4.7,16.0,24.6,41.0,15.3,4.2
2014-12-11,4.7,16.0,24.1,37.4,14.7,4.2
2014-12-12,4.7,16.0,28.4,42.1,18.7,4.2
2014-12-13,4.9,17.0,30.2,39.0,24.4,4.4
2014-12-14,5.5,26.0,19.8,24.4,16.3,5.1
2014-12-15,5.5,25.0,11.7,17.8,2.8,5.1
2014-12-16,5.5,25.0,18.7,34.0,5.0,5.1
2014-12-17,5.6,24.0,19.0,27.5,11.3,5.3
2014-12-18,5.6,24.0,18.9,21.0,15.6,5.3
2014-12-19,5.7,24.0,12.6,17.6,4.6,5.3
2014-12-20,5.7,26.0,15.6,22.8,4.1,5.5
2014-12-21,7.0,34.0,22.8,26.6,19.0,6.8
2014-12-22,7.4,36.0,18.0,25.7,4.1,7.1
2014-12-23,7.4,34.0,3.6,16.0,-5.3,7.1
2014-12-24,7.4,33.0,8.8,22.8,-6.0,7.1
2014-12-25,7.4,32.0,16.7,25.2,11.1,7.1
2014-12-26,7.6,34.0,8.2,14.2,4.1,7.3
2014-12-27,7.6,33.0,2.3,7.5,-4.0,7.3
2014-12-28,7.7,34.0,6.3,12.6,-6.5,7.4
2014-12-29,8.0,36.0,6.4,11.1,-6.5,7.7
2014-12-30,8.0,35.0,-1.3,4.6,-8.3,7.7
2014-12-31,8.1,34.0,9.7,24.4,-0.8,7.8
2015-01-01,8.2,34.0,11.3,19.4,-1.1,8.0
2015-01-02,8.2,34.0,5.9,25.3,-3.3,8.0
2015-01-03,8.2,34.0,8.2,15.8,-2.7,8.0
2015-01-04,8.2,35.0,15.6,21.6,6.3,8.2
2015-01-05,8.2,35.0,21.7,29.8,12.7,8.2
2015-01-06,8.2,34.0,27.9,36.7,21.6,8.2
2015-01-07,8.2,33.0,25.0,39.2,18.3,8.2
2015-01-08,8.2,33.0,22.6,35.4,14.7,8.2
2015-01-09,8.2,30.0,20.5,32.4,13.3,8.2
2015-01-10,8.2,30.0,22.1,30.7,14.7,8.3
2015-01-11,8.2,30.0,23.5,25.0,21.7,8.3
2015-01-12,8.3,31.0,22.3,26.8,18.7,8.4
