date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2014-10-01,0.1,0.0,33.3,39.9,27.0,0.0
2014-10-02,0.1,0.0,40.3,52.2,27.7,0.0
2014-10-03,0.1,0.0,44.4,56.1,36.7,0.0
2014-10-04,0.1,0.0,44.6,58.8,36.9,0.0
2014-10-05,0.1,0.0,43.9,53.8,37.4,0.0
2014-10-06,0.1,0.0,46.6,58.3,37.2,0.0
2014-10-07,0.1,0.0,48.9,58.3,42.1,0.0
2014-10-08,0.1,0.0,46.2,54.1,40.8,0.0
2014-10-09,0.1,0.0,44.4,53.4,39.0,0.0
2014-10-10,0.1,0.0,46.2,55.9,39.9,0.0
2014-10-11,0.1,0.0,45.5,55.9,39.0,0.0
2014-10-12,0.1,0.0,34.7,42.8,28.2,0.0
2014-10-13,0.1,0.0,40.8,50.7,29.1,0.0
2014-10-14,0.1,0.0,49.6,58.1,43.0,0.0
2014-10-15,0.1,0.0,45.7,53.4,36.5,0.0
2014-10-16,0.1,0.0,43.5,55.8,35.6,0.0
2014-10-17,0.1,0.0,44.2,54.7,37.6,0.0
2014-10-18,0.4,0.0,42.1,50.4,38.3,0.0
2014-10-19,0.4,0.0,45.7,54.9,39.4,0.0
2014-10-20,0.4,0.0,44.6,52.7,40.6,0.0
2014-10-21,0.4,0.0,41.9,51.4,35.2,0.0
2014-10-22,0.4,0.0,42.1,53.2,34.7,0.0
2014-10-23,0.4,0.0,46.0,57.0,39.9,0.0
2014-10-24,0.4,0.0,47.8,58.8,38.7,0.0
2014-10-25,0.4,0.0,45.0,51.8,40.6,0.0
2014-10-26,0.4,0.0,39.7,48.2,31.6,0.0
2014-10-27,0.4,0.0,34.5,44.8,25.3,0.0
2014-10-28,0.4,0.0,40.8,51.4,32.2,0.0
2014-10-29,0.4,0.0,44.1,55.4,35.4,0.0
2014-10-30,0.4,0.0,46.2,57.2,38.1,0.0
2014-10-31,0.4,0.0,44.6,52.2,39.9,0.0
2014-11-01,0.7,2.0,33.4,41.0,27.1,0.4
2014-11-02,1.3,6.0,24.4,27.9,19.8,1.2
2014-11-03,1.5,4.0,19.0,24.3,14.4,1.2
2014-11-04,1.5,4.0,29.3,43.9,14.5,1.2
2014-11-05,1.5,3.0,38.1,45.7,28.9,1.2
2014-11-06,1.5,3.0,44.4,54.0,38.3,1.2
2014-11-07,1.5,3.0,42.1,50.5,36.7,1.2
2014-11-08,1.5,3.0,43.2,54.0,34.7,1.2
2014-11-09,1.5,2.0,42.8,52.0,36.3,1.2
2014-11-10,1.5,2.0,36.9,44.2,30.0,1.2
2014-11-11,1.5,2.0,35.8,44.8,28.9,1.2
2014-11-12,1.5,2.0,32.2,40.1,28.4,1.2
2014-11-13,1.5,2.0,32.0,39.7,28.0,1.2
2014-11-14,1.6,4.0,31.1,35.2,26.4,1.3
2014-11-15,1.7,8.0,25.3,36.3,5.9,1.5
2014-11-16,1.7,6.0,11.5,21.6,-1.1,1.5
2014-11-17,1.7,6.0,21.6,31.3,15.3,1.5
2014-11-18,1.7,5.0,28.8,43.0,18.7,1.5
2014-11-19,1.7,5.0,32.7,43.5,26.8,1.5
2014-11-20,1.8,4.0,31.1,40.8,25.5,1.7
2014-11-21,1.8,4.0,28.8,41.7,22.8,1.7
2014-11-22,1.9,5.0,30.4,41.5,22.8,1.8
2014-11-23,2.0,6.0,15.6,23.0,11.3,1.9
2014-11-24,2.0,6.0,17.2,22.8,12.9,1.9
2014-11-25,2.1,6.0,30.0,37.0,20.1,2.1
2014-11-26,2.1,6.0,36.0,42.8,29.1,2.1
2014-11-27,2.1,6.0,42.4,53.4,36.7,2.1
2014-11-28,2.1,5.0,38.3,48.2,30.9,2.1
2014-11-29,2.1,5.0,33.3,41.9,29.3,2.1
2014-11-30,2.1,5.0,29.7,35.6,21.7,2.1
2014-12-01,2.1,5.0,31.6,42.4,21.7,2.1
2014-12-02,2.6,9.0,33.8,45.0,28.0,2.6
