date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2018-10-01,0.1,0.0,46.2,54.7,37.6,0.0
2018-10-02,0.1,0.0,40.1,49.5,29.5,0.0
2018-10-03,0.1,0.0,34.0,44.1,24.8,0.0
2018-10-04,0.1,0.0,39.0,48.7,31.3,0.0
2018-10-05,0.4,0.0,35.1,41.4,31.1,0.2
2018-10-06,0.5,0.0,38.3,48.4,30.2,0.0
2018-10-07,0.5,0.0,41.0,46.8,34.7,0.0
2018-10-08,0.7,0.0,39.4,41.4,36.3,0.0
2018-10-09,0.9,0.0,37.9,40.8,34.0,0.0
2018-10-10,0.9,0.0,38.5,44.1,33.6,0.0
2018-10-11,0.9,0.0,40.6,50.0,32.4,0.0
2018-10-12,0.9,0.0,46.4,57.0,36.0,0.0
2018-10-13,0.9,0.0,39.9,47.7,34.2,0.0
2018-10-14,0.9,0.0,39.6,48.7,30.7,0.0
2018-10-15,1.0,0.0,48.0,58.5,39.7,0.0
2018-10-16,1.0,0.0,50.9,60.4,43.2,0.0
2018-10-17,1.0,0.0,48.7,58.8,41.0,0.0
2018-10-18,1.0,0.0,52.0,62.6,43.0,0.0
2018-10-19,1.0,0.0,52.3,61.7,45.1,0.0
2018-10-20,1.0,0.0,53.4,63.9,45.1,0.0
2018-10-21,1.0,0.0,50.0,60.1,42.8,0.0
2018-10-22,1.0,0.0,49.5,59.5,40.6,0.0
2018-10-23,1.0,0.0,46.9,55.6,40.1,0.0
2018-10-24,1.0,0.0,41.0,47.7,35.1,0.0
2018-10-25,1.4,0.0,42.1,45.0,36.9,0.0
2018-10-26,1.6,0.0,42.8,50.4,36.1,0.0
2018-10-27,2.4,0.0,39.6,49.6,31.8,0.0
2018-10-28,2.7,0.0,36.7,41.0,33.1,0.0
2018-10-29,2.7,0.0,35.1,41.2,29.7,0.0
2018-10-30,2.9,0.0,35.4,43.7,27.0,0.1
2018-10-31,3.0,0.0,41.7,48.2,30.6,0.0
2018-11-01,3.3,0.0,43.7,47.8,39.9,0.0
2018-11-02,3.6,0.0,40.3,44.4,36.0,0.0
2018-11-03,3.8,0.0,37.6,40.1,34.9,0.0
2018-11-04,3.9,0.0,37.8,40.6,33.6,0.0
2018-11-05,3.9,0.0,34.7,38.8,31.8,0.0
2018-11-06,3.9,0.0,33.3,39.7,27.7,0.0
2018-11-07,3.9,0.0,32.7,40.1,24.6,0.0
2018-11-08,3.9,0.0,35.6,45.3,26.8,0.0
2018-11-09,3.9,0.0,34.7,41.5,26.8,0.0
2018-11-10,3.9,0.0,30.6,38.1,24.8,0.0
2018-11-11,3.9,0.0,29.1,39.0,22.6,0.0
2018-11-12,4.0,0.0,29.7,34.2,22.3,0.0
2018-11-13,4.1,0.0,37.9,46.6,32.2,0.0
2018-11-14,4.1,0.0,38.1,42.8,32.0,0.0
2018-11-15,4.1,0.0,39.6,46.6,32.0,0.0
2018-11-16,4.1,0.0,36.3,43.2,28.0,0.0
2018-11-17,4.1,0.0,28.6,38.1,23.5,0.0
