date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2018-10-01,0.1,0.0,49.3,59.5,42.6,0.0
2018-10-02,0.2,0.0,48.9,56.5,42.8,0.0
2018-10-03,0.3,0.0,42.1,52.3,38.1,0.0
2018-10-04,0.5,0.0,38.1,40.6,33.4,0.0
2018-10-05,0.5,0.0,40.8,52.0,31.8,0.0
2018-10-06,0.6,0.0,37.6,47.3,32.2,0.0
2018-10-07,0.6,0.0,34.3,42.6,28.2,0.0
2018-10-08,0.6,0.0,38.8,51.1,28.6,0.0
2018-10-09,0.6,0.0,42.1,56.7,33.3,0.0
2018-10-10,0.9,0.0,37.2,50.7,30.0,0.0
2018-10-11,0.9,0.0,35.4,39.7,32.7,0.0
2018-10-12,0.9,0.0,37.6,48.9,28.9,0.0
2018-10-13,0.9,0.0,43.2,55.6,33.3,0.0
2018-10-14,0.9,0.0,32.7,42.3,26.8,0.0
2018-10-15,0.9,0.0,33.1,47.7,22.3,0.0
2018-10-16,0.9,0.0,37.0,49.6,28.9,0.0
2018-10-17,0.9,0.0,40.6,53.4,31.1,0.0
2018-10-18,0.9,0.0,43.7,56.3,35.6,0.0
2018-10-19,0.9,0.0,44.1,55.2,34.5,0.0
2018-10-20,0.9,0.0,44.6,55.4,37.6,0.0
2018-10-21,0.9,0.0,44.1,55.0,37.4,0.0
2018-10-22,0.9,0.0,43.3,53.2,37.6,0.0
2018-10-23,0.9,0.0,42.8,50.7,36.1,0.0
2018-10-24,0.9,0.0,46.2,56.5,39.7,0.0
2018-10-25,0.9,0.0,47.1,58.8,39.0,0.0
2018-10-26,0.9,0.0,51.1,65.1,40.6,0.0
2018-10-27,0.9,0.0,49.6,59.5,43.2,0.0
2018-10-28,0.9,0.0,44.8,52.5,39.6,0.0
2018-10-29,0.9,0.0,39.4,50.4,27.7,0.0
2018-10-30,0.9,0.0,31.1,43.0,23.7,0.0
2018-10-31,0.9,0.0,39.7,50.0,26.2,0.0
2018-11-01,0.9,0.0,43.9,56.3,36.1,0.0
2018-11-02,0.9,0.0,48.0,60.8,37.8,0.0
2018-11-03,0.9,0.0,45.1,53.6,37.4,0.0
2018-11-04,0.9,0.0,48.2,58.3,41.7,0.0
2018-11-05,0.9,0.0,46.2,58.6,34.9,0.0
2018-11-06,0.9,0.0,42.8,55.9,34.7,0.0
2018-11-07,0.9,0.0,40.1,53.2,24.3,0.0
2018-11-08,0.9,0.0,25.3,36.7,18.3,0.0
2018-11-09,0.9,0.0,37.0,54.7,19.4,0.0
2018-11-10,0.9,0.0,39.2,52.5,25.5,0.0
2018-11-11,0.9,0.0,27.9,42.1,16.3,0.0
2018-11-12,0.9,0.0,33.4,46.4,24.6,0.0
2018-11-13,0.9,0.0,41.4,53.6,32.4,0.0
2018-11-14,0.9,0.0,42.8,55.0,36.5,0.0
2018-11-15,0.9,0.0,42.8,56.3,35.4,0.0
2018-11-16,0.9,0.0,42.1,54.1,35.6,0.0
2018-11-17,0.9,0.0,39.7,51.8,29.1,0.0
2018-11-18,0.9,0.0,37.2,50.7,28.0,0.0
2018-11-19,0.9,0.0,39.0,49.8,32.9,0.0
2018-11-20,0.9,0.0,40.5,51.1,34.7,0.0
2018-11-21,2.0,9.0,33.1,37.9,28.8,1.1
2018-11-22,3.7,17.0,27.1,30.6,25.5,2.8
2018-11-23,5.2,23.0,31.6,33.8,28.2,4.3
2018-11-24,5.4,21.0,34.7,43.9,28.2,4.5
2018-11-25,5.4,20.0,35.1,48.4,27.0,4.5
2018-11-26,5.5,19.0,39.6,48.7,29.7,4.5
2018-11-27,5.9,22.0,36.1,40.6,30.7,4.9
2018-11-28,6.6,24.0,31.5,34.7,29.1,5.7
2018-11-29,8.8,39.0,27.3,32.0,24.1,7.8
2018-11-30,8.8,37.0,24.1,29.7,18.3,7.8
2018-12-01,9.5,44.0,20.1,23.0,16.3,8.4
2018-12-02,9.5,39.0,16.7,29.7,10.6,8.4
2018-12-03,9.8,38.0,24.3,35.1,12.2,8.7
2018-12-04,9.8,38.0,24.3,32.0,18.3,8.7
2018-12-05,10.2,39.0,25.5,33.4,19.2,9.1
2018-12-06,10.2,37.0,27.5,42.4,15.8,9.1
2018-12-07,10.2,36.0,31.3,43.7,24.4,9.1
2018-12-08,10.2,35.0,36.0,46.9,27.3,9.1
2018-12-09,10.2,33.0,37.2,45.3,31.6,9.0
2018-12-10,10.2,33.0,31.3,42.1,18.5,9.0
2018-12-11,10.2,32.0,32.9,51.6,18.0,9.0
2018-12-12,10.2,32.0,33.1,42.1,28.0,9.0
2018-12-13,10.2,31.0,39.7,51.8,32.2,9.0
2018-12-14,10.2,30.0,35.2,39.9,29.7,8.9
2018-12-15,10.2,29.0,36.0,43.2,30.0,8.9
2018-12-16,10.3,28.0,34.7,41.0,28.8,8.9
2018-12-17,10.8,32.0,29.7,32.4,27.9,9.4
2018-12-18,10.8,31.0,33.4,38.3,30.0,9.4
2018-12-19,10.8,30.0,43.2,56.8,32.9,9.4
2018-12-20,10.9,30.0,40.5,47.7,32.7,9.5
2018-12-21,11.4,34.0,31.3,34.7,26.6,10.1
2018-12-22,11.5,33.0,33.1,46.2,22.6,10.2
2018-12-23,11.6,33.0,32.0,34.9,28.6,10.3
2018-12-24,12.6,40.0,29.8,33.8,20.8,11.3
2018-12-25,12.6,40.0,21.4,25.0,16.7,11.3
2018-12-26,12.6,38.0,26.6,39.7,16.7,11.3
2018-12-27,12.6,38.0,17.4,25.3,12.2,11.3
2018-12-28,12.6,38.0,14.7,23.2,9.1,11.3
2018-12-29,12.6,37.0,29.8,39.7,15.3,11.3
2018-12-30,12.6,37.0,32.9,45.9,20.1,11.2
2018-12-31,12.6,37.0,12.7,20.5,8.2,11.2
2019-01-01,12.6,37.0,13.6,25.7,4.8,11.2
2019-01-02,12.8,37.0,27.9,39.7,18.1,11.2
2019-01-03,12.8,36.0,39.0,52.7,31.8,11.2
2019-01-04,12.8,35.0,35.8,43.3,31.5,11.2
2019-01-05,14.0,47.0,28.0,34.2,21.4,12.2
2019-01-06,15.9,57.0,22.6,29.7,18.0,13.6
