date,PREC_DAILY,WTEQ_DAILY
1981-10-01,0.1,0.0
1981-10-02,0.1,0.0
1981-10-03,0.1,0.0
1981-10-04,0.1,0.0
1981-10-05,0.4,0.0
1981-10-06,0.4,0.0
1981-10-07,0.4,0.0
1981-10-08,0.5,0.0
1981-10-09,1.1,0.0
1981-10-10,1.6,0.0
1981-10-11,1.8,0.2
1981-10-12,1.9,0.2
1981-10-13,2.1,0.3
1981-10-14,2.1,0.1
1981-10-15,2.2,0.0
1981-10-16,2.2,0.0
1981-10-17,2.2,0.0
1981-10-18,2.2,0.0
1981-10-19,2.2,0.0
1981-10-20,2.2,0.0
1981-10-21,2.2,0.0
1981-10-22,2.2,0.0
1981-10-23,2.2,0.0
1981-10-24,2.2,0.0
1981-10-25,2.2,0.0
1981-10-26,2.2,0.1
1981-10-27,2.4,0.2
1981-10-28,2.4,0.2
1981-10-29,2.5,0.2
1981-10-30,2.7,0.4
1981-10-31,2.7,0.2
1981-11-01,2.7,0.0
1981-11-02,2.7,0.5
1981-11-03,2.7,0.5
1981-11-04,2.7,0.5
1981-11-05,2.7,0.5
1981-11-06,2.7,0.5
1981-11-07,2.7,0.6
1981-11-08,2.7,0.6
1981-11-09,2.7,0.6
1981-11-10,2.8,0.5
1981-11-11,2.9,0.6
1981-11-12,3.1,1.5
1981-11-13,3.2,1.6
1981-11-14,3.2,1.7
1981-11-15,3.7,1.9
1981-11-16,3.7,2.1
1981-11-17,3.8,2.1
1981-11-18,4.0,2.3
1981-11-19,4.1,2.8
1981-11-20,4.2,4.6
1981-11-21,4.2,4.8
1981-11-22,4.3,5.0
1981-11-23,4.7,5.7
1981-11-24,4.9,5.9
1981-11-25,5.1,5.9
1981-11-26,5.1,5.9
1981-11-27,5.6,5.9
1981-11-28,5.6,5.9
1981-11-29,5.6,5.9
1981-11-30,5.7,6.7
1981-12-01,5.7,6.7
1981-12-02,5.7,6.7
1981-12-03,5.7,6.7
1981-12-04,5.7,6.7
1981-12-05,5.7,7.1
1981-12-06,5.7,7.3
1981-12-07,5.7,7.3
1981-12-08,5.7,7.8
1981-12-09,5.7,7.8
1981-12-10,5.7,8.9
1981-12-11,5.7,8.9
1981-12-12,5.7,8.9
1981-12-13,5.7,8.9
1981-12-14,5.7,9.2
1981-12-15,5.8,9.9
1981-12-16,5.9,10.5
1981-12-17,6.0,10.9
1981-12-18,6.3,11.6
1981-12-19,7.0,12.5
1981-12-20,7.1,13.7
1981-12-21,7.3,15.3
1981-12-22,7.5,15.3
1981-12-23,7.9,15.3
1981-12-24,8.2,15.3
1981-12-25,8.5,15.4
1981-12-26,8.5,15.4
1981-12-27,8.5,15.4
1981-12-28,8.5,15.5
1981-12-29,8.5,15.5
1981-12-30,8.5,15.5
1981-12-31,8.5,15.5
1982-01-01,8.5,15.5
1982-01-02,8.5,15.5
1982-01-03,8.8,15.5
1982-01-04,9.0,15.5
1982-01-05,9.0,15.5
1982-01-06,9.0,15.5
1982-01-07,9.0,15.5
1982-01-08,9.0,15.5
1982-01-09,9.0,15.7
1982-01-10,9.0,15.7
1982-01-11,9.0,15.7
1982-01-12,9.0,15.7
1982-01-13,9.0,15.7
1982-01-14,9.0,15.7
1982-01-15,9.0,15.7
1982-01-16,9.0,15.7
1982-01-17,9.0,15.7
1982-01-18,9.0,15.7
1982-01-19,9.0,15.7
1982-01-20,9.0,15.7
1982-01-21,9.0,15.7
1982-01-22,9.0,15.7
1982-01-23,9.0,15.7
1982-01-24,9.3,15.7
1982-01-25,9.3,15.7
1982-01-26,9.3,17.1
1982-01-27,9.6,17.8
1982-01-28,9.6,18.1
1982-01-29,9.6,19.0
1982-01-30,9.6,19.5
1982-01-31,9.6,20.0
1982-02-01,9.6,20.0
1982-02-02,9.7,20.0
1982-02-03,9.7,20.0
1982-02-04,9.7,20.0
1982-02-05,9.7,20.0
1982-02-06,9.7,20.0
1982-02-07,9.7,20.0
1982-02-08,9.7,20.0
1982-02-09,9.8,20.0
1982-02-10,9.8,20.0
1982-02-11,9.8,20.0
1982-02-12,10.0,20.2
1982-02-13,10.0,20.2
1982-02-14,10.0,20.3
1982-02-15,10.0,20.3
1982-02-16,10.0,20.3
1982-02-17,10.0,20.3
1982-02-18,10.3,20.3
1982-02-19,10.6,20.3
1982-02-20,10.9,20.3
1982-02-21,10.9,20.8
1982-02-22,10.9,20.8
1982-02-23,11.1,20.8
1982-02-24,11.1,20.8
1982-02-25,11.1,20.8
1982-02-26,11.1,20.8
1982-02-27,11.1,20.8
1982-02-28,11.1,20.8
1982-03-01,11.1,20.8
1982-03-02,11.1,21.1
1982-03-03,11.2,21.6
1982-03-04,11.4,23.0
1982-03-05,11.5,23.2
1982-03-06,11.6,23.3
1982-03-07,11.7,23.6
1982-03-08,11.7,23.8
1982-03-09,11.7,24.0
1982-03-10,11.7,24.5
1982-03-11,11.7,24.8
1982-03-12,11.7,25.1
1982-03-13,11.9,25.3
1982-03-14,11.9,25.3
1982-03-15,11.9,25.7
1982-03-16,11.9,26.1
1982-03-17,12.1,26.8
1982-03-18,12.3,27.9
1982-03-19,12.4,28.0
1982-03-20,12.5,28.3
1982-03-21,12.6,28.3
1982-03-22,12.6,28.4
1982-03-23,12.6,28.4
1982-03-24,12.6,28.4
1982-03-25,12.6,28.4
1982-03-26,12.6,28.8
1982-03-27,12.6,29.2
1982-03-28,12.6,29.4
1982-03-29,12.6,29.6
1982-03-30,12.6,29.7
1982-03-31,12.6,32.5
1982-04-01,12.6,32.5
1982-04-02,12.6,32.5
1982-04-03,12.8,32.5
1982-04-04,12.8,32.5
1982-04-05,13.0,32.5
1982-04-06,13.1,32.5
1982-04-07,13.3,32.5
1982-04-08,13.4,32.5
1982-04-09,13.4,32.5
1982-04-10,13.5,32.5
1982-04-11,13.5,32.5
1982-04-12,13.5,32.5
1982-04-13,13.5,32.5
1982-04-14,13.7,32.8
1982-04-15,13.7,32.8
1982-04-16,13.7,32.8
1982-04-17,13.7,32.8
1982-04-18,13.7,32.8
1982-04-19,13.7,32.8
1982-04-20,13.7,31.6
1982-04-21,13.8,30.2
1982-04-22,13.8,28.3
1982-04-23,13.9,29.8
1982-04-24,13.9,29.8
1982-04-25,13.9,29.7
1982-04-26,13.9,29.4
1982-04-27,13.9,29.1
1982-04-28,13.9,28.4
1982-04-29,13.9,28.1
1982-04-30,13.9,27.2
1982-05-01,13.9,26.2
1982-05-02,13.9,25.1
1982-05-03,13.9,23.5
1982-05-04,13.9,23.5
1982-05-05,13.9,23.5
1982-05-06,13.9,23.5
1982-05-07,13.9,23.5
1982-05-08,13.9,23.5
1982-05-09,13.9,23.1
1982-05-10,13.9,22.0
1982-05-11,14.1,22.0
1982-05-12,14.3,22.0
1982-05-13,14.3,22.0
1982-05-14,14.6,22.0
1982-05-15,14.7,19.5
1982-05-16,14.8,18.8
1982-05-17,14.8,16.1
1982-05-18,15.0,15.5
1982-05-19,15.0,14.7
1982-05-20,15.0,12.2
1982-05-21,15.0,11.0
1982-05-22,15.0,9.7
1982-05-23,15.0,7.2
1982-05-24,15.0,6.6
1982-05-25,15.0,5.1
1982-05-26,15.0,3.6
1982-05-27,15.0,2.0
1982-05-28,15.0,1.1
1982-05-29,15.0,0.7
1982-05-30,15.0,0.4
1982-05-31,15.9,0.0
1982-06-01,16.1,0.0
1982-06-02,16.1,0.0
1982-06-03,16.3,0.0
1982-06-04,16.6,0.0
1982-06-05,17.0,0.0
1982-06-06,17.1,0.0
1982-06-07,17.5,0.0
1982-06-08,17.5,0.0
1982-06-09,17.5,0.0
1982-06-10,17.5,0.0
1982-06-11,17.5,0.0
1982-06-12,17.5,0.0
1982-06-13,17.5,0.0
1982-06-14,17.5,0.0
1982-06-15,17.5,0.0
1982-06-16,17.5,0.0
1982-06-17,17.5,0.0
1982-06-18,17.5,0.0
1982-06-19,17.5,0.0
1982-06-20,17.5,0.0
1982-06-21,17.5,0.0
1982-06-22,17.5,0.0
1982-06-23,17.5,0.0
1982-06-24,17.5,0.0
1982-06-25,17.5,0.0
1982-06-26,17.5,0.0
1982-06-27,17.5,0.0
1982-06-28,17.5,0.0
1982-06-29,17.5,0.0
1982-06-30,17.5,0.0
1982-07-01,17.6,0.0
1982-07-02,17.8,0.0
1982-07-03,17.8,0.0
1982-07-04,17.8,0.0
1982-07-05,17.8,0.0
1982-07-06,17.8,0.0
1982-07-07,17.8,0.0
1982-07-08,17.8,0.0
1982-07-09,17.8,0.0
1982-07-10,17.8,0.0
1982-07-11,17.8,0.0
1982-07-12,17.8,0.0
1982-07-13,17.8,0.0
1982-07-14,17.8,0.0
1982-07-15,17.8,0.0
1982-07-16,17.8,0.0
1982-07-17,17.8,0.0
1982-07-18,17.8,0.0
1982-07-19,17.8,0.0
1982-07-20,17.8,0.0
1982-07-21,17.8,0.0
