date,PREC_DAILY,WTEQ_DAILY
1981-10-19,3.0,0.0
1981-10-20,3.0,0.0
1981-10-21,3.0,0.0
1981-10-22,3.0,0.0
1981-10-23,3.0,0.0
1981-10-24,3.0,0.0
1981-10-25,3.0,0.0
1981-10-26,3.3,0.0
1981-10-27,3.3,0.0
1981-10-28,3.3,0.0
1981-10-29,3.3,0.0
1981-10-30,3.3,0.0
1981-10-31,3.3,0.0
1981-11-01,3.3,0.0
1981-11-02,3.3,0.0
1981-11-03,3.3,0.0
1981-11-04,3.3,0.0
1981-11-05,3.3,0.0
1981-11-06,3.3,0.0
1981-11-07,3.3,0.0
1981-11-08,3.3,0.0
1981-11-09,3.3,0.0
1981-11-10,3.3,0.0
1981-11-11,3.3,0.0
1981-11-12,3.7,0.0
1981-11-13,3.8,0.0
1981-11-14,3.9,0.0
1981-11-15,4.2,0.2
1981-11-16,4.3,0.3
1981-11-17,4.3,0.3
1981-11-18,4.3,0.3
1981-11-19,4.4,0.4
1981-11-20,4.5,0.5
1981-11-21,5.0,1.0
1981-11-22,5.0,1.0
1981-11-23,5.8,1.8
1981-11-24,6.3,2.1
1981-11-25,6.4,2.1
1981-11-26,6.4,2.1
1981-11-27,6.5,2.1
1981-11-28,6.6,2.2
1981-11-29,6.7,2.3
1981-11-30,6.8,2.4
1981-12-01,6.9,2.6
1981-12-02,7.0,2.8
1981-12-03,7.0,2.8
1981-12-04,7.1,2.9
1981-12-05,7.1,2.9
1981-12-06,7.1,2.9
1981-12-07,7.1,2.9
1981-12-08,7.1,2.9
1981-12-09,7.1,2.9
1981-12-10,7.1,2.9
1981-12-11,7.1,2.9
1981-12-12,7.3,3.0
1981-12-13,7.5,3.3
1981-12-14,7.9,3.7
1981-12-15,8.4,4.2
1981-12-16,8.4,4.2
1981-12-17,8.4,4.2
1981-12-18,8.5,4.3
1981-12-19,9.3,5.3
1981-12-20,9.7,5.7
1981-12-21,9.8,5.8
1981-12-22,9.9,5.9
1981-12-23,10.0,6.0
1981-12-31,11.0,
1982-01-31,16.5,
1982-02-24,21.8,21.5
1982-02-25,21.8,21.6
1982-02-26,21.8,21.6
1982-02-27,21.8,21.6
1982-02-28,22.0,21.7
1982-03-01,22.1,21.8
1982-03-02,22.1,22.1
1982-03-03,22.3,22.3
1982-03-04,22.3,22.5
1982-03-05,22.4,22.5
1982-03-06,22.5,22.6
1982-03-07,22.5,22.6
1982-03-08,22.6,22.6
1982-03-09,22.6,22.6
1982-03-10,22.6,22.6
1982-03-11,23.0,23.1
1982-03-12,23.1,23.3
1982-03-13,23.1,23.3
1982-03-14,23.8,23.8
1982-03-15,23.8,23.8
1982-03-16,23.8,24.1
1982-03-17,23.8,24.1
1982-03-18,24.1,24.3
1982-03-19,24.5,24.8
1982-03-20,24.6,24.8
1982-03-21,24.6,24.8
1982-03-22,24.6,24.8
1982-03-23,24.6,24.8
1982-03-24,24.6,24.8
1982-03-25,24.6,24.8
1982-03-26,24.6,24.8
1982-03-27,24.6,24.8
1982-03-28,25.1,25.1
1982-03-29,25.3,25.3
1982-03-30,25.5,25.6
1982-03-31,25.5,25.6
1982-04-01,26.3,26.5
1982-04-02,26.8,27.1
1982-04-03,26.9,27.2
1982-04-04,27.0,27.3
1982-04-05,27.0,27.3
1982-04-06,27.2,27.4
1982-04-07,27.3,27.4
1982-04-08,27.4,27.5
1982-04-09,27.4,27.5
1982-04-10,27.5,27.7
1982-04-11,28.2,27.6
1982-04-12,28.3,26.4
1982-04-13,28.3,26.4
1982-04-14,28.4,26.4
1982-04-15,28.5,26.4
1982-04-16,28.5,26.2
1982-04-17,28.5,26.2
1982-04-18,28.6,26.2
1982-04-19,28.6,26.2
1982-04-20,28.6,26.2
1982-04-21,28.6,26.0
1982-04-22,28.6,25.0
1982-04-23,28.6,24.0
1982-04-24,28.6,22.8
1982-04-25,28.6,21.1
1982-04-26,28.7,20.3
1982-04-27,28.7,19.0
1982-04-28,28.8,18.1
1982-04-29,28.8,17.1
1982-04-30,28.8,15.0
1982-05-01,28.9,14.0
1982-05-02,29.0,12.8
1982-05-03,29.0,11.7
1982-05-04,29.0,10.0
1982-05-05,29.0,9.7
1982-05-06,29.0,8.5
1982-05-07,29.0,7.2
1982-05-08,29.5,6.6
1982-05-09,30.0,7.0
1982-05-10,30.0,7.0
1982-05-11,30.0,6.9
1982-05-12,30.0,6.6
1982-05-13,30.0,5.0
1982-05-14,30.0,4.0
1982-05-15,30.0,1.9
1982-05-16,30.0,0.3
1982-05-17,30.0,0.0
1982-05-18,30.5,0.0
1982-05-19,30.7,0.0
1982-05-20,30.7,0.0
1982-05-21,30.7,0.0
1982-05-22,30.7,0.0
1982-05-23,30.7,0.0
1982-05-24,30.7,0.0
1982-05-25,30.7,0.0
1982-05-26,30.7,0.0
1982-05-27,31.5,0.0
1982-05-28,31.6,0.0
1982-05-29,31.7,0.0
1982-05-30,31.7,0.0
1982-05-31,31.8,0.0
1982-06-01,31.9,0.0
1982-06-02,32.5,0.0
1982-06-03,32.5,0.0
1982-06-04,32.5,0.0
1982-06-05,32.5,0.0
1982-06-06,32.5,0.0
1982-06-07,32.6,0.0
1982-06-08,32.7,0.0
1982-06-09,32.7,0.0
1982-06-10,32.7,0.0
1982-06-11,32.8,0.0
1982-06-12,32.8,0.0
1982-06-13,32.9,0.0
1982-06-14,33.0,0.0
1982-06-15,33.4,0.0
1982-06-16,33.4,0.0
1982-06-17,33.4,0.0
1982-06-18,33.4,0.0
1982-06-19,33.4,0.0
1982-06-20,33.4,0.0
1982-06-21,33.4,0.0
1982-06-22,33.4,0.0
1982-06-23,33.4,0.0
1982-06-24,33.4,0.0
1982-06-25,33.4,0.0
1982-06-26,33.4,0.0
1982-06-27,33.4,0.0
1982-06-28,33.4,0.0
1982-06-29,33.4,0.0
1982-06-30,33.6,0.0
1982-07-01,33.6,0.0
1982-07-02,33.6,0.0
1982-07-03,33.6,0.0
1982-07-04,33.6,0.0
1982-07-05,33.6,0.0
1982-07-06,33.7,0.0
1982-07-07,33.9,0.0
1982-07-08,34.0,0.0
1982-07-09,34.1,0.0
1982-07-10,34.1,0.0
1982-07-11,34.1,0.0
1982-07-12,34.1,0.0
1982-07-13,34.1,0.0
1982-07-14,34.1,0.0
1982-07-15,34.1,0.0
1982-07-16,34.1,0.0
1982-07-17,34.1,0.0
1982-07-18,34.1,0.0
1982-07-19,,0.0
1982-07-20,,0.0
1982-07-21,,0.0
