date,PREC_DAILY,WTEQ_DAILY
1981-10-01,0.0,0.0
1981-10-02,0.0,0.0
1981-10-03,0.0,0.0
1981-10-04,0.0,0.0
1981-10-05,0.0,0.0
1981-10-06,0.2,0.3
1981-10-07,0.6,0.3
1981-10-08,0.7,0.3
1981-10-09,0.8,0.3
1981-10-10,1.6,0.5
1981-10-11,1.9,0.8
1981-10-12,1.9,0.8
1981-10-13,2.1,1.0
1981-10-14,2.2,1.0
1981-10-15,2.2,1.0
1981-10-16,2.2,1.0
1981-10-17,2.2,1.0
1981-10-18,2.2,0.8
1981-10-19,2.2,0.6
1981-10-20,2.2,0.6
1981-10-21,2.2,0.5
1981-10-22,2.2,0.5
1981-10-23,2.2,0.5
1981-10-24,2.2,0.5
1981-10-25,2.2,0.5
1981-10-26,2.2,0.5
1981-10-27,3.4,0.7
1981-10-28,4.5,1.9
1981-10-29,4.8,2.0
1981-10-30,5.1,2.0
1981-10-31,5.1,2.0
1981-11-01,5.1,1.9
1981-11-02,5.1,1.9
1981-11-03,5.1,1.9
1981-11-04,5.1,1.9
1981-11-05,5.1,1.8
1981-11-06,5.1,1.7
1981-11-07,5.1,1.6
1981-11-08,5.1,1.5
1981-11-09,5.1,1.3
1981-11-10,5.1,1.3
1981-11-11,5.1,0.9
1981-11-12,7.4,2.0
1981-11-13,11.0,2.7
1981-11-14,11.5,2.9
1981-11-15,11.8,2.9
1981-11-16,12.4,2.9
1981-11-17,12.8,3.3
1981-11-18,13.0,3.3
1981-11-19,13.1,3.4
1981-11-20,13.1,3.4
1981-11-21,16.1,4.2
1981-11-22,17.1,4.2
1981-11-23,20.1,4.2
1981-11-24,20.3,4.5
1981-11-25,20.3,4.7
1981-11-26,21.0,5.9
1981-11-27,21.1,6.7
1981-11-28,21.3,6.9
1981-11-29,21.3,6.9
1981-11-30,21.3,6.9
1981-12-01,21.3,6.9
1981-12-02,21.3,6.9
1981-12-03,21.3,6.9
1981-12-04,21.3,6.9
1981-12-05,21.3,6.9
1981-12-06,21.3,7.3
1981-12-07,21.3,7.3
1981-12-08,21.3,7.3
1981-12-09,21.8,7.3
1981-12-10,21.8,7.3
1981-12-11,22.1,7.9
1981-12-12,22.1,7.9
1981-12-13,22.8,8.5
1981-12-14,23.0,8.5
1981-12-15,23.1,8.5
1981-12-16,23.1,8.5
1981-12-17,23.1,8.5
1981-12-18,24.6,8.5
1981-12-19,29.2,8.1
1981-12-20,30.9,8.2
1981-12-21,31.3,8.9
1981-12-22,31.3,8.9
1981-12-23,31.3,8.9
1981-12-24,31.3,8.9
1981-12-25,31.3,9.2
1981-12-26,31.5,9.7
1981-12-27,31.6,9.9
1981-12-28,31.8,10.6
1981-12-29,32.9,12.4
1981-12-30,32.9,12.5
1981-12-31,34.0,14.3
1982-01-01,34.6,15.2
1982-01-02,34.6,15.4
1982-01-03,35.3,16.6
1982-01-04,38.5,20.6
1982-01-05,38.7,21.0
1982-01-06,38.7,21.1
1982-01-07,38.7,21.1
1982-01-08,38.7,21.1
1982-01-09,38.7,21.1
1982-01-10,38.7,21.1
1982-01-11,38.7,21.1
1982-01-12,38.7,21.0
1982-01-13,38.7,21.0
1982-01-14,38.7,21.0
1982-01-15,38.7,21.0
1982-01-16,38.7,21.0
1982-01-17,38.7,21.0
1982-01-18,39.6,21.8
1982-01-19,40.1,22.3
1982-01-20,40.9,23.1
1982-01-21,41.4,23.6
1982-01-22,41.4,23.6
1982-01-23,41.4,23.6
1982-01-24,41.4,23.6
1982-01-25,41.4,23.6
1982-01-26,42.4,24.8
1982-01-27,42.6,25.0
1982-01-28,42.8,25.3
1982-01-29,42.9,25.3
1982-01-30,42.9,25.3
1982-01-31,42.9,25.3
1982-02-01,42.9,25.3
1982-02-02,42.9,25.5
1982-02-03,42.9,25.5
1982-02-04,42.9,25.5
1982-02-05,42.9,25.6
1982-02-06,42.9,25.6
1982-02-07,43.0,25.7
1982-02-08,43.0,25.8
1982-02-09,43.0,25.9
1982-02-10,43.0,26.0
1982-02-11,43.0,26.0
1982-02-12,43.0,26.0
1982-02-13,44.5,27.3
1982-02-14,45.6,27.5
1982-02-15,49.6,28.5
1982-02-16,49.9,27.2
1982-02-17,49.9,27.1
1982-02-18,49.9,27.0
1982-02-19,49.9,27.0
1982-02-20,49.9,26.9
1982-02-21,49.9,26.8
1982-02-22,49.9,26.5
1982-02-23,49.9,26.2
1982-02-24,49.9,26.1
1982-02-25,49.9,26.0
1982-02-26,50.1,26.0
1982-02-27,50.1,26.2
1982-02-28,50.3,26.4
1982-03-01,51.8,28.1
1982-03-02,52.9,29.1
1982-03-03,53.0,29.2
1982-03-04,53.0,29.3
1982-03-05,53.0,29.3
1982-03-06,53.0,29.6
1982-03-07,53.0,29.7
1982-03-08,53.0,29.8
1982-03-09,53.2,30.0
1982-03-10,54.4,31.1
1982-03-11,54.4,31.1
1982-03-12,54.5,31.1
1982-03-13,54.9,31.5
1982-03-14,55.3,32.1
1982-03-15,55.4,32.3
1982-03-16,55.7,32.9
1982-03-17,56.0,33.1
1982-03-18,56.3,33.4
1982-03-19,56.4,33.4
1982-03-20,56.4,33.6
1982-03-21,56.4,33.6
1982-03-22,56.4,33.6
1982-03-23,56.4,33.6
1982-03-24,56.4,33.7
1982-03-25,56.4,33.7
1982-03-26,56.7,33.9
1982-03-27,57.2,34.4
1982-03-28,58.0,35.8
1982-03-29,59.2,37.8
1982-03-30,61.8,40.4
1982-03-31,63.4,41.6
1982-04-01,63.8,42.4
1982-04-02,64.5,43.7
1982-04-03,64.9,45.0
1982-04-04,64.9,45.2
1982-04-05,66.0,45.8
1982-04-06,66.0,45.9
1982-04-07,66.0,46.0
1982-04-08,66.2,46.0
1982-04-09,67.3,46.6
1982-04-10,70.3,46.6
1982-04-11,70.7,45.6
1982-04-12,71.7,45.6
1982-04-13,71.8,46.1
1982-04-14,71.9,46.3
1982-04-15,72.0,46.6
1982-04-16,72.0,46.7
1982-04-17,72.0,46.7
1982-04-18,72.0,46.7
1982-04-19,72.0,46.7
1982-04-20,72.0,46.7
1982-04-21,72.0,46.6
1982-04-22,72.0,45.9
1982-04-23,72.0,45.5
1982-04-24,72.0,45.2
1982-04-25,72.0,44.7
1982-04-26,72.0,44.5
1982-04-27,72.0,44.0
1982-04-28,72.0,43.3
1982-04-29,72.0,42.5
1982-04-30,72.0,41.8
1982-05-01,72.0,41.2
1982-05-02,72.0,40.2
1982-05-03,72.0,39.0
1982-05-04,72.0,38.6
1982-05-05,72.0,38.0
1982-05-06,72.0,37.4
1982-05-07,72.0,36.2
1982-05-08,72.0,35.6
1982-05-09,72.2,35.6
1982-05-10,72.2,35.6
1982-05-11,72.3,35.5
1982-05-12,72.3,34.7
1982-05-13,72.3,33.6
1982-05-14,72.3,32.8
1982-05-15,72.4,31.7
1982-05-16,72.4,30.3
1982-05-17,72.4,29.1
1982-05-18,72.4,28.7
1982-05-19,72.4,27.8
1982-05-20,72.4,26.5
1982-05-21,72.4,24.8
1982-05-22,72.4,23.1
1982-05-23,72.4,22.3
1982-05-24,72.4,22.0
1982-05-25,72.4,21.3
1982-05-26,72.4,19.3
1982-05-27,72.4,17.8
1982-05-28,72.4,16.0
1982-05-29,72.4,14.9
1982-05-30,72.4,12.6
1982-05-31,72.4,10.3
1982-06-01,72.4,8.2
1982-06-02,72.4,7.5
1982-06-03,72.4,6.2
1982-06-04,72.4,4.7
1982-06-05,72.4,3.8
1982-06-06,72.4,2.8
1982-06-07,72.4,1.3
1982-06-08,72.4,0.8
1982-06-09,72.4,0.0
1982-06-10,72.4,0.0
1982-06-11,72.4,0.0
1982-06-12,72.4,0.0
1982-06-13,72.4,0.0
1982-06-14,72.4,0.0
1982-06-15,72.4,0.0
1982-06-16,72.4,0.0
1982-06-17,72.4,0.0
1982-06-18,72.9,0.0
1982-06-19,73.0,0.0
1982-06-20,73.0,0.0
1982-06-21,73.0,0.0
1982-06-22,73.0,0.0
1982-06-23,73.0,0.0
1982-06-24,73.0,0.0
1982-06-25,73.0,0.0
1982-06-26,73.0,0.0
1982-06-27,73.1,0.0
1982-06-28,73.1,0.0
1982-06-29,73.3,0.1
1982-06-30,73.3,0.1
1982-07-01,73.3,0.0
1982-07-02,73.3,0.0
1982-07-03,73.3,0.0
1982-07-04,73.3,0.0
1982-07-05,73.3,0.0
1982-07-06,73.3,0.0
1982-07-07,73.3,0.0
1982-07-08,73.3,0.0
1982-07-09,73.3,0.0
1982-07-10,73.3,0.0
1982-07-11,73.3,0.0
