date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1990-10-01,0.0,40.5,57.4,32.0,0.0
1990-10-02,0.3,32.5,38.5,26.8,0.0
1990-10-03,0.4,27.9,32.9,21.4,0.0
1990-10-04,0.4,39.0,49.3,30.2,0.0
1990-10-05,0.4,44.2,56.8,37.0,0.0
1990-10-06,0.4,39.9,54.3,28.8,0.0
1990-10-07,0.8,30.7,41.5,22.1,0.4
1990-10-08,1.1,16.7,25.5,7.9,0.5
1990-10-09,1.1,16.3,26.6,7.7,0.5
1990-10-10,1.1,28.2,43.0,16.5,0.5
1990-10-11,1.1,27.3,40.1,13.3,0.5
1990-10-12,1.1,28.2,47.1,10.2,0.5
1990-10-13,1.1,35.8,47.3,29.7,0.5
1990-10-14,1.1,35.4,46.2,28.0,0.5
1990-10-15,1.1,37.8,50.5,31.6,0.5
1990-10-16,1.3,37.8,50.2,19.9,0.8
1990-10-17,1.4,19.4,27.1,8.8,1.0
1990-10-18,1.4,34.7,50.0,21.0,1.1
1990-10-19,1.7,30.9,32.2,29.3,1.3
1990-10-20,2.2,16.0,24.6,9.5,1.7
1990-10-21,2.2,13.8,25.5,5.2,1.7
1990-10-22,2.2,29.1,45.0,17.6,1.7
1990-10-23,2.2,27.9,42.3,15.4,1.7
1990-10-24,2.2,30.4,43.3,22.5,1.7
1990-10-25,2.2,34.0,54.5,21.9,1.7
1990-10-26,2.2,34.9,50.7,27.3,1.7
1990-10-27,2.2,35.1,48.0,26.1,1.7
1990-10-28,2.2,37.6,52.2,30.0,1.7
1990-10-29,2.2,35.2,49.8,26.2,1.7
1990-10-30,2.2,34.7,49.5,25.0,1.7
1990-10-31,2.2,35.2,48.4,28.0,1.7
1990-11-01,2.2,29.5,43.0,22.5,1.7
1990-11-02,3.2,20.5,28.0,10.8,2.7
1990-11-03,3.3,11.1,20.8,7.0,2.8
1990-11-04,3.4,15.4,24.8,7.0,2.8
1990-11-05,3.8,20.3,28.9,9.7,3.2
1990-11-06,4.1,7.2,17.4,-3.8,3.4
1990-11-07,4.1,14.2,34.3,-1.5,3.4
1990-11-08,4.2,15.6,22.5,7.5,3.4
1990-11-09,4.2,21.9,31.1,9.0,3.4
1990-11-10,4.2,26.1,40.8,18.0,3.4
1990-11-11,4.2,29.1,45.0,19.2,3.4
1990-11-12,4.2,34.0,52.0,27.0,3.4
1990-11-13,4.2,36.0,52.3,25.7,3.4
1990-11-14,4.2,37.6,54.1,27.0,3.4
1990-11-15,4.2,34.7,47.8,24.3,3.4
1990-11-16,4.2,31.8,43.2,21.9,3.4
1990-11-17,4.2,32.2,44.4,25.0,3.4
1990-11-18,4.2,27.5,40.8,19.4,3.4
1990-11-19,4.2,30.9,43.9,23.9,3.4
1990-11-20,4.4,27.0,37.9,14.2,3.5
1990-11-21,4.4,9.7,21.6,4.1,3.5
1990-11-22,4.4,16.5,25.2,5.5,3.5
1990-11-23,4.4,28.0,33.8,19.9,3.5
1990-11-24,4.4,31.5,43.2,21.0,3.5
1990-11-25,4.4,35.2,48.9,25.3,3.5
1990-11-26,4.9,23.2,37.0,12.6,4.0
1990-11-27,5.0,5.9,16.0,0.3,4.1
1990-11-28,5.1,-0.2,6.8,-3.8,4.1
1990-11-29,5.1,21.9,35.2,-1.1,4.1
1990-11-30,5.1,23.7,36.0,8.4,4.1
1990-12-01,5.1,16.5,30.9,8.2,4.1
1990-12-02,5.3,0.1,11.5,-6.7,4.2
1990-12-03,5.3,0.1,8.8,-8.0,4.2
1990-12-04,5.3,22.6,38.8,6.3,4.3
1990-12-05,5.3,19.9,33.4,4.8,4.3
1990-12-06,5.4,1.2,9.3,-2.6,4.3
1990-12-07,5.4,16.2,31.1,-0.2,4.3
1990-12-08,5.4,21.6,34.3,11.5,4.3
1990-12-09,5.4,21.0,34.3,13.3,4.3
1990-12-10,5.4,26.1,40.8,17.2,4.3
1990-12-11,5.4,28.2,41.0,21.7,4.3
1990-12-12,5.5,22.8,33.1,17.6,4.3
1990-12-13,5.7,18.7,33.3,10.8,4.5
1990-12-14,5.8,4.8,15.6,-3.1,4.6
