date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1990-10-01,0.0,54.5,66.7,47.3,0.0
1990-10-02,0.1,45.0,54.9,28.9,0.0
1990-10-03,0.3,32.7,39.9,24.3,0.0
1990-10-04,0.3,49.5,57.7,36.9,0.0
1990-10-05,0.3,52.0,64.0,29.8,0.0
1990-10-06,0.6,25.2,29.1,19.9,0.1
1990-10-07,0.6,23.0,27.9,18.7,0.1
1990-10-08,0.7,21.9,26.6,18.0,0.1
1990-10-09,0.7,29.3,38.5,20.3,0.1
1990-10-10,0.9,38.8,49.6,31.3,0.2
1990-10-11,1.5,25.7,30.9,20.1,0.7
1990-10-12,1.5,33.3,43.9,23.9,0.7
1990-10-13,1.5,31.5,36.1,26.6,0.7
1990-10-14,1.5,29.7,36.5,20.7,0.7
1990-10-15,1.5,35.4,44.1,26.8,0.7
1990-10-16,2.3,33.3,41.5,23.0,1.2
1990-10-17,2.3,22.1,27.9,18.1,1.2
1990-10-18,2.3,37.2,45.7,27.5,1.2
1990-10-19,2.3,30.6,38.7,23.7,1.2
1990-10-20,2.5,20.5,24.1,16.0,1.4
1990-10-21,2.5,28.6,38.1,16.0,1.3
1990-10-22,2.5,34.9,41.4,28.8,1.3
1990-10-23,2.5,28.6,34.2,23.4,1.3
1990-10-24,2.5,35.1,41.7,25.0,1.3
1990-10-25,2.5,45.0,50.5,38.7,1.3
1990-10-26,2.5,45.0,52.0,35.1,1.1
1990-10-27,2.5,42.6,49.5,30.6,1.0
1990-10-28,2.5,47.7,55.2,42.3,0.9
1990-10-29,2.5,46.2,52.3,41.7,0.7
1990-10-30,2.5,45.5,53.4,39.0,0.5
1990-10-31,2.5,44.2,51.6,39.7,0.2
1990-11-01,3.1,32.0,41.2,22.5,0.6
1990-11-02,3.2,17.8,22.5,15.3,0.7
1990-11-03,3.2,15.3,20.1,8.8,0.8
1990-11-04,3.2,27.0,33.3,21.2,0.7
1990-11-05,3.5,21.9,25.7,12.6,1.1
1990-11-06,3.5,9.9,14.5,5.0,1.1
1990-11-07,3.5,16.2,23.7,4.6,1.1
1990-11-08,3.5,22.3,25.3,18.7,1.1
1990-11-09,3.5,30.2,35.6,19.9,1.1
1990-11-10,3.5,35.8,41.2,31.8,1.1
1990-11-11,3.5,38.8,45.1,34.0,1.1
1990-11-12,3.5,42.8,49.8,36.7,1.1
1990-11-13,3.5,41.2,46.0,35.6,1.1
1990-11-14,3.5,42.3,48.6,38.1,1.0
1990-11-15,3.5,29.3,39.0,21.4,0.9
1990-11-16,3.5,32.5,41.7,19.8,0.9
1990-11-17,3.5,36.5,41.9,30.2,0.9
1990-11-18,3.5,33.1,37.6,29.1,0.9
1990-11-19,3.5,33.4,37.6,30.6,0.9
1990-11-20,3.7,31.3,38.5,18.5,1.1
1990-11-21,3.7,18.3,23.7,12.6,1.2
1990-11-22,3.7,28.0,34.3,20.3,1.2
1990-11-23,3.7,32.4,37.0,25.7,1.2
1990-11-24,3.7,37.8,44.2,33.6,1.1
1990-11-25,3.7,37.4,44.4,31.6,1.0
1990-11-26,3.9,18.9,36.3,12.7,1.3
1990-11-27,3.9,11.5,13.8,9.0,1.4
1990-11-28,3.9,12.4,20.5,8.1,1.6
1990-11-29,3.9,29.3,36.7,18.9,1.5
1990-11-30,3.9,25.9,33.4,15.8,1.5
1990-12-01,4.0,14.9,20.5,8.6,1.8
1990-12-02,4.2,11.3,18.5,3.7,1.8
1990-12-03,4.2,14.2,22.8,5.2,1.8
1990-12-04,4.2,32.2,38.3,22.5,1.8
1990-12-05,4.2,20.8,28.8,11.5,1.8
1990-12-06,4.2,16.3,26.4,9.7,2.0
1990-12-07,4.2,29.8,33.3,25.5,2.0
1990-12-08,4.2,30.9,35.4,26.2,2.0
1990-12-09,4.2,37.6,43.3,32.0,2.0
1990-12-10,4.2,39.6,44.1,36.3,1.9
1990-12-11,4.3,34.0,40.3,19.0,1.9
1990-12-12,4.4,14.9,18.7,7.9,2.1
1990-12-13,4.6,19.4,26.1,8.6,2.1
1990-12-14,4.8,13.1,21.4,6.1,2.6
1990-12-15,4.8,13.3,21.6,5.9,2.6
1990-12-16,4.8,17.1,22.5,9.9,2.6
1990-12-17,4.8,13.5,20.5,7.9,2.6
1990-12-18,5.0,11.7,21.9,-10.5,2.6
1990-12-19,5.5,-21.6,-10.3,-29.9,2.9
1990-12-20,5.6,-31.4,-28.3,-34.1,2.9
1990-12-21,5.6,-28.7,-23.6,-34.6,2.9
1990-12-22,5.6,-19.7,-13.5,-29.6,2.9
1990-12-23,5.6,-4.4,3.4,-13.9,2.9
1990-12-24,5.6,4.1,7.9,1.9,2.9
1990-12-25,5.6,2.3,7.0,-4.0,3.0
1990-12-26,5.6,5.0,9.7,-0.9,3.0
1990-12-27,5.6,14.7,20.8,8.4,3.0
1990-12-28,5.6,-10.8,14.7,-25.6,3.0
1990-12-29,5.6,-19.1,-9.8,-26.9,3.1
1990-12-30,5.6,1.4,15.4,-9.4,3.1
1990-12-31,5.6,19.2,24.6,9.1,3.1
1991-01-01,5.6,24.1,30.4,19.8,3.0
1991-01-02,5.6,12.0,19.6,5.9,3.1
1991-01-03,5.6,7.7,14.2,3.6,3.2
1991-01-04,5.6,20.3,26.6,14.2,3.1
1991-01-05,5.6,14.7,19.6,8.8,3.1
1991-01-06,5.6,19.9,24.8,12.0,3.2
1991-01-07,5.6,24.8,30.4,18.1,3.1
1991-01-08,5.6,17.8,21.0,13.8,3.2
1991-01-09,5.6,21.4,30.0,14.4,3.2
1991-01-10,5.6,18.5,22.5,15.8,3.2
1991-01-11,5.6,21.2,25.5,15.6,3.2
1991-01-12,5.6,27.7,31.8,21.7,3.2
1991-01-13,5.6,28.6,32.0,24.6,3.2
1991-01-14,5.6,22.6,27.0,18.9,3.3
1991-01-15,5.6,21.9,25.9,18.5,3.2
1991-01-16,5.6,17.4,20.7,13.5,3.3
1991-01-17,5.6,20.7,24.8,16.3,3.3
1991-01-18,5.6,29.5,35.8,21.6,3.3
1991-01-19,5.9,12.9,27.0,5.2,3.8
1991-01-20,5.9,7.0,9.3,4.5,3.9
1991-01-21,5.9,10.0,14.7,4.5,4.0
1991-01-22,6.2,12.9,15.8,10.9,4.1
1991-01-23,6.4,5.5,10.9,0.3,4.6
1991-01-24,6.6,7.5,16.9,-4.0,4.6
1991-01-25,6.6,-2.0,2.8,-6.2,4.6
1991-01-26,6.6,3.6,8.8,-2.9,4.6
1991-01-27,6.7,9.1,12.6,3.6,4.6
1991-01-28,6.7,-2.6,12.4,-14.3,4.7
1991-01-29,6.7,-1.7,7.7,-16.1,4.7
1991-01-30,6.7,11.1,16.9,3.4,4.7
1991-01-31,6.7,26.1,33.1,16.3,4.7
1991-02-01,6.7,31.5,37.2,24.6,4.7
1991-02-02,6.7,33.6,37.9,30.4,4.7
1991-02-03,6.7,28.9,32.9,25.3,4.7
1991-02-04,6.7,27.7,32.0,21.4,4.7
1991-02-05,6.7,32.9,39.2,27.9,4.7
1991-02-06,6.7,27.9,34.5,22.8,4.7
1991-02-07,6.7,30.4,38.1,22.1,4.7
1991-02-08,6.7,30.9,36.3,26.4,4.7
1991-02-09,6.7,30.6,37.0,27.0,4.7
1991-02-10,6.7,30.9,36.1,27.7,4.7
