stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
BCB,D,3,SNOW WC,1995-10-1 00:00,1995-10-1 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-2 00:00,1995-10-2 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-3 00:00,1995-10-3 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-4 00:00,1995-10-4 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-5 00:00,1995-10-5 00:00,141.17, ,INCHES
BCB,D,3,SNOW WC,1995-10-6 00:00,1995-10-6 00:00,135.29, ,INCHES
BCB,D,3,SNOW WC,1995-10-7 00:00,1995-10-7 00:00,122.87, ,INCHES
BCB,D,3,SNOW WC,1995-10-8 00:00,1995-10-8 00:00,130.72, ,INCHES
BCB,D,3,SNOW WC,1995-10-9 00:00,1995-10-9 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-10 00:00,1995-10-10 00:00,142.48, ,INCHES
BCB,D,3,SNOW WC,1995-10-11 00:00,1995-10-11 00:00,138.56, ,INCHES
BCB,D,3,SNOW WC,1995-10-12 00:00,1995-10-12 00:00,137.25, ,INCHES
BCB,D,3,SNOW WC,1995-10-13 00:00,1995-10-13 00:00,134.64, ,INCHES
BCB,D,3,SNOW WC,1995-10-14 00:00,1995-10-14 00:00,113.72, ,INCHES
BCB,D,3,SNOW WC,1995-10-15 00:00,1995-10-15 00:00,98.69, ,INCHES
BCB,D,3,SNOW WC,1995-10-16 00:00,1995-10-16 00:00,118.3, ,INCHES
BCB,D,3,SNOW WC,1995-10-17 00:00,1995-10-17 00:00,111.76, ,INCHES
BCB,D,3,SNOW WC,1995-10-18 00:00,1995-10-18 00:00,137.25, ,INCHES
BCB,D,3,SNOW WC,1995-10-19 00:00,1995-10-19 00:00,110.46, ,INCHES
BCB,D,3,SNOW WC,1995-10-20 00:00,1995-10-20 00:00,103.92, ,INCHES
BCB,D,3,SNOW WC,1995-10-21 00:00,1995-10-21 00:00,137.91, ,INCHES
BCB,D,3,SNOW WC,1995-10-22 00:00,1995-10-22 00:00,105.23, ,INCHES
BCB,D,3,SNOW WC,1995-10-23 00:00,1995-10-23 00:00,130.72, ,INCHES
BCB,D,3,SNOW WC,1995-10-24 00:00,1995-10-24 00:00,135.29, ,INCHES
BCB,D,3,SNOW WC,1995-10-25 00:00,1995-10-25 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-26 00:00,1995-10-26 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-27 00:00,1995-10-27 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-28 00:00,1995-10-28 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-29 00:00,1995-10-29 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-30 00:00,1995-10-30 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-10-31 00:00,1995-10-31 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-1 00:00,1995-11-1 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-2 00:00,1995-11-2 00:00,148.36, ,INCHES
BCB,D,3,SNOW WC,1995-11-3 00:00,1995-11-3 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-4 00:00,1995-11-4 00:00,147.06, ,INCHES
BCB,D,3,SNOW WC,1995-11-5 00:00,1995-11-5 00:00,149.02, ,INCHES
BCB,D,3,SNOW WC,1995-11-6 00:00,1995-11-6 00:00,148.36, ,INCHES
BCB,D,3,SNOW WC,1995-11-7 00:00,1995-11-7 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-8 00:00,1995-11-8 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-9 00:00,1995-11-9 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-10 00:00,1995-11-10 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-11 00:00,1995-11-11 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-12 00:00,1995-11-12 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-13 00:00,1995-11-13 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-14 00:00,1995-11-14 00:00,-9999.0, ,INCHES
BCB,D,3,SNOW WC,1995-11-15 00:00,1995-11-15 00:00,124.18, ,INCHES
BCB,D,3,SNOW WC,1995-11-16 00:00,1995-11-16 00:00,127.45, ,INCHES
BCB,D,3,SNOW WC,1995-11-17 00:00,1995-11-17 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-18 00:00,1995-11-18 00:00,-9999.0, ,INCHES
BCB,D,3,SNOW WC,1995-11-19 00:00,1995-11-19 00:00,-9999.0, ,INCHES
BCB,D,3,SNOW WC,1995-11-20 00:00,1995-11-20 00:00,-9999.0, ,INCHES
BCB,D,3,SNOW WC,1995-11-21 00:00,1995-11-21 00:00,-9999.0, ,INCHES
BCB,D,3,SNOW WC,1995-11-22 00:00,1995-11-22 00:00,-9999.0, ,INCHES
BCB,D,3,SNOW WC,1995-11-23 00:00,1995-11-23 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-24 00:00,1995-11-24 00:00,149.67, ,INCHES
BCB,D,3,SNOW WC,1995-11-25 00:00,1995-11-25 00:00,139.87, ,INCHES
