date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2005-10-01,0.0,0.0,50.4,0.0
2005-10-02,0.0,0.0,51.3,0.0
2005-10-03,0.0,0.0,50.2,0.0
2005-10-04,0.0,0.0,36.5,0.0
2005-10-05,0.0,0.0,38.8,0.0
2005-10-06,0.0,0.0,44.4,0.0
2005-10-07,0.0,0.0,48.4,0.0
2005-10-08,0.0,0.0,44.1,0.0
2005-10-09,0.0,0.0,34.7,0.0
2005-10-10,0.0,0.0,33.6,0.0
2005-10-11,0.0,0.0,40.1,0.0
2005-10-12,0.0,0.0,42.3,0.0
2005-10-13,0.0,0.0,44.8,0.0
2005-10-14,0.0,0.0,47.1,0.0
2005-10-15,0.1,0.0,42.6,0.0
2005-10-16,0.5,0.0,41.4,0.0
2005-10-17,0.5,0.0,45.9,0.0
2005-10-18,1.7,3.0,37.4,0.3
2005-10-19,1.7,0.0,38.3,0.0
2005-10-20,1.7,0.0,43.5,0.0
2005-10-21,1.7,0.0,44.4,0.0
2005-10-22,1.7,0.0,42.4,0.0
2005-10-23,1.7,0.0,44.6,0.0
2005-10-24,1.7,0.0,45.0,0.0
2005-10-25,1.7,0.0,39.2,0.0
2005-10-26,1.7,0.0,39.7,0.0
2005-10-27,2.3,0.0,38.5,0.0
2005-10-28,2.7,0.0,36.3,0.0
2005-10-29,2.7,0.0,35.6,0.0
2005-10-30,2.7,0.0,36.3,0.0
2005-10-31,2.7,0.0,38.8,0.0
2005-11-01,2.7,0.0,42.3,0.0
2005-11-02,2.7,0.0,42.1,0.0
2005-11-03,2.7,0.0,38.1,0.0
2005-11-04,2.7,0.0,35.2,0.0
2005-11-05,2.7,0.0,36.9,0.0
2005-11-06,2.7,0.0,39.7,0.0
2005-11-07,2.7,0.0,39.4,0.0
2005-11-08,2.7,0.0,40.6,0.0
2005-11-09,2.7,0.0,43.3,0.0
2005-11-10,2.7,0.0,43.0,0.0
2005-11-11,2.8,0.0,34.9,0.0
2005-11-12,2.8,0.0,35.2,0.0
2005-11-13,2.8,0.0,38.5,0.0
2005-11-14,2.8,0.0,35.8,0.0
2005-11-15,2.8,0.0,28.9,0.0
2005-11-16,2.8,0.0,37.6,0.0
2005-11-17,2.8,0.0,35.2,0.0
2005-11-18,2.8,0.0,38.7,0.0
2005-11-19,2.8,0.0,38.3,0.0
2005-11-20,2.8,0.0,39.4,0.0
2005-11-21,2.8,0.0,38.7,0.0
2005-11-22,2.8,0.0,38.3,0.0
2005-11-23,2.8,0.0,39.7,0.0
2005-11-24,2.8,0.0,37.4,0.0
2005-11-25,2.8,0.0,36.9,0.0
2005-11-26,3.0,5.0,23.2,0.3
2005-11-27,3.0,5.0,9.1,0.3
2005-11-28,3.0,5.0,18.3,0.3
2005-11-29,3.0,4.0,32.2,0.3
2005-11-30,3.0,4.0,29.7,0.3
2005-12-01,3.0,4.0,33.1,0.3
2005-12-02,3.4,11.0,30.7,1.0
2005-12-03,3.4,10.0,17.4,1.0
2005-12-04,3.4,10.0,12.9,1.0
2005-12-05,3.5,10.0,19.6,1.0
2005-12-06,3.5,9.0,23.0,1.0
2005-12-07,3.5,10.0,13.1,1.0
2005-12-08,3.5,10.0,25.2,1.0
2005-12-09,3.5,9.0,33.1,1.0
2005-12-10,3.5,10.0,34.3,1.0
2005-12-11,3.5,9.0,30.9,1.0
2005-12-12,3.5,9.0,27.9,1.0
2005-12-13,3.5,9.0,26.1,1.0
2005-12-14,3.5,10.0,20.7,1.0
2005-12-15,3.5,10.0,23.4,1.0
2005-12-16,3.5,9.0,21.7,1.0
2005-12-17,3.5,9.0,21.9,1.0
2005-12-18,3.6,9.0,23.5,1.2
2005-12-19,3.6,9.0,33.3,1.2
2005-12-20,3.6,9.0,37.6,1.2
2005-12-21,3.6,9.0,40.1,1.2
2005-12-22,3.6,9.0,39.9,1.2
2005-12-23,3.6,9.0,36.7,1.2
2005-12-24,3.6,9.0,39.6,1.2
2005-12-25,3.7,9.0,35.6,1.2
2005-12-26,4.1,13.0,28.2,1.6
2005-12-27,4.1,12.0,29.8,1.7
2005-12-28,4.1,12.0,36.7,1.7
2005-12-29,4.1,12.0,25.2,1.7
2005-12-30,4.1,12.0,32.5,1.7
2005-12-31,4.8,18.0,28.9,2.5
2006-01-01,4.9,18.0,25.9,2.7
2006-01-02,6.0,23.0,29.3,3.9
2006-01-03,6.4,25.0,25.9,4.3
2006-01-04,6.4,24.0,29.3,4.3
2006-01-05,6.4,24.0,37.8,4.3
