datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1995-10-01 00:00:00+00:00,10600.0,A,06329500,80.0,A,2290.0,A
1995-10-02 00:00:00+00:00,10400.0,A,06329500,90.0,A,2530.0,A
1995-10-03 00:00:00+00:00,10300.0,A,06329500,105.0,A,2920.0,A
1995-10-04 00:00:00+00:00,10400.0,A,06329500,140.0,A,3930.0,A
1995-10-05 00:00:00+00:00,11000.0,A,06329500,1140.0,A,33900.0,A
1995-10-06 00:00:00+00:00,10800.0,A,06329500,1600.0,A,46700.0,A
1995-10-07 00:00:00+00:00,10600.0,A,06329500,930.0,A,26600.0,A
1995-10-08 00:00:00+00:00,10600.0,A,06329500,395.0,A,11300.0,A
1995-10-09 00:00:00+00:00,10800.0,A,06329500,170.0,A,4960.0,A
1995-10-10 00:00:00+00:00,10800.0,A,06329500,148.0,A,4320.0,A
1995-10-11 00:00:00+00:00,10700.0,A,06329500,147.0,A,4250.0,A
1995-10-12 00:00:00+00:00,10700.0,A,06329500,153.0,A,4420.0,A
1995-10-13 00:00:00+00:00,10700.0,A,06329500,161.0,A,4650.0,A
1995-10-14 00:00:00+00:00,10600.0,A,06329500,184.0,A,5270.0,A
1995-10-15 00:00:00+00:00,10500.0,A,06329500,210.0,A,5950.0,A
1995-10-16 00:00:00+00:00,10700.0,A,06329500,172.0,A,4970.0,A
1995-10-17 00:00:00+00:00,8110.0,A,06329500,137.0,A,3000.0,A
1995-10-18 00:00:00+00:00,10700.0,A,06329500,120.0,A,3470.0,A
1995-10-19 00:00:00+00:00,10700.0,A,06329500,120.0,A,3470.0,A
1995-10-20 00:00:00+00:00,10400.0,A,06329500,121.0,A,3400.0,A
1995-10-21 00:00:00+00:00,10100.0,A,06329500,123.0,A,3350.0,A
1995-10-22 00:00:00+00:00,9710.0,A,06329500,119.0,A,3120.0,A
1995-10-23 00:00:00+00:00,9370.0,A,06329500,99.0,A,2500.0,A
1995-10-24 00:00:00+00:00,9440.0,A,06329500,77.0,A,1960.0,A
1995-10-25 00:00:00+00:00,9480.0,A,06329500,69.0,A,1770.0,A
1995-10-26 00:00:00+00:00,9560.0,A,06329500,67.0,A,1730.0,A
1995-10-27 00:00:00+00:00,9460.0,A,06329500,65.0,A,1660.0,A
1995-10-28 00:00:00+00:00,9240.0,A,06329500,59.0,A,1470.0,A
1995-10-29 00:00:00+00:00,9090.0,A,06329500,52.0,A,1280.0,A
1995-10-30 00:00:00+00:00,9030.0,A,06329500,47.0,A,1150.0,A
1995-10-31 00:00:00+00:00,8840.0,A,06329500,45.0,A,1070.0,A
1995-11-01 00:00:00+00:00,8870.0,A,06329500,46.0,A,1100.0,A
1995-11-02 00:00:00+00:00,8960.0,A,06329500,47.0,A,1140.0,A
1995-11-03 00:00:00+00:00,9050.0,A,06329500,48.0,A,1170.0,A
1995-11-04 00:00:00+00:00,8680.0,A,06329500,53.0,A,1240.0,A
1995-11-05 00:00:00+00:00,9060.0,A,06329500,75.0,A,1830.0,A
1995-11-06 00:00:00+00:00,7830.0,A,06329500,48.0,A,1010.0,A
1995-11-07 00:00:00+00:00,7620.0,A,06329500,41.0,A,844.0,A
1995-11-08 00:00:00+00:00,8060.0,A,06329500,38.0,A,827.0,A
1995-11-09 00:00:00+00:00,8190.0,A,06329500,39.0,A,862.0,A
1995-11-10 00:00:00+00:00,8420.0,A,06329500,41.0,A,932.0,A
1995-11-11 00:00:00+00:00,8500.0,A,06329500,45.0,A,1030.0,A
1995-11-12 00:00:00+00:00,8850.0,A,06329500,60.0,A,1430.0,A
1995-11-13 00:00:00+00:00,8610.0,A,06329500,65.0,A,1510.0,A
1995-11-14 00:00:00+00:00,9090.0,A,06329500,129.0,A,3170.0,A
1995-11-15 00:00:00+00:00,8910.0,A,06329500,138.0,A,3320.0,A
1995-11-16 00:00:00+00:00,9110.0,A,06329500,150.0,A,3690.0,A
1995-11-17 00:00:00+00:00,9070.0,A,06329500,140.0,A,3430.0,A
1995-11-18 00:00:00+00:00,8910.0,A,06329500,134.0,A,3220.0,A
1995-11-19 00:00:00+00:00,8640.0,A,06329500,127.0,A,2960.0,A
1995-11-20 00:00:00+00:00,8390.0,A,06329500,121.0,A,2740.0,A
1995-11-21 00:00:00+00:00,8240.0,A,06329500,105.0,A,2340.0,A
1995-11-22 00:00:00+00:00,8140.0,A,06329500,86.0,A,1890.0,A
1995-11-23 00:00:00+00:00,8150.0,A,06329500,74.0,A,1630.0,A
1995-11-24 00:00:00+00:00,8210.0,A,06329500,66.0,A,1460.0,A
1995-11-25 00:00:00+00:00,8170.0,A,06329500,60.0,A,1320.0,A
1995-11-26 00:00:00+00:00,8090.0,A,06329500,55.0,A,1200.0,A
1995-11-27 00:00:00+00:00,8110.0,A,06329500,50.0,A,1090.0,A
1995-11-28 00:00:00+00:00,8160.0,A,06329500,45.0,A,991.0,A
1995-11-29 00:00:00+00:00,8160.0,A,06329500,41.0,A,903.0,A
1995-11-30 00:00:00+00:00,8380.0,A,06329500,40.0,A,905.0,A
1995-12-01 00:00:00+00:00,8680.0,A,06329500,,,,
1995-12-02 00:00:00+00:00,8560.0,A,06329500,,,,
1995-12-03 00:00:00+00:00,8450.0,A,06329500,,,,
