date,WTEQ_DAILY
1974-10-01,0.0
1974-10-02,0.0
1974-10-03,0.0
1974-10-04,0.0
1974-10-05,0.0
1974-10-06,0.0
1974-10-07,0.0
1974-10-08,0.0
1974-10-09,0.0
1974-10-10,0.0
1974-10-11,0.0
1974-10-12,0.0
1974-10-13,0.0
1974-10-14,0.0
1974-10-15,0.0
1974-10-16,0.0
1974-10-17,0.0
1974-10-18,0.0
1974-10-19,0.0
1974-10-20,0.0
1974-10-21,0.0
1974-10-22,0.0
1974-10-23,0.0
1974-10-24,0.0
1974-10-25,0.0
1974-10-26,0.0
1974-10-27,0.0
1974-10-28,0.0
1974-10-29,0.1
1974-10-30,0.3
1974-10-31,0.3
1974-11-01,0.4
1974-11-02,0.5
1974-11-03,0.5
1974-11-04,0.5
1974-11-05,0.5
1974-11-06,0.5
1974-11-07,0.5
1974-11-08,0.5
1974-11-09,0.6
1974-11-10,0.8
1974-11-11,0.8
1974-11-12,1.0
1974-11-13,1.0
1974-11-14,1.0
1974-11-15,1.0
1974-11-16,1.0
1974-11-17,1.1
1974-11-18,1.1
1974-11-19,1.1
1974-11-20,1.1
1974-11-21,1.3
1974-11-22,1.3
1974-11-23,1.3
1974-11-24,1.3
1974-11-25,1.4
1974-11-26,1.4
1974-11-27,1.4
1974-11-28,1.4
1974-11-29,1.4
1974-11-30,1.4
1974-12-01,1.4
1974-12-02,1.4
1974-12-03,1.6
1974-12-04,1.6
1974-12-05,1.6
1974-12-06,1.9
1974-12-07,1.9
1974-12-08,1.9
1974-12-09,1.9
1974-12-10,2.0
1974-12-11,2.1
1974-12-12,2.3
1974-12-13,2.5
1974-12-14,2.5
1974-12-15,2.6
1974-12-16,2.8
1974-12-17,3.0
1974-12-18,3.1
1974-12-19,3.4
1974-12-20,3.6
1974-12-21,3.8
1974-12-22,3.8
1974-12-23,3.8
1974-12-24,3.8
1974-12-25,3.8
1974-12-26,3.8
1974-12-27,3.9
1974-12-28,3.9
1974-12-29,3.9
1974-12-30,3.9
1974-12-31,3.9
1975-01-01,4.0
1975-01-02,4.0
1975-01-03,4.1
1975-01-04,4.3
1975-01-05,4.5
1975-01-06,4.6
1975-01-07,4.9
1975-01-08,5.0
1975-01-09,5.0
1975-01-10,5.0
1975-01-11,5.1
1975-01-12,5.3
1975-01-13,5.5
1975-01-14,5.7
1975-01-15,5.8
1975-01-16,5.9
1975-01-17,6.5
1975-01-18,6.5
1975-01-19,6.8
1975-01-20,6.8
1975-01-21,6.9
1975-01-22,7.0
1975-01-23,7.4
1975-01-24,8.2
1975-01-25,8.7
1975-01-26,8.8
1975-01-27,8.8
1975-01-28,8.8
1975-01-29,8.8
1975-01-30,8.8
1975-01-31,8.9
1975-02-01,8.9
1975-02-02,8.9
1975-02-03,8.9
1975-02-04,8.9
1975-02-05,8.9
1975-02-06,9.3
1975-02-07,9.3
1975-02-08,9.7
1975-02-09,9.8
1975-02-10,9.8
1975-02-11,10.0
1975-02-12,10.2
1975-02-13,10.4
1975-02-14,10.4
1975-02-15,10.4
1975-02-16,10.4
1975-02-17,10.4
1975-02-18,10.6
1975-02-19,10.7
1975-02-20,10.7
1975-02-21,10.7
1975-02-22,10.7
1975-02-23,10.7
1975-02-24,10.7
1975-02-25,10.7
1975-02-26,10.7
1975-02-27,10.8
1975-02-28,10.8
1975-03-01,11.1
1975-03-02,11.1
1975-03-03,11.2
1975-03-04,11.2
1975-03-05,11.2
1975-03-06,11.2
1975-03-07,11.3
1975-03-08,11.3
1975-03-09,11.4
1975-03-10,11.4
1975-03-11,11.4
1975-03-12,11.4
1975-03-13,11.4
1975-03-14,11.4
