datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
2008-10-01 00:00:00+00:00,20100.0,A,12396500,89.28,A,88.28,A
2008-10-02 00:00:00+00:00,24100.0,A,12396500,89.83,A,88.53,A
2008-10-03 00:00:00+00:00,27000.0,A,12396500,89.87,A,88.18,A
2008-10-04 00:00:00+00:00,28000.0,A,12396500,89.91,A,88.08,A
2008-10-05 00:00:00+00:00,28200.0,A,12396500,91.22,A,89.95,A
2008-10-06 00:00:00+00:00,28000.0,A,12396500,90.92,A,89.56,A
2008-10-07 00:00:00+00:00,28800.0,A,12396500,91.89,A,90.77,A
2008-10-08 00:00:00+00:00,29100.0,A,12396500,92.43,A,91.43,A
2008-10-09 00:00:00+00:00,27700.0,A,12396500,91.44,A,90.29,A
2008-10-10 00:00:00+00:00,28300.0,A,12396500,91.16,A,89.85,A
2008-10-11 00:00:00+00:00,28300.0,A,12396500,90.5,A,88.94,A
2008-10-12 00:00:00+00:00,29100.0,A,12396500,91.7,A,90.5,A
2008-10-13 00:00:00+00:00,29200.0,A,12396500,91.9,A,90.74,A
2008-10-14 00:00:00+00:00,28400.0,A,12396500,91.27,A,89.99,A
2008-10-15 00:00:00+00:00,28200.0,A,12396500,90.93,A,89.55,A
2008-10-16 00:00:00+00:00,28600.0,A,12396500,90.68,A,89.15,A
2008-10-17 00:00:00+00:00,29100.0,A,12396500,90.25,A,88.44,A
2008-10-18 00:00:00+00:00,29700.0,A,12396500,90.78,A,89.14,A
2008-10-19 00:00:00+00:00,29200.0,A,12396500,91.5,A,90.2,A
2008-10-20 00:00:00+00:00,29000.0,A,12396500,90.26,A,88.47,A
2008-10-21 00:00:00+00:00,29400.0,A,12396500,90.85,A,89.26,A
2008-10-22 00:00:00+00:00,29200.0,A,12396500,90.56,A,88.85,A
2008-10-23 00:00:00+00:00,29000.0,A,12396500,90.54,A,88.86,A
2008-10-24 00:00:00+00:00,29000.0,A,12396500,90.51,A,88.82,A
2008-10-25 00:00:00+00:00,29200.0,A,12396500,91.12,A,89.67,A
2008-10-26 00:00:00+00:00,29400.0,A,12396500,91.22,A,89.79,A
2008-10-27 00:00:00+00:00,29100.0,A,12396500,90.92,A,89.41,A
2008-10-28 00:00:00+00:00,26400.0,A,12396500,90.25,A,88.77,A
2008-10-29 00:00:00+00:00,24100.0,A,12396500,89.04,A,87.35,A
2008-10-30 00:00:00+00:00,23000.0,A,12396500,88.69,A,86.98,A
2008-10-31 00:00:00+00:00,23100.0,A,12396500,88.61,A,86.83,A
2008-11-01 00:00:00+00:00,23100.0,A,12396500,89.26,A,87.82,A
2008-11-02 00:00:00+00:00,23600.0,A,12396500,89.85,A,88.57,A
2008-11-03 00:00:00+00:00,23100.0,A,12396500,89.77,A,88.49,A
2008-11-04 00:00:00+00:00,19700.0,A,12396500,88.12,A,86.65,A
2008-11-05 00:00:00+00:00,18400.0,A,12396500,87.88,A,86.49,A
2008-11-06 00:00:00+00:00,18300.0,A,12396500,87.39,A,85.74,A
2008-11-07 00:00:00+00:00,18300.0,A,12396500,87.43,A,85.86,A
2008-11-08 00:00:00+00:00,16300.0,A,12396500,87.99,A,86.98,A
2008-11-09 00:00:00+00:00,13200.0,A,12396500,86.98,A,86.1,A
2008-11-10 00:00:00+00:00,12300.0,A,12396500,88.15,A,87.64,A
2008-11-11 00:00:00+00:00,10800.0,A,12396500,87.9,A,87.48,A
2008-11-12 00:00:00+00:00,12000.0,A,12396500,88.77,A,88.37,A
2008-11-13 00:00:00+00:00,10500.0,A,12396500,85.98,A,84.99,A
2008-11-14 00:00:00+00:00,19000.0,A,12396500,87.13,A,85.22,A
2008-11-15 00:00:00+00:00,20900.0,A,12396500,88.51,A,87.05,A
