datetime,00060_Mean,00060_Mean_cd,site_no,00065_base gage_Mean,00065_base gage_Mean_cd,"00065_auxiliary gage, [auxiliary gage_Mean","00065_auxiliary gage, [auxiliary gage_Mean_cd"
1987-10-01 00:00:00+00:00,12500.0,A,12396500,18.33,A,17.83,A
1987-10-02 00:00:00+00:00,18300.0,A,12396500,18.87,A,17.97,A
1987-10-03 00:00:00+00:00,23300.0,A,12396500,20.96,A,20.11,A
1987-10-04 00:00:00+00:00,24200.0,A,12396500,21.6,A,20.84,A
1987-10-05 00:00:00+00:00,23500.0,A,12396500,21.15,A,20.32,A
1987-10-06 00:00:00+00:00,23500.0,A,12396500,20.51,A,19.49,A
1987-10-07 00:00:00+00:00,24200.0,A,12396500,20.52,A,19.47,A
1987-10-08 00:00:00+00:00,25700.0,A,12396500,21.15,A,20.13,A
1987-10-09 00:00:00+00:00,25300.0,A,12396500,21.4,A,20.46,A
1987-10-10 00:00:00+00:00,22300.0,A,12396500,20.27,A,19.33,A
1987-10-11 00:00:00+00:00,22600.0,A,12396500,19.31,A,18.04,A
1987-10-12 00:00:00+00:00,23400.0,A,12396500,20.88,A,20.0,A
1987-10-13 00:00:00+00:00,26100.0,A,12396500,22.05,A,21.26,A
1987-10-14 00:00:00+00:00,25200.0,A,12396500,21.43,A,20.54,A
1987-10-15 00:00:00+00:00,24900.0,A,12396500,21.25,A,20.35,A
1987-10-16 00:00:00+00:00,24500.0,A,12396500,21.18,A,20.3,A
1987-10-17 00:00:00+00:00,23800.0,A,12396500,20.74,A,19.82,A
1987-10-18 00:00:00+00:00,23400.0,A,12396500,20.68,A,19.79,A
1987-10-19 00:00:00+00:00,23100.0,A,12396500,20.54,A,19.61,A
1987-10-20 00:00:00+00:00,23400.0,A,12396500,20.75,A,19.84,A
1987-10-21 00:00:00+00:00,23100.0,A,12396500,20.65,A,19.74,A
1987-10-22 00:00:00+00:00,23300.0,A,12396500,20.56,A,19.61,A
1987-10-23 00:00:00+00:00,23400.0,A,12396500,20.73,A,19.8,A
1987-10-24 00:00:00+00:00,23400.0,A,12396500,20.54,A,19.55,A
1987-10-25 00:00:00+00:00,23500.0,A,12396500,21.26,A,20.45,A
1987-10-26 00:00:00+00:00,22900.0,A,12396500,20.69,A,19.8,A
1987-10-27 00:00:00+00:00,21400.0,A,12396500,19.53,A,18.48,A
1987-10-28 00:00:00+00:00,17000.0,A,12396500,17.05,A,15.55,A
1987-10-29 00:00:00+00:00,16000.0,A,12396500,16.02,A,14.02,A
1987-10-30 00:00:00+00:00,21400.0,A,12396500,18.43,A,16.86,A
1987-10-31 00:00:00+00:00,25200.0,A,12396500,20.73,A,19.62,A
1987-11-01 00:00:00+00:00,25300.0,A,12396500,21.07,A,20.07,A
1987-11-02 00:00:00+00:00,24600.0,A,12396500,21.24,A,20.36,A
1987-11-03 00:00:00+00:00,24000.0,A,12396500,21.23,A,20.42,A
1987-11-04 00:00:00+00:00,23800.0,A,12396500,21.4,A,20.64,A
1987-11-05 00:00:00+00:00,23800.0,A,12396500,20.89,A,20.03,A
1987-11-06 00:00:00+00:00,24000.0,A,12396500,20.98,A,20.13,A
1987-11-07 00:00:00+00:00,23500.0,A,12396500,20.74,A,19.85,A
1987-11-08 00:00:00+00:00,23600.0,A,12396500,20.69,A,19.79,A
1987-11-09 00:00:00+00:00,22700.0,A,12396500,20.29,A,19.37,A
1987-11-10 00:00:00+00:00,18700.0,A,12396500,20.08,A,19.43,A
1987-11-11 00:00:00+00:00,16300.0,A,12396500,19.67,A,19.12,A
1987-11-12 00:00:00+00:00,16100.0,A,12396500,19.59,A,19.05,A
1987-11-13 00:00:00+00:00,15800.0,A,12396500,19.43,A,18.9,A
1987-11-14 00:00:00+00:00,12300.0,A,12396500,18.53,A,18.14,A
1987-11-15 00:00:00+00:00,11400.0,A,12396500,18.88,A,18.59,A
1987-11-16 00:00:00+00:00,11700.0,A,12396500,17.84,A,17.31,A
1987-11-17 00:00:00+00:00,15400.0,A,12396500,17.76,A,16.85,A
1987-11-18 00:00:00+00:00,16900.0,A,12396500,19.0,A,18.26,A
1987-11-19 00:00:00+00:00,17800.0,A,12396500,19.44,A,18.73,A
1987-11-20 00:00:00+00:00,18300.0,A,12396500,19.44,A,18.71,A
1987-11-21 00:00:00+00:00,18900.0,A,12396500,19.97,A,19.31,A
1987-11-22 00:00:00+00:00,18700.0,A,12396500,19.87,A,19.18,A
1987-11-23 00:00:00+00:00,18300.0,A,12396500,19.34,A,18.57,A
1987-11-24 00:00:00+00:00,18000.0,A,12396500,18.73,A,17.83,A
1987-11-25 00:00:00+00:00,15900.0,A,12396500,17.88,A,16.93,A
1987-11-26 00:00:00+00:00,15800.0,A,12396500,17.24,A,16.13,A
1987-11-27 00:00:00+00:00,17100.0,A,12396500,19.52,A,18.92,A
1987-11-28 00:00:00+00:00,17400.0,A,12396500,20.18,A,19.66,A
1987-11-29 00:00:00+00:00,17400.0,A,12396500,20.06,A,19.53,A
1987-11-30 00:00:00+00:00,15400.0,A,12396500,19.54,A,19.05,A
1987-12-01 00:00:00+00:00,14200.0,A,12396500,18.85,A,18.32,A
1987-12-02 00:00:00+00:00,14500.0,A,12396500,19.27,A,18.8,A
1987-12-03 00:00:00+00:00,16400.0,A,12396500,19.27,A,18.61,A
1987-12-04 00:00:00+00:00,18000.0,A,12396500,18.96,A,18.13,A
1987-12-05 00:00:00+00:00,17700.0,A,12396500,19.75,A,19.13,A
1987-12-06 00:00:00+00:00,16700.0,A,12396500,20.02,A,19.52,A
1987-12-07 00:00:00+00:00,15400.0,A,12396500,18.76,A,18.15,A
1987-12-08 00:00:00+00:00,16200.0,A,12396500,18.78,A,18.11,A
1987-12-09 00:00:00+00:00,15000.0,A,12396500,18.95,A,18.34,A
1987-12-10 00:00:00+00:00,19900.0,A,12396500,20.34,A,19.63,A
1987-12-11 00:00:00+00:00,21200.0,A,12396500,20.32,A,19.52,A
1987-12-12 00:00:00+00:00,20900.0,A,12396500,20.55,A,19.82,A
1987-12-13 00:00:00+00:00,15500.0,A,12396500,18.18,A,17.4,A
1987-12-14 00:00:00+00:00,10900.0,A,12396500,15.57,A,14.38,A
1987-12-15 00:00:00+00:00,12800.0,A,12396500,14.82,A,12.64,A
1987-12-16 00:00:00+00:00,17800.0,A,12396500,17.81,A,16.53,A
1987-12-17 00:00:00+00:00,18700.0,A,12396500,18.56,A,17.4,A
1987-12-18 00:00:00+00:00,21200.0,A,12396500,19.62,A,18.56,A
1987-12-19 00:00:00+00:00,20500.0,A,12396500,20.06,A,19.17,A
1987-12-20 00:00:00+00:00,17600.0,A,12396500,19.09,A,18.27,A
1987-12-21 00:00:00+00:00,13200.0,A,12396500,18.64,A,18.18,A
1987-12-22 00:00:00+00:00,13400.0,A,12396500,19.07,A,18.65,A
1987-12-23 00:00:00+00:00,13700.0,A,12396500,18.96,A,18.49,A
1987-12-24 00:00:00+00:00,12400.0,A,12396500,18.37,A,17.95,A
1987-12-25 00:00:00+00:00,6660.0,A,12396500,15.67,A,15.39,A
