datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1990-10-01 00:00:00+00:00,5090.0,A,06329500,34.0,A,467.0,A
1990-10-02 00:00:00+00:00,5060.0,A,06329500,34.0,A,465.0,A
1990-10-03 00:00:00+00:00,5240.0,A,06329500,34.0,A,481.0,A
1990-10-04 00:00:00+00:00,5530.0,A,06329500,35.0,A,523.0,A
1990-10-05 00:00:00+00:00,5570.0,A,06329500,35.0,A,526.0,A
1990-10-06 00:00:00+00:00,6340.0,A,06329500,62.0,A,1060.0,A
1990-10-07 00:00:00+00:00,6150.0,A,06329500,53.0,A,880.0,A
1990-10-08 00:00:00+00:00,5960.0,A,06329500,36.0,A,579.0,A
1990-10-09 00:00:00+00:00,6070.0,A,06329500,36.0,A,590.0,A
1990-10-10 00:00:00+00:00,6370.0,A,06329500,38.0,A,654.0,A
1990-10-11 00:00:00+00:00,6570.0,A,06329500,42.0,A,745.0,A
1990-10-12 00:00:00+00:00,6630.0,A,06329500,48.0,A,859.0,A
1990-10-13 00:00:00+00:00,6620.0,A,06329500,44.0,A,786.0,A
1990-10-14 00:00:00+00:00,6490.0,A,06329500,35.0,A,613.0,A
1990-10-15 00:00:00+00:00,6560.0,A,06329500,32.0,A,567.0,A
1990-10-16 00:00:00+00:00,6730.0,A,06329500,40.0,A,727.0,A
1990-10-17 00:00:00+00:00,6940.0,A,06329500,178.0,A,3340.0,A
1990-10-18 00:00:00+00:00,6990.0,A,06329500,692.0,A,13100.0,A
1990-10-19 00:00:00+00:00,6870.0,A,06329500,638.0,A,11800.0,A
1990-10-20 00:00:00+00:00,6830.0,A,06329500,345.0,A,6360.0,A
1990-10-21 00:00:00+00:00,6890.0,A,06329500,174.0,A,3240.0,A
1990-10-22 00:00:00+00:00,6950.0,A,06329500,85.0,A,1600.0,A
1990-10-23 00:00:00+00:00,6980.0,A,06329500,69.0,A,1300.0,A
1990-10-24 00:00:00+00:00,6940.0,A,06329500,61.0,A,1140.0,A
1990-10-25 00:00:00+00:00,6990.0,A,06329500,65.0,A,1230.0,A
1990-10-26 00:00:00+00:00,6870.0,A,06329500,74.0,A,1370.0,A
1990-10-27 00:00:00+00:00,6780.0,A,06329500,76.0,A,1390.0,A
1990-10-28 00:00:00+00:00,6810.0,A,06329500,79.0,A,1450.0,A
1990-10-29 00:00:00+00:00,6770.0,A,06329500,81.0,A,1480.0,A
1990-10-30 00:00:00+00:00,6720.0,A,06329500,83.0,A,1510.0,A
1990-10-31 00:00:00+00:00,6740.0,A,06329500,83.0,A,1510.0,A
1990-11-01 00:00:00+00:00,6850.0,A,06329500,80.0,A,1480.0,A
1990-11-02 00:00:00+00:00,6850.0,A,06329500,69.0,A,1280.0,A
1990-11-03 00:00:00+00:00,6840.0,A,06329500,55.0,A,1020.0,A
1990-11-04 00:00:00+00:00,6870.0,A,06329500,52.0,A,965.0,A
1990-11-05 00:00:00+00:00,6840.0,A,06329500,52.0,A,960.0,A
1990-11-06 00:00:00+00:00,6870.0,A,06329500,50.0,A,927.0,A
1990-11-07 00:00:00+00:00,6890.0,A,06329500,45.0,A,837.0,A
1990-11-08 00:00:00+00:00,6720.0,A,06329500,42.0,A,762.0,A
1990-11-09 00:00:00+00:00,6710.0,A,06329500,42.0,A,761.0,A
1990-11-10 00:00:00+00:00,6900.0,A,06329500,42.0,A,782.0,A
1990-11-11 00:00:00+00:00,6810.0,A,06329500,42.0,A,772.0,A
1990-11-12 00:00:00+00:00,6590.0,A,06329500,42.0,A,747.0,A
1990-11-13 00:00:00+00:00,6560.0,A,06329500,43.0,A,762.0,A
1990-11-14 00:00:00+00:00,6680.0,A,06329500,53.0,A,956.0,A
1990-11-15 00:00:00+00:00,6720.0,A,06329500,71.0,A,1290.0,A
1990-11-16 00:00:00+00:00,6710.0,A,06329500,59.0,A,1070.0,A
