datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1993-10-01 00:00:00+00:00,8190.0,A,06329500,122.0,A,2700.0,A
1993-10-02 00:00:00+00:00,8150.0,A,06329500,128.0,A,2820.0,A
1993-10-03 00:00:00+00:00,8120.0,A,06329500,134.0,A,2940.0,A
1993-10-04 00:00:00+00:00,8210.0,A,06329500,140.0,A,3100.0,A
1993-10-05 00:00:00+00:00,8190.0,A,06329500,145.0,A,3210.0,A
1993-10-06 00:00:00+00:00,8110.0,A,06329500,150.0,A,3280.0,A
1993-10-07 00:00:00+00:00,8090.0,A,06329500,155.0,A,3390.0,A
1993-10-08 00:00:00+00:00,8620.0,A,06329500,650.0,A,15100.0,A
1993-10-09 00:00:00+00:00,9130.0,A,06329500,1860.0,A,45900.0,A
1993-10-10 00:00:00+00:00,9400.0,A,06329500,1110.0,A,28200.0,A
1993-10-11 00:00:00+00:00,9790.0,A,06329500,810.0,A,21400.0,A
1993-10-12 00:00:00+00:00,10100.0,A,06329500,640.0,A,17500.0,A
1993-10-13 00:00:00+00:00,10300.0,A,06329500,489.0,A,13600.0,A
1993-10-14 00:00:00+00:00,10300.0,A,06329500,400.0,A,11100.0,A
1993-10-15 00:00:00+00:00,10400.0,A,06329500,340.0,A,9550.0,A
1993-10-16 00:00:00+00:00,10800.0,A,06329500,330.0,A,9620.0,A
1993-10-17 00:00:00+00:00,10800.0,A,06329500,340.0,A,9910.0,A
1993-10-18 00:00:00+00:00,10600.0,A,06329500,330.0,A,9440.0,A
1993-10-19 00:00:00+00:00,10700.0,A,06329500,292.0,A,8440.0,A
1993-10-20 00:00:00+00:00,10700.0,A,06329500,320.0,A,9240.0,A
1993-10-21 00:00:00+00:00,10600.0,A,06329500,329.0,A,9420.0,A
1993-10-22 00:00:00+00:00,10500.0,A,06329500,321.0,A,9100.0,A
1993-10-23 00:00:00+00:00,10400.0,A,06329500,320.0,A,8990.0,A
1993-10-24 00:00:00+00:00,10400.0,A,06329500,307.0,A,8620.0,A
1993-10-25 00:00:00+00:00,10500.0,A,06329500,299.0,A,8480.0,A
1993-10-26 00:00:00+00:00,10400.0,A,06329500,281.0,A,7890.0,A
1993-10-27 00:00:00+00:00,10400.0,A,06329500,269.0,A,7550.0,A
1993-10-28 00:00:00+00:00,10400.0,A,06329500,262.0,A,7360.0,A
1993-10-29 00:00:00+00:00,10300.0,A,06329500,259.0,A,7200.0,A
1993-10-30 00:00:00+00:00,10300.0,A,06329500,251.0,A,6980.0,A
1993-10-31 00:00:00+00:00,10400.0,A,06329500,239.0,A,6710.0,A
1993-11-01 00:00:00+00:00,10500.0,A,06329500,220.0,A,6240.0,A
1993-11-02 00:00:00+00:00,10600.0,A,06329500,203.0,A,5810.0,A
1993-11-03 00:00:00+00:00,10500.0,A,06329500,201.0,A,5700.0,A
1993-11-04 00:00:00+00:00,10500.0,A,06329500,196.0,A,5560.0,A
1993-11-05 00:00:00+00:00,11100.0,A,06329500,182.0,A,5450.0,A
1993-11-06 00:00:00+00:00,11000.0,A,06329500,199.0,A,5910.0,A
1993-11-07 00:00:00+00:00,10700.0,A,06329500,275.0,A,7940.0,A
1993-11-08 00:00:00+00:00,10500.0,A,06329500,338.0,A,9580.0,A
1993-11-09 00:00:00+00:00,10200.0,A,06329500,203.0,A,5590.0,A
1993-11-10 00:00:00+00:00,9800.0,A,06329500,140.0,A,3700.0,A
1993-11-11 00:00:00+00:00,9460.0,A,06329500,119.0,A,3040.0,A
1993-11-12 00:00:00+00:00,9160.0,A,06329500,115.0,A,2840.0,A
1993-11-13 00:00:00+00:00,8920.0,A,06329500,108.0,A,2600.0,A
1993-11-14 00:00:00+00:00,8700.0,A,06329500,103.0,A,2420.0,A
1993-11-15 00:00:00+00:00,8660.0,A,06329500,95.0,A,2220.0,A
1993-11-16 00:00:00+00:00,8570.0,A,06329500,82.0,A,1900.0,A
1993-11-17 00:00:00+00:00,8520.0,A,06329500,80.0,A,1840.0,A
1993-11-18 00:00:00+00:00,8470.0,A,06329500,85.0,A,1940.0,A
1993-11-19 00:00:00+00:00,8410.0,A,06329500,99.0,A,2250.0,A
1993-11-20 00:00:00+00:00,8380.0,A,06329500,114.0,A,2580.0,A
1993-11-21 00:00:00+00:00,8370.0,A,06329500,132.0,A,2980.0,A
1993-11-22 00:00:00+00:00,8290.0,A,06329500,154.0,A,3450.0,A
1993-11-23 00:00:00+00:00,5000.0,"A, e",06329500,176.0,A,2380.0,A
1993-11-24 00:00:00+00:00,4000.0,"A, e",06329500,197.0,A,2130.0,A
1993-11-25 00:00:00+00:00,3500.0,"A, e",06329500,211.0,A,1990.0,A
1993-11-26 00:00:00+00:00,3500.0,"A, e",06329500,221.0,A,2090.0,A
1993-11-27 00:00:00+00:00,3300.0,"A, e",06329500,205.0,A,1830.0,A
1993-11-28 00:00:00+00:00,3300.0,"A, e",06329500,182.0,A,1620.0,A
1993-11-29 00:00:00+00:00,4000.0,"A, e",06329500,159.0,A,1720.0,A
1993-11-30 00:00:00+00:00,6500.0,"A, e",06329500,150.0,A,2630.0,A
1993-12-01 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-02 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1993-12-03 00:00:00+00:00,9500.0,"A, e",06329500,,,,
1993-12-04 00:00:00+00:00,9500.0,"A, e",06329500,,,,
1993-12-05 00:00:00+00:00,9000.0,"A, e",06329500,,,,
1993-12-06 00:00:00+00:00,9000.0,"A, e",06329500,,,,
1993-12-07 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1993-12-08 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1993-12-09 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1993-12-10 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1993-12-11 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1993-12-12 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1993-12-13 00:00:00+00:00,8400.0,"A, e",06329500,,,,
1993-12-14 00:00:00+00:00,8600.0,"A, e",06329500,,,,
1993-12-15 00:00:00+00:00,8600.0,"A, e",06329500,,,,
1993-12-16 00:00:00+00:00,8400.0,"A, e",06329500,,,,
1993-12-17 00:00:00+00:00,8000.0,"A, e",06329500,,,,
1993-12-18 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1993-12-19 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-20 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-21 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1993-12-22 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1993-12-23 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-24 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-25 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-26 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-27 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1993-12-28 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1993-12-29 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-30 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1993-12-31 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-01 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-02 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-03 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-04 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-05 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1994-01-06 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1994-01-07 00:00:00+00:00,7500.0,"A, e",06329500,,,,
1994-01-08 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1994-01-09 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1994-01-10 00:00:00+00:00,4500.0,"A, e",06329500,,,,
1994-01-11 00:00:00+00:00,3700.0,"A, e",06329500,,,,
1994-01-12 00:00:00+00:00,4500.0,"A, e",06329500,,,,
1994-01-13 00:00:00+00:00,6200.0,"A, e",06329500,,,,
1994-01-14 00:00:00+00:00,7800.0,"A, e",06329500,,,,
1994-01-15 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1994-01-16 00:00:00+00:00,8500.0,"A, e",06329500,,,,
1994-01-17 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1994-01-18 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1994-01-19 00:00:00+00:00,5000.0,"A, e",06329500,,,,
1994-01-20 00:00:00+00:00,4000.0,"A, e",06329500,,,,
1994-01-21 00:00:00+00:00,3000.0,"A, e",06329500,,,,
1994-01-22 00:00:00+00:00,4000.0,"A, e",06329500,,,,
1994-01-23 00:00:00+00:00,4500.0,"A, e",06329500,,,,
1994-01-24 00:00:00+00:00,5500.0,"A, e",06329500,,,,
1994-01-25 00:00:00+00:00,6800.0,"A, e",06329500,,,,
1994-01-26 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-27 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1994-01-28 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1994-01-29 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1994-01-30 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-01-31 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-02-01 00:00:00+00:00,7600.0,"A, e",06329500,,,,
1994-02-02 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1994-02-03 00:00:00+00:00,7400.0,"A, e",06329500,,,,
1994-02-04 00:00:00+00:00,7200.0,"A, e",06329500,,,,
1994-02-05 00:00:00+00:00,6800.0,"A, e",06329500,,,,
1994-02-06 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1994-02-07 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1994-02-08 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1994-02-09 00:00:00+00:00,5000.0,"A, e",06329500,,,,
1994-02-10 00:00:00+00:00,4000.0,"A, e",06329500,,,,
1994-02-11 00:00:00+00:00,3500.0,"A, e",06329500,,,,
1994-02-12 00:00:00+00:00,4000.0,"A, e",06329500,,,,
1994-02-13 00:00:00+00:00,4300.0,"A, e",06329500,,,,
1994-02-14 00:00:00+00:00,5000.0,"A, e",06329500,,,,
1994-02-15 00:00:00+00:00,6000.0,"A, e",06329500,,,,
1994-02-16 00:00:00+00:00,6400.0,"A, e",06329500,,,,
1994-02-17 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1994-02-18 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1994-02-19 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1994-02-20 00:00:00+00:00,7000.0,"A, e",06329500,,,,
1994-02-21 00:00:00+00:00,6500.0,"A, e",06329500,,,,
1994-02-22 00:00:00+00:00,5800.0,"A, e",06329500,,,,
1994-02-23 00:00:00+00:00,5200.0,"A, e",06329500,,,,
1994-02-24 00:00:00+00:00,4800.0,"A, e",06329500,,,,
1994-02-25 00:00:00+00:00,4600.0,"A, e",06329500,,,,
1994-02-26 00:00:00+00:00,4800.0,"A, e",06329500,,,,
1994-02-27 00:00:00+00:00,5000.0,"A, e",06329500,,,,
1994-02-28 00:00:00+00:00,5400.0,"A, e",06329500,,,,
1994-03-01 00:00:00+00:00,5600.0,"A, e",06329500,1180.0,A,17800.0,A
1994-03-02 00:00:00+00:00,5600.0,"A, e",06329500,1310.0,A,19800.0,A
1994-03-03 00:00:00+00:00,9500.0,"A, e",06329500,1440.0,A,36900.0,A
1994-03-04 00:00:00+00:00,20000.0,"A, e",06329500,1560.0,A,84200.0,A
1994-03-05 00:00:00+00:00,40000.0,"A, e",06329500,1670.0,A,180000.0,A
1994-03-06 00:00:00+00:00,75000.0,"A, e",06329500,1800.0,A,364000.0,A
1994-03-07 00:00:00+00:00,68000.0,"A, e",06329500,1920.0,A,353000.0,A
1994-03-08 00:00:00+00:00,44900.0,A,06329500,2060.0,A,250000.0,A
1994-03-09 00:00:00+00:00,30000.0,A,06329500,1470.0,A,119000.0,A
1994-03-10 00:00:00+00:00,20900.0,A,06329500,1200.0,A,67700.0,A
1994-03-11 00:00:00+00:00,16000.0,A,06329500,1040.0,A,44900.0,A
1994-03-12 00:00:00+00:00,14000.0,A,06329500,878.0,A,33200.0,A
1994-03-13 00:00:00+00:00,13100.0,A,06329500,810.0,A,28600.0,A
1994-03-14 00:00:00+00:00,13200.0,A,06329500,990.0,A,35300.0,A
1994-03-15 00:00:00+00:00,12800.0,A,06329500,779.0,A,26900.0,A
1994-03-16 00:00:00+00:00,11800.0,A,06329500,671.0,A,21400.0,A
1994-03-17 00:00:00+00:00,11100.0,A,06329500,509.0,A,15300.0,A
1994-03-18 00:00:00+00:00,10500.0,A,06329500,450.0,A,12800.0,A
1994-03-19 00:00:00+00:00,9980.0,A,06329500,399.0,A,10800.0,A
1994-03-20 00:00:00+00:00,9350.0,A,06329500,251.0,A,6340.0,A
