date,PREC_DAILY,WTEQ_DAILY
1979-10-01,0.0,0.0
1979-10-02,0.0,0.0
1979-10-03,0.0,0.0
1979-10-04,0.0,0.0
1979-10-05,0.0,0.0
1979-10-06,0.0,0.0
1979-10-07,0.0,0.0
1979-10-08,0.0,0.0
1979-10-09,0.0,0.0
1979-10-10,0.0,0.0
1979-10-11,0.0,0.0
1979-10-12,0.0,0.0
1979-10-13,0.0,0.0
1979-10-14,0.0,0.0
1979-10-15,0.3,0.0
1979-10-16,0.3,0.0
1979-10-17,0.4,0.0
1979-10-18,0.4,0.0
1979-10-19,0.7,0.0
1979-10-20,0.8,0.0
1979-10-21,0.8,0.0
1979-10-22,0.8,0.0
1979-10-23,0.8,0.0
1979-10-24,0.8,0.0
1979-10-25,1.0,0.0
1979-10-26,1.0,0.0
1979-10-27,1.1,0.0
1979-10-28,1.1,0.0
1979-10-29,1.1,0.0
1979-10-30,1.1,0.0
1979-10-31,1.1,0.0
1979-11-01,1.1,0.0
1979-11-02,1.1,0.0
1979-11-03,1.1,0.0
1979-11-04,1.1,0.0
1979-11-05,1.1,0.0
1979-11-06,1.1,0.0
1979-11-07,1.1,0.0
1979-11-08,1.1,0.0
1979-11-09,1.1,0.2
1979-11-10,1.1,0.3
1979-11-11,1.1,0.3
1979-11-12,1.1,0.3
1979-11-13,1.1,0.3
1979-11-14,1.1,0.3
1979-11-15,1.1,0.3
1979-11-16,1.1,0.3
1979-11-17,1.3,0.3
1979-11-18,1.3,0.5
1979-11-19,1.3,0.5
1979-11-20,1.3,0.5
1979-11-21,1.3,0.5
1979-11-22,1.3,0.5
1979-11-23,1.3,0.7
1979-11-24,1.7,0.8
1979-11-25,2.1,0.8
1979-11-26,2.1,1.0
1979-11-27,2.1,1.1
1979-11-28,2.1,1.1
1979-11-29,2.1,1.1
1979-11-30,2.1,1.1
1979-12-01,2.1,1.2
1979-12-02,2.1,1.2
1979-12-03,2.1,1.2
1979-12-04,2.3,1.2
1979-12-05,2.5,1.4
1979-12-06,2.5,1.4
1979-12-07,2.6,1.4
1979-12-08,2.6,1.4
1979-12-09,2.6,1.8
1979-12-10,2.9,1.8
1979-12-11,2.9,1.8
1979-12-12,2.9,1.8
1979-12-13,2.9,1.9
1979-12-14,2.9,2.0
1979-12-15,3.2,2.2
1979-12-16,3.2,2.2
1979-12-17,3.2,2.3
1979-12-18,3.2,2.3
1979-12-19,3.2,2.3
1979-12-20,3.2,2.3
1979-12-21,3.2,2.3
1979-12-22,3.2,2.3
1979-12-23,3.2,2.3
1979-12-24,3.2,2.4
1979-12-25,3.2,2.4
1979-12-26,3.3,2.4
1979-12-27,3.3,2.4
1979-12-28,3.3,2.4
1979-12-29,3.3,2.4
1979-12-30,3.3,2.4
1979-12-31,3.3,2.4
1980-01-01,3.3,2.4
1980-01-02,3.3,2.4
1980-01-03,3.4,2.5
1980-01-04,3.4,3.1
1980-01-05,3.9,3.1
1980-01-06,4.1,3.2
1980-01-07,4.1,3.3
1980-01-08,4.3,3.6
1980-01-09,4.5,3.9
1980-01-10,4.6,4.0
1980-01-11,4.7,4.1
1980-01-12,4.7,4.2
1980-01-13,4.7,4.3
1980-01-14,4.7,4.3
1980-01-15,4.8,4.3
1980-01-16,4.8,4.3
1980-01-17,4.8,4.3
1980-01-18,4.9,4.3
1980-01-19,4.9,4.3
1980-01-20,5.0,4.4
1980-01-21,5.0,4.4
1980-01-22,5.0,4.4
1980-01-23,5.1,4.4
1980-01-24,5.1,4.4
1980-01-25,5.4,4.4
1980-01-26,5.4,4.4
1980-01-27,5.4,4.4
1980-01-28,5.4,4.4
1980-01-29,5.4,4.4
1980-01-30,5.4,4.4
1980-01-31,5.4,4.4
1980-02-01,5.4,4.4
1980-02-02,5.4,4.6
1980-02-03,5.4,4.6
1980-02-04,5.4,4.6
1980-02-05,5.4,4.7
1980-02-06,5.4,4.7
1980-02-07,5.4,4.7
1980-02-08,5.5,4.7
1980-02-09,5.6,4.7
1980-02-10,5.6,4.7
1980-02-11,5.6,4.7
1980-02-12,5.6,4.7
1980-02-13,5.7,4.7
1980-02-14,5.7,4.7
1980-02-15,5.7,4.8
1980-02-16,5.7,4.8
1980-02-17,5.8,4.9
1980-02-18,5.9,4.9
1980-02-19,5.9,4.9
1980-02-20,6.0,5.0
1980-02-21,6.1,5.0
1980-02-22,6.1,5.0
1980-02-23,6.1,5.0
1980-02-24,6.1,5.0
1980-02-25,6.1,5.0
1980-02-26,6.2,5.0
1980-02-27,6.2,5.0
1980-02-28,6.2,6.0
1980-02-29,6.4,6.0
1980-03-01,6.4,6.0
1980-03-02,6.5,6.0
1980-03-03,6.8,6.2
1980-03-04,6.9,6.4
1980-03-05,7.0,6.4
1980-03-06,7.0,6.4
1980-03-07,7.0,6.6
1980-03-08,7.0,7.8
1980-03-09,7.8,7.9
1980-03-10,8.0,7.9
1980-03-11,8.0,7.9
1980-03-12,8.0,7.9
1980-03-13,8.0,8.2
1980-03-14,8.1,8.2
1980-03-15,8.1,8.2
1980-03-16,8.1,8.2
1980-03-17,8.3,8.2
1980-03-18,8.3,8.4
1980-03-19,8.5,8.6
1980-03-20,8.6,8.6
1980-03-21,8.7,8.6
1980-03-22,8.7,8.6
1980-03-23,8.7,8.6
1980-03-24,8.8,8.6
1980-03-25,8.8,8.6
1980-03-26,8.8,8.6
1980-03-27,8.8,8.7
1980-03-28,8.9,8.7
1980-03-29,9.1,8.8
1980-03-30,9.2,8.9
1980-03-31,9.2,9.1
1980-04-01,9.3,9.1
1980-04-02,9.4,9.2
1980-04-03,9.4,9.2
1980-04-04,9.5,9.2
1980-04-05,9.6,9.5
1980-04-06,9.6,9.5
1980-04-07,9.6,9.5
1980-04-08,9.6,9.6
1980-04-09,9.9,9.7
1980-04-10,9.9,9.8
1980-04-11,10.2,10.0
1980-04-12,10.2,9.9
1980-04-13,10.2,9.5
1980-04-14,10.2,9.4
1980-04-15,10.2,9.1
1980-04-16,10.2,8.6
1980-04-17,10.2,8.9
1980-04-18,10.2,7.3
1980-04-19,10.2,6.3
1980-04-20,10.2,5.7
1980-04-21,10.2,5.0
1980-04-22,10.2,3.8
1980-04-23,10.2,2.7
1980-04-24,10.2,1.5
1980-04-25,10.3,0.3
1980-04-26,10.4,0.0
1980-04-27,10.5,0.0
1980-04-28,10.6,0.0
1980-04-29,10.8,0.0
1980-04-30,10.8,0.0
1980-05-01,11.0,0.0
1980-05-02,11.0,0.0
1980-05-03,11.0,0.0
1980-05-04,11.0,0.0
1980-05-05,11.2,0.0
1980-05-06,11.3,0.0
1980-05-07,11.3,0.0
1980-05-08,11.5,0.0
1980-05-09,11.6,0.0
1980-05-10,11.8,0.0
1980-05-11,11.9,0.0
1980-05-12,11.9,0.0
1980-05-13,11.9,0.0
1980-05-14,11.9,0.0
1980-05-15,12.0,0.0
1980-05-16,12.0,0.0
1980-05-17,12.0,0.0
1980-05-18,12.0,0.0
1980-05-19,12.1,0.0
1980-05-20,12.6,0.0
1980-05-21,12.8,0.0
1980-05-22,13.0,0.0
1980-05-23,13.0,0.0
1980-05-24,13.9,0.7
1980-05-25,14.9,0.6
1980-05-26,15.0,0.0
1980-05-27,15.2,0.0
1980-05-28,15.6,0.0
1980-05-29,15.6,0.0
1980-05-30,15.6,0.0
1980-05-31,15.9,0.0
1980-06-01,16.1,0.0
1980-06-02,16.1,0.0
1980-06-03,16.1,0.0
1980-06-04,16.1,0.0
1980-06-05,16.1,0.0
1980-06-06,16.3,0.0
1980-06-07,16.8,0.0
1980-06-08,17.3,0.0
1980-06-09,17.6,0.0
1980-06-10,17.8,0.0
1980-06-11,18.0,0.0
1980-06-12,18.0,0.0
1980-06-13,18.0,0.0
1980-06-14,18.0,0.0
1980-06-15,18.1,0.0
1980-06-16,18.6,0.0
1980-06-17,18.6,0.0
1980-06-18,18.6,0.0
1980-06-19,18.8,0.0
1980-06-20,18.8,0.0
1980-06-21,18.8,0.0
1980-06-22,18.8,0.0
1980-06-23,19.0,0.0
1980-06-24,19.1,0.0
1980-06-25,19.1,0.0
1980-06-26,19.3,0.0
1980-06-27,19.3,0.0
1980-06-28,19.6,0.0
1980-06-29,19.6,0.0
1980-06-30,19.8,0.0
1980-07-01,19.8,0.0
1980-07-02,20.0,0.0
1980-07-03,20.0,0.0
1980-07-04,20.0,0.0
1980-07-05,20.0,0.0
1980-07-06,20.1,0.0
1980-07-07,20.1,0.0
1980-07-08,20.1,0.0
1980-07-09,20.1,0.0
1980-07-10,20.1,0.0
1980-07-11,20.1,0.0
1980-07-12,20.3,0.0
1980-07-13,20.3,0.0
1980-07-14,20.3,0.0
1980-07-15,20.3,0.0
1980-07-16,20.3,0.0
1980-07-17,20.3,0.0
1980-07-18,20.3,0.0
1980-07-19,20.3,0.0
1980-07-20,20.3,0.0
1980-07-21,20.3,0.0
