datetime,00060_Mean,00060_Mean_cd,site_no,80154_historic_Mean,80154_historic_Mean_cd,80155_historic_Mean,80155_historic_Mean_cd
1992-10-01 00:00:00+00:00,6330.0,A,06329500,50.0,A,855.0,A
1992-10-02 00:00:00+00:00,6540.0,A,06329500,56.0,A,989.0,A
1992-10-03 00:00:00+00:00,6600.0,A,06329500,58.0,A,1030.0,A
1992-10-04 00:00:00+00:00,6350.0,A,06329500,61.0,A,1050.0,A
1992-10-05 00:00:00+00:00,6160.0,A,06329500,63.0,A,1050.0,A
1992-10-06 00:00:00+00:00,6070.0,A,06329500,67.0,A,1100.0,A
1992-10-07 00:00:00+00:00,6260.0,A,06329500,142.0,A,2400.0,A
1992-10-08 00:00:00+00:00,6700.0,A,06329500,148.0,A,2680.0,A
1992-10-09 00:00:00+00:00,6680.0,A,06329500,230.0,A,4150.0,A
1992-10-10 00:00:00+00:00,6950.0,A,06329500,302.0,A,5670.0,A
1992-10-11 00:00:00+00:00,6960.0,A,06329500,223.0,A,4190.0,A
1992-10-12 00:00:00+00:00,6920.0,A,06329500,145.0,A,2710.0,A
1992-10-13 00:00:00+00:00,6980.0,A,06329500,97.0,A,1830.0,A
1992-10-14 00:00:00+00:00,6780.0,A,06329500,81.0,A,1480.0,A
1992-10-15 00:00:00+00:00,6670.0,A,06329500,73.0,A,1310.0,A
1992-10-16 00:00:00+00:00,6690.0,A,06329500,64.0,A,1160.0,A
1992-10-17 00:00:00+00:00,6900.0,A,06329500,56.0,A,1040.0,A
1992-10-18 00:00:00+00:00,7070.0,A,06329500,50.0,A,954.0,A
1992-10-19 00:00:00+00:00,7410.0,A,06329500,49.0,A,980.0,A
1992-10-20 00:00:00+00:00,7390.0,A,06329500,57.0,A,1140.0,A
1992-10-21 00:00:00+00:00,7190.0,A,06329500,68.0,A,1320.0,A
1992-10-22 00:00:00+00:00,7110.0,A,06329500,77.0,A,1480.0,A
1992-10-23 00:00:00+00:00,7090.0,A,06329500,78.0,A,1490.0,A
1992-10-24 00:00:00+00:00,6940.0,A,06329500,78.0,A,1460.0,A
1992-10-25 00:00:00+00:00,6070.0,A,06329500,78.0,A,1280.0,A
1992-10-26 00:00:00+00:00,6630.0,A,06329500,75.0,A,1340.0,A
1992-10-27 00:00:00+00:00,6660.0,A,06329500,70.0,A,1260.0,A
1992-10-28 00:00:00+00:00,6630.0,A,06329500,66.0,A,1180.0,A
1992-10-29 00:00:00+00:00,6590.0,A,06329500,67.0,A,1190.0,A
1992-10-30 00:00:00+00:00,6560.0,A,06329500,70.0,A,1240.0,A
1992-10-31 00:00:00+00:00,6560.0,A,06329500,71.0,A,1260.0,A
1992-11-01 00:00:00+00:00,6530.0,A,06329500,71.0,A,1250.0,A
1992-11-02 00:00:00+00:00,6570.0,A,06329500,70.0,A,1240.0,A
1992-11-03 00:00:00+00:00,6590.0,A,06329500,68.0,A,1210.0,A
1992-11-04 00:00:00+00:00,6650.0,A,06329500,64.0,A,1150.0,A
1992-11-05 00:00:00+00:00,6740.0,A,06329500,60.0,A,1090.0,A
1992-11-06 00:00:00+00:00,6760.0,A,06329500,56.0,A,1020.0,A
1992-11-07 00:00:00+00:00,7160.0,A,06329500,52.0,A,1010.0,A
1992-11-08 00:00:00+00:00,7290.0,A,06329500,48.0,A,945.0,A
1992-11-09 00:00:00+00:00,7300.0,A,06329500,45.0,A,887.0,A
1992-11-10 00:00:00+00:00,7490.0,A,06329500,50.0,A,1010.0,A
1992-11-11 00:00:00+00:00,7900.0,A,06329500,207.0,A,4420.0,A
1992-11-12 00:00:00+00:00,7810.0,A,06329500,277.0,A,5840.0,A
1992-11-13 00:00:00+00:00,7640.0,A,06329500,227.0,A,4680.0,A
1992-11-14 00:00:00+00:00,7620.0,A,06329500,182.0,A,3740.0,A
