date,WTEQ_DAILY
1975-10-01,0.0
1975-10-02,0.0
1975-10-03,0.0
1975-10-04,0.0
1975-10-05,0.0
1975-10-06,0.0
1975-10-07,0.0
1975-10-08,0.0
1975-10-09,0.0
1975-10-10,0.0
1975-10-11,0.0
1975-10-12,0.0
1975-10-13,0.0
1975-10-14,0.0
1975-10-15,0.0
1975-10-16,0.0
1975-10-17,0.0
1975-10-18,0.1
1975-10-19,0.9
1975-10-20,2.0
1975-10-21,2.2
1975-10-22,2.3
1975-10-23,2.4
1975-10-24,2.9
1975-10-25,3.3
1975-10-26,3.4
1975-10-27,3.4
1975-10-28,3.4
1975-10-29,3.5
1975-10-30,3.7
1975-10-31,4.0
1975-11-01,4.0
1975-11-02,4.0
1975-11-03,4.0
1975-11-04,4.0
1975-11-05,4.0
1975-11-06,4.1
1975-11-07,4.3
1975-11-08,4.7
1975-11-09,5.1
1975-11-10,5.3
1975-11-11,5.3
1975-11-12,5.4
1975-11-13,5.4
1975-11-14,5.4
1975-11-15,5.5
1975-11-16,5.8
1975-11-17,5.8
1975-11-18,5.9
1975-11-19,5.9
1975-11-20,5.9
1975-11-21,6.0
1975-11-22,6.6
1975-11-23,6.9
1975-11-24,6.9
1975-11-25,7.9
1975-11-26,8.0
1975-11-27,8.0
1975-11-28,9.0
1975-11-29,9.7
1975-11-30,10.6
1975-12-01,11.1
1975-12-02,11.3
1975-12-03,11.8
1975-12-04,11.8
1975-12-05,12.2
1975-12-06,12.5
1975-12-07,12.9
1975-12-08,13.0
1975-12-09,13.0
1975-12-10,13.0
1975-12-11,13.1
1975-12-12,13.1
1975-12-13,13.1
1975-12-14,13.3
1975-12-15,13.7
1975-12-16,13.7
1975-12-17,13.7
1975-12-18,13.7
1975-12-19,13.7
1975-12-20,13.7
1975-12-21,13.7
1975-12-22,14.0
1975-12-23,14.5
1975-12-24,14.9
1975-12-25,15.2
1975-12-26,15.6
1975-12-27,16.0
1975-12-28,16.6
1975-12-29,16.8
1975-12-30,16.8
1975-12-31,16.8
1976-01-01,16.8
1976-01-02,16.8
1976-01-03,17.4
1976-01-04,18.1
1976-01-05,18.1
1976-01-06,18.1
1976-01-07,18.9
1976-01-08,19.5
1976-01-09,19.5
1976-01-10,20.2
1976-01-11,20.2
1976-01-12,20.2
1976-01-13,21.7
1976-01-14,23.0
1976-01-15,23.0
1976-01-16,23.0
1976-01-17,23.0
1976-01-18,23.0
1976-01-19,23.0
1976-01-20,23.0
1976-01-21,23.0
1976-01-22,22.9
1976-01-23,22.9
1976-01-24,22.9
1976-01-25,22.9
1976-01-26,23.0
1976-01-27,23.0
1976-01-28,23.0
1976-01-29,22.9
1976-01-30,22.8
1976-01-31,22.8
1976-02-01,22.8
1976-02-02,22.8
1976-02-03,22.8
1976-02-04,22.8
1976-02-05,22.7
1976-02-06,22.7
1976-02-07,22.7
1976-02-08,22.7
1976-02-09,22.7
1976-02-10,22.7
1976-02-11,22.7
1976-02-12,23.5
1976-02-13,23.5
1976-02-14,24.4
1976-02-15,25.1
1976-02-16,26.1
1976-02-17,26.3
1976-02-18,26.8
1976-02-19,26.8
1976-02-20,26.8
1976-02-21,26.8
1976-02-22,26.8
1976-02-23,26.8
1976-02-24,26.8
1976-02-25,26.9
1976-02-26,27.1
1976-02-27,27.5
1976-02-28,27.5
1976-02-29,27.8
1976-03-01,27.9
1976-03-02,27.9
1976-03-03,27.9
1976-03-04,28.0
1976-03-05,28.5
1976-03-06,28.5
1976-03-07,28.5
1976-03-08,28.6
1976-03-09,28.6
1976-03-10,28.6
1976-03-11,28.7
1976-03-12,29.4
1976-03-13,29.4
1976-03-14,29.4
1976-03-15,29.4
1976-03-16,29.4
1976-03-17,29.4
1976-03-18,30.2
1976-03-19,30.4
1976-03-20,31.2
1976-03-21,31.2
1976-03-22,31.7
1976-03-23,32.3
1976-03-24,32.3
1976-03-25,32.3
1976-03-26,32.8
1976-03-27,32.8
1976-03-28,32.8
