datetime,00060_Mean,00060_Mean_cd,site_no,00060_adjusted for agency canal_Mean,00060_adjusted for agency canal_Mean_cd
2008-10-01 00:00:00+00:00,140.0,A,06294000,140.0,A
2008-10-02 00:00:00+00:00,142.0,A,06294000,142.0,A
2008-10-03 00:00:00+00:00,138.0,A,06294000,138.0,A
2008-10-04 00:00:00+00:00,139.0,A,06294000,139.0,A
2008-10-05 00:00:00+00:00,149.0,A,06294000,149.0,A
2008-10-06 00:00:00+00:00,149.0,A,06294000,149.0,A
2008-10-07 00:00:00+00:00,163.0,A,06294000,163.0,A
2008-10-08 00:00:00+00:00,161.0,A,06294000,161.0,A
2008-10-09 00:00:00+00:00,154.0,A,06294000,154.0,A
2008-10-10 00:00:00+00:00,159.0,A,06294000,159.0,A
2008-10-11 00:00:00+00:00,177.0,A,06294000,177.0,A
2008-10-12 00:00:00+00:00,200.0,A,06294000,200.0,A
2008-10-13 00:00:00+00:00,204.0,A,06294000,204.0,A
2008-10-14 00:00:00+00:00,194.0,A,06294000,194.0,A
2008-10-15 00:00:00+00:00,192.0,A,06294000,192.0,A
2008-10-16 00:00:00+00:00,197.0,A,06294000,197.0,A
2008-10-17 00:00:00+00:00,196.0,A,06294000,196.0,A
2008-10-18 00:00:00+00:00,194.0,A,06294000,194.0,A
2008-10-19 00:00:00+00:00,186.0,A,06294000,186.0,A
2008-10-20 00:00:00+00:00,178.0,A,06294000,178.0,A
2008-10-21 00:00:00+00:00,172.0,A,06294000,172.0,A
2008-10-22 00:00:00+00:00,167.0,A,06294000,167.0,A
2008-10-23 00:00:00+00:00,166.0,A,06294000,166.0,A
2008-10-24 00:00:00+00:00,163.0,A,06294000,163.0,A
2008-10-25 00:00:00+00:00,164.0,A,06294000,164.0,A
2008-10-26 00:00:00+00:00,164.0,A,06294000,164.0,A
2008-10-27 00:00:00+00:00,161.0,A,06294000,161.0,A
2008-10-28 00:00:00+00:00,159.0,A,06294000,159.0,A
2008-10-29 00:00:00+00:00,157.0,A,06294000,157.0,A
2008-10-30 00:00:00+00:00,162.0,A,06294000,162.0,A
2008-10-31 00:00:00+00:00,161.0,A,06294000,161.0,A
2008-11-01 00:00:00+00:00,161.0,A,06294000,161.0,A
2008-11-02 00:00:00+00:00,160.0,A,06294000,160.0,A
2008-11-03 00:00:00+00:00,161.0,A,06294000,161.0,A
2008-11-04 00:00:00+00:00,161.0,A,06294000,161.0,A
2008-11-05 00:00:00+00:00,166.0,A,06294000,166.0,A
2008-11-06 00:00:00+00:00,163.0,A,06294000,163.0,A
2008-11-07 00:00:00+00:00,164.0,A,06294000,164.0,A
2008-11-08 00:00:00+00:00,160.0,A,06294000,160.0,A
2008-11-09 00:00:00+00:00,160.0,A,06294000,160.0,A
2008-11-10 00:00:00+00:00,163.0,A,06294000,163.0,A
2008-11-11 00:00:00+00:00,164.0,A,06294000,164.0,A
2008-11-12 00:00:00+00:00,164.0,A,06294000,164.0,A
2008-11-13 00:00:00+00:00,174.0,A,06294000,174.0,A
2008-11-14 00:00:00+00:00,175.0,A,06294000,175.0,A
2008-11-15 00:00:00+00:00,193.0,A,06294000,193.0,A
2008-11-16 00:00:00+00:00,181.0,A,06294000,181.0,A
2008-11-17 00:00:00+00:00,169.0,A,06294000,169.0,A
2008-11-18 00:00:00+00:00,167.0,A,06294000,167.0,A
2008-11-19 00:00:00+00:00,163.0,A,06294000,163.0,A
2008-11-20 00:00:00+00:00,160.0,A,06294000,160.0,A
2008-11-21 00:00:00+00:00,160.0,A,06294000,160.0,A
2008-11-22 00:00:00+00:00,157.0,A,06294000,157.0,A
2008-11-23 00:00:00+00:00,158.0,A,06294000,158.0,A
2008-11-24 00:00:00+00:00,159.0,A,06294000,159.0,A
2008-11-25 00:00:00+00:00,162.0,A,06294000,162.0,A
2008-11-26 00:00:00+00:00,159.0,A,06294000,159.0,A
2008-11-27 00:00:00+00:00,159.0,A,06294000,159.0,A
2008-11-28 00:00:00+00:00,162.0,A,06294000,162.0,A
2008-11-29 00:00:00+00:00,169.0,A,06294000,169.0,A
2008-11-30 00:00:00+00:00,163.0,A,06294000,163.0,A
2008-12-01 00:00:00+00:00,158.0,A,06294000,158.0,A
2008-12-02 00:00:00+00:00,153.0,A,06294000,153.0,A
2008-12-03 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2008-12-04 00:00:00+00:00,129.0,A,06294000,129.0,A
2008-12-05 00:00:00+00:00,132.0,A,06294000,132.0,A
2008-12-06 00:00:00+00:00,154.0,A,06294000,154.0,A
2008-12-07 00:00:00+00:00,178.0,A,06294000,178.0,A
2008-12-08 00:00:00+00:00,178.0,A,06294000,178.0,A
2008-12-09 00:00:00+00:00,151.0,A,06294000,151.0,A
2008-12-10 00:00:00+00:00,172.0,A,06294000,172.0,A
2008-12-11 00:00:00+00:00,175.0,A,06294000,175.0,A
2008-12-12 00:00:00+00:00,159.0,A,06294000,159.0,A
2008-12-13 00:00:00+00:00,140.0,"A, e",06294000,140.0,"A, e"
2008-12-14 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-15 00:00:00+00:00,80.0,"A, e",06294000,80.0,"A, e"
2008-12-16 00:00:00+00:00,70.0,"A, e",06294000,70.0,"A, e"
2008-12-17 00:00:00+00:00,90.0,"A, e",06294000,90.0,"A, e"
2008-12-18 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2008-12-19 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-20 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2008-12-21 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
2008-12-22 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-23 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-24 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-25 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-26 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-27 00:00:00+00:00,110.0,"A, e",06294000,110.0,"A, e"
2008-12-28 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2008-12-29 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2008-12-30 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2008-12-31 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2009-01-01 00:00:00+00:00,130.0,"A, e",06294000,130.0,"A, e"
2009-01-02 00:00:00+00:00,120.0,"A, e",06294000,120.0,"A, e"
2009-01-03 00:00:00+00:00,100.0,"A, e",06294000,100.0,"A, e"
