date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1995-10-01,0.0,34.9,50.5,24.3,0.0
1995-10-02,0.0,36.1,53.4,22.3,0.0
1995-10-03,0.7,37.2,50.7,23.7,0.6
1995-10-04,0.7,23.4,31.6,13.5,0.6
1995-10-05,0.7,30.0,47.5,12.4,0.2
1995-10-06,0.7,41.2,54.3,27.3,0.2
1995-10-07,0.7,33.4,43.3,20.3,0.0
1995-10-08,0.7,35.8,49.3,19.8,0.0
1995-10-09,0.7,38.5,50.5,25.2,0.0
1995-10-10,0.7,50.5,64.8,35.2,0.0
1995-10-11,0.7,51.8,61.0,39.9,0.0
1995-10-12,0.8,28.4,39.9,16.2,0.0
1995-10-13,0.8,29.7,51.1,12.9,0.0
1995-10-14,0.8,42.1,63.0,28.4,0.0
1995-10-15,0.8,48.4,64.2,34.5,0.0
1995-10-16,0.8,41.5,53.4,25.7,0.0
1995-10-17,0.8,45.0,60.1,25.2,0.0
1995-10-18,0.8,36.7,50.5,17.1,0.0
1995-10-19,0.8,34.3,52.5,14.9,0.0
1995-10-20,0.8,47.3,58.6,36.5,0.0
1995-10-21,1.0,29.5,46.9,18.7,0.2
1995-10-22,1.0,19.2,32.0,12.9,0.2
1995-10-23,1.0,27.3,40.6,13.3,0.2
1995-10-24,1.0,33.3,45.7,24.6,0.0
1995-10-25,1.0,36.7,46.6,25.5,0.0
1995-10-26,1.6,37.6,44.2,30.2,0.0
1995-10-27,1.6,35.2,47.5,27.3,0.0
1995-10-28,1.6,38.5,50.7,28.6,0.0
1995-10-29,1.6,36.9,53.4,27.7,0.0
1995-10-30,1.6,39.9,46.0,30.4,0.0
1995-10-31,1.6,33.4,43.2,16.7,0.0
1995-11-01,1.6,14.4,27.0,4.8,0.0
1995-11-02,1.6,19.2,36.9,5.7,0.0
1995-11-03,1.6,23.4,38.8,10.9,0.0
1995-11-04,1.6,26.4,40.3,8.8,0.0
1995-11-05,1.6,33.8,38.1,26.4,0.0
1995-11-06,1.6,25.9,30.6,21.4,0.0
1995-11-07,1.6,35.8,45.0,28.4,0.0
1995-11-08,1.7,39.0,46.0,30.2,0.2
1995-11-09,2.6,27.0,37.2,17.1,1.1
1995-11-10,2.8,20.5,29.5,16.7,1.3
1995-11-11,2.9,38.3,46.9,27.9,1.4
1995-11-12,3.1,38.5,41.4,36.0,0.8
1995-11-13,3.1,38.8,45.0,30.7,0.2
1995-11-14,3.1,36.1,51.6,28.8,0.0
1995-11-15,3.1,39.9,52.9,27.3,0.0
1995-11-16,3.1,36.1,48.2,27.9,0.0
1995-11-17,3.1,43.2,51.6,29.1,0.0
1995-11-18,3.1,39.4,47.7,27.9,0.0
1995-11-19,3.1,32.5,46.4,25.2,0.0
1995-11-20,3.1,35.4,49.1,25.5,0.0
1995-11-21,3.1,39.7,46.6,30.6,0.0
1995-11-22,3.1,32.0,40.8,25.5,0.0
1995-11-23,3.1,34.3,46.2,23.2,0.0
1995-11-24,3.1,44.8,52.0,39.9,0.0
1995-11-25,3.5,41.0,47.5,28.8,0.6
1995-11-26,3.8,19.9,27.9,17.4,0.9
1995-11-27,4.3,19.4,25.2,17.2,1.4
1995-11-28,5.1,31.3,35.2,25.5,2.2
1995-11-29,5.1,38.1,44.2,31.6,2.2
1995-11-30,5.2,40.6,43.3,37.6,2.2
1995-12-01,5.5,37.4,45.5,31.1,2.5
1995-12-02,5.5,23.9,31.5,14.0,2.5
1995-12-03,5.7,26.2,32.9,14.7,2.7
1995-12-04,6.0,30.4,34.7,23.5,3.0
1995-12-05,6.7,30.4,37.4,24.3,3.6
1995-12-06,6.7,28.8,32.7,27.1,3.6
1995-12-07,7.1,26.1,29.8,18.0,4.0
1995-12-08,7.1,21.6,28.9,6.3,4.0
1995-12-09,7.2,31.8,34.3,28.6,4.1
1995-12-10,7.2,36.5,41.5,30.9,4.1
1995-12-11,7.3,33.8,37.2,30.9,4.2
1995-12-12,8.5,31.5,36.9,25.0,5.4
1995-12-13,8.5,23.2,26.8,18.5,5.4
1995-12-14,8.7,23.5,30.6,13.8,5.6
1995-12-15,8.7,27.1,32.0,21.7,5.6
1995-12-16,8.8,16.0,22.5,0.7,5.7
1995-12-17,8.8,8.8,25.0,-0.8,5.7
1995-12-18,8.8,14.0,31.1,6.3,5.7
1995-12-19,8.8,9.9,27.0,1.8,5.7
1995-12-20,8.9,9.3,21.4,-1.1,5.8
1995-12-21,8.9,12.9,21.4,0.7,5.8
1995-12-22,8.9,9.7,26.4,0.3,5.8
1995-12-23,8.9,15.3,31.5,4.8,5.8
1995-12-24,8.9,19.2,36.1,10.6,5.8
1995-12-25,8.9,19.4,36.9,11.7,5.8
1995-12-26,8.9,17.1,34.7,8.6,5.8
1995-12-27,9.0,22.3,33.3,9.1,5.9
1995-12-28,9.0,21.6,26.8,12.6,5.9
1995-12-29,9.5,24.1,29.3,13.8,6.4
1995-12-30,10.8,30.7,34.0,27.7,7.7
1995-12-31,11.0,23.9,31.6,19.2,7.9
1996-01-01,11.0,19.6,25.5,15.8,7.9
1996-01-02,11.0,26.2,32.0,17.6,7.9
1996-01-03,11.1,30.9,37.2,26.1,8.0
1996-01-04,11.3,19.6,25.5,16.3,8.2
1996-01-05,11.3,17.6,23.5,8.6,8.2
1996-01-06,11.4,29.7,39.7,16.2,8.3
1996-01-07,11.4,37.6,45.1,25.0,8.3
1996-01-08,11.4,37.4,40.8,27.3,8.3
1996-01-09,11.7,34.7,38.8,25.9,8.6
1996-01-10,11.7,20.1,30.6,11.3,8.6
1996-01-11,11.7,22.3,38.8,11.5,8.6
1996-01-12,11.7,34.9,52.5,23.4,8.6
1996-01-13,11.7,31.6,43.9,23.7,8.6
1996-01-14,11.7,32.7,40.1,23.4,8.6
1996-01-15,11.8,33.1,37.8,28.6,8.7
1996-01-16,12.9,27.0,29.5,19.8,9.9
1996-01-17,13.1,9.7,20.1,6.6,10.3
1996-01-18,13.9,12.6,24.3,1.8,11.2
1996-01-19,14.0,18.3,21.9,16.2,11.3
1996-01-20,14.3,18.3,21.0,14.9,11.6
1996-01-21,14.8,16.2,20.8,10.9,12.1
1996-01-22,14.8,7.5,17.6,-4.4,12.1
1996-01-23,15.0,13.1,19.8,4.1,12.4
1996-01-24,16.0,15.3,21.6,11.1,13.4
1996-01-25,16.6,8.6,11.8,7.0,14.0
1996-01-26,16.8,9.0,15.4,5.4,14.2
1996-01-27,18.1,20.7,25.3,14.4,15.8
1996-01-28,18.3,13.8,16.7,9.1,16.0
1996-01-29,18.3,17.2,18.7,15.4,16.0
1996-01-30,18.7,21.0,27.7,17.1,16.4
1996-01-31,18.7,18.0,30.0,-2.0,16.4
1996-02-01,18.7,3.6,24.3,-5.8,16.4
1996-02-02,18.7,0.3,18.7,-8.5,16.4
1996-02-03,18.8,14.4,33.4,-4.9,16.5
1996-02-04,19.9,27.9,32.7,22.3,17.6
1996-02-05,20.3,32.2,38.1,26.2,18.1
1996-02-06,20.5,33.4,40.1,30.4,18.3
1996-02-07,20.5,36.9,43.7,28.8,18.3
1996-02-08,20.5,39.4,46.2,29.7,18.3
1996-02-09,20.5,40.1,46.9,29.8,18.3
1996-02-10,20.5,35.1,45.0,26.6,18.3
1996-02-11,20.5,32.5,48.4,22.3,18.3
1996-02-12,20.5,30.9,50.2,21.6,18.3
1996-02-13,20.5,30.6,48.9,19.6,18.3
1996-02-14,20.5,32.5,50.2,21.9,18.3
1996-02-15,20.5,33.1,49.8,22.3,18.3
1996-02-16,20.5,34.2,47.3,26.6,18.3
1996-02-17,20.6,34.9,43.3,28.4,18.5
1996-02-18,20.7,31.5,39.0,28.4,18.6
1996-02-19,21.2,28.8,34.3,25.0,19.4
1996-02-20,21.4,28.4,34.7,24.1,19.7
1996-02-21,21.8,25.7,32.9,15.1,20.3
1996-02-22,21.9,12.9,18.7,7.5,20.4
1996-02-23,22.0,17.6,27.0,7.0,20.5
1996-02-24,22.2,12.7,22.3,-2.6,20.7
1996-02-25,22.3,4.8,17.6,-9.8,20.8
1996-02-26,22.4,4.5,9.3,0.3,20.9
1996-02-27,22.4,5.9,14.7,-2.6,20.9
1996-02-28,22.4,10.9,24.6,1.4,20.9
1996-02-29,22.4,12.6,33.4,0.1,20.9
1996-03-01,22.4,19.0,31.1,10.8,20.9
1996-03-02,22.4,22.8,36.1,7.0,20.9
1996-03-03,22.8,30.9,41.5,21.9,21.2
1996-03-04,23.3,29.1,33.8,23.5,21.7
1996-03-05,24.1,20.1,24.4,16.2,22.8
1996-03-06,24.2,18.3,29.7,8.4,23.0
1996-03-07,24.2,24.6,39.9,12.6,23.0
1996-03-08,24.3,31.5,48.4,18.5,23.1
1996-03-09,24.3,39.6,50.4,27.3,23.1
1996-03-10,24.3,39.2,50.4,31.1,23.1
1996-03-11,24.4,31.1,44.8,21.7,23.2
1996-03-12,24.5,28.0,39.2,21.9,23.3
1996-03-13,24.6,26.1,34.2,22.3,23.4
1996-03-14,24.6,29.3,43.2,21.4,23.4
1996-03-15,24.6,32.4,43.2,19.4,23.4
1996-03-16,24.6,27.0,34.7,15.6,23.4
1996-03-17,24.6,29.7,38.3,22.3,23.4
1996-03-18,24.6,27.5,43.9,13.5,23.4
1996-03-19,24.6,36.0,52.5,18.3,23.4
1996-03-20,24.7,40.8,51.4,30.4,23.3
1996-03-21,24.7,41.4,51.8,28.9,23.2
1996-03-22,25.0,30.7,39.9,16.5,23.5
1996-03-23,26.1,18.0,21.7,13.8,24.6
1996-03-24,26.4,18.9,28.6,14.9,24.9
1996-03-25,26.4,14.0,30.0,1.4,24.9
1996-03-26,26.5,23.2,40.3,2.3,25.0
1996-03-27,26.6,30.9,36.7,25.0,25.1
1996-03-28,27.6,24.8,31.1,15.1,26.1
1996-03-29,27.7,20.7,33.4,4.1,26.2
1996-03-30,27.7,29.1,41.7,17.4,26.2
1996-03-31,27.7,36.5,47.1,19.8,26.2
1996-04-01,28.0,38.8,47.7,29.5,26.4
1996-04-02,28.6,26.1,31.8,17.2,27.0
1996-04-03,28.9,27.9,39.9,19.4,27.3
1996-04-04,28.9,26.4,40.6,14.5,27.3
1996-04-05,28.9,30.9,52.2,12.0,27.1
1996-04-06,29.0,37.9,57.4,22.3,27.0
1996-04-07,29.0,42.4,60.6,27.9,26.7
1996-04-08,29.0,45.3,63.3,31.5,26.2
1996-04-09,29.1,47.1,61.3,29.7,25.6
1996-04-10,29.1,33.3,46.8,26.4,25.3
1996-04-11,29.2,31.8,39.6,25.9,25.4
1996-04-12,29.4,23.9,33.1,17.6,25.6
1996-04-13,29.8,19.9,32.9,8.1,26.0
1996-04-14,30.0,26.8,47.3,6.1,26.1
1996-04-15,30.0,40.3,52.5,23.5,25.9
1996-04-16,30.3,35.6,48.9,20.7,26.1
1996-04-17,30.4,28.9,40.3,19.0,26.2
1996-04-18,30.9,21.9,30.9,18.0,26.7
1996-04-19,31.0,24.6,37.6,8.4,26.8
1996-04-20,31.2,18.3,27.9,8.4,27.0
1996-04-21,31.2,24.8,39.4,5.7,27.0
1996-04-22,31.2,34.0,40.3,27.5,26.9
1996-04-23,31.3,41.9,48.4,33.6,26.7
1996-04-24,31.4,36.0,46.4,26.1,26.4
1996-04-25,31.4,36.7,48.6,24.3,26.0
1996-04-26,31.4,38.1,47.3,24.3,25.2
1996-04-27,31.4,23.5,32.5,14.5,25.0
1996-04-28,31.4,26.8,44.1,8.4,24.7
1996-04-29,31.4,38.5,53.4,22.3,24.0
1996-04-30,31.4,39.6,49.1,27.3,23.3
1996-05-01,31.4,39.9,49.3,31.6,22.4
1996-05-02,31.4,37.2,51.4,26.2,21.7
1996-05-03,31.4,32.4,46.2,19.8,21.3
1996-05-04,31.4,29.5,45.3,13.3,20.9
1996-05-05,31.4,39.0,47.5,30.2,20.1
1996-05-06,31.4,39.7,49.5,26.4,19.5
1996-05-07,31.4,41.5,51.6,28.2,18.8
1996-05-08,31.4,36.5,53.6,24.6,18.0
1996-05-09,31.4,39.4,53.2,22.1,17.2
1996-05-10,31.4,43.7,56.3,26.8,16.3
1996-05-11,31.4,47.5,66.4,31.1,15.3
1996-05-12,31.4,49.8,71.4,31.6,14.2
1996-05-13,31.4,50.9,64.6,35.6,13.2
1996-05-14,31.5,47.1,55.2,38.1,12.0
1996-05-15,32.1,42.4,54.1,36.9,11.1
1996-05-16,32.9,39.6,46.6,34.9,10.1
1996-05-17,33.2,38.3,43.0,32.4,9.6
1996-05-18,33.7,35.6,43.9,28.4,9.4
1996-05-19,34.2,30.2,42.1,22.3,9.8
1996-05-20,34.2,32.2,49.1,16.7,9.8
1996-05-21,34.4,40.1,53.1,27.0,9.3
1996-05-22,34.7,30.9,41.9,23.0,9.3
1996-05-23,34.8,27.3,40.8,20.7,9.2
1996-05-24,34.9,31.6,39.7,25.9,9.1
1996-05-25,35.0,34.9,39.7,32.0,9.0
1996-05-26,35.0,41.7,52.5,31.3,7.8
1996-05-27,35.8,37.2,50.0,30.6,7.3
1996-05-28,35.8,39.4,50.9,31.3,6.2
1996-05-29,36.1,34.7,43.5,27.9,6.2
1996-05-30,36.4,34.7,46.4,26.6,6.4
1996-05-31,36.4,37.8,52.7,24.4,5.7
1996-06-01,36.4,43.7,60.3,28.0,4.4
1996-06-02,36.4,51.1,70.0,32.5,2.7
1996-06-03,36.4,54.3,71.6,37.8,1.0
1996-06-04,36.4,51.8,67.1,37.0,0.0
1996-06-05,36.4,48.4,64.2,33.3,0.0
1996-06-06,36.4,52.2,70.9,33.6,0.0
1996-06-07,36.4,57.2,77.7,38.3,0.0
1996-06-08,36.4,58.1,76.1,41.9,0.0
1996-06-09,36.4,55.8,72.0,37.4,0.0
1996-06-10,36.4,53.4,69.6,35.8,0.0
1996-06-11,36.5,48.2,63.9,32.9,0.0
1996-06-12,36.6,50.9,67.1,32.4,0.0
1996-06-13,36.6,55.0,73.2,37.9,0.0
1996-06-14,36.7,54.0,68.4,41.0,0.0
1996-06-15,36.8,52.0,69.6,39.0,0.0
1996-06-16,36.8,57.9,75.6,38.8,0.0
1996-06-17,36.8,51.4,65.3,32.5,0.0
1996-06-18,36.8,39.2,55.0,24.1,0.0
1996-06-19,36.8,43.0,64.2,19.2,0.0
1996-06-20,36.9,49.1,61.9,33.3,0.0
1996-06-21,37.1,44.1,58.1,32.9,0.0
1996-06-22,37.1,42.6,57.4,32.0,0.0
1996-06-23,37.1,52.7,66.9,34.5,0.0
1996-06-24,37.2,42.3,54.5,32.0,0.0
1996-06-25,37.2,44.6,62.2,27.5,0.0
1996-06-26,37.3,46.8,62.8,34.3,0.0
1996-06-27,37.3,44.2,56.8,36.0,0.0
1996-06-28,37.3,41.7,56.1,31.6,0.0
1996-06-29,37.3,49.3,68.5,30.6,0.0
1996-06-30,37.3,57.0,76.1,38.8,0.0
1996-07-01,37.3,59.5,78.4,40.8,0.0
1996-07-02,37.3,64.6,81.0,47.1,0.0
1996-07-03,37.7,59.7,75.9,46.0,0.0
