date,WTEQ_DAILY
1977-10-01,0.0
1977-10-02,0.0
1977-10-03,0.0
1977-10-04,0.0
1977-10-05,0.0
1977-10-06,0.1
1977-10-07,0.1
1977-10-08,0.3
1977-10-09,0.1
1977-10-10,0.1
1977-10-11,0.1
1977-10-12,0.1
1977-10-13,0.0
1977-10-14,0.0
1977-10-15,0.0
1977-10-16,0.0
1977-10-17,0.0
1977-10-18,0.0
1977-10-19,0.0
1977-10-20,0.0
1977-10-21,0.0
1977-10-22,0.0
1977-10-23,0.0
1977-10-24,0.0
1977-10-25,0.0
1977-10-26,0.0
1977-10-27,0.0
1977-10-28,0.0
1977-10-29,0.0
1977-10-30,0.0
1977-10-31,0.3
1977-11-01,0.3
1977-11-02,0.3
1977-11-03,0.3
1977-11-04,0.3
1977-11-05,0.3
1977-11-06,0.4
1977-11-07,0.4
1977-11-08,0.4
1977-11-09,0.5
1977-11-10,0.5
1977-11-11,0.5
1977-11-12,0.5
1977-11-13,0.5
1977-11-14,0.8
1977-11-15,0.8
1977-11-16,0.9
1977-11-17,1.3
1977-11-18,1.3
1977-11-19,1.3
1977-11-20,1.4
1977-11-21,1.6
1977-11-22,1.9
1977-11-23,2.0
1977-11-24,2.5
1977-11-25,2.8
1977-11-26,2.8
1977-11-27,2.8
1977-11-28,2.9
1977-11-29,3.3
1977-11-30,4.3
1977-12-01,4.5
1977-12-02,4.6
1977-12-03,4.6
1977-12-04,4.6
1977-12-05,5.1
1977-12-06,5.3
1977-12-07,5.3
1977-12-08,5.3
1977-12-09,5.3
1977-12-10,5.5
1977-12-11,5.7
1977-12-12,5.9
1977-12-13,6.3
1977-12-14,6.7
1977-12-15,6.9
1977-12-16,6.9
1977-12-17,7.3
1977-12-18,7.3
1977-12-19,7.3
1977-12-20,7.3
1977-12-21,7.7
1977-12-22,8.2
1977-12-23,8.3
1977-12-24,8.3
1977-12-25,8.4
1977-12-26,8.4
1977-12-27,8.4
1977-12-28,8.7
1977-12-29,8.9
1977-12-30,8.9
1977-12-31,9.0
1978-01-01,9.0
1978-01-02,9.3
1978-01-03,9.4
1978-01-04,9.7
1978-01-05,9.9
1978-01-06,9.9
1978-01-07,10.2
1978-01-08,10.3
1978-01-09,10.3
1978-01-10,10.6
1978-01-11,10.6
1978-01-12,10.6
1978-01-13,10.8
1978-01-14,11.1
1978-01-15,11.1
1978-01-16,11.2
1978-01-17,11.3
1978-01-18,11.3
1978-01-19,11.3
1978-01-20,11.3
1978-01-21,11.4
1978-01-22,11.4
1978-01-23,11.4
1978-01-24,11.9
1978-01-25,12.1
1978-01-26,12.2
1978-01-27,12.3
1978-01-28,12.4
1978-01-29,12.4
1978-01-30,12.7
1978-01-31,12.9
1978-02-01,13.2
1978-02-02,13.2
1978-02-03,13.2
1978-02-04,13.2
1978-02-05,13.2
1978-02-06,13.2
1978-02-07,13.4
1978-02-08,13.4
1978-02-09,13.7
1978-02-10,13.7
1978-02-11,13.8
1978-02-12,13.8
1978-02-13,13.8
1978-02-14,13.9
1978-02-15,13.9
1978-02-16,13.9
1978-02-17,14.2
1978-02-18,14.2
1978-02-19,14.2
1978-02-20,14.2
1978-02-21,14.3
1978-02-22,14.4
1978-02-23,14.7
1978-02-24,14.9
1978-02-25,15.2
1978-02-26,15.6
1978-02-27,15.7
1978-02-28,16.1
1978-03-01,16.1
1978-03-02,16.1
1978-03-03,16.2
1978-03-04,16.3
1978-03-05,16.5
1978-03-06,16.5
1978-03-07,16.5
1978-03-08,16.6
1978-03-09,16.6
1978-03-10,16.6
1978-03-11,16.6
1978-03-12,16.7
1978-03-13,17.0
1978-03-14,17.0
1978-03-15,17.1
1978-03-16,17.1
1978-03-17,17.1
1978-03-18,17.2
1978-03-19,17.1
1978-03-20,16.7
1978-03-21,16.5
1978-03-22,16.6
1978-03-23,16.7
1978-03-24,16.8
1978-03-25,16.8
1978-03-26,16.7
1978-03-27,16.5
1978-03-28,16.2
1978-03-29,15.8
1978-03-30,15.4
1978-03-31,15.1
1978-04-01,15.0
1978-04-02,14.9
1978-04-03,14.8
1978-04-04,14.9
1978-04-05,14.7
1978-04-06,14.8
1978-04-07,14.5
1978-04-08,14.2
1978-04-09,13.9
1978-04-10,13.8
1978-04-11,13.4
1978-04-12,13.2
1978-04-13,13.2
1978-04-14,13.2
1978-04-15,13.2
1978-04-16,13.4
1978-04-17,13.4
1978-04-18,13.2
1978-04-19,13.2
1978-04-20,13.1
1978-04-21,13.1
1978-04-22,13.2
1978-04-23,12.6
1978-04-24,12.5
1978-04-25,11.8
1978-04-26,11.5
1978-04-27,11.2
1978-04-28,10.8
1978-04-29,10.6
1978-04-30,9.7
1978-05-01,8.8
1978-05-02,8.2
1978-05-03,8.0
1978-05-04,7.9
1978-05-05,7.7
1978-05-06,7.5
1978-05-07,6.9
1978-05-08,6.0
1978-05-09,5.9
1978-05-10,6.1
1978-05-11,6.1
1978-05-12,5.4
1978-05-13,3.6
1978-05-14,1.0
1978-05-15,0.5
1978-05-16,0.0
1978-05-17,0.0
1978-05-18,0.0
1978-05-19,0.0
1978-05-20,0.0
1978-05-21,0.0
1978-05-22,0.0
1978-05-23,0.0
1978-05-24,0.0
1978-05-25,0.0
1978-05-26,0.0
1978-05-27,0.0
1978-05-28,0.0
1978-05-29,0.0
1978-05-30,0.0
1978-05-31,0.0
1978-06-01,0.0
1978-06-02,0.0
1978-06-03,0.0
1978-06-04,0.0
1978-06-05,0.0
1978-06-06,0.0
1978-06-07,0.0
1978-06-08,0.0
1978-06-09,0.0
1978-06-10,0.0
1978-06-11,0.0
1978-06-12,0.0
1978-06-13,0.0
1978-06-14,0.0
1978-06-15,0.0
1978-06-16,0.0
1978-06-17,0.0
1978-06-18,0.0
1978-06-19,0.0
1978-06-20,0.0
1978-06-21,0.0
1978-06-22,0.0
1978-06-23,0.0
1978-06-24,0.0
1978-06-25,0.0
1978-06-26,0.0
1978-06-27,0.0
1978-06-28,0.0
1978-06-29,0.0
1978-06-30,0.0
1978-07-01,0.0
1978-07-02,0.0
1978-07-03,0.0
1978-07-04,0.0
1978-07-05,0.0
1978-07-06,0.0
1978-07-07,0.0
1978-07-08,0.0
1978-07-09,0.0
1978-07-10,0.0
1978-07-11,0.0
1978-07-12,0.0
1978-07-13,0.0
1978-07-14,0.0
1978-07-15,0.0
1978-07-16,0.0
1978-07-17,0.0
1978-07-18,0.0
1978-07-19,0.0
1978-07-20,0.0
1978-07-21,0.0
