date,WTEQ_DAILY
1977-10-01,0.3
1977-10-02,0.3
1977-10-03,0.3
1977-10-04,0.3
1977-10-05,0.2
1977-10-06,0.3
1977-10-07,0.3
1977-10-08,0.6
1977-10-09,0.9
1977-10-10,0.9
1977-10-11,0.9
1977-10-12,0.9
1977-10-13,0.9
1977-10-14,0.9
1977-10-15,0.9
1977-10-16,0.9
1977-10-17,0.9
1977-10-18,0.9
1977-10-19,0.9
1977-10-20,1.1
1977-10-21,1.1
1977-10-22,1.3
1977-10-23,1.3
1977-10-24,1.3
1977-10-25,1.1
1977-10-26,0.9
1977-10-27,0.9
1977-10-28,0.9
1977-10-29,1.8
1977-10-30,2.0
1977-10-31,2.2
1977-11-01,2.7
1977-11-02,2.7
1977-11-03,2.7
1977-11-04,2.7
1977-11-05,2.7
1977-11-06,3.0
1977-11-07,3.0
1977-11-08,3.0
1977-11-09,3.1
1977-11-10,3.1
1977-11-11,3.1
1977-11-12,3.1
1977-11-13,3.6
1977-11-14,4.3
1977-11-15,4.3
1977-11-16,4.6
1977-11-17,4.9
1977-11-18,5.0
1977-11-19,5.1
1977-11-20,5.4
1977-11-21,6.5
1977-11-22,7.1
1977-11-23,7.9
1977-11-24,8.8
1977-11-25,9.2
1977-11-26,9.2
1977-11-27,9.5
1977-11-28,10.0
1977-11-29,10.1
1977-11-30,10.8
1977-12-01,12.9
1977-12-02,13.0
1977-12-03,13.4
1977-12-04,13.6
1977-12-05,14.8
1977-12-06,15.5
1977-12-07,15.6
1977-12-08,15.8
1977-12-09,16.0
1977-12-10,16.3
1977-12-11,16.6
1977-12-12,17.8
1977-12-13,18.5
1977-12-14,19.3
1977-12-15,19.8
1977-12-16,19.8
1977-12-17,20.3
1977-12-18,20.5
1977-12-19,20.5
1977-12-20,20.5
1977-12-21,21.1
1977-12-22,22.1
1977-12-23,22.6
1977-12-24,22.6
1977-12-25,22.8
1977-12-26,22.8
1977-12-27,22.8
1977-12-28,23.1
1977-12-29,23.6
1977-12-30,23.6
1977-12-31,23.6
1978-01-01,23.6
1978-01-02,24.3
