date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2009-10-01,0.0,0.0,28.0,0.0
2009-10-02,0.0,0.0,34.7,0.0
2009-10-03,0.0,0.0,40.5,0.0
2009-10-04,0.7,3.0,36.5,0.3
2009-10-05,0.8,2.0,27.5,0.3
2009-10-06,0.8,2.0,29.5,0.3
2009-10-07,0.8,0.0,37.2,0.0
2009-10-08,0.8,0.0,33.4,0.0
2009-10-09,0.8,0.0,37.6,0.0
2009-10-10,0.8,0.0,36.7,0.0
2009-10-11,0.8,0.0,41.7,0.0
2009-10-12,0.8,0.0,44.6,0.0
2009-10-13,0.9,0.0,44.2,0.0
2009-10-14,1.0,0.0,44.1,0.0
2009-10-15,1.0,0.0,40.5,0.0
2009-10-16,1.0,0.0,41.7,0.0
2009-10-17,1.0,0.0,47.3,0.0
2009-10-18,1.0,0.0,52.5,0.0
2009-10-19,1.0,0.0,47.5,0.0
2009-10-20,1.1,0.0,35.8,0.0
2009-10-21,1.1,0.0,36.3,0.0
2009-10-22,1.1,0.0,38.1,0.0
2009-10-23,1.1,0.0,38.8,0.0
2009-10-24,1.1,0.0,37.8,0.0
2009-10-25,1.1,0.0,28.8,0.0
2009-10-26,1.1,0.0,37.8,0.0
2009-10-27,1.7,6.0,27.5,0.4
2009-10-28,2.0,7.0,22.5,0.7
2009-10-29,2.0,6.0,20.7,0.7
2009-10-30,2.0,4.0,32.5,0.7
2009-10-31,2.0,3.0,37.9,0.6
2009-11-01,2.0,2.0,39.6,0.5
2009-11-02,2.0,1.0,39.4,0.1
2009-11-03,2.0,0.0,41.7,0.0
2009-11-04,2.0,0.0,44.2,0.0
2009-11-05,2.0,0.0,47.8,0.0
2009-11-06,2.0,0.0,43.7,0.0
2009-11-07,2.0,0.0,37.4,0.0
2009-11-08,2.0,0.0,32.7,0.0
2009-11-09,2.0,0.0,33.8,0.0
2009-11-10,2.0,0.0,40.6,0.0
2009-11-11,2.0,0.0,46.4,0.0
2009-11-12,2.3,2.0,37.2,0.2
2009-11-13,2.3,1.0,21.6,0.1
2009-11-14,2.5,4.0,20.7,0.3
2009-11-15,2.5,4.0,16.3,0.3
2009-11-16,2.6,3.0,26.2,0.3
2009-11-17,2.6,2.0,33.1,0.3
2009-11-18,2.6,2.0,34.5,0.3
2009-11-19,2.6,2.0,27.9,0.3
2009-11-20,2.6,2.0,37.4,0.3
2009-11-21,2.7,2.0,28.4,0.3
2009-11-22,3.0,5.0,25.5,0.6
2009-11-23,3.0,5.0,17.6,0.6
2009-11-24,3.0,4.0,22.5,0.6
2009-11-25,3.0,4.0,29.7,0.6
2009-11-26,3.0,3.0,34.3,0.6
2009-11-27,3.0,3.0,36.9,0.6
2009-11-28,3.1,4.0,28.9,0.6
2009-11-29,3.1,3.0,23.2,0.6
2009-11-30,3.1,3.0,28.8,0.6
2009-12-01,3.1,3.0,28.2,0.6
2009-12-02,3.1,4.0,16.2,0.6
2009-12-03,3.1,4.0,5.2,0.6
2009-12-04,3.1,4.0,19.9,0.6
2009-12-05,3.2,3.0,16.7,0.6
2009-12-06,3.3,4.0,5.7,0.7
2009-12-07,3.4,5.0,0.1,0.8
2009-12-08,3.5,6.0,0.9,0.9
2009-12-09,3.5,5.0,2.7,0.9
2009-12-10,3.5,5.0,8.8,0.9
2009-12-11,3.5,5.0,21.4,0.9
2009-12-12,3.6,5.0,29.7,1.0
2009-12-13,4.6,12.0,27.5,1.9
2009-12-14,4.6,11.0,21.6,1.9
2009-12-15,4.6,10.0,26.4,1.9
2009-12-16,4.6,8.0,36.9,1.9
2009-12-17,4.6,9.0,30.4,1.9
2009-12-18,4.6,9.0,21.6,1.9
2009-12-19,4.6,8.0,24.4,1.9
2009-12-20,4.6,8.0,36.7,1.9
2009-12-21,4.6,8.0,29.8,1.9
2009-12-22,4.6,9.0,27.1,1.9
2009-12-23,4.6,10.0,18.1,1.9
2009-12-24,4.6,10.0,9.1,1.9
2009-12-25,4.6,10.0,14.4,1.9
2009-12-26,4.6,10.0,8.8,1.9
2009-12-27,4.6,10.0,17.6,1.9
2009-12-28,4.6,10.0,14.9,1.9
2009-12-29,4.8,9.0,18.9,2.1
2009-12-30,4.9,10.0,20.3,2.2
2009-12-31,5.0,9.0,20.8,2.3
2010-01-01,5.0,10.0,34.2,2.3
2010-01-02,5.1,12.0,26.1,2.3
2010-01-03,5.1,11.0,19.6,2.3
