date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2009-10-01,0.0,0.0,37.9,49.3,29.8,0.0
2009-10-02,0.0,0.0,37.8,47.8,28.9,0.0
2009-10-03,0.2,1.0,29.5,36.3,24.3,0.0
2009-10-04,1.3,3.0,31.6,34.9,29.8,0.8
2009-10-05,1.3,6.0,32.9,38.5,27.9,0.6
2009-10-06,1.3,6.0,39.9,50.9,25.5,0.7
2009-10-07,1.3,5.0,41.2,50.0,32.7,0.7
2009-10-08,1.3,4.0,42.4,52.0,33.1,0.7
2009-10-09,1.3,4.0,40.8,50.0,31.3,0.6
2009-10-10,1.3,3.0,33.6,42.4,25.2,0.5
2009-10-11,1.3,3.0,28.4,36.9,22.6,0.3
2009-10-12,1.3,4.0,30.7,42.8,23.9,0.4
2009-10-13,1.9,4.0,36.0,41.7,25.2,0.8
2009-10-14,3.3,2.0,40.8,45.1,37.0,0.5
2009-10-15,3.4,0.0,45.1,51.3,40.1,0.1
2009-10-16,3.4,0.0,53.1,63.1,42.1,0.0
2009-10-17,3.4,0.0,50.4,59.5,41.2,0.0
2009-10-18,3.4,0.0,42.4,47.8,36.7,0.0
2009-10-19,3.4,0.0,38.1,43.9,33.4,0.0
2009-10-20,3.4,0.0,39.4,48.7,31.5,0.0
2009-10-21,3.5,0.0,41.5,49.3,34.9,0.0
2009-10-22,3.6,0.0,40.5,46.8,32.2,0.0
2009-10-23,3.8,0.0,45.5,49.1,38.5,0.0
2009-10-24,3.8,0.0,37.8,45.3,32.2,0.0
2009-10-25,3.9,1.0,42.1,49.6,31.3,0.0
2009-10-26,4.6,2.0,38.3,47.8,27.9,0.3
2009-10-27,4.6,2.0,27.3,31.5,22.3,0.2
2009-10-28,4.7,1.0,26.6,33.1,19.0,0.2
2009-10-29,4.8,0.0,40.1,47.1,27.1,0.2
2009-10-30,4.9,0.0,45.0,50.2,38.3,0.2
2009-10-31,5.1,0.0,41.9,48.6,33.1,0.0
2009-11-01,5.1,0.0,34.2,41.5,29.1,0.0
2009-11-02,5.1,0.0,39.0,49.8,27.7,0.0
2009-11-03,5.1,0.0,37.0,44.1,31.8,0.0
2009-11-04,5.2,0.0,48.0,56.8,34.7,0.0
2009-11-05,5.8,0.0,42.3,49.3,35.4,0.0
2009-11-06,6.1,2.0,32.2,35.2,29.7,0.1
2009-11-07,6.6,8.0,31.3,34.3,28.8,0.7
2009-11-08,6.6,6.0,31.6,38.3,27.9,0.6
2009-11-09,6.9,5.0,34.0,39.2,29.1,0.9
2009-11-10,6.9,6.0,32.9,37.4,29.3,0.9
2009-11-11,6.9,6.0,30.6,35.4,22.3,0.8
2009-11-12,6.9,6.0,23.7,30.2,15.1,0.8
2009-11-13,7.2,7.0,25.3,32.9,15.3,1.1
2009-11-14,7.3,8.0,24.8,32.0,16.0,1.1
2009-11-15,7.4,7.0,37.8,44.2,31.3,1.2
2009-11-16,7.4,6.0,41.9,45.7,37.2,1.2
2009-11-17,7.5,8.0,32.9,42.1,25.2,1.3
2009-11-18,7.6,8.0,27.9,32.0,24.6,1.3
2009-11-19,7.7,8.0,39.4,45.0,31.5,1.4
2009-11-20,7.9,8.0,32.7,41.4,24.4,1.6
2009-11-21,8.3,15.0,27.1,32.0,21.4,2.0
2009-11-22,9.2,20.0,26.1,32.4,18.1,2.8
2009-11-23,9.4,19.0,32.7,39.6,19.0,2.9
2009-11-24,9.4,18.0,39.7,47.5,34.9,2.9
2009-11-25,9.5,17.0,44.1,52.0,35.8,3.0
2009-11-26,9.9,16.0,42.3,49.3,35.4,3.2
2009-11-27,9.9,14.0,30.2,36.5,22.1,2.9
2009-11-28,9.9,14.0,29.7,37.2,23.2,2.8
2009-11-29,9.9,14.0,34.3,43.2,28.0,2.8
2009-11-30,9.9,14.0,39.0,50.0,31.5,2.9
2009-12-01,9.9,14.0,28.9,34.7,23.2,2.8
2009-12-02,9.9,14.0,23.0,30.4,15.6,2.6
2009-12-03,9.9,14.0,29.8,42.3,18.0,2.9
2009-12-04,9.9,14.0,32.9,39.6,20.7,2.8
2009-12-05,9.9,14.0,17.4,21.9,10.9,2.6
2009-12-06,10.3,28.0,8.8,15.1,3.4,3.0
2009-12-07,10.3,24.0,-2.6,3.4,-11.9,2.5
2009-12-08,10.3,22.0,-5.3,3.4,-12.3,2.5
2009-12-09,10.3,21.0,10.9,19.0,2.5,2.5
2009-12-10,10.5,20.0,18.5,30.6,8.4,2.5
2009-12-11,10.7,19.0,27.1,35.8,17.8,2.7
2009-12-12,10.7,20.0,30.4,36.1,23.0,2.7
2009-12-13,10.7,20.0,27.7,30.9,23.0,2.7
2009-12-14,11.2,22.0,31.3,36.0,26.6,3.2
2009-12-15,12.6,20.0,35.4,37.4,34.2,4.0
2009-12-16,12.9,21.0,34.9,36.7,34.0,4.3
2009-12-17,13.1,22.0,35.2,39.2,33.6,4.5
2009-12-18,13.1,21.0,38.1,44.4,33.6,4.5
2009-12-19,13.2,20.0,41.7,47.7,37.9,4.6
2009-12-20,13.5,20.0,39.7,45.9,35.4,4.8
2009-12-21,13.7,20.0,30.4,36.9,21.4,4.9
2009-12-22,13.7,20.0,21.6,24.4,16.2,4.9
2009-12-23,13.7,20.0,29.7,38.1,21.2,4.9
2009-12-24,13.7,20.0,33.4,44.8,25.9,4.9
2009-12-25,13.7,20.0,30.7,43.0,16.2,4.9
2009-12-26,13.7,20.0,14.4,25.9,7.9,4.9
2009-12-27,13.7,18.0,25.2,31.5,12.2,4.9
2009-12-28,13.7,20.0,25.0,32.9,16.7,4.9
2009-12-29,14.2,25.0,25.3,33.3,17.2,5.4
2009-12-30,14.3,27.0,25.7,30.2,19.2,5.5
2009-12-31,16.2,28.0,32.9,38.8,19.8,7.4
2010-01-01,16.8,28.0,33.6,36.7,29.7,8.0
2010-01-02,16.8,28.0,30.2,35.2,24.4,8.0
2010-01-03,16.8,27.0,36.9,43.5,29.5,8.0
2010-01-04,17.1,26.0,39.2,43.3,35.4,8.0
2010-01-05,17.6,25.0,39.7,42.3,37.8,8.0
2010-01-06,17.9,25.0,29.7,38.5,22.8,8.3
2010-01-07,17.9,25.0,25.5,32.4,20.7,8.3
2010-01-08,18.0,24.0,34.0,39.2,27.3,8.4
2010-01-09,18.0,24.0,37.6,41.9,30.6,8.4
2010-01-10,18.1,24.0,38.7,44.6,31.6,8.5
2010-01-11,18.1,24.0,43.0,49.1,38.5,8.5
2010-01-12,18.5,23.0,36.7,41.5,34.7,8.5
2010-01-13,18.6,23.0,33.1,36.3,29.8,8.6
2010-01-14,18.6,23.0,34.9,43.3,25.7,8.6
2010-01-15,18.7,23.0,41.7,45.5,34.9,8.6
2010-01-16,19.0,25.0,35.2,39.6,33.8,8.6
2010-01-17,19.2,26.0,34.2,36.1,31.5,8.8
2010-01-18,19.4,28.0,33.4,37.6,29.7,9.0
2010-01-19,19.4,28.0,32.7,36.0,29.8,9.0
2010-01-20,19.6,30.0,30.2,33.6,27.3,9.2
2010-01-21,19.6,30.0,30.6,35.4,27.1,9.2
2010-01-22,19.9,28.0,28.2,33.1,24.1,9.5
2010-01-23,19.9,32.0,25.0,31.8,18.0,9.5
2010-01-24,20.6,35.0,30.6,35.1,21.6,10.2
2010-01-25,20.8,35.0,33.1,35.4,31.1,10.4
2010-01-26,20.9,35.0,31.1,36.0,21.2,10.5
2010-01-27,20.9,35.0,24.3,31.8,15.6,10.5
2010-01-28,21.0,34.0,31.6,39.2,22.5,10.6
2010-01-29,21.2,36.0,31.8,38.7,29.3,10.8
2010-01-30,21.2,37.0,31.6,36.3,28.2,10.8
2010-01-31,21.2,37.0,30.0,37.2,25.3,10.8
2010-02-01,21.3,38.0,31.1,36.3,25.3,10.9
2010-02-02,21.3,37.0,30.6,35.8,22.8,10.9
2010-02-03,21.4,37.0,32.4,38.1,30.0,11.0
2010-02-04,21.7,38.0,32.4,36.7,30.4,11.3
2010-02-05,21.7,38.0,32.2,36.9,25.5,11.3
2010-02-06,21.8,40.0,30.0,32.7,23.5,11.4
2010-02-07,21.8,40.0,29.3,34.9,21.7,11.4
2010-02-08,21.8,39.0,27.0,35.2,19.6,11.4
2010-02-09,21.8,39.0,25.2,33.3,17.2,11.3
2010-02-10,21.8,39.0,31.3,37.2,22.1,11.6
2010-02-11,22.0,40.0,35.6,39.7,33.8,11.9
2010-02-12,22.1,40.0,32.7,36.1,29.3,12.0
2010-02-13,22.1,40.0,36.7,42.3,32.2,12.2
2010-02-14,22.2,39.0,36.9,41.5,32.9,12.3
2010-02-15,22.2,38.0,35.6,42.3,27.3,12.2
2010-02-16,22.2,38.0,37.8,45.7,29.1,12.5
2010-02-17,22.2,38.0,33.8,44.2,27.7,12.8
2010-02-18,22.2,38.0,25.7,31.8,15.8,13.0
2010-02-19,22.2,38.0,27.5,33.4,22.3,12.7
2010-02-20,22.2,38.0,23.2,32.0,15.4,12.3
2010-02-21,22.2,38.0,20.1,30.2,11.1,11.9
2010-02-22,22.2,38.0,27.7,39.9,11.5,12.2
2010-02-23,22.7,43.0,33.3,43.2,27.9,13.2
2010-02-24,22.9,44.0,32.5,37.8,28.4,13.6
2010-02-25,23.0,44.0,33.1,39.6,24.6,13.9
2010-02-26,23.2,44.0,35.8,39.6,31.8,13.9
2010-02-27,23.2,43.0,32.5,41.5,24.4,13.6
2010-02-28,23.3,43.0,34.3,44.4,25.0,13.5
2010-03-01,23.3,42.0,38.3,47.5,30.2,13.2
2010-03-02,23.4,42.0,37.4,43.9,32.5,13.0
2010-03-03,23.5,43.0,31.8,35.6,30.0,13.0
2010-03-04,23.5,43.0,30.9,38.8,25.0,13.0
2010-03-05,23.5,43.0,30.2,37.9,20.8,13.3
2010-03-06,23.5,43.0,33.8,43.5,25.2,13.5
2010-03-07,23.5,43.0,35.2,45.5,28.0,13.5
2010-03-08,23.5,43.0,25.9,31.6,15.8,13.2
2010-03-09,23.5,44.0,23.7,33.1,12.9,13.3
2010-03-10,23.6,44.0,25.0,31.3,19.2,13.2
2010-03-11,24.0,45.0,33.4,36.0,27.5,13.7
2010-03-12,24.2,50.0,30.7,36.3,21.6,14.0
2010-03-13,24.2,49.0,24.8,34.3,17.8,14.3
2010-03-14,24.2,48.0,30.0,42.8,16.2,14.7
2010-03-15,24.2,46.0,38.8,50.5,30.4,14.7
2010-03-16,24.2,45.0,42.4,52.0,30.9,14.2
2010-03-17,24.2,45.0,30.9,39.6,22.8,14.2
2010-03-18,24.2,45.0,31.1,42.1,19.6,14.2
2010-03-19,24.2,45.0,32.7,44.6,18.9,14.3
2010-03-20,24.3,44.0,43.9,56.8,27.3,14.2
2010-03-21,24.5,44.0,36.5,44.2,29.7,14.3
2010-03-22,24.5,46.0,30.2,37.6,22.6,14.7
2010-03-23,24.6,45.0,32.9,45.3,20.5,15.2
2010-03-24,24.6,44.0,39.6,50.0,30.7,15.4
2010-03-25,24.9,47.0,31.5,36.3,26.8,15.8
2010-03-26,25.1,50.0,28.6,35.4,21.9,16.2
2010-03-27,25.3,47.0,38.1,51.3,20.7,16.5
2010-03-28,25.9,46.0,38.8,43.7,35.1,18.1
2010-03-29,27.2,50.0,33.1,36.7,26.8,18.1
2010-03-30,27.4,53.0,26.4,34.2,19.9,18.1
2010-03-31,27.5,53.0,24.3,32.9,16.2,18.1
2010-04-01,27.5,51.0,23.7,36.9,14.0,18.1
2010-04-02,28.6,62.0,27.5,34.3,19.0,19.1
2010-04-03,28.9,59.0,26.8,35.8,19.6,19.4
2010-04-04,29.0,60.0,27.3,34.9,20.8,19.5
2010-04-05,29.2,61.0,26.8,36.9,21.4,19.7
2010-04-06,29.3,59.0,30.0,37.0,22.8,19.8
2010-04-07,29.4,56.0,40.5,50.7,29.1,19.9
2010-04-08,29.6,57.0,24.6,34.9,13.1,20.0
2010-04-09,29.7,56.0,26.2,37.8,12.4,20.2
2010-04-10,29.9,56.0,29.5,39.4,18.0,20.4
2010-04-11,30.4,60.0,33.8,42.6,27.5,20.9
2010-04-12,30.4,57.0,34.3,43.7,26.2,20.7
2010-04-13,30.4,56.0,35.4,44.6,28.2,20.6
2010-04-14,30.7,55.0,34.5,45.5,26.4,21.0
2010-04-15,30.7,55.0,36.3,46.6,27.3,20.8
2010-04-16,30.8,53.0,40.8,50.2,31.6,20.8
2010-04-17,30.8,52.0,42.1,51.4,31.8,20.5
2010-04-18,30.8,50.0,44.4,58.1,30.6,20.3
2010-04-19,30.8,49.0,44.8,56.3,35.2,19.9
2010-04-20,30.9,49.0,37.6,43.3,33.4,19.3
2010-04-21,30.9,49.0,35.1,40.5,30.9,19.2
2010-04-22,30.9,47.0,39.2,49.8,30.7,19.1
2010-04-23,30.9,46.0,41.9,54.3,32.4,18.7
2010-04-24,30.9,46.0,35.8,43.5,30.2,18.2
2010-04-25,31.0,44.0,40.3,50.9,29.3,17.9
2010-04-26,31.4,43.0,43.9,51.6,37.2,18.0
2010-04-27,31.7,43.0,33.6,38.5,28.4,17.1
2010-04-28,31.7,43.0,31.3,39.9,27.3,16.9
2010-04-29,31.7,42.0,32.0,40.8,25.7,16.9
2010-04-30,31.9,41.0,36.1,44.4,25.0,16.5
2010-05-01,31.9,40.0,36.9,42.8,31.3,16.1
2010-05-02,31.9,38.0,41.2,53.4,30.6,15.5
2010-05-03,32.1,39.0,34.2,42.6,23.2,15.2
2010-05-04,32.1,37.0,29.7,42.3,19.0,14.8
2010-05-05,32.1,37.0,27.7,36.9,21.0,14.7
2010-05-06,32.2,35.0,33.1,43.2,21.0,14.5
2010-05-07,32.2,35.0,36.5,43.7,28.6,14.2
2010-05-08,32.3,33.0,39.2,49.6,30.7,13.8
2010-05-09,32.3,32.0,39.4,48.2,31.6,13.3
2010-05-10,32.6,33.0,33.8,37.8,29.3,13.3
2010-05-11,32.6,32.0,38.3,48.4,28.0,13.1
2010-05-12,32.6,29.0,41.4,51.4,31.5,12.4
2010-05-13,32.6,28.0,45.1,55.4,32.7,11.5
2010-05-14,32.7,25.0,48.6,62.1,36.7,10.7
2010-05-15,32.7,22.0,51.6,64.9,40.6,9.6
2010-05-16,32.7,20.0,51.3,63.7,41.5,8.3
2010-05-17,32.7,16.0,48.4,58.8,41.0,7.1
2010-05-18,32.7,14.0,43.2,51.3,36.5,5.9
2010-05-19,33.0,12.0,38.8,54.9,29.7,5.0
2010-05-20,33.2,12.0,32.0,39.6,27.7,4.9
2010-05-21,33.2,11.0,32.5,42.6,26.8,4.6
2010-05-22,33.2,9.0,32.5,42.1,26.4,4.2
2010-05-23,33.3,8.0,33.8,43.2,25.7,4.1
2010-05-24,33.3,8.0,36.9,43.5,30.6,3.8
2010-05-25,33.4,7.0,40.1,46.8,34.9,3.3
2010-05-26,33.7,6.0,39.2,50.7,34.2,2.6
2010-05-27,33.8,4.0,37.8,47.1,30.9,2.2
2010-05-28,33.8,2.0,38.7,48.9,30.6,1.9
2010-05-29,33.8,0.0,43.2,53.6,34.5,1.4
2010-05-30,33.8,0.0,47.1,58.3,38.5,1.0
2010-05-31,34.0,0.0,45.9,56.3,40.1,0.0
2010-06-01,34.0,0.0,46.0,52.5,40.3,0.0
2010-06-02,36.0,0.0,45.0,50.0,39.9,0.0
2010-06-03,37.0,0.0,41.9,46.8,38.1,0.0
2010-06-04,37.7,0.0,46.6,54.7,39.6,0.0
2010-06-05,37.7,0.0,46.8,58.5,33.4,0.0
2010-06-06,37.9,0.0,48.9,58.6,40.6,0.0
2010-06-07,37.9,0.0,45.7,57.6,33.8,0.0
2010-06-08,37.9,0.0,48.4,61.0,33.1,0.0
2010-06-09,38.4,0.0,43.2,53.4,36.3,0.0
2010-06-10,38.4,0.0,39.7,48.9,32.9,0.0
2010-06-11,38.4,0.0,43.3,54.0,31.3,0.0
2010-06-12,38.4,0.0,48.9,59.9,36.5,0.0
2010-06-13,38.4,0.0,53.4,68.4,39.0,0.0
2010-06-14,38.4,0.0,48.2,60.8,37.4,0.0
2010-06-15,38.4,0.0,38.8,51.8,30.4,0.0
2010-06-16,38.4,0.0,37.6,49.3,31.3,0.0
2010-06-17,38.4,0.0,41.0,51.8,30.0,0.0
2010-06-18,38.5,0.0,44.2,56.5,30.9,0.0
2010-06-19,38.5,0.0,43.2,51.4,36.3,0.0
2010-06-20,38.5,0.0,44.1,52.9,33.4,0.0
2010-06-21,38.5,0.0,50.4,62.2,38.8,0.0
2010-06-22,38.5,0.0,53.2,65.8,37.9,0.0
2010-06-23,38.5,0.0,57.0,67.1,47.8,0.0
2010-06-24,38.5,0.0,57.7,70.9,45.1,0.0
2010-06-25,38.5,0.0,55.9,68.5,46.2,0.0
2010-06-26,38.5,0.0,56.8,72.7,43.2,0.0
2010-06-27,38.5,0.0,58.6,73.2,45.0,0.0
2010-06-28,38.5,0.0,58.6,73.8,45.0,0.0
2010-06-29,38.5,0.0,51.8,66.9,37.2,0.0
2010-06-30,38.5,0.0,46.2,58.6,32.2,0.0
2010-07-01,38.5,0.0,48.4,61.5,37.9,0.0
2010-07-02,38.6,0.0,43.9,55.2,35.1,0.0
2010-07-03,38.6,0.0,45.7,57.9,33.1,0.0
2010-07-04,38.6,0.0,53.4,67.6,40.8,0.0
2010-07-05,38.6,0.0,52.7,63.1,40.1,0.0
2010-07-06,38.6,0.0,52.0,64.6,38.1,0.0
2010-07-07,38.6,0.0,59.0,73.4,42.6,0.0
2010-07-08,38.6,0.0,63.7,79.9,47.7,0.0
2010-07-09,38.6,0.0,64.2,77.5,54.9,0.0
2010-07-10,38.6,0.0,63.0,77.7,50.2,0.0
2010-07-11,38.6,0.0,63.9,79.2,53.1,0.0
2010-07-12,38.6,0.0,61.5,72.9,45.3,0.0
2010-07-13,38.6,0.0,51.8,64.6,40.1,0.0
2010-07-14,38.6,0.0,53.6,67.6,37.9,0.0
2010-07-15,38.6,0.0,64.0,82.8,48.0,0.0
2010-07-16,38.6,0.0,64.4,79.0,50.2,0.0
2010-07-17,38.6,0.0,62.2,78.8,49.3,0.0
2010-07-18,38.6,0.0,58.6,75.6,44.6,0.0
2010-07-19,38.6,0.0,57.2,70.5,42.1,0.0
2010-07-20,38.6,0.0,58.5,73.2,44.6,0.0
2010-07-21,38.6,0.0,59.2,71.4,48.4,0.0
