date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2009-10-01,0.1,0.0,29.5,34.0,26.1,0.0
2009-10-02,0.2,0.0,29.8,42.1,17.2,0.0
2009-10-03,0.2,0.0,34.7,48.9,20.7,0.0
2009-10-04,0.2,1.0,32.0,36.1,27.1,0.2
2009-10-05,0.3,1.0,27.0,34.3,14.9,0.3
2009-10-06,0.5,1.0,25.5,39.4,8.2,0.3
2009-10-07,0.5,2.0,30.2,38.1,21.9,0.4
2009-10-08,0.5,2.0,24.4,36.0,6.8,0.4
2009-10-09,0.5,3.0,19.0,30.2,1.0,0.5
2009-10-10,0.8,3.0,13.8,29.3,-1.5,0.5
2009-10-11,0.8,4.0,16.9,27.1,10.8,0.7
2009-10-12,1.0,4.0,27.9,39.6,14.9,0.7
2009-10-13,1.1,3.0,35.8,45.3,27.9,0.8
2009-10-14,1.1,3.0,38.8,44.2,35.4,0.8
2009-10-15,1.1,3.0,37.0,45.3,27.7,0.7
2009-10-16,1.1,3.0,36.0,53.1,25.3,0.6
2009-10-17,1.1,3.0,39.0,58.5,26.2,0.6
2009-10-18,1.3,1.0,43.9,58.5,30.4,0.3
2009-10-19,1.9,4.0,38.7,44.1,34.5,0.7
2009-10-20,1.9,3.0,33.4,38.7,26.2,0.7
2009-10-21,2.0,2.0,31.8,41.0,28.4,0.7
2009-10-22,2.0,2.0,32.7,41.7,23.2,0.7
2009-10-23,2.2,4.0,31.3,38.8,19.4,0.8
2009-10-24,2.2,5.0,31.5,38.5,19.0,0.9
2009-10-25,2.2,4.0,21.9,34.3,12.7,0.9
2009-10-26,2.5,5.0,30.2,38.5,13.5,1.1
2009-10-27,2.5,5.0,24.4,30.4,18.9,1.1
2009-10-28,2.5,5.0,20.8,28.6,6.8,1.2
2009-10-29,2.8,7.0,16.0,29.3,-4.0,1.4
2009-10-30,2.9,7.0,28.2,34.3,21.6,1.4
2009-10-31,3.0,7.0,35.8,37.6,33.8,1.4
2009-11-01,3.0,6.0,36.5,44.4,31.5,1.4
2009-11-02,3.0,6.0,32.2,40.3,25.7,1.4
2009-11-03,3.0,6.0,29.3,42.1,18.3,1.4
2009-11-04,3.0,6.0,29.3,52.3,14.2,1.4
2009-11-05,3.0,6.0,33.6,53.1,16.5,1.4
2009-11-06,3.1,6.0,37.4,41.7,28.6,1.5
2009-11-07,3.2,7.0,32.0,36.7,25.5,1.6
2009-11-08,3.2,7.0,24.3,32.9,10.9,1.6
2009-11-09,3.2,7.0,20.8,40.3,2.8,1.6
2009-11-10,3.2,6.0,29.5,41.2,16.9,1.6
2009-11-11,3.4,10.0,33.3,42.4,25.9,1.9
2009-11-12,3.7,15.0,28.8,34.7,16.5,2.3
2009-11-13,3.8,14.0,17.4,23.2,11.1,2.3
2009-11-14,3.8,13.0,15.8,26.1,-0.2,2.4
2009-11-15,3.8,13.0,11.8,23.9,0.7,2.4
2009-11-16,3.9,12.0,13.5,32.0,-2.4,2.4
2009-11-17,4.0,12.0,20.7,39.0,5.5,2.4
2009-11-18,4.0,12.0,25.2,40.5,9.5,2.4
2009-11-19,4.0,11.0,24.4,35.4,10.0,2.4
2009-11-20,4.0,11.0,21.2,39.6,4.8,2.4
2009-11-21,4.2,15.0,24.8,34.5,15.8,2.7
2009-11-22,4.3,16.0,18.1,22.8,11.8,2.9
2009-11-23,4.4,16.0,19.4,23.5,15.6,2.9
2009-11-24,4.5,15.0,21.0,26.8,16.5,2.9
2009-11-25,4.5,15.0,21.2,33.1,11.8,2.9
2009-11-26,4.5,14.0,19.9,36.9,6.3,2.9
2009-11-27,4.5,14.0,22.8,34.7,12.7,2.9
2009-11-28,4.5,14.0,21.4,29.7,5.4,3.0
2009-11-29,4.5,14.0,16.0,31.1,2.8,3.0
2009-11-30,4.5,14.0,18.9,35.6,1.4,3.0
2009-12-01,4.6,15.0,14.4,26.6,-15.0,3.1
