date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2009-10-01,0.0,0.0,33.8,104.7,24.6,0.0
2009-10-02,0.0,0.0,39.4,66.0,16.3,0.0
2009-10-03,0.0,0.0,41.0,71.6,28.9,0.0
2009-10-04,0.0,0.0,41.9,78.3,21.0,0.0
2009-10-05,0.0,0.0,41.5,48.9,33.6,0.0
2009-10-06,0.0,0.0,37.4,44.8,33.4,0.0
2009-10-07,0.6,0.0,40.5,,22.5,0.0
2009-10-08,0.8,0.0,33.6,,16.5,0.0
2009-10-09,0.8,0.0,35.6,85.8,21.9,0.0
2009-10-10,0.8,0.0,,,,0.0
2009-10-11,0.8,0.0,38.8,83.1,32.9,0.0
2009-10-12,0.8,0.0,39.7,50.2,32.4,0.0
2009-10-13,0.9,0.0,40.5,97.2,35.4,0.0
2009-10-14,0.9,0.0,44.6,,23.9,0.0
2009-10-15,0.9,1.0,43.5,94.1,33.3,0.0
2009-10-16,0.9,1.0,42.3,,30.7,0.0
2009-10-17,0.9,0.0,40.5,88.0,16.9,0.0
2009-10-18,0.9,0.0,45.7,93.9,39.4,0.0
2009-10-19,0.9,0.0,45.0,,28.4,0.0
2009-10-20,1.5,0.0,38.8,,22.6,0.6
2009-10-21,3.0,9.0,28.8,71.4,24.1,1.6
2009-10-22,3.0,10.0,29.3,36.3,26.2,1.5
2009-10-23,3.0,8.0,30.0,39.7,22.8,1.4
2009-10-24,3.0,7.0,33.1,41.0,27.5,1.3
2009-10-25,3.5,8.0,28.9,40.5,20.1,1.6
2009-10-26,3.8,10.0,23.7,30.7,16.0,1.8
2009-10-27,3.8,10.0,32.4,42.1,25.7,1.8
2009-10-28,4.2,13.0,19.8,29.5,7.2,2.1
2009-10-29,4.2,12.0,11.1,21.7,1.8,2.1
2009-10-30,4.2,12.0,22.8,32.9,7.5,2.1
2009-10-31,4.2,10.0,38.7,52.9,28.4,2.1
2009-11-01,4.2,8.0,42.4,56.5,33.4,2.1
2009-11-02,4.2,8.0,40.5,53.1,32.9,1.9
2009-11-03,4.2,7.0,41.4,50.5,32.5,1.9
2009-11-04,4.2,6.0,42.8,55.0,36.3,1.7
2009-11-05,4.2,5.0,42.8,52.9,37.6,1.6
2009-11-06,4.2,4.0,42.8,51.4,37.4,1.4
2009-11-07,4.2,4.0,42.4,54.0,34.3,1.4
2009-11-08,4.2,5.0,37.4,48.4,30.0,1.3
2009-11-09,4.2,5.0,35.4,44.6,31.3,1.3
2009-11-10,4.2,4.0,37.8,47.7,32.7,1.3
2009-11-11,4.2,4.0,39.0,50.4,32.2,1.2
2009-11-12,4.2,3.0,37.2,43.7,33.3,1.1
2009-11-13,4.3,2.0,32.4,35.1,27.9,1.2
2009-11-14,4.5,5.0,26.2,32.9,7.7,1.3
2009-11-15,4.6,6.0,17.2,23.2,12.9,1.4
2009-11-16,4.6,6.0,23.9,36.5,9.0,1.5
2009-11-17,4.6,5.0,34.2,48.4,26.6,1.5
2009-11-18,4.6,5.0,34.5,44.6,28.6,1.5
2009-11-19,4.6,5.0,30.4,76.8,23.5,1.5
2009-11-20,4.6,5.0,31.3,44.1,22.1,1.5
2009-11-21,4.6,5.0,32.9,82.9,25.7,1.5
2009-11-22,4.7,5.0,30.6,39.4,22.3,1.5
2009-11-23,4.7,6.0,24.8,59.4,17.2,1.5
2009-11-24,4.7,6.0,27.9,40.6,16.0,1.5
2009-11-25,4.7,5.0,32.9,44.1,26.4,1.5
2009-11-26,4.7,5.0,35.4,47.1,29.1,1.5
2009-11-27,4.7,5.0,35.8,47.8,29.1,1.5
2009-11-28,4.9,7.0,29.3,37.6,22.1,1.6
2009-11-29,5.0,7.0,21.0,23.9,17.2,1.7
2009-11-30,5.0,7.0,20.5,,1.8,1.7
2009-12-01,5.0,7.0,27.0,81.9,3.9,1.7
2009-12-02,5.1,6.0,21.2,,6.3,1.7
2009-12-03,5.2,8.0,6.3,61.9,-17.9,1.7
2009-12-04,5.3,8.0,12.9,,-11.7,1.9
2009-12-05,5.3,8.0,23.9,32.9,19.0,1.9
2009-12-06,5.3,8.0,17.2,,-6.9,1.9
2009-12-07,6.4,21.0,20.1,79.3,-0.4,3.3
2009-12-08,7.6,27.0,12.9,79.2,-11.6,4.5
2009-12-09,7.6,25.0,7.0,,-15.2,4.6
2009-12-10,7.6,23.0,16.3,,-7.1,4.7
2009-12-11,7.6,21.0,24.4,,1.4,4.7
2009-12-12,7.7,21.0,22.1,,3.0,4.8
2009-12-13,7.8,23.0,22.6,,-1.5,4.9
2009-12-14,7.8,22.0,19.9,76.5,-5.3,4.9
2009-12-15,7.8,20.0,25.5,67.8,-5.4,4.9
2009-12-16,7.8,19.0,36.1,,22.8,4.9
2009-12-17,7.8,20.0,30.2,,19.0,4.9
2009-12-18,7.8,20.0,23.2,,11.5,4.9
2009-12-19,7.8,19.0,26.2,,9.9,4.9
2009-12-20,7.8,19.0,32.5,,11.8,4.9
2009-12-21,7.8,18.0,31.8,39.7,27.0,4.9
2009-12-22,7.9,16.0,25.3,30.7,20.1,5.0
2009-12-23,8.2,23.0,17.1,20.1,12.6,5.2
2009-12-24,8.2,22.0,12.9,21.7,8.6,5.2
2009-12-25,8.2,22.0,9.1,,-10.5,5.2
2009-12-26,8.2,22.0,11.7,63.1,-13.7,5.2
2009-12-27,8.2,21.0,15.4,,9.3,5.2
2009-12-28,8.3,21.0,21.9,,11.5,5.3
2009-12-29,8.3,21.0,19.8,,-2.2,5.3
2009-12-30,8.3,23.0,15.6,,-3.6,5.3
2009-12-31,8.3,22.0,14.5,,-0.9,5.3
2010-01-01,8.3,21.0,31.3,,10.4,5.4
2010-01-02,8.3,21.0,25.9,76.5,3.0,5.4
2010-01-03,8.4,21.0,19.2,,-4.9,5.4
2010-01-04,8.4,21.0,23.7,,0.9,5.4
2010-01-05,8.4,21.0,28.6,,7.3,5.4
2010-01-06,8.4,21.0,27.9,79.0,3.4,5.4
2010-01-07,8.4,,,,,5.4
2010-01-08,8.4,20.0,19.4,79.5,8.6,5.4
2010-01-09,8.4,20.0,28.8,,7.2,5.4
2010-01-10,8.4,20.0,29.7,,7.5,5.4
2010-01-11,8.4,20.0,27.3,,7.7,5.4
2010-01-12,8.4,19.0,33.4,,23.4,5.4
2010-01-13,8.4,20.0,31.5,82.2,15.8,5.4
2010-01-14,8.4,19.0,22.8,,1.6,5.4
2010-01-15,8.4,20.0,25.3,,11.3,5.4
2010-01-16,8.4,20.0,29.7,,5.4,5.4
2010-01-17,8.4,20.0,28.9,,4.1,5.4
2010-01-18,8.5,20.0,26.4,82.9,5.5,5.4
2010-01-19,9.4,30.0,21.2,,2.7,6.5
2010-01-20,9.6,32.0,18.5,73.0,13.3,6.7
2010-01-21,10.4,34.0,23.7,,14.5,7.6
2010-01-22,11.2,38.0,21.6,77.5,9.1,8.4
2010-01-23,11.2,41.0,12.7,,-7.2,8.5
2010-01-24,11.4,39.0,10.9,,-8.1,8.7
2010-01-25,11.4,38.0,20.7,,-0.9,8.7
2010-01-26,11.4,36.0,25.2,,6.3,8.7
2010-01-27,11.6,38.0,27.1,,2.8,8.9
2010-01-28,12.2,45.0,15.8,18.9,12.6,9.5
2010-01-29,12.3,44.0,20.3,52.3,12.6,9.5
2010-01-30,12.3,41.0,24.3,64.2,14.4,9.5
2010-01-31,12.3,40.0,23.7,,5.9,9.5
2010-02-01,12.4,39.0,21.9,76.8,14.7,9.5
