date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2009-10-01,0.0,0.0,36.7,0.0
2009-10-02,0.0,0.0,39.9,0.0
2009-10-03,0.0,0.0,46.6,0.0
2009-10-04,0.0,0.0,45.0,0.0
2009-10-05,0.2,0.0,34.7,0.0
2009-10-06,0.2,0.0,36.1,0.0
2009-10-07,0.2,0.0,36.9,0.0
2009-10-08,0.2,0.0,39.7,0.0
2009-10-09,0.2,0.0,43.0,0.0
2009-10-10,0.2,0.0,44.8,0.0
2009-10-11,0.2,0.0,45.5,0.0
2009-10-12,0.2,0.0,43.2,0.0
2009-10-13,0.2,0.0,45.0,0.0
2009-10-14,0.2,0.0,43.7,0.0
2009-10-15,0.2,0.0,45.7,0.0
2009-10-16,0.2,0.0,45.9,0.0
2009-10-17,0.2,0.0,45.1,0.0
2009-10-18,0.2,0.0,48.9,0.0
2009-10-19,0.2,0.0,52.5,0.0
2009-10-20,0.2,0.0,39.7,0.0
2009-10-21,0.2,0.0,40.5,0.0
2009-10-22,0.2,0.0,40.3,0.0
2009-10-23,0.2,0.0,42.1,0.0
2009-10-24,0.2,0.0,43.0,0.0
2009-10-25,0.2,0.0,39.0,0.0
2009-10-26,0.2,0.0,36.9,0.0
2009-10-27,0.2,0.0,32.7,0.0
2009-10-28,0.3,0.0,23.0,0.0
2009-10-29,0.3,0.0,24.3,0.0
2009-10-30,0.3,0.0,34.5,0.0
2009-10-31,0.3,0.0,37.0,0.0
2009-11-01,0.3,0.0,38.1,0.0
2009-11-02,0.3,0.0,39.4,0.0
2009-11-03,0.3,0.0,38.8,0.0
2009-11-04,0.3,0.0,39.4,0.0
2009-11-05,0.3,0.0,43.3,0.0
2009-11-06,0.3,0.0,43.2,0.0
2009-11-07,0.3,0.0,39.4,0.0
2009-11-08,0.3,0.0,35.4,0.0
2009-11-09,0.3,0.0,33.6,0.0
2009-11-10,0.3,0.0,37.0,0.0
2009-11-11,0.4,0.0,44.8,0.0
2009-11-12,0.4,0.0,44.4,0.0
2009-11-13,0.7,0.0,33.6,0.0
2009-11-14,0.7,0.0,24.4,0.0
2009-11-15,0.7,0.0,22.1,0.0
2009-11-16,0.8,0.0,28.2,0.0
2009-11-17,0.8,0.0,29.5,0.0
2009-11-18,0.8,0.0,29.5,0.0
2009-11-19,0.8,0.0,30.9,0.0
2009-11-20,0.8,0.0,33.4,0.0
2009-11-21,0.8,0.0,32.5,0.0
2009-11-22,0.8,0.0,31.3,0.0
2009-11-23,0.8,0.0,27.0,0.0
2009-11-24,0.8,0.0,27.7,0.0
2009-11-25,0.8,0.0,30.7,0.0
2009-11-26,0.8,0.0,29.3,0.0
2009-11-27,0.8,0.0,29.5,0.0
2009-11-28,1.0,1.0,30.7,0.2
2009-11-29,1.0,1.0,29.7,0.2
2009-11-30,1.0,1.0,27.5,0.2
2009-12-01,1.0,1.0,25.5,0.1
2009-12-02,1.0,1.0,27.5,0.1
2009-12-03,1.0,0.0,16.9,0.0
2009-12-04,1.0,0.0,18.9,0.0
2009-12-05,1.0,0.0,27.0,0.0
2009-12-06,1.0,0.0,18.9,0.0
2009-12-07,2.2,9.0,26.1,1.0
2009-12-08,2.3,9.0,14.9,1.1
2009-12-09,2.3,9.0,1.2,1.1
2009-12-10,2.3,8.0,3.9,1.1
2009-12-11,2.3,6.0,14.7,1.1
2009-12-12,2.9,10.0,29.7,2.2
2009-12-13,4.1,16.0,28.6,3.7
2009-12-14,4.1,16.0,16.0,3.7
2009-12-15,4.1,15.0,17.8,3.7
2009-12-16,4.1,15.0,25.9,3.7
2009-12-17,4.1,15.0,22.3,3.7
