date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2022-10-01,0.0,0.0,45.5,55.8,38.5,0.0
2022-10-02,0.0,0.0,46.4,58.8,40.1,0.0
2022-10-03,0.0,0.0,50.9,61.9,43.0,0.0
2022-10-04,0.0,0.0,52.7,63.9,45.5,0.0
2022-10-05,0.0,0.0,54.9,65.8,48.2,0.0
2022-10-06,0.0,0.0,56.1,66.0,48.9,0.0
2022-10-07,0.0,0.0,56.1,67.3,49.6,0.0
2022-10-08,0.0,0.0,54.3,64.8,48.2,0.0
2022-10-09,0.0,0.0,53.6,64.9,45.1,0.0
2022-10-10,0.0,0.0,51.3,61.2,45.0,0.0
2022-10-11,0.0,0.0,49.3,61.9,41.0,0.0
2022-10-12,0.0,0.0,52.0,64.8,43.3,0.0
2022-10-13,0.0,0.0,54.5,66.7,47.7,0.0
2022-10-14,0.0,0.0,54.0,67.6,46.6,0.0
2022-10-15,0.0,0.0,51.3,60.6,44.8,0.0
2022-10-16,0.0,0.0,52.0,62.6,43.5,0.0
2022-10-17,0.0,0.0,54.0,64.8,46.4,0.0
2022-10-18,0.0,0.0,54.9,65.7,48.4,0.0
2022-10-19,0.0,0.0,54.9,66.4,48.9,0.0
2022-10-20,0.0,0.0,51.6,61.9,46.0,0.0
2022-10-21,0.3,1.0,44.8,53.1,34.5,0.2
2022-10-22,1.3,6.0,30.0,34.3,24.3,1.2
2022-10-23,1.3,5.0,23.7,30.2,18.7,1.2
2022-10-24,1.8,7.0,27.3,40.3,18.5,1.4
2022-10-25,2.3,7.0,29.3,45.1,24.4,1.8
2022-10-26,2.3,7.0,25.5,33.3,18.9,2.1
2022-10-27,2.3,6.0,28.2,42.8,18.7,2.0
2022-10-28,2.3,6.0,32.0,42.6,24.3,2.0
2022-10-29,2.3,5.0,37.6,51.4,32.0,1.9
2022-10-30,2.5,5.0,38.3,49.8,31.6,1.9
2022-10-31,2.5,3.0,42.4,52.0,36.3,1.8
2022-11-01,2.7,7.0,37.6,45.5,28.4,2.2
