date,PREC_DAILY,WTEQ_DAILY
1982-10-01,0.0,0.0
1982-10-02,0.0,0.0
1982-10-03,0.0,0.0
1982-10-04,0.0,0.0
1982-10-05,0.4,0.0
1982-10-06,0.6,0.0
1982-10-07,1.0,0.0
1982-10-08,2.0,0.0
1982-10-09,2.7,0.0
1982-10-10,2.7,0.0
1982-10-11,3.4,0.1
1982-10-12,3.8,0.1
1982-10-13,4.1,0.2
1982-10-14,4.7,0.2
1982-10-15,4.8,0.2
1982-10-16,5.4,0.3
1982-10-17,5.4,0.3
1982-10-18,5.4,0.4
1982-10-19,5.9,0.8
1982-10-20,6.6,0.8
1982-10-21,8.0,0.8
1982-10-22,8.0,0.8
1982-10-23,8.6,1.1
1982-10-24,8.6,1.6
1982-10-25,8.7,1.6
1982-10-26,10.2,2.7
1982-10-27,11.0,2.7
1982-10-28,12.6,2.7
1982-10-29,13.9,2.7
1982-10-30,13.9,2.7
1982-10-31,14.0,2.5
1982-11-01,14.4,2.9
1982-11-02,15.0,3.5
1982-11-03,15.1,3.6
1982-11-04,15.2,3.7
1982-11-05,15.5,3.9
1982-11-06,16.1,4.2
1982-11-07,16.1,4.6
1982-11-08,16.3,4.8
1982-11-09,16.8,4.5
1982-11-10,16.8,4.6
1982-11-11,17.1,4.7
1982-11-12,17.8,4.8
1982-11-13,17.8,4.8
1982-11-14,17.8,4.8
1982-11-15,18.1,5.1
1982-11-16,18.1,4.8
1982-11-17,19.3,5.0
1982-11-18,19.3,5.7
1982-11-19,20.3,7.6
1982-11-20,22.0,9.2
1982-11-21,22.0,9.4
1982-11-22,22.1,9.4
1982-11-23,22.1,9.4
1982-11-24,22.1,9.4
1982-11-25,22.5,9.5
1982-11-26,24.1,9.6
1982-11-27,24.1,10.1
1982-11-28,24.3,10.3
1982-11-29,24.8,11.3
1982-11-30,25.6,11.9
1982-12-01,26.8,13.3
1982-12-02,27.6,13.3
1982-12-03,28.7,12.8
1982-12-04,29.6,12.0
1982-12-05,31.0,12.5
1982-12-06,31.3,12.7
