date,WTEQ_DAILY
1982-10-01,0.1
1982-10-02,0.5
1982-10-03,0.5
1982-10-04,0.5
1982-10-05,0.6
1982-10-06,0.7
1982-10-07,0.7
1982-10-08,0.7
1982-10-09,0.7
1982-10-10,0.7
1982-10-11,0.7
1982-10-12,0.7
1982-10-13,0.5
1982-10-14,0.5
1982-10-15,0.4
1982-10-16,0.4
1982-10-17,0.4
1982-10-18,0.4
1982-10-19,0.4
1982-10-20,0.4
1982-10-21,0.4
1982-10-22,0.4
1982-10-23,0.4
1982-10-24,0.7
1982-10-25,0.7
1982-10-26,1.5
1982-10-27,1.5
1982-10-28,1.9
1982-10-29,2.1
1982-10-30,2.1
1982-10-31,2.1
1982-11-01,2.1
1982-11-02,2.2
1982-11-03,2.3
1982-11-04,2.8
1982-11-05,2.8
1982-11-06,2.8
1982-11-07,2.9
1982-11-08,3.0
1982-11-09,3.0
1982-11-10,3.0
1982-11-11,3.1
1982-11-12,3.4
1982-11-13,3.4
1982-11-14,3.5
1982-11-15,3.5
1982-11-16,3.5
1982-11-17,3.5
1982-11-18,3.5
1982-11-19,3.5
1982-11-20,3.6
1982-11-21,3.8
1982-11-22,4.2
1982-11-23,4.4
1982-11-24,4.5
1982-11-25,4.7
1982-11-26,5.2
1982-11-27,5.4
1982-11-28,5.4
1982-11-29,5.4
1982-11-30,5.4
1982-12-01,5.4
1982-12-02,5.4
1982-12-03,6.2
1982-12-04,6.3
1982-12-05,6.5
1982-12-06,6.9
1982-12-07,7.0
1982-12-08,7.3
1982-12-09,7.3
1982-12-10,7.3
1982-12-11,7.9
1982-12-12,8.0
1982-12-13,8.0
1982-12-14,8.0
1982-12-15,8.4
1982-12-16,8.5
1982-12-17,8.5
1982-12-18,8.5
1982-12-19,8.7
1982-12-20,8.7
1982-12-21,8.8
1982-12-22,9.1
1982-12-23,9.4
1982-12-24,9.4
1982-12-25,9.5
1982-12-26,9.6
1982-12-27,9.6
1982-12-28,9.6
1982-12-29,9.9
1982-12-30,10.0
1982-12-31,10.0
1983-01-01,10.0
1983-01-02,10.0
1983-01-03,10.2
1983-01-04,10.3
1983-01-05,10.3
1983-01-06,10.5
1983-01-07,10.6
1983-01-08,10.6
1983-01-09,10.7
1983-01-10,10.7
1983-01-11,10.7
1983-01-12,10.7
1983-01-13,10.7
1983-01-14,10.7
1983-01-15,10.7
1983-01-16,10.7
1983-01-17,10.7
1983-01-18,10.7
1983-01-19,10.7
1983-01-20,10.7
1983-01-21,10.7
1983-01-22,10.8
1983-01-23,10.9
1983-01-24,11.1
1983-01-25,11.1
1983-01-26,11.2
1983-01-27,11.4
1983-01-28,11.4
1983-01-29,11.4
1983-01-30,11.4
1983-01-31,11.6
1983-02-01,11.7
1983-02-02,11.7
1983-02-03,11.7
1983-02-04,11.7
1983-02-05,11.7
1983-02-06,11.7
1983-02-07,11.8
1983-02-08,12.0
1983-02-09,12.1
1983-02-10,12.1
1983-02-11,12.3
1983-02-12,12.3
1983-02-13,12.8
1983-02-14,12.8
1983-02-15,12.9
1983-02-16,13.2
1983-02-17,13.5
1983-02-18,14.0
1983-02-19,14.0
1983-02-20,14.0
1983-02-21,14.0
1983-02-22,14.0
1983-02-23,14.1
1983-02-24,14.1
1983-02-25,14.1
1983-02-26,14.2
1983-02-27,14.3
1983-02-28,14.3
1983-03-01,14.4
1983-03-02,14.4
1983-03-03,14.4
1983-03-04,14.4
1983-03-05,14.4
1983-03-06,15.0
1983-03-07,15.4
1983-03-08,15.4
1983-03-09,15.4
1983-03-10,15.4
1983-03-11,15.4
1983-03-12,15.4
1983-03-13,16.3
1983-03-14,16.8
1983-03-15,16.8
1983-03-16,16.8
1983-03-17,17.1
1983-03-18,17.1
1983-03-19,17.1
1983-03-20,17.3
1983-03-21,17.5
1983-03-22,17.5
1983-03-23,17.6
1983-03-24,17.8
1983-03-25,18.0
1983-03-26,18.0
1983-03-27,18.3
1983-03-28,18.3
1983-03-29,18.3
1983-03-30,18.6
1983-03-31,19.1
1983-04-01,19.1
1983-04-02,19.1
1983-04-03,19.1
1983-04-04,19.1
1983-04-05,19.1
1983-04-06,19.1
1983-04-07,19.1
1983-04-08,19.1
1983-04-09,19.1
1983-04-10,19.3
1983-04-11,19.3
1983-04-12,19.3
1983-04-13,19.6
1983-04-14,19.6
1983-04-15,19.8
1983-04-16,19.8
1983-04-17,19.8
1983-04-18,19.6
1983-04-19,19.6
1983-04-20,19.3
1983-04-21,19.3
1983-04-22,19.1
1983-04-23,19.1
1983-04-24,19.1
1983-04-25,19.1
1983-04-26,19.1
1983-04-27,19.1
1983-04-28,19.1
1983-04-29,19.0
1983-04-30,19.0
1983-05-01,19.0
1983-05-02,19.1
