date,PREC_DAILY,WTEQ_DAILY
1982-10-01,0.1,0.6
1982-10-02,0.2,0.6
1982-10-03,0.2,0.6
1982-10-04,0.5,0.9
1982-10-05,1.0,0.9
1982-10-06,1.0,0.9
1982-10-07,1.0,1.0
1982-10-08,1.1,1.1
1982-10-09,1.3,1.1
1982-10-10,1.3,1.1
1982-10-11,1.3,1.1
1982-10-12,1.3,1.1
1982-10-13,1.3,1.1
1982-10-14,1.5,1.1
1982-10-15,1.5,1.1
1982-10-16,1.5,0.9
1982-10-17,1.5,0.7
1982-10-18,1.6,0.7
1982-10-19,1.6,0.7
1982-10-20,1.7,0.7
1982-10-21,1.7,0.7
1982-10-22,1.7,0.7
1982-10-23,1.7,0.7
1982-10-24,1.7,0.7
1982-10-25,1.9,0.7
1982-10-26,2.1,0.5
1982-10-27,2.1,0.5
1982-10-28,2.1,0.5
1982-10-29,2.2,0.5
1982-10-30,2.2,0.5
1982-10-31,2.3,0.7
1982-11-01,2.3,0.7
1982-11-02,2.3,0.8
1982-11-03,2.4,0.9
1982-11-04,2.4,0.9
1982-11-05,2.4,0.9
1982-11-06,2.6,0.9
1982-11-07,2.6,1.2
1982-11-08,2.7,1.3
1982-11-09,2.7,1.3
1982-11-10,2.7,1.3
1982-11-11,2.8,1.4
1982-11-12,2.8,1.5
1982-11-13,2.9,1.5
1982-11-14,2.9,1.6
1982-11-15,3.0,1.6
1982-11-16,3.0,1.6
1982-11-17,3.0,1.6
1982-11-18,3.5,2.0
1982-11-19,4.0,2.4
1982-11-20,4.5,2.8
1982-11-21,4.6,2.9
1982-11-22,4.6,2.9
1982-11-23,4.7,2.9
1982-11-24,4.7,2.9
1982-11-25,4.7,3.0
1982-11-26,4.7,3.0
1982-11-27,4.7,3.0
1982-11-28,4.7,3.0
1982-11-29,4.8,3.1
1982-11-30,4.8,3.1
1982-12-01,5.4,3.7
1982-12-02,5.7,4.1
1982-12-03,6.1,4.3
1982-12-04,6.3,4.4
1982-12-05,6.9,5.1
1982-12-06,7.1,5.4
1982-12-07,7.2,5.5
1982-12-08,7.3,5.5
1982-12-09,7.3,5.6
1982-12-10,7.3,5.6
1982-12-11,7.3,5.6
1982-12-12,7.4,5.8
1982-12-13,7.7,6.2
1982-12-14,7.8,6.3
1982-12-15,8.3,6.4
1982-12-16,8.8,7.0
1982-12-17,9.6,8.0
1982-12-18,9.9,8.4
1982-12-19,10.0,8.5
1982-12-20,10.4,9.0
1982-12-21,11.4,9.9
1982-12-22,11.6,10.5
1982-12-23,12.0,10.9
1982-12-24,12.1,10.9
1982-12-25,12.4,11.0
1982-12-26,12.4,11.2
1982-12-27,12.4,11.2
1982-12-28,12.5,11.3
1982-12-29,12.6,11.3
1982-12-30,12.6,11.3
1982-12-31,12.6,11.4
1983-01-01,12.6,11.4
1983-01-02,12.6,11.6
1983-01-03,12.7,12.0
1983-01-04,14.1,13.1
1983-01-05,14.6,13.6
1983-01-06,15.5,14.6
1983-01-07,15.7,15.0
1983-01-08,16.1,15.7
1983-01-09,16.3,15.9
1983-01-10,16.3,15.9
1983-01-11,16.3,15.9
1983-01-12,16.3,15.9
1983-01-13,16.3,15.9
1983-01-14,16.3,15.9
1983-01-15,16.3,15.9
1983-01-16,16.3,15.9
1983-01-17,16.3,15.9
1983-01-18,16.3,15.9
1983-01-19,16.5,15.9
1983-01-20,16.5,15.9
1983-01-21,16.6,16.1
1983-01-22,17.0,16.3
1983-01-23,17.1,16.5
1983-01-24,17.1,16.7
1983-01-25,17.1,16.8
1983-01-26,17.3,16.9
1983-01-27,17.3,16.9
1983-01-28,17.3,16.9
1983-01-29,17.3,16.9
1983-01-30,17.3,16.9
1983-01-31,17.3,17.0
1983-02-01,17.3,17.0
1983-02-02,17.3,17.1
1983-02-03,17.3,17.1
1983-02-04,17.3,17.2
1983-02-05,17.3,17.3
1983-02-06,17.5,17.4
1983-02-07,17.6,17.5
1983-02-08,18.1,18.0
1983-02-09,18.6,18.4
1983-02-10,18.6,18.5
1983-02-11,18.6,18.5
1983-02-12,19.0,18.8
1983-02-13,19.1,19.1
1983-02-14,19.3,19.2
1983-02-15,19.3,19.4
1983-02-16,19.5,19.7
1983-02-17,20.3,20.2
1983-02-18,20.8,20.5
1983-02-19,20.8,20.7
1983-02-20,20.8,20.8
1983-02-21,20.8,20.9
1983-02-22,21.0,21.0
1983-02-23,21.0,21.0
1983-02-24,21.0,21.0
1983-02-25,21.1,21.1
1983-02-26,21.1,21.1
1983-02-27,21.3,21.3
1983-02-28,21.6,21.4
1983-03-01,21.6,21.4
1983-03-02,21.6,21.5
1983-03-03,21.6,21.5
1983-03-04,21.6,21.5
1983-03-05,21.8,21.6
1983-03-06,22.0,21.6
1983-03-07,22.3,21.8
1983-03-08,22.3,21.8
1983-03-09,22.3,21.8
1983-03-10,22.3,21.7
1983-03-11,22.8,22.0
1983-03-12,23.0,22.0
1983-03-13,23.8,22.4
1983-03-14,23.8,22.4
1983-03-15,23.8,22.4
1983-03-16,23.8,22.5
1983-03-17,23.8,22.5
1983-03-18,24.1,22.5
1983-03-19,24.1,22.6
1983-03-20,24.1,22.6
1983-03-21,24.1,22.6
1983-03-22,24.1,22.7
1983-03-23,24.3,22.8
1983-03-24,24.3,23.0
1983-03-25,24.3,23.1
1983-03-26,24.3,23.2
1983-03-27,24.6,23.5
1983-03-28,25.1,23.7
1983-03-29,25.3,24.3
1983-03-30,25.7,25.0
1983-03-31,25.8,25.2
1983-04-01,25.9,25.4
1983-04-02,26.2,25.8
1983-04-03,26.5,26.1
1983-04-04,26.5,26.1
1983-04-05,26.5,26.3
1983-04-06,26.5,26.3
1983-04-07,26.5,26.4
1983-04-08,26.5,26.5
1983-04-09,26.6,26.8
1983-04-10,26.7,26.9
1983-04-11,26.7,27.0
1983-04-12,27.1,27.4
1983-04-13,27.1,27.5
1983-04-14,27.1,27.5
1983-04-15,27.1,27.5
1983-04-16,27.1,27.4
1983-04-17,27.1,27.3
1983-04-18,27.1,27.2
1983-04-19,27.1,26.9
1983-04-20,27.1,25.9
1983-04-21,27.1,24.0
1983-04-22,27.1,24.0
1983-04-23,27.3,24.0
1983-04-24,28.0,24.0
1983-04-25,28.1,24.4
1983-04-26,28.1,24.7
1983-04-27,29.2,24.7
1983-04-28,29.2,24.7
1983-04-29,29.2,24.8
1983-04-30,29.2,24.3
1983-05-01,29.2,23.7
1983-05-02,29.2,23.8
1983-05-03,29.2,23.5
1983-05-04,29.2,23.4
1983-05-05,29.2,23.6
1983-05-06,29.3,23.7
1983-05-07,29.3,23.7
1983-05-08,29.5,23.7
1983-05-09,29.7,23.8
1983-05-10,30.2,24.2
1983-05-11,30.5,24.4
1983-05-12,30.5,24.4
1983-05-13,30.5,24.5
1983-05-14,30.5,24.2
1983-05-15,30.9,24.2
1983-05-16,31.1,25.5
1983-05-17,31.1,24.7
1983-05-18,31.2,25.0
1983-05-19,31.3,25.0
1983-05-20,31.3,24.6
1983-05-21,31.3,24.3
1983-05-22,31.3,23.7
1983-05-23,31.3,23.3
1983-05-24,31.3,22.8
1983-05-25,31.3,21.9
1983-05-26,31.3,21.1
1983-05-27,31.3,20.2
1983-05-28,31.3,21.3
1983-05-29,31.3,21.6
1983-05-30,31.3,21.1
1983-05-31,31.3,20.2
1983-06-01,31.3,18.7
1983-06-02,31.3,17.4
1983-06-03,31.3,16.2
1983-06-04,31.3,14.8
1983-06-05,31.3,13.2
1983-06-06,31.3,12.2
1983-06-07,31.3,10.6
1983-06-08,31.3,9.8
1983-06-09,31.3,8.2
1983-06-10,31.3,7.4
1983-06-11,31.7,6.6
1983-06-12,32.1,5.7
1983-06-13,32.1,5.2
1983-06-14,32.1,4.4
1983-06-15,32.2,2.8
1983-06-16,32.2,2.3
1983-06-17,32.7,0.9
1983-06-18,32.7,0.7
1983-06-19,32.9,0.6
1983-06-20,32.9,0.3
1983-06-21,32.9,0.2
1983-06-22,32.9,0.0
1983-06-23,32.9,0.0
1983-06-24,32.9,0.0
1983-06-25,32.9,0.0
1983-06-26,32.9,0.0
1983-06-27,33.0,0.0
1983-06-28,33.0,0.0
1983-06-29,33.0,0.0
1983-06-30,33.0,0.0
1983-07-01,33.0,0.0
1983-07-02,33.7,0.0
1983-07-03,33.8,0.0
1983-07-04,33.9,0.0
1983-07-05,34.0,0.0
1983-07-06,34.0,0.0
1983-07-07,34.0,0.0
1983-07-08,34.0,0.0
1983-07-09,35.2,0.0
1983-07-10,35.4,0.0
1983-07-11,35.4,0.0
1983-07-12,35.5,0.0
1983-07-13,36.1,0.0
1983-07-14,36.2,0.0
1983-07-15,36.2,0.0
1983-07-16,36.2,0.0
1983-07-17,36.2,0.0
1983-07-18,36.2,0.0
1983-07-19,36.2,0.0
1983-07-20,36.4,0.0
1983-07-21,36.4,0.0
