date,PREC_DAILY,WTEQ_DAILY
1982-10-01,0.0,0.0
1982-10-02,0.0,0.0
1982-10-03,0.0,0.0
1982-10-04,0.0,0.0
1982-10-05,0.2,0.3
1982-10-06,0.3,0.3
1982-10-07,0.3,0.3
1982-10-08,0.7,0.7
1982-10-09,1.1,1.1
1982-10-10,1.1,1.1
1982-10-11,1.1,1.1
1982-10-12,1.1,1.1
1982-10-13,1.1,1.1
1982-10-14,1.1,1.1
1982-10-15,1.1,1.1
1982-10-16,1.1,1.1
1982-10-17,1.1,1.1
1982-10-18,1.1,1.1
1982-10-19,1.1,1.1
1982-10-20,1.1,1.1
1982-10-21,1.1,1.1
1982-10-22,1.1,1.1
1982-10-23,1.1,1.1
1982-10-24,1.1,1.1
1982-10-25,1.1,1.1
1982-10-26,1.9,1.8
1982-10-27,2.4,2.4
1982-10-28,2.4,2.4
1982-10-29,2.7,2.4
1982-10-30,2.8,2.5
1982-10-31,3.0,2.8
1982-11-01,3.0,3.1
1982-11-02,3.1,3.1
1982-11-03,3.3,3.1
1982-11-04,3.3,3.1
1982-11-05,3.3,3.1
1982-11-06,3.3,3.1
1982-11-07,3.4,3.1
1982-11-08,3.4,3.1
1982-11-09,3.5,3.4
1982-11-10,3.9,3.7
1982-11-11,5.2,5.2
1982-11-12,5.3,5.3
1982-11-13,5.3,5.3
1982-11-14,5.4,5.4
1982-11-15,5.4,5.4
1982-11-16,5.5,5.5
1982-11-17,5.6,5.5
1982-11-18,5.6,5.5
1982-11-19,6.0,6.0
1982-11-20,6.2,6.2
1982-11-21,6.2,6.3
1982-11-22,6.5,6.7
1982-11-23,6.6,6.9
1982-11-24,6.7,6.9
1982-11-25,6.7,6.9
1982-11-26,6.8,6.9
1982-11-27,6.8,6.9
1982-11-28,6.9,6.9
1982-11-29,7.1,7.1
1982-11-30,7.2,7.2
1982-12-01,7.5,7.6
1982-12-02,7.6,7.7
1982-12-03,7.6,7.7
1982-12-04,7.9,7.9
1982-12-05,7.9,8.0
1982-12-06,8.0,8.1
