date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1988-10-01,0.0,43.0,65.8,20.1,0.0
1988-10-02,0.0,43.5,67.3,16.2,0.0
1988-10-03,0.0,45.0,65.5,24.6,0.0
1988-10-04,0.0,40.6,64.6,16.9,0.0
1988-10-05,0.0,38.3,64.0,12.6,0.0
1988-10-06,0.0,36.3,63.7,8.8,0.0
1988-10-07,0.0,38.7,64.4,12.9,0.0
1988-10-08,0.0,39.0,64.9,13.1,0.0
1988-10-09,0.0,39.7,62.8,16.7,0.0
1988-10-10,0.0,39.6,62.8,16.2,0.0
1988-10-11,0.0,39.7,61.0,18.5,0.0
1988-10-12,0.0,42.8,50.2,35.4,0.0
1988-10-13,0.0,43.5,54.3,34.3,0.0
1988-10-14,0.0,43.0,52.3,34.3,0.0
1988-10-15,0.0,40.5,49.3,32.9,0.0
1988-10-16,0.0,42.4,48.7,37.6,0.0
1988-10-17,0.0,40.1,47.8,30.2,0.0
1988-10-18,0.0,37.0,50.2,24.4,0.0
1988-10-19,0.0,38.1,46.6,30.2,0.0
1988-10-20,0.0,35.4,45.0,27.5,0.0
1988-10-21,0.0,41.5,54.0,30.0,0.0
1988-10-22,0.0,40.6,50.5,32.2,0.0
1988-10-23,0.0,37.2,49.1,28.9,0.0
1988-10-24,0.0,38.8,51.1,29.7,0.0
1988-10-25,0.0,41.4,53.1,30.9,0.0
1988-10-26,0.0,39.7,48.4,29.1,0.0
1988-10-27,0.0,27.7,36.3,18.5,0.0
1988-10-28,0.0,34.3,45.9,24.4,0.0
1988-10-29,0.0,38.8,50.7,27.0,0.0
1988-10-30,0.0,38.3,49.3,30.6,0.0
1988-10-31,0.0,39.4,49.6,28.9,0.0
1988-11-01,0.2,40.8,52.0,31.5,0.0
1988-11-02,0.4,36.5,40.1,31.8,0.0
1988-11-03,1.1,33.4,35.2,24.8,0.0
1988-11-04,1.1,25.9,30.7,21.2,0.0
1988-11-05,1.1,27.7,33.1,19.4,0.0
1988-11-06,1.5,29.7,35.4,19.0,0.3
1988-11-07,1.6,19.6,27.7,8.4,0.4
1988-11-08,1.9,23.4,25.3,21.7,0.7
