date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1988-10-01,0.0,50.5,72.0,35.1,0.0
1988-10-02,0.0,52.0,71.2,36.3,0.0
1988-10-03,0.0,53.4,70.0,38.7,0.0
1988-10-04,0.0,53.1,71.1,41.0,0.0
1988-10-05,0.0,50.5,69.8,39.9,0.0
1988-10-06,0.0,44.2,63.0,37.0,0.0
1988-10-07,0.0,44.2,61.2,34.0,0.0
1988-10-08,0.0,45.0,60.8,33.3,0.0
1988-10-09,0.0,46.2,65.1,35.2,0.0
1988-10-10,0.0,45.1,61.0,31.8,0.0
1988-10-11,0.0,46.6,66.4,32.0,0.0
1988-10-12,0.4,39.6,48.0,32.0,0.0
1988-10-13,0.4,43.0,57.7,30.6,0.0
1988-10-14,0.4,43.3,57.2,33.6,0.0
1988-10-15,0.4,41.7,57.2,31.1,0.0
1988-10-16,0.4,43.9,59.0,33.4,0.0
1988-10-17,0.4,46.4,54.9,36.7,0.0
1988-10-18,0.4,45.7,62.1,34.7,0.0
1988-10-19,0.4,42.4,54.5,30.7,0.0
1988-10-20,0.4,40.8,60.3,28.4,0.0
1988-10-21,0.4,44.4,66.7,30.6,0.0
1988-10-22,0.4,42.6,56.7,31.8,0.0
1988-10-23,0.4,42.4,61.0,31.3,0.0
1988-10-24,0.4,43.2,61.0,31.6,0.0
1988-10-25,0.4,42.1,62.1,31.8,0.0
1988-10-26,0.4,43.5,63.0,30.2,0.0
1988-10-27,0.4,40.3,54.3,29.8,0.0
1988-10-28,0.4,42.6,59.7,33.3,0.0
1988-10-29,0.4,41.5,55.6,33.3,0.0
1988-10-30,0.4,39.7,54.0,30.2,0.0
1988-10-31,0.4,41.4,58.1,28.2,0.0
1988-11-01,0.5,43.9,60.1,34.5,0.0
1988-11-02,0.6,38.5,45.9,32.2,0.0
1988-11-03,1.2,,,,0.0
1988-11-04,1.3,34.7,39.7,32.0,0.0
1988-11-05,1.3,33.6,45.7,25.2,0.0
1988-11-06,1.4,36.7,48.4,25.5,0.0
1988-11-07,1.4,33.1,43.2,20.8,0.0
1988-11-08,1.4,32.4,39.9,26.8,0.0
1988-11-09,1.5,26.6,32.0,23.7,0.1
1988-11-10,1.6,32.0,42.8,25.3,0.2
1988-11-11,1.7,25.2,32.4,15.6,0.3
1988-11-12,1.8,26.6,37.9,13.1,0.4
1988-11-13,1.9,34.3,41.7,27.5,0.5
1988-11-14,2.2,26.6,36.1,17.6,0.8
1988-11-15,2.3,17.4,25.5,8.8,0.9
1988-11-16,2.3,21.0,27.1,14.2,0.9
1988-11-17,2.8,20.3,27.0,16.5,1.2
1988-11-18,2.8,16.7,28.2,7.5,1.2
1988-11-19,2.8,10.4,26.1,0.0,1.2
1988-11-20,2.8,17.8,32.9,5.4,1.2
1988-11-21,2.8,21.4,32.9,15.6,1.2
1988-11-22,2.9,28.2,34.0,18.5,1.3
1988-11-23,3.7,31.6,36.7,20.3,2.1
1988-11-24,3.9,13.6,24.4,2.5,2.3
1988-11-25,3.9,12.4,25.2,0.3,2.3
1988-11-26,4.2,13.6,19.0,9.7,2.6
1988-11-27,4.2,10.9,21.0,3.6,2.6
1988-11-28,4.6,19.6,28.2,14.4,3.0
1988-11-29,4.6,16.3,24.3,11.8,3.0
1988-11-30,4.6,16.5,28.2,9.1,3.0
1988-12-01,4.6,25.2,42.6,12.0,3.0
1988-12-02,4.6,30.7,48.0,22.3,3.0
1988-12-03,4.6,28.9,42.1,19.8,3.0
1988-12-04,4.6,29.5,42.1,21.7,3.0
1988-12-05,4.6,25.9,39.7,15.8,3.0
1988-12-06,4.7,23.7,32.4,13.5,3.1
1988-12-07,4.7,17.1,26.1,4.8,3.1
1988-12-08,4.7,10.8,23.4,2.3,3.1
1988-12-09,4.7,17.6,32.0,9.7,3.1
1988-12-10,4.7,19.2,25.5,8.4,3.1
1988-12-11,4.7,19.6,28.9,13.6,3.1
1988-12-12,4.7,25.9,37.9,13.1,3.1
1988-12-13,4.7,31.3,44.2,21.6,3.1
1988-12-14,4.9,21.4,29.1,13.8,3.3
1988-12-15,4.9,12.0,17.4,5.0,3.3
1988-12-16,4.9,19.6,34.0,9.7,3.3
1988-12-17,4.9,27.5,41.0,16.3,3.3
1988-12-18,4.9,31.3,41.5,24.6,3.3
1988-12-19,5.0,21.6,27.9,17.8,3.4
1988-12-20,5.1,19.4,27.3,10.2,3.5
1988-12-21,5.4,17.6,24.6,11.8,3.8
1988-12-22,5.6,15.1,22.8,12.2,4.0
1988-12-23,5.6,9.3,16.7,-3.3,4.0
1988-12-24,5.7,10.2,16.3,1.0,4.1
1988-12-25,5.9,14.2,24.1,6.8,4.3
1988-12-26,5.9,1.0,10.0,-11.4,4.3
1988-12-27,5.9,1.0,10.0,-11.4,4.3
1988-12-28,6.0,3.2,14.5,-6.5,4.4
1988-12-29,6.0,2.8,13.8,-9.2,4.4
1988-12-30,6.0,18.1,30.0,9.9,4.4
1988-12-31,6.0,18.5,24.6,13.8,4.4
1989-01-01,6.0,10.8,21.7,1.0,4.4
1989-01-02,6.0,16.9,29.1,-0.2,4.4
1989-01-03,6.0,24.6,38.5,13.8,4.4
1989-01-04,6.0,29.5,40.3,22.8,4.4
1989-01-05,6.1,,,,4.4
1989-01-06,6.6,9.1,21.2,2.7,4.4
1989-01-07,6.7,2.8,10.0,-4.4,4.4
1989-01-08,6.7,4.5,11.3,0.0,4.9
1989-01-09,7.2,18.7,25.5,9.0,5.6
1989-01-10,7.2,19.9,27.9,6.6,5.6
1989-01-11,7.2,6.8,17.8,-2.6,5.6
1989-01-12,7.2,3.6,17.8,-5.8,5.6
1989-01-13,7.2,,,,5.6
1989-01-14,7.2,,,,5.6
1989-01-15,7.2,,,,5.6
1989-01-16,7.2,,,,5.6
1989-01-17,7.2,,,,5.6
1989-01-18,7.2,-60.3,-60.3,,5.6
1989-01-19,7.2,-60.3,-60.3,,5.8
1989-01-20,7.2,26.1,41.7,16.2,5.8
1989-01-21,7.2,24.6,44.1,14.0,5.8
1989-01-22,7.2,27.0,43.0,16.0,5.8
1989-01-23,7.2,26.2,30.9,19.2,6.0
1989-01-24,7.2,11.1,20.1,-2.6,6.0
1989-01-25,7.2,2.3,20.5,-6.9,6.0
1989-01-26,7.2,14.2,34.2,-2.9,6.0
