date,PREC_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
1988-10-01,0.0,,,,0.0
1988-10-02,0.0,,,,0.0
1988-10-03,0.0,,,,0.0
1988-10-04,0.0,,,,0.0
1988-10-05,0.0,,,,0.0
1988-10-06,0.0,,,,0.0
1988-10-07,0.0,,,,0.0
1988-10-08,0.0,,,,0.0
1988-10-09,0.0,,,,0.0
1988-10-10,0.0,,,,0.0
1988-10-11,0.0,,,,0.0
1988-10-12,0.0,,,,0.0
1988-10-13,0.0,,,,0.0
1988-10-14,0.0,,,,0.0
1988-10-15,0.0,,,,0.0
1988-10-16,0.0,,,,0.0
1988-10-17,0.0,,,,0.0
1988-10-18,0.0,,,,0.0
1988-10-19,0.0,,,,0.0
1988-10-20,0.0,,,,0.0
1988-10-21,0.0,,,,0.0
1988-10-22,0.0,,,,0.0
1988-10-23,0.0,,,,0.0
1988-10-24,0.0,,,,0.0
1988-10-25,0.0,,,,0.0
1988-10-26,0.0,,,,0.0
1988-10-27,0.0,,,,0.0
1988-10-28,0.0,,,,0.0
1988-10-29,0.0,,,,0.0
1988-10-30,0.0,,,,0.0
1988-10-31,0.0,,,,0.0
1988-11-01,0.1,,,,0.0
1988-11-02,1.5,,,,0.0
1988-11-03,1.5,,,,0.0
1988-11-04,1.6,,,,0.0
1988-11-05,1.6,,,,0.0
1988-11-06,1.8,,,,0.1
1988-11-07,1.8,,,,0.2
1988-11-08,2.1,,,,0.5
1988-11-09,2.2,,,,0.5
1988-11-10,2.5,,,,0.6
1988-11-11,2.5,,,,0.6
1988-11-12,2.6,,,,0.7
1988-11-13,3.4,,,,1.5
1988-11-14,3.6,,,,1.6
1988-11-15,3.8,,,,1.7
1988-11-16,4.1,,,,2.1
1988-11-17,5.0,,,,3.3
1988-11-18,5.1,,,,3.3
1988-11-19,5.1,,,,3.3
1988-11-20,5.1,,,,3.4
1988-11-21,5.7,,,,3.9
1988-11-22,6.5,,,,4.4
1988-11-23,7.8,,,,5.3
1988-11-24,8.0,,,,5.5
1988-11-25,8.6,,,,6.4
1988-11-26,9.0,,,,6.8
1988-11-27,9.0,,,,6.8
1988-11-28,9.4,,,,7.2
1988-11-29,9.5,,,,7.2
1988-11-30,9.5,,,,7.2
1988-12-01,9.5,,,,7.2
1988-12-02,9.5,,,,7.2
1988-12-03,9.5,,,,7.2
1988-12-04,9.5,,,,7.2
1988-12-05,9.5,,,,7.2
1988-12-06,9.6,,,,7.2
1988-12-07,9.6,,,,7.2
1988-12-08,9.6,,,,7.2
1988-12-09,9.6,,,,7.2
1988-12-10,9.6,,,,7.2
1988-12-11,9.6,,,,7.2
1988-12-12,9.6,,,,7.2
1988-12-13,9.6,,,,7.4
1988-12-14,9.8,,,,7.7
1988-12-15,9.8,,,,7.7
1988-12-16,9.8,,,,7.7
1988-12-17,9.8,,,,7.7
1988-12-18,9.8,,,,7.7
1988-12-19,10.2,,,,7.9
1988-12-20,10.6,,,,8.3
1988-12-21,10.9,,,,8.7
1988-12-22,11.3,,,,9.2
1988-12-23,11.5,,,,9.3
1988-12-24,11.6,,,,10.0
1988-12-25,11.9,,,,10.5
1988-12-26,12.0,,,,10.6
1988-12-27,12.0,,,,10.6
1988-12-28,12.0,,,,10.7
1988-12-29,12.1,,,,10.8
1988-12-30,12.5,,,,11.2
1988-12-31,12.5,,,,11.2
1989-01-01,12.5,,,,11.2
1989-01-02,12.5,,,,11.3
1989-01-03,12.5,,,,11.3
1989-01-04,12.5,,,,11.3
1989-01-05,13.0,,,,12.1
1989-01-06,13.3,,,,12.4
1989-01-07,13.5,,,,12.7
1989-01-08,14.0,,,,13.3
1989-01-09,14.4,,,,14.0
1989-01-10,14.7,,,,14.7
1989-01-11,14.8,,,,14.9
1989-01-12,14.8,,,,15.0
1989-01-13,14.9,,,,15.0
1989-01-14,15.0,,,,15.1
1989-01-15,15.0,,,,15.1
1989-01-16,15.0,,,,15.1
1989-01-17,15.0,,,,15.2
1989-01-18,15.1,,,,15.2
1989-01-19,15.1,,,,15.3
1989-01-20,15.1,,,,15.3
1989-01-21,15.1,,,,15.3
1989-01-22,15.5,,,,15.6
1989-01-23,15.5,,,,15.7
1989-01-24,15.6,,,,15.7
1989-01-25,15.6,,,,15.7
1989-01-26,15.7,,,,15.7
1989-01-27,15.8,,,,15.7
1989-01-28,15.8,,,,15.7
1989-01-29,15.8,,,,15.7
1989-01-30,16.0,,,,15.7
1989-01-31,16.0,,,,15.7
1989-02-01,16.5,,,,16.4
1989-02-02,16.8,,,,16.8
1989-02-03,17.1,,,,16.9
