date,WTEQ_DAILY
1973-10-01,0.0
1973-10-02,0.0
1973-10-03,0.0
1973-10-04,0.0
1973-10-05,0.0
1973-10-06,0.0
1973-10-07,0.1
1973-10-08,0.6
1973-10-09,0.6
1973-10-10,0.6
1973-10-11,0.2
1973-10-12,0.2
1973-10-13,0.1
1973-10-14,0.1
1973-10-15,0.1
1973-10-16,0.0
1973-10-17,0.0
1973-10-18,0.0
1973-10-19,0.0
1973-10-20,0.0
1973-10-21,0.0
1973-10-22,0.0
1973-10-23,0.0
1973-10-24,0.1
1973-10-25,0.1
1973-10-26,0.1
1973-10-27,0.1
1973-10-28,0.1
1973-10-29,0.2
1973-10-30,0.6
1973-10-31,0.7
1973-11-01,0.8
1973-11-02,0.8
1973-11-03,0.9
1973-11-04,1.1
1973-11-05,2.0
1973-11-06,2.0
1973-11-07,2.1
1973-11-08,2.1
1973-11-09,2.1
1973-11-10,2.2
1973-11-11,2.6
1973-11-12,2.6
1973-11-13,2.6
1973-11-14,2.6
1973-11-15,2.6
1973-11-16,2.6
1973-11-17,2.7
1973-11-18,2.9
1973-11-19,3.0
1973-11-20,3.1
1973-11-21,3.3
1973-11-22,3.3
1973-11-23,3.6
1973-11-24,3.8
1973-11-25,4.0
1973-11-26,4.1
1973-11-27,4.1
1973-11-28,4.1
1973-11-29,4.1
1973-11-30,4.3
1973-12-01,4.4
1973-12-02,4.5
1973-12-03,4.9
1973-12-04,4.9
1973-12-05,4.9
1973-12-06,5.0
1973-12-07,5.0
1973-12-08,5.0
1973-12-09,5.0
1973-12-10,5.0
1973-12-11,5.1
1973-12-12,5.2
1973-12-13,5.2
1973-12-14,5.2
1973-12-15,5.2
1973-12-16,5.8
1973-12-17,5.8
1973-12-18,5.8
1973-12-19,5.8
1973-12-20,5.8
1973-12-21,6.3
1973-12-22,6.4
1973-12-23,6.6
1973-12-24,7.3
1973-12-25,7.3
1973-12-26,7.7
1973-12-27,7.9
1973-12-28,8.2
1973-12-29,8.7
1973-12-30,8.8
1973-12-31,8.8
1974-01-01,8.8
1974-01-02,8.8
1974-01-03,8.8
1974-01-04,8.8
1974-01-05,8.8
1974-01-06,8.9
1974-01-07,8.9
1974-01-08,8.9
1974-01-09,8.9
1974-01-10,8.9
1974-01-11,9.4
1974-01-12,9.4
1974-01-13,10.0
1974-01-14,10.0
1974-01-15,10.0
1974-01-16,10.5
1974-01-17,11.4
1974-01-18,11.6
1974-01-19,11.6
1974-01-20,11.6
1974-01-21,12.0
1974-01-22,12.5
1974-01-23,13.0
1974-01-24,13.5
1974-01-25,13.5
1974-01-26,13.5
1974-01-27,13.5
1974-01-28,13.5
1974-01-29,13.5
1974-01-30,13.5
1974-01-31,13.5
1974-02-01,13.5
1974-02-02,13.5
1974-02-03,14.2
1974-02-04,14.2
1974-02-05,14.2
1974-02-06,14.2
1974-02-07,14.2
1974-02-08,14.2
1974-02-09,14.2
1974-02-10,14.2
1974-02-11,14.2
1974-02-12,14.2
1974-02-13,14.2
1974-02-14,14.8
1974-02-15,15.0
1974-02-16,15.0
1974-02-17,15.5
1974-02-18,15.7
1974-02-19,15.7
1974-02-20,16.1
1974-02-21,16.3
1974-02-22,16.3
1974-02-23,16.3
1974-02-24,16.3
1974-02-25,16.8
1974-02-26,16.8
1974-02-27,16.8
1974-02-28,16.8
1974-03-01,18.3
1974-03-02,18.3
1974-03-03,18.3
1974-03-04,18.8
1974-03-05,19.8
1974-03-06,20.8
1974-03-07,22.0
1974-03-08,22.1
1974-03-09,22.1
1974-03-10,22.1
1974-03-11,22.6
1974-03-12,22.6
1974-03-13,22.8
1974-03-14,22.8
1974-03-15,23.3
1974-03-16,23.3
1974-03-17,23.6
1974-03-18,23.6
1974-03-19,23.6
1974-03-20,24.0
1974-03-21,24.0
1974-03-22,24.0
1974-03-23,24.1
1974-03-24,24.3
1974-03-25,24.8
1974-03-26,25.5
1974-03-27,26.2
1974-03-28,26.9
1974-03-29,27.9
1974-03-30,28.2
1974-03-31,28.3
1974-04-01,28.4
1974-04-02,28.4
1974-04-03,28.4
1974-04-04,28.4
1974-04-05,28.4
1974-04-06,28.4
1974-04-07,28.8
1974-04-08,28.9
1974-04-09,28.9
1974-04-10,29.1
1974-04-11,29.1
1974-04-12,29.1
1974-04-13,29.5
1974-04-14,29.5
1974-04-15,29.5
1974-04-16,29.5
1974-04-17,29.6
