date,WTEQ_DAILY
1973-10-01,0.0
1973-10-02,0.0
1973-10-03,0.0
1973-10-04,0.0
1973-10-05,0.0
1973-10-06,0.0
1973-10-07,0.0
1973-10-08,0.0
1973-10-09,0.0
1973-10-10,0.0
1973-10-11,0.0
1973-10-12,0.0
1973-10-13,0.0
1973-10-14,0.0
1973-10-15,0.0
1973-10-16,0.0
1973-10-17,0.0
1973-10-18,0.0
1973-10-19,0.0
1973-10-20,0.0
1973-10-21,0.0
1973-10-22,0.0
1973-10-23,0.0
1973-10-24,0.0
1973-10-25,0.0
1973-10-26,0.0
1973-10-27,0.0
1973-10-28,0.0
1973-10-29,0.0
1973-10-30,1.1
1973-10-31,1.5
1973-11-01,1.6
1973-11-02,1.6
1973-11-03,1.3
1973-11-04,2.1
1973-11-05,2.7
1973-11-06,2.6
1973-11-07,2.7
1973-11-08,2.6
1973-11-09,2.3
1973-11-10,2.0
1973-11-11,2.0
1973-11-12,1.9
1973-11-13,1.9
1973-11-14,1.9
1973-11-15,2.0
1973-11-16,2.0
1973-11-17,2.1
1973-11-18,2.1
1973-11-19,2.1
1973-11-20,2.1
1973-11-21,2.2
1973-11-22,2.3
1973-11-23,2.3
1973-11-24,2.4
1973-11-25,2.4
1973-11-26,2.4
1973-11-27,2.4
1973-11-28,2.5
1973-11-29,2.5
1973-11-30,2.5
1973-12-01,2.5
1973-12-02,2.6
1973-12-03,2.8
1973-12-04,2.7
1973-12-05,2.7
1973-12-06,2.7
1973-12-07,2.7
1973-12-08,2.4
1973-12-09,2.6
1973-12-10,2.7
1973-12-11,2.7
1973-12-12,2.8
1973-12-13,2.8
1973-12-14,2.8
1973-12-15,2.9
1973-12-16,3.1
1973-12-17,3.2
1973-12-18,2.9
1973-12-19,2.8
1973-12-20,3.0
1973-12-21,3.3
1973-12-22,3.5
1973-12-23,3.7
1973-12-24,3.7
1973-12-25,3.7
1973-12-26,3.9
1973-12-27,4.2
1973-12-28,4.3
1973-12-29,4.4
1973-12-30,4.4
1973-12-31,4.4
1974-01-01,4.4
1974-01-02,4.4
1974-01-03,4.0
1974-01-04,4.1
1974-01-05,3.9
1974-01-06,3.9
1974-01-07,4.1
1974-01-08,4.2
1974-01-09,4.3
1974-01-10,4.5
1974-01-11,4.4
1974-01-12,4.3
1974-01-13,4.4
1974-01-14,4.4
1974-01-15,4.2
1974-01-16,4.2
1974-01-17,4.3
1974-01-18,4.3
1974-01-19,4.3
1974-01-20,4.2
1974-01-21,4.1
1974-01-22,4.1
1974-01-23,4.1
1974-01-24,4.1
1974-01-25,4.2
1974-01-26,4.3
1974-01-27,4.4
1974-01-28,4.5
1974-01-29,4.9
1974-01-30,4.9
1974-01-31,5.0
1974-02-01,5.0
1974-02-02,5.1
1974-02-03,5.2
1974-02-04,5.4
1974-02-05,5.5
1974-02-06,5.6
1974-02-07,5.7
1974-02-08,5.8
1974-02-09,5.8
1974-02-10,5.8
1974-02-11,5.9
1974-02-12,5.9
1974-02-13,5.9
1974-02-14,5.9
1974-02-15,6.0
1974-02-16,6.0
1974-02-17,6.0
1974-02-18,6.1
1974-02-19,5.9
1974-02-20,5.8
1974-02-21,5.6
1974-02-22,5.6
1974-02-23,5.6
1974-02-24,5.6
1974-02-25,5.6
1974-02-26,5.8
1974-02-27,5.8
1974-02-28,6.6
1974-03-01,6.6
1974-03-02,6.6
1974-03-03,6.3
1974-03-04,6.7
1974-03-05,6.8
1974-03-06,6.9
1974-03-07,7.0
1974-03-08,7.0
1974-03-09,7.0
1974-03-10,6.8
1974-03-11,6.9
1974-03-12,7.4
1974-03-13,7.4
1974-03-14,7.1
1974-03-15,7.1
1974-03-16,6.9
1974-03-17,6.8
1974-03-18,7.4
1974-03-19,7.8
1974-03-20,7.8
1974-03-21,8.1
1974-03-22,7.8
1974-03-23,7.5
1974-03-24,7.6
1974-03-25,7.9
1974-03-26,7.8
1974-03-27,7.8
1974-03-28,7.9
1974-03-29,8.1
1974-03-30,8.3
1974-03-31,8.3
1974-04-01,8.4
1974-04-02,8.2
1974-04-03,8.2
1974-04-04,8.2
1974-04-05,8.1
1974-04-06,8.1
1974-04-07,8.0
1974-04-08,7.9
1974-04-09,7.5
1974-04-10,7.4
1974-04-11,7.3
1974-04-12,7.4
1974-04-13,7.2
1974-04-14,6.7
1974-04-15,6.5
1974-04-16,6.2
1974-04-17,5.8
