date,WTEQ_DAILY
1973-10-01,0.0
1973-10-02,0.0
1973-10-03,0.0
1973-10-04,0.0
1973-10-05,0.0
1973-10-06,0.3
1973-10-07,0.6
1973-10-08,0.6
1973-10-09,0.5
1973-10-10,0.5
1973-10-11,0.3
1973-10-12,0.0
1973-10-13,0.0
1973-10-14,0.0
1973-10-15,0.0
1973-10-16,0.0
1973-10-17,0.0
1973-10-18,0.0
1973-10-19,0.0
1973-10-20,0.0
1973-10-21,0.0
1973-10-22,0.0
1973-10-23,0.0
1973-10-24,0.3
1973-10-25,0.3
1973-10-26,0.0
1973-10-27,0.6
1973-10-28,0.5
1973-10-29,0.5
1973-10-30,1.4
1973-10-31,1.4
1973-11-01,1.4
1973-11-02,1.4
1973-11-03,1.4
1973-11-04,1.4
1973-11-05,1.7
1973-11-06,1.7
1973-11-07,1.4
1973-11-08,1.4
1973-11-09,1.4
1973-11-10,1.2
1973-11-11,1.1
1973-11-12,0.9
1973-11-13,0.9
1973-11-14,0.8
1973-11-15,0.8
1973-11-16,0.9
1973-11-17,0.9
1973-11-18,1.1
1973-11-19,0.9
1973-11-20,0.9
1973-11-21,1.1
1973-11-22,1.1
1973-11-23,1.4
1973-11-24,1.4
1973-11-25,1.4
1973-11-26,1.7
1973-11-27,2.3
1973-11-28,2.3
1973-11-29,2.3
1973-11-30,2.0
1973-12-01,2.3
1973-12-02,2.3
1973-12-03,2.5
1973-12-04,2.5
1973-12-05,2.5
1973-12-06,2.5
1973-12-07,2.5
1973-12-08,2.5
1973-12-09,2.7
1973-12-10,2.7
1973-12-11,2.7
1973-12-12,2.7
1973-12-13,2.7
1973-12-14,2.7
1973-12-15,2.7
1973-12-16,3.4
1973-12-17,3.4
1973-12-18,3.4
1973-12-19,3.4
1973-12-20,3.4
1973-12-21,4.1
1973-12-22,4.2
1973-12-23,4.4
1973-12-24,4.7
1973-12-25,4.7
1973-12-26,5.1
1973-12-27,5.1
1973-12-28,5.5
1973-12-29,6.1
1973-12-30,6.2
1973-12-31,6.2
1974-01-01,6.2
1974-01-02,6.1
1974-01-03,6.2
1974-01-04,6.2
1974-01-05,6.2
1974-01-06,6.2
1974-01-07,6.4
1974-01-08,6.4
1974-01-09,6.4
1974-01-10,6.4
1974-01-11,6.6
1974-01-12,6.6
1974-01-13,6.6
1974-01-14,6.6
1974-01-15,6.4
1974-01-16,6.4
1974-01-17,6.2
1974-01-18,6.2
1974-01-19,6.4
1974-01-20,6.2
1974-01-21,6.2
1974-01-22,6.2
1974-01-23,6.1
1974-01-24,5.9
1974-01-25,5.8
1974-01-26,5.6
1974-01-27,5.6
1974-01-28,5.6
1974-01-29,5.5
1974-01-30,5.5
1974-01-31,5.5
1974-02-01,5.5
1974-02-02,5.3
1974-02-03,5.5
1974-02-04,5.9
1974-02-05,6.1
1974-02-06,6.2
1974-02-07,6.4
1974-02-08,6.6
1974-02-09,6.6
1974-02-10,6.6
1974-02-11,6.7
1974-02-12,6.7
1974-02-13,6.9
1974-02-14,6.9
1974-02-15,7.0
1974-02-16,7.2
1974-02-17,7.2
1974-02-18,7.2
1974-02-19,7.5
1974-02-20,7.6
1974-02-21,8.0
1974-02-22,8.1
1974-02-23,8.1
1974-02-24,8.3
1974-02-25,8.3
1974-02-26,8.3
1974-02-27,8.4
1974-02-28,8.4
1974-03-01,7.8
1974-03-02,9.5
1974-03-03,9.4
1974-03-04,9.2
1974-03-05,9.4
1974-03-06,9.7
1974-03-07,9.8
1974-03-08,10.0
1974-03-09,10.1
1974-03-10,10.3
1974-03-11,10.3
1974-03-12,10.3
1974-03-13,10.5
1974-03-14,10.5
1974-03-15,10.8
1974-03-16,10.8
1974-03-17,10.8
1974-03-18,10.9
1974-03-19,11.2
1974-03-20,11.2
1974-03-21,12.0
1974-03-22,12.0
1974-03-23,12.2
1974-03-24,12.6
1974-03-25,12.9
1974-03-26,12.9
1974-03-27,13.1
1974-03-28,13.3
1974-03-29,13.3
1974-03-30,13.6
1974-03-31,14.0
1974-04-01,14.5
1974-04-02,14.8
1974-04-03,15.0
1974-04-04,15.0
1974-04-05,15.3
1974-04-06,15.8
1974-04-07,16.7
1974-04-08,15.4
1974-04-09,16.4
1974-04-10,17.3
1974-04-11,19.0
1974-04-12,20.1
1974-04-13,20.4
1974-04-14,20.4
1974-04-15,20.3
1974-04-16,19.8
1974-04-17,19.2
