date,WTEQ_DAILY
1973-10-01,0.0
1973-10-02,0.0
1973-10-03,0.0
1973-10-04,0.1
1973-10-05,0.2
1973-10-06,0.3
1973-10-07,1.0
1973-10-08,1.1
1973-10-09,1.1
1973-10-10,1.1
1973-10-11,1.1
1973-10-12,1.1
1973-10-13,1.3
1973-10-14,1.3
1973-10-15,1.3
1973-10-16,1.3
1973-10-17,1.3
1973-10-18,1.5
1973-10-19,1.5
1973-10-20,1.5
1973-10-21,1.6
1973-10-22,1.7
1973-10-23,1.7
1973-10-24,1.8
1973-10-25,1.9
1973-10-26,2.4
1973-10-27,2.4
1973-10-28,2.4
1973-10-29,2.6
1973-10-30,3.7
1973-10-31,4.0
1973-11-01,4.0
1973-11-02,4.1
1973-11-03,5.0
1973-11-04,6.9
1973-11-05,7.1
1973-11-06,7.3
1973-11-07,7.5
1973-11-08,7.7
1973-11-09,8.3
1973-11-10,9.0
1973-11-11,9.5
1973-11-12,10.1
1973-11-13,10.2
1973-11-14,10.2
1973-11-15,10.6
1973-11-16,11.2
1973-11-17,12.0
1973-11-18,12.1
1973-11-19,12.3
1973-11-20,13.0
1973-11-21,14.0
1973-11-22,14.5
1973-11-23,15.0
1973-11-24,15.6
1973-11-25,15.6
1973-11-26,15.6
1973-11-27,15.6
1973-11-28,15.7
1973-11-29,15.7
1973-11-30,15.7
1973-12-01,15.9
1973-12-02,15.9
1973-12-03,15.9
1973-12-04,15.9
1973-12-05,15.9
1973-12-06,16.0
1973-12-07,16.1
1973-12-08,16.1
1973-12-09,16.1
1973-12-10,16.1
1973-12-11,16.3
1973-12-12,16.8
1973-12-13,16.8
1973-12-14,17.0
1973-12-15,17.3
1973-12-16,18.0
1973-12-17,18.0
1973-12-18,18.0
1973-12-19,18.0
1973-12-20,18.3
1973-12-21,18.3
1973-12-22,18.8
1973-12-23,19.3
1973-12-24,19.3
1973-12-25,19.8
1973-12-26,20.3
1973-12-27,21.1
1973-12-28,21.8
1973-12-29,22.5
1973-12-30,22.5
1973-12-31,22.5
1974-01-01,22.6
1974-01-02,22.8
1974-01-03,22.8
1974-01-04,23.0
1974-01-05,23.1
1974-01-06,23.1
1974-01-07,23.3
1974-01-08,23.3
1974-01-09,23.5
1974-01-10,23.6
1974-01-11,25.3
1974-01-12,27.0
1974-01-13,27.7
1974-01-14,28.0
1974-01-15,28.5
1974-01-16,29.0
1974-01-17,29.7
1974-01-18,30.3
1974-01-19,30.4
1974-01-20,30.5
1974-01-21,30.6
1974-01-22,31.0
1974-01-23,31.5
1974-01-24,32.8
1974-01-25,33.4
1974-01-26,34.0
1974-01-27,34.5
1974-01-28,34.9
1974-01-29,35.1
1974-01-30,36.0
1974-01-31,36.3
1974-02-01,36.3
1974-02-02,36.8
1974-02-03,37.1
1974-02-04,37.2
1974-02-05,37.4
1974-02-06,37.4
1974-02-07,37.6
1974-02-08,37.7
1974-02-09,37.7
1974-02-10,37.8
1974-02-11,37.9
1974-02-12,37.9
1974-02-13,38.2
1974-02-14,38.3
1974-02-15,38.5
1974-02-16,38.8
1974-02-17,39.2
1974-02-18,40.1
1974-02-19,40.2
1974-02-20,40.3
1974-02-21,40.7
1974-02-22,40.7
1974-02-23,40.8
1974-02-24,41.0
1974-02-25,41.1
1974-02-26,41.4
1974-02-27,41.4
1974-02-28,41.8
1974-03-01,43.9
1974-03-02,44.7
1974-03-03,45.0
1974-03-04,48.0
1974-03-05,49.5
1974-03-06,51.0
1974-03-07,52.7
1974-03-08,53.6
1974-03-09,53.7
1974-03-10,53.8
1974-03-11,54.0
1974-03-12,54.3
1974-03-13,54.4
1974-03-14,54.4
1974-03-15,54.4
1974-03-16,54.4
1974-03-17,54.5
1974-03-18,54.8
1974-03-19,54.9
1974-03-20,55.0
1974-03-21,55.4
1974-03-22,55.6
1974-03-23,55.7
1974-03-24,55.7
1974-03-25,55.9
1974-03-26,57.0
1974-03-27,57.5
1974-03-28,57.6
1974-03-29,59.5
1974-03-30,60.0
1974-03-31,60.2
1974-04-01,61.0
1974-04-02,61.4
1974-04-03,61.4
1974-04-04,61.4
1974-04-05,61.6
1974-04-06,61.6
1974-04-07,61.6
1974-04-08,61.8
1974-04-09,62.0
1974-04-10,62.2
1974-04-11,62.2
1974-04-12,62.2
1974-04-13,62.3
1974-04-14,62.5
1974-04-15,63.0
1974-04-16,63.4
1974-04-17,63.4
