date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2011-10-01,0.0,0.0,55.2,64.4,48.2,0.0
2011-10-02,0.0,0.0,52.9,62.6,46.9,0.0
2011-10-03,0.2,0.0,51.8,63.3,42.4,0.0
2011-10-04,0.5,0.0,43.3,50.9,38.3,0.0
2011-10-05,0.6,0.0,34.5,41.0,26.8,0.0
2011-10-06,0.9,4.0,26.4,28.6,24.3,0.4
2011-10-07,1.2,5.0,31.1,32.9,28.6,0.7
2011-10-08,1.2,4.0,32.0,37.4,27.9,0.6
2011-10-09,1.2,4.0,33.4,41.7,27.1,0.6
2011-10-10,1.3,4.0,37.2,44.6,31.1,0.7
2011-10-11,1.3,3.0,40.5,46.6,32.9,0.5
2011-10-12,1.3,4.0,41.4,49.1,32.7,0.6
2011-10-13,1.3,2.0,47.7,54.9,42.3,0.4
2011-10-14,1.3,2.0,49.5,56.8,42.6,0.4
2011-10-15,1.3,0.0,50.5,58.8,46.2,0.0
2011-10-16,1.8,0.0,44.2,53.2,33.6,0.0
2011-10-17,1.8,0.0,36.0,44.4,27.3,0.0
2011-10-18,1.8,0.0,43.0,52.5,35.2,0.0
2011-10-19,1.8,0.0,44.6,51.8,36.7,0.0
2011-10-20,1.8,0.0,42.3,50.4,35.8,0.0
2011-10-21,1.8,0.0,43.3,50.5,37.2,0.0
2011-10-22,1.8,0.0,42.1,49.6,35.6,0.0
2011-10-23,1.8,0.0,44.8,53.4,38.7,0.0
2011-10-24,1.8,0.0,38.3,47.3,23.4,0.0
2011-10-25,1.8,0.0,23.5,30.4,18.3,0.0
2011-10-26,1.8,0.0,23.5,31.8,15.6,0.0
2011-10-27,1.8,0.0,31.5,39.6,23.4,0.0
2011-10-28,1.8,0.0,37.4,45.0,27.1,0.0
2011-10-29,1.8,0.0,38.7,42.4,35.6,0.0
2011-10-30,1.9,0.0,40.1,49.3,33.3,0.0
2011-10-31,1.9,0.0,36.7,43.2,22.1,0.0
2011-11-01,1.9,0.0,19.2,23.5,13.5,0.0
2011-11-02,1.9,0.0,25.7,34.7,12.2,0.0
2011-11-03,1.9,0.0,34.2,40.6,30.4,0.0
2011-11-04,1.9,0.0,25.0,32.5,16.9,0.0
2011-11-05,1.9,0.0,15.8,22.6,12.0,0.0
2011-11-06,2.1,3.0,21.4,25.0,12.9,0.3
2011-11-07,2.1,3.0,18.7,20.8,12.6,0.3
2011-11-08,2.1,2.0,19.8,27.5,14.9,0.3
2011-11-09,2.2,2.0,25.7,34.3,17.4,0.5
2011-11-10,2.3,4.0,33.3,40.5,26.8,0.6
2011-11-11,2.3,4.0,35.8,45.0,31.5,0.6
2011-11-12,2.4,6.0,25.7,33.8,16.7,0.9
2011-11-13,2.5,6.0,29.8,32.7,25.3,1.0
2011-11-14,2.5,6.0,30.6,33.8,25.5,1.0
2011-11-15,2.5,6.0,23.7,26.8,21.0,1.0
2011-11-16,2.6,5.0,26.4,36.3,14.9,1.1
2011-11-17,2.7,6.0,35.6,40.1,32.4,1.3
2011-11-18,3.0,14.0,24.1,32.7,12.9,1.8
2011-11-19,3.0,12.0,12.6,21.6,5.7,1.8
2011-11-20,3.1,11.0,24.4,29.7,16.2,1.9
2011-11-21,3.1,10.0,25.9,31.3,20.7,1.9
2011-11-22,3.1,10.0,33.6,41.0,29.8,2.0
2011-11-23,3.1,9.0,36.1,40.6,32.5,2.0
2011-11-24,3.1,9.0,34.2,39.7,29.3,2.0
2011-11-25,3.1,10.0,25.7,33.4,17.6,2.0
2011-11-26,3.2,9.0,29.5,35.6,21.4,2.2
2011-11-27,3.2,9.0,41.5,50.2,34.5,2.2
2011-11-28,3.2,9.0,35.2,41.9,26.2,2.2
2011-11-29,3.2,9.0,34.9,42.4,28.2,2.2
2011-11-30,3.3,13.0,22.8,35.8,15.8,2.7
2011-12-01,3.3,12.0,13.8,16.9,10.2,2.7
2011-12-02,3.3,12.0,16.0,21.9,8.8,2.7
2011-12-03,3.4,14.0,11.3,19.4,2.8,2.9
2011-12-04,3.5,19.0,15.4,19.9,6.6,3.3
2011-12-05,3.5,18.0,7.2,16.0,1.6,3.3
2011-12-06,3.6,17.0,22.5,28.0,11.8,3.4
2011-12-07,3.6,17.0,28.6,33.1,22.8,3.4
2011-12-08,3.6,16.0,24.4,27.7,20.7,3.4
2011-12-09,3.6,16.0,25.7,30.6,21.2,3.4
2011-12-10,3.6,15.0,29.3,34.7,24.6,3.4
2011-12-11,3.6,15.0,26.1,33.3,20.3,3.4
2011-12-12,3.6,15.0,22.8,28.2,17.2,3.4
2011-12-13,3.6,15.0,19.0,24.4,15.6,3.4
2011-12-14,3.6,15.0,21.7,26.6,18.1,3.4
2011-12-15,3.7,15.0,22.1,26.2,18.5,3.5
2011-12-16,3.7,15.0,22.6,29.8,15.1,3.5
2011-12-17,3.7,15.0,32.2,38.3,29.3,3.5
2011-12-18,3.7,15.0,30.4,36.5,22.5,3.5
2011-12-19,3.7,14.0,20.7,24.6,17.4,3.5
2011-12-20,3.7,15.0,25.2,32.2,17.2,3.6
2011-12-21,3.7,15.0,13.8,26.6,4.3,3.6
2011-12-22,3.7,15.0,12.9,22.8,4.3,3.6
2011-12-23,3.7,15.0,25.0,31.6,18.9,3.6
2011-12-24,3.7,15.0,26.2,32.2,20.3,3.6
2011-12-25,3.7,15.0,33.4,40.3,27.7,3.6
2011-12-26,3.7,15.0,29.3,35.2,22.5,3.6
2011-12-27,3.7,15.0,28.9,37.0,22.8,3.6
2011-12-28,3.8,14.0,39.6,42.3,35.8,3.7
2011-12-29,3.8,14.0,35.6,37.9,33.1,3.7
2011-12-30,3.9,14.0,34.0,40.1,16.9,3.8
2011-12-31,3.9,14.0,19.0,29.5,12.0,3.8
2012-01-01,4.0,15.0,34.5,40.8,27.7,3.9
2012-01-02,4.0,15.0,39.7,45.9,35.2,3.9
2012-01-03,4.0,15.0,36.1,40.6,30.4,3.9
2012-01-04,4.0,15.0,38.7,45.0,33.4,3.9
2012-01-05,4.0,15.0,37.0,44.4,25.0,3.9
2012-01-06,4.0,14.0,28.4,36.3,21.2,3.9
2012-01-07,4.0,19.0,16.9,24.1,13.3,4.2
2012-01-08,4.0,17.0,23.4,29.3,13.6,4.3
2012-01-09,4.0,19.0,29.8,34.3,25.3,4.3
2012-01-10,4.0,19.0,28.8,39.0,16.0,4.3
2012-01-11,4.0,19.0,19.0,23.5,12.0,4.3
2012-01-12,4.0,19.0,24.3,32.2,19.4,4.3
2012-01-13,4.0,19.0,30.7,35.2,24.4,4.3
2012-01-14,4.0,19.0,35.1,39.6,31.6,4.3
2012-01-15,4.0,18.0,24.6,34.7,9.1,4.3
2012-01-16,4.0,20.0,5.4,9.1,-2.4,4.3
2012-01-17,4.1,20.0,10.9,21.2,-2.2,4.5
2012-01-18,4.2,21.0,27.1,35.2,18.7,4.7
2012-01-19,4.3,21.0,33.1,35.8,30.0,4.8
2012-01-20,4.5,22.0,32.4,36.1,29.3,5.0
2012-01-21,5.0,33.0,26.2,33.6,17.1,6.3
2012-01-22,5.1,30.0,20.8,28.2,10.2,6.4
2012-01-23,5.3,33.0,23.4,30.2,16.0,6.7
2012-01-24,5.5,32.0,21.7,33.4,12.2,6.9
2012-01-25,5.6,33.0,33.1,36.3,25.5,7.0
2012-01-26,5.7,36.0,28.6,35.2,15.8,7.6
2012-01-27,5.7,35.0,12.7,21.7,7.2,7.6
2012-01-28,5.8,35.0,23.0,29.5,12.6,7.7
2012-01-29,5.8,34.0,33.1,41.7,27.7,7.7
2012-01-30,5.8,34.0,26.8,35.6,17.2,7.7
2012-01-31,5.8,33.0,24.3,32.0,18.0,7.7
2012-02-01,6.0,36.0,26.2,33.3,18.3,8.1
2012-02-02,6.0,35.0,16.7,22.1,11.7,8.2
2012-02-03,6.0,34.0,16.0,21.9,10.9,8.2
2012-02-04,6.0,34.0,18.9,25.3,14.5,8.2
2012-02-05,6.0,34.0,20.1,28.8,15.1,8.2
2012-02-06,6.0,34.0,20.1,26.4,15.4,8.2
2012-02-07,6.1,34.0,25.9,33.4,16.2,8.3
2012-02-08,6.2,35.0,28.0,31.6,23.4,8.4
2012-02-09,6.2,33.0,31.1,33.6,24.8,8.4
2012-02-10,6.2,34.0,33.3,41.5,27.9,8.4
2012-02-11,6.2,34.0,29.5,32.9,25.2,8.4
2012-02-12,6.3,34.0,23.4,28.0,16.3,8.5
2012-02-13,6.3,34.0,21.6,29.1,15.3,8.5
2012-02-14,6.3,34.0,20.3,25.5,16.0,8.5
2012-02-15,6.4,36.0,16.0,23.2,9.0,8.7
2012-02-16,6.5,36.0,17.8,26.4,8.8,8.8
2012-02-17,6.5,36.0,24.8,29.3,20.5,8.9
2012-02-18,6.5,36.0,22.1,34.7,11.7,8.9
2012-02-19,6.5,36.0,13.5,16.3,10.9,8.9
2012-02-20,6.7,39.0,21.9,32.9,9.9,9.2
2012-02-21,6.9,39.0,31.3,34.5,25.7,9.7
2012-02-22,7.2,39.0,33.1,40.3,19.4,10.0
2012-02-23,7.2,39.0,16.2,19.6,13.5,10.0
2012-02-24,7.2,39.0,26.8,35.8,16.0,10.0
2012-02-25,8.0,42.0,16.7,33.3,9.9,11.5
2012-02-26,8.0,41.0,11.5,20.1,1.2,11.5
2012-02-27,8.0,40.0,16.5,23.7,12.2,11.5
2012-02-28,8.0,40.0,16.3,22.3,7.9,11.5
2012-02-29,8.2,45.0,18.3,27.3,11.7,11.9
2012-03-01,8.3,53.0,14.4,23.5,9.1,12.1
2012-03-02,8.5,51.0,14.2,21.0,9.0,12.5
2012-03-03,8.5,49.0,27.7,33.4,21.0,12.5
2012-03-04,8.5,48.0,30.7,42.4,22.5,12.5
2012-03-05,8.6,47.0,36.1,43.2,28.9,12.6
2012-03-06,8.6,48.0,15.1,34.3,5.9,12.6
2012-03-07,8.6,47.0,11.8,19.2,3.4,12.6
2012-03-08,8.6,46.0,27.3,39.0,17.6,12.6
2012-03-09,8.6,46.0,36.0,47.8,27.1,12.6
2012-03-10,8.6,45.0,37.9,46.0,29.7,12.6
2012-03-11,8.6,45.0,34.0,40.6,28.8,12.6
2012-03-12,8.6,44.0,34.0,42.1,26.6,12.6
2012-03-13,8.7,44.0,35.8,39.7,31.8,12.9
2012-03-14,8.7,43.0,36.7,43.5,32.0,12.9
2012-03-15,8.7,42.0,39.0,44.8,34.5,12.9
2012-03-16,8.8,43.0,37.6,43.3,33.1,13.0
2012-03-17,9.5,53.0,28.0,34.7,23.4,14.4
2012-03-18,9.6,51.0,23.0,33.8,18.0,14.5
2012-03-19,9.6,52.0,15.3,18.0,10.0,14.5
2012-03-20,9.8,49.0,29.1,46.4,9.9,14.9
2012-03-21,9.9,48.0,36.3,46.0,28.2,15.1
2012-03-22,9.9,46.0,42.1,50.7,34.7,15.1
2012-03-23,9.9,46.0,38.5,45.0,30.0,15.1
2012-03-24,9.9,46.0,40.5,47.3,33.4,15.1
2012-03-25,9.9,44.0,40.5,48.4,33.1,15.0
2012-03-26,9.9,44.0,29.5,34.5,24.8,15.0
2012-03-27,9.9,44.0,34.5,43.2,25.5,15.0
2012-03-28,9.9,45.0,33.6,43.5,25.0,14.9
2012-03-29,10.1,45.0,35.1,43.3,28.0,14.8
2012-03-30,10.1,43.0,41.5,51.1,34.9,14.7
2012-03-31,10.1,42.0,41.7,51.3,25.3,14.5
2012-04-01,10.1,42.0,23.4,27.5,19.0,14.5
2012-04-02,10.1,42.0,22.6,29.7,17.1,14.5
2012-04-03,10.1,41.0,36.3,48.2,20.1,14.3
2012-04-04,10.1,41.0,32.9,43.9,18.9,14.2
2012-04-05,10.3,41.0,19.8,26.2,11.8,14.2
2012-04-06,10.3,42.0,17.2,24.8,10.9,14.2
2012-04-07,10.3,42.0,30.2,44.2,11.3,14.2
