date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2011-10-01,0.0,0.0,48.2,58.8,42.1,0.0
2011-10-02,0.0,0.0,46.2,56.5,40.8,0.0
2011-10-03,0.0,0.0,44.6,54.3,40.1,0.0
2011-10-04,0.6,0.0,39.7,51.1,36.0,0.0
2011-10-05,0.9,1.0,36.1,37.6,34.5,0.1
2011-10-06,0.9,0.0,36.1,42.3,31.6,0.0
2011-10-07,1.9,11.0,32.0,35.2,24.8,1.2
2011-10-08,2.0,9.0,26.1,33.4,20.7,1.2
2011-10-09,2.0,8.0,29.3,36.0,25.9,1.2
2011-10-10,2.0,7.0,33.8,40.6,27.9,1.2
2011-10-11,2.0,5.0,37.6,46.0,32.0,1.1
2011-10-12,2.1,4.0,43.3,54.0,33.8,1.2
2011-10-13,2.1,3.0,46.6,54.1,41.4,1.0
2011-10-14,2.1,2.0,46.2,57.0,41.4,0.9
2011-10-15,2.1,2.0,49.6,60.6,41.4,0.7
2011-10-16,2.1,1.0,48.7,57.9,43.2,0.5
2011-10-17,2.1,1.0,41.5,48.4,34.3,0.1
2011-10-18,2.1,0.0,37.8,47.7,32.9,0.0
2011-10-19,2.1,0.0,41.0,50.7,34.5,0.0
2011-10-20,2.1,0.0,41.5,48.9,36.9,0.0
2011-10-21,2.1,0.0,40.8,48.2,36.7,0.0
2011-10-22,2.1,0.0,42.4,51.6,36.0,0.0
2011-10-23,2.1,0.0,46.6,58.6,38.7,0.0
2011-10-24,2.1,0.0,45.0,55.0,39.4,0.0
2011-10-25,2.1,0.0,39.2,50.9,35.1,0.0
2011-10-26,2.9,2.0,34.0,37.4,30.0,0.7
2011-10-27,3.0,3.0,28.6,33.3,26.2,0.7
2011-10-28,3.0,3.0,31.6,40.5,26.2,0.7
2011-10-29,3.1,2.0,34.7,40.6,28.9,0.8
2011-10-30,3.1,2.0,40.1,48.0,33.3,0.8
2011-10-31,3.1,2.0,39.9,48.7,36.0,0.8
2011-11-01,3.1,2.0,39.2,49.3,31.6,0.7
2011-11-02,3.1,2.0,25.5,39.0,16.7,0.6
2011-11-03,3.1,2.0,38.3,50.0,33.1,0.6
2011-11-04,3.1,2.0,37.6,48.2,31.5,0.6
2011-11-05,3.4,4.0,22.8,32.4,14.2,1.0
2011-11-06,3.6,4.0,22.8,33.3,14.4,1.2
2011-11-07,4.1,10.0,24.4,34.7,17.2,1.7
2011-11-08,4.2,10.0,20.1,29.5,16.0,1.7
2011-11-09,4.2,8.0,22.5,31.6,17.1,1.7
2011-11-10,4.2,7.0,29.8,37.9,22.3,1.7
2011-11-11,4.2,7.0,33.8,44.6,27.1,1.7
2011-11-12,4.2,7.0,31.3,40.1,26.2,1.7
2011-11-13,4.9,9.0,29.7,32.2,26.2,2.3
2011-11-14,4.9,9.0,26.2,31.1,20.3,2.3
2011-11-15,4.9,9.0,25.5,30.2,22.5,2.3
2011-11-16,4.9,9.0,24.8,30.0,21.7,2.3
2011-11-17,4.9,8.0,29.3,37.6,23.0,2.3
2011-11-18,4.9,8.0,30.9,39.2,25.5,2.3
2011-11-19,4.9,8.0,29.7,38.5,23.7,2.3
2011-11-20,5.0,8.0,32.2,40.5,26.8,2.3
2011-11-21,5.0,8.0,30.0,38.5,24.4,2.3
2011-11-22,5.0,8.0,31.6,41.4,22.5,2.3
2011-11-23,5.0,8.0,41.7,50.9,34.9,2.4
2011-11-24,5.0,8.0,37.2,44.8,30.6,2.4
2011-11-25,5.5,11.0,28.4,33.6,19.9,2.9
2011-11-26,5.5,10.0,20.5,30.2,11.1,2.9
2011-11-27,5.6,9.0,34.2,39.7,25.5,2.9
2011-11-28,5.6,9.0,41.5,50.5,34.2,2.9
2011-11-29,5.6,9.0,34.7,40.8,29.8,2.9
2011-11-30,5.6,9.0,34.7,42.6,30.7,2.9
2011-12-01,5.6,9.0,26.2,33.4,19.8,2.9
