date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,TMAX_DAILY,TMIN_DAILY,WTEQ_DAILY
2011-10-01,0.1,0.0,57.4,79.5,42.3,0.0
2011-10-02,0.1,0.0,53.4,73.8,39.0,0.0
2011-10-03,0.1,0.0,56.5,79.0,38.8,0.0
2011-10-04,0.4,0.0,52.3,65.3,42.6,0.0
2011-10-05,0.6,0.0,48.2,56.5,42.1,0.0
2011-10-06,0.7,0.0,45.0,49.6,43.2,0.0
2011-10-07,0.7,0.0,41.9,45.3,39.6,0.0
2011-10-08,0.7,0.0,39.7,50.7,28.9,0.0
2011-10-09,0.7,0.0,39.0,55.8,26.8,0.0
2011-10-10,0.8,0.0,43.3,54.3,29.7,0.0
2011-10-11,1.2,0.0,43.7,50.0,40.8,0.0
2011-10-12,1.2,0.0,43.2,46.6,39.6,0.0
2011-10-13,1.2,0.0,42.3,51.3,34.5,0.0
2011-10-14,1.4,0.0,40.8,49.6,35.1,0.0
2011-10-15,1.5,0.0,42.1,52.0,28.4,0.0
2011-10-16,1.6,0.0,35.2,43.5,27.9,0.0
2011-10-17,1.6,0.0,34.9,51.3,24.1,0.0
2011-10-18,1.6,0.0,36.3,55.2,23.2,0.0
2011-10-19,1.7,0.0,41.2,54.1,24.6,0.0
2011-10-20,1.7,0.0,48.0,54.7,41.9,0.0
2011-10-21,1.7,0.0,45.3,53.1,37.6,0.0
2011-10-22,1.8,0.0,46.8,52.0,43.9,0.0
2011-10-23,2.3,0.0,46.6,51.8,41.4,0.0
2011-10-24,2.4,0.0,38.8,46.8,30.6,0.0
2011-10-25,2.4,0.0,30.0,41.4,21.2,0.0
2011-10-26,2.5,0.0,30.4,40.1,16.7,0.0
2011-10-27,2.5,0.0,35.1,41.7,22.6,0.0
2011-10-28,2.5,0.0,34.0,50.7,18.5,0.0
2011-10-29,2.5,0.0,40.1,45.7,34.9,0.0
2011-10-30,2.8,0.0,44.2,52.9,32.7,0.0
2011-10-31,3.0,0.0,39.9,48.0,30.6,0.0
2011-11-01,3.1,0.0,25.5,36.3,9.7,0.0
2011-11-02,3.2,0.0,25.7,42.3,9.0,0.0
2011-11-03,3.2,0.0,39.0,50.7,30.0,0.0
2011-11-04,3.3,1.0,31.5,37.8,26.6,0.1
2011-11-05,3.4,1.0,27.9,37.4,16.5,0.1
2011-11-06,3.4,2.0,21.4,33.6,7.5,0.2
2011-11-07,3.4,0.0,27.9,34.2,15.4,0.0
2011-11-08,3.4,0.0,32.2,38.3,24.4,0.0
2011-11-09,3.5,0.0,30.2,43.0,19.2,0.0
2011-11-10,3.5,0.0,39.4,48.4,24.4,0.0
2011-11-11,3.7,2.0,43.7,51.8,32.7,0.4
2011-11-12,3.7,2.0,31.3,41.5,27.5,0.4
2011-11-13,3.9,4.0,32.4,36.7,29.7,0.6
2011-11-14,4.3,6.0,30.6,34.5,23.5,0.9
2011-11-15,4.4,6.0,20.1,30.7,2.7,0.9
2011-11-16,4.4,5.0,17.1,28.8,0.7,0.9
2011-11-17,4.7,7.0,30.0,37.6,12.7,1.2
2011-11-18,5.0,10.0,10.9,20.3,2.5,1.5
2011-11-19,5.0,10.0,8.2,20.1,-5.6,1.5
2011-11-20,5.1,10.0,23.0,34.5,11.5,1.5
2011-11-21,5.1,9.0,32.0,41.2,20.5,1.5
2011-11-22,5.1,8.0,40.8,44.4,34.5,1.5
2011-11-23,5.1,7.0,43.9,54.5,34.0,1.6
2011-11-24,5.1,7.0,39.7,45.5,32.9,1.7
2011-11-25,5.3,9.0,29.8,38.8,21.0,1.8
2011-11-26,5.4,8.0,26.2,41.5,2.5,1.8
2011-11-27,5.4,7.0,43.7,51.6,30.2,1.8
2011-11-28,5.4,7.0,39.6,45.0,36.7,1.8
2011-11-29,5.4,7.0,39.2,49.3,34.3,1.8
2011-11-30,5.5,9.0,30.6,40.3,10.8,1.9
2011-12-01,5.5,8.0,19.4,35.1,0.0,1.9
2011-12-02,5.5,7.0,27.7,36.9,11.8,1.8
2011-12-03,5.6,7.0,20.3,29.5,5.0,1.8
2011-12-04,5.7,9.0,12.9,29.3,-8.0,1.9
2011-12-05,5.7,9.0,7.0,27.7,-10.1,1.9
2011-12-06,5.7,9.0,19.0,36.3,4.1,1.9
2011-12-07,5.7,9.0,29.7,43.9,16.3,1.9
2011-12-08,5.7,8.0,18.5,32.7,4.3,1.8
2011-12-09,5.7,8.0,17.1,40.6,6.4,1.8
2011-12-10,5.7,8.0,25.3,47.7,3.0,1.8
2011-12-11,5.7,8.0,23.2,43.3,14.0,1.8
2011-12-12,5.7,8.0,15.1,33.8,1.6,1.8
2011-12-13,5.7,8.0,17.4,36.0,-4.0,1.9
2011-12-14,5.7,8.0,30.4,39.0,23.4,1.9
2011-12-15,5.7,8.0,30.2,34.2,21.6,1.9
2011-12-16,5.8,9.0,33.6,39.4,30.0,2.0
2011-12-17,5.8,8.0,41.2,49.6,29.3,2.0
2011-12-18,5.8,8.0,38.5,48.0,26.1,2.0
2011-12-19,5.8,8.0,24.3,37.9,15.4,2.0
2011-12-20,5.8,8.0,32.5,41.5,23.5,2.0
2011-12-21,6.0,11.0,19.9,30.6,0.1,2.1
2011-12-22,6.0,11.0,11.8,30.2,-3.6,2.1
2011-12-23,6.1,10.0,25.9,39.2,4.5,2.1
2011-12-24,6.1,10.0,36.0,40.6,31.6,2.1
2011-12-25,6.1,9.0,37.6,47.7,25.7,2.1
2011-12-26,6.1,9.0,29.8,33.6,24.1,2.1
2011-12-27,6.2,8.0,34.3,38.7,24.8,2.1
2011-12-28,7.6,8.0,38.1,41.5,35.6,2.8
2011-12-29,8.2,9.0,34.7,42.1,23.2,2.9
2011-12-30,8.9,11.0,35.2,41.2,27.5,3.3
2011-12-31,8.9,11.0,25.2,31.3,10.4,3.3
2012-01-01,8.9,11.0,21.2,37.9,10.8,3.3
2012-01-02,8.9,10.0,34.3,50.9,16.5,3.3
2012-01-03,8.9,10.0,40.3,45.7,37.4,3.3
2012-01-04,8.9,10.0,43.3,53.1,28.2,3.3
2012-01-05,8.9,10.0,37.9,48.2,29.7,3.3
2012-01-06,8.9,10.0,25.5,33.3,10.9,3.3
2012-01-07,9.0,10.0,19.6,31.3,5.9,3.2
2012-01-08,9.0,10.0,31.1,35.8,25.7,3.2
2012-01-09,9.0,9.0,35.4,47.7,18.5,3.2
2012-01-10,9.2,12.0,29.7,42.6,14.4,3.4
2012-01-11,9.2,12.0,8.4,30.2,-6.7,3.4
2012-01-12,9.2,12.0,18.1,33.4,1.6,3.3
2012-01-13,9.2,11.0,27.0,41.5,14.5,3.2
2012-01-14,9.2,11.0,36.3,47.1,13.1,3.2
2012-01-15,9.3,12.0,17.1,32.7,-2.2,3.3
2012-01-16,9.3,11.0,6.6,20.1,-11.0,2.9
2012-01-17,9.7,20.0,19.9,23.4,13.1,3.4
2012-01-18,10.3,27.0,19.2,22.6,10.6,4.0
2012-01-19,11.2,32.0,23.5,32.4,11.1,5.0
2012-01-20,11.3,29.0,33.6,38.8,27.9,5.2
2012-01-21,11.4,26.0,37.0,42.3,29.1,5.2
2012-01-22,11.5,25.0,26.2,32.2,16.0,5.2
2012-01-23,11.6,26.0,25.5,35.2,8.4,5.4
2012-01-24,11.7,25.0,22.5,35.8,0.7,5.5
2012-01-25,12.0,26.0,35.2,40.3,31.3,5.8
2012-01-26,12.4,29.0,32.5,40.6,25.5,6.1
2012-01-27,12.4,27.0,25.0,34.3,18.3,6.1
2012-01-28,12.6,26.0,27.1,36.3,19.4,6.2
2012-01-29,12.6,24.0,41.5,47.3,34.2,6.2
2012-01-30,12.7,24.0,35.8,41.4,32.5,6.4
2012-01-31,12.7,24.0,32.4,40.6,23.4,6.4
2012-02-01,12.7,24.0,28.4,40.8,10.8,6.4
2012-02-02,12.7,23.0,28.9,39.4,10.4,6.4
2012-02-03,12.8,24.0,15.1,48.9,-1.3,6.5
2012-02-04,12.8,24.0,13.5,46.4,-4.4,6.5
2012-02-05,12.8,24.0,15.4,46.9,-6.0,6.4
2012-02-06,12.8,24.0,28.2,36.0,22.6,6.4
2012-02-07,12.8,24.0,18.0,34.9,-2.2,6.4
2012-02-08,12.8,23.0,19.6,42.1,-5.6,6.4
2012-02-09,12.8,23.0,32.4,49.5,12.7,6.4
2012-02-10,13.0,25.0,20.1,31.8,9.9,6.6
2012-02-11,13.0,25.0,21.7,44.8,7.7,6.6
2012-02-12,13.0,25.0,21.9,38.7,5.2,6.5
2012-02-13,13.0,25.0,27.7,49.5,11.1,6.5
2012-02-14,13.1,25.0,25.7,36.3,13.1,6.5
2012-02-15,13.1,25.0,18.3,41.0,3.6,6.6
