date,PREC_DAILY,SNWD_DAILY,TAVG_DAILY,WTEQ_DAILY
2011-10-01,0.0,0.0,50.7,0.0
2011-10-02,0.0,0.0,47.8,0.0
2011-10-03,0.0,0.0,47.7,0.0
2011-10-04,0.2,0.0,46.6,0.0
2011-10-05,0.2,0.0,42.6,0.0
2011-10-06,0.7,0.0,29.8,0.0
2011-10-07,1.1,1.0,29.7,0.3
2011-10-08,1.7,2.0,32.9,0.6
2011-10-09,1.7,1.0,32.9,0.4
2011-10-10,1.7,1.0,36.1,0.1
2011-10-11,1.8,0.0,40.3,0.0
2011-10-12,1.8,0.0,38.1,0.0
2011-10-13,1.8,0.0,41.0,0.0
2011-10-14,1.8,0.0,42.4,0.0
2011-10-15,1.8,0.0,47.8,0.0
2011-10-16,2.0,0.0,46.2,0.0
2011-10-17,2.2,0.0,36.0,0.0
2011-10-18,2.2,0.0,34.0,0.0
2011-10-19,2.2,0.0,40.5,0.0
2011-10-20,2.2,0.0,38.1,0.0
2011-10-21,2.2,0.0,39.6,0.0
2011-10-22,2.2,0.0,37.0,0.0
2011-10-23,2.2,0.0,39.9,0.0
2011-10-24,2.2,0.0,45.0,0.0
2011-10-25,2.3,0.0,33.4,0.0
2011-10-26,2.3,0.0,23.5,0.0
2011-10-27,2.3,0.0,24.6,0.0
2011-10-28,2.3,0.0,27.5,0.0
2011-10-29,2.3,0.0,32.9,0.0
2011-10-30,2.3,0.0,33.4,0.0
2011-10-31,2.3,0.0,36.9,0.0
2011-11-01,2.6,1.0,26.8,0.2
2011-11-02,2.6,1.0,15.4,0.2
2011-11-03,2.6,1.0,34.9,0.2
2011-11-04,2.7,1.0,36.5,0.3
2011-11-05,2.8,1.0,19.0,0.3
2011-11-06,2.8,1.0,20.7,0.3
2011-11-07,2.8,1.0,19.0,0.3
2011-11-08,2.8,1.0,14.7,0.2
2011-11-09,2.8,1.0,19.0,0.2
2011-11-10,2.8,1.0,26.8,0.3
2011-11-11,2.9,1.0,31.3,0.3
2011-11-12,3.3,7.0,29.1,0.8
2011-11-13,3.5,8.0,28.6,0.9
2011-11-14,3.5,6.0,27.9,0.9
2011-11-15,3.5,5.0,22.8,0.9
2011-11-16,3.5,5.0,19.0,0.9
2011-11-17,3.5,5.0,33.4,1.0
2011-11-18,4.1,12.0,31.6,1.5
2011-11-19,4.1,10.0,20.1,1.5
2011-11-20,4.2,9.0,28.8,1.6
2011-11-21,4.3,8.0,28.0,1.6
2011-11-22,4.3,8.0,27.0,1.6
2011-11-23,4.3,8.0,36.7,1.6
2011-11-24,4.3,8.0,34.9,1.6
2011-11-25,4.3,8.0,22.3,1.5
2011-11-26,4.3,8.0,16.2,1.5
2011-11-27,4.3,8.0,28.9,1.5
2011-11-28,4.4,8.0,32.7,1.7
2011-11-29,4.4,8.0,27.9,1.6
2011-11-30,4.5,9.0,27.9,1.8
2011-12-01,4.5,10.0,19.8,1.8
2011-12-02,4.5,10.0,17.4,1.8
2011-12-03,4.5,10.0,8.8,1.8
2011-12-04,4.5,10.0,8.1,1.8
2011-12-05,4.5,10.0,-4.5,1.8
2011-12-06,4.5,10.0,10.4,1.7
2011-12-07,4.5,10.0,19.8,1.7
2011-12-08,4.5,10.0,20.7,1.7
2011-12-09,4.5,10.0,17.1,1.7
2011-12-10,4.5,9.0,18.5,1.7
2011-12-11,4.6,10.0,23.9,1.8
2011-12-12,4.6,9.0,21.2,1.8
2011-12-13,4.6,9.0,19.2,1.8
2011-12-14,4.6,10.0,17.2,1.8
2011-12-15,4.6,10.0,12.7,1.8
2011-12-16,4.6,10.0,12.7,1.8
2011-12-17,4.6,10.0,22.1,1.8
2011-12-18,4.6,10.0,25.2,1.8
2011-12-19,4.6,10.0,16.5,1.8
2011-12-20,4.6,10.0,16.9,1.8
2011-12-21,4.9,12.0,17.2,2.1
2011-12-22,4.9,13.0,7.7,2.1
2011-12-23,4.9,13.0,9.1,2.1
2011-12-24,4.9,13.0,16.2,2.1
2011-12-25,4.9,12.0,26.4,2.1
2011-12-26,4.9,12.0,20.8,2.1
2011-12-27,4.9,12.0,20.1,2.1
2011-12-28,5.1,11.0,33.3,2.3
2011-12-29,5.2,12.0,34.5,2.4
2011-12-30,5.2,11.0,39.6,2.4
2011-12-31,5.2,14.0,15.3,2.4
2012-01-01,5.2,14.0,22.6,2.5
2012-01-02,5.2,14.0,31.1,2.5
2012-01-03,5.2,14.0,29.3,2.5
2012-01-04,5.2,13.0,28.0,2.5
2012-01-05,5.2,13.0,31.3,2.5
2012-01-06,5.2,13.0,26.8,2.5
2012-01-07,5.4,16.0,17.4,2.7
2012-01-08,5.4,15.0,14.2,2.7
2012-01-09,5.4,15.0,20.8,2.7
2012-01-10,5.4,14.0,24.6,2.7
2012-01-11,5.4,14.0,7.9,2.7
2012-01-12,5.4,15.0,6.8,2.7
2012-01-13,5.4,14.0,19.9,2.7
2012-01-14,5.4,14.0,30.6,2.7
2012-01-15,5.4,14.0,34.7,2.7
2012-01-16,5.4,15.0,11.7,2.7
2012-01-17,5.5,15.0,7.7,2.8
2012-01-18,5.6,15.0,27.3,2.9
2012-01-19,5.7,15.0,35.1,3.0
2012-01-20,5.7,15.0,32.2,3.0
2012-01-21,6.3,23.0,30.6,3.6
2012-01-22,6.3,23.0,18.1,3.6
2012-01-23,6.4,21.0,24.1,3.7
2012-01-24,6.4,20.0,18.0,3.7
2012-01-25,6.4,20.0,28.9,3.7
2012-01-26,6.6,21.0,26.8,3.9
2012-01-27,6.6,20.0,9.3,3.9
2012-01-28,6.6,20.0,10.9,3.9
2012-01-29,6.6,20.0,25.0,3.9
2012-01-30,6.6,20.0,25.2,3.9
2012-01-31,6.6,20.0,16.9,3.9
2012-02-01,6.7,19.0,23.9,4.0
2012-02-02,6.7,19.0,21.0,4.0
2012-02-03,6.7,21.0,14.7,4.0
2012-02-04,6.7,21.0,9.3,4.0
2012-02-05,6.7,20.0,10.6,4.0
2012-02-06,6.7,21.0,9.3,4.0
2012-02-07,6.7,20.0,12.2,4.0
2012-02-08,6.9,20.0,28.4,4.2
2012-02-09,6.9,20.0,26.6,4.2
2012-02-10,7.0,20.0,26.6,4.3
2012-02-11,7.0,21.0,27.7,4.3
2012-02-12,7.4,25.0,27.3,4.7
2012-02-13,7.4,25.0,23.4,4.7
2012-02-14,7.4,24.0,19.0,4.6
2012-02-15,7.4,24.0,17.6,4.6
2012-02-16,7.4,24.0,12.6,4.6
2012-02-17,7.4,23.0,13.3,4.6
2012-02-18,7.4,23.0,20.8,4.6
2012-02-19,7.5,24.0,17.2,4.7
2012-02-20,7.5,23.0,16.2,4.8
2012-02-21,7.6,25.0,27.5,4.9
2012-02-22,7.9,27.0,34.3,5.2
2012-02-23,7.9,24.0,16.0,5.2
2012-02-24,7.9,26.0,19.0,5.2
2012-02-25,8.0,27.0,22.3,5.3
2012-02-26,8.1,27.0,15.4,5.4
2012-02-27,8.2,28.0,28.6,5.5
2012-02-28,8.3,28.0,18.5,5.6
2012-02-29,8.8,33.0,21.6,6.1
2012-03-01,8.8,32.0,14.5,6.1
2012-03-02,8.9,33.0,12.6,6.2
2012-03-03,9.0,31.0,23.5,6.3
2012-03-04,9.0,29.0,30.4,6.3
2012-03-05,9.0,27.0,35.4,6.3
2012-03-06,9.1,29.0,33.6,6.5
2012-03-07,9.1,28.0,17.1,6.5
2012-03-08,9.1,27.0,17.4,6.5
2012-03-09,9.1,27.0,27.3,6.5
2012-03-10,9.1,26.0,30.6,6.5
2012-03-11,9.1,24.0,34.0,6.5
2012-03-12,9.1,23.0,36.7,6.3
2012-03-13,9.1,21.0,40.5,5.8
2012-03-14,9.1,20.0,37.8,5.7
2012-03-15,9.1,19.0,40.1,5.6
2012-03-16,9.1,17.0,43.5,5.2
2012-03-17,9.2,15.0,39.6,5.1
2012-03-18,9.5,23.0,26.6,5.5
2012-03-19,9.7,18.0,20.7,5.7
2012-03-20,9.7,18.0,24.1,5.7
2012-03-21,9.7,17.0,34.9,5.7
2012-03-22,9.7,15.0,39.0,5.3
2012-03-23,9.7,14.0,45.3,4.7
2012-03-24,9.7,12.0,44.6,4.1
2012-03-25,9.7,10.0,47.1,3.5
2012-03-26,9.9,11.0,31.8,3.7
2012-03-27,10.1,11.0,34.3,3.9
2012-03-28,10.1,8.0,39.7,3.1
2012-03-29,10.1,9.0,36.5,2.8
2012-03-30,10.1,7.0,41.9,2.0
2012-03-31,10.1,2.0,48.7,1.0
2012-04-01,10.5,3.0,31.6,1.3
2012-04-02,10.5,3.0,23.7,1.3
2012-04-03,10.5,1.0,30.9,0.8
2012-04-04,10.5,0.0,42.4,0.0
2012-04-05,10.5,0.0,41.2,0.0
2012-04-06,10.5,0.0,23.5,0.0
2012-04-07,10.5,0.0,30.2,0.0
2012-04-08,10.5,0.0,38.5,0.0
2012-04-09,10.5,0.0,43.0,0.0
2012-04-10,10.5,0.0,45.7,0.0
2012-04-11,10.7,0.0,44.6,0.0
2012-04-12,10.8,0.0,30.6,0.0
2012-04-13,10.9,0.0,28.8,0.0
2012-04-14,11.0,0.0,29.5,0.0
2012-04-15,11.0,0.0,30.2,0.0
2012-04-16,11.0,0.0,33.6,0.0
2012-04-17,11.2,0.0,35.8,0.0
2012-04-18,11.2,0.0,36.3,0.0
2012-04-19,11.3,0.0,34.7,0.0
2012-04-20,11.3,0.0,40.8,0.0
2012-04-21,11.3,0.0,45.7,0.0
2012-04-22,11.3,0.0,48.6,0.0
2012-04-23,11.3,0.0,50.5,0.0
2012-04-24,11.3,0.0,51.4,0.0
2012-04-25,11.3,0.0,47.8,0.0
2012-04-26,11.6,0.0,46.0,0.0
2012-04-27,11.7,0.0,28.2,0.0
2012-04-28,11.7,0.0,27.3,0.0
2012-04-29,11.7,0.0,35.2,0.0
2012-04-30,11.7,0.0,44.2,0.0
2012-05-01,12.2,0.0,41.0,0.0
2012-05-02,12.2,0.0,45.5,0.0
2012-05-03,12.2,0.0,49.6,0.0
2012-05-04,12.2,0.0,45.3,0.0
2012-05-05,12.2,0.0,34.9,0.0
2012-05-06,12.2,0.0,33.6,0.0
2012-05-07,12.2,0.0,38.8,0.0
2012-05-08,12.2,0.0,41.9,0.0
2012-05-09,12.2,0.0,47.7,0.0
2012-05-10,12.2,0.0,46.0,0.0
2012-05-11,12.2,0.0,40.5,0.0
2012-05-12,12.2,0.0,41.4,0.0
2012-05-13,12.2,0.0,43.0,0.0
2012-05-14,12.2,0.0,49.6,0.0
2012-05-15,12.2,0.0,53.6,0.0
2012-05-16,12.2,0.0,49.3,0.0
2012-05-17,12.2,0.0,49.6,0.0
2012-05-18,12.2,0.0,40.3,0.0
2012-05-19,12.2,0.0,42.8,0.0
2012-05-20,12.2,0.0,47.1,0.0
2012-05-21,12.2,0.0,55.2,0.0
2012-05-22,12.2,0.0,55.2,0.0
2012-05-23,12.3,0.0,39.0,0.0
2012-05-24,12.3,0.0,37.4,0.0
2012-05-25,12.5,0.0,47.5,0.0
2012-05-26,12.6,0.0,42.4,0.0
2012-05-27,12.7,0.0,35.1,0.0
2012-05-28,12.7,0.0,40.1,0.0
2012-05-29,12.7,0.0,47.1,0.0
2012-05-30,12.7,0.0,47.7,0.0
2012-05-31,12.7,0.0,50.2,0.0
2012-06-01,12.7,0.0,52.9,0.0
2012-06-02,12.7,0.0,55.8,0.0
2012-06-03,12.7,0.0,58.3,0.0
2012-06-04,12.7,0.0,63.0,0.0
2012-06-05,12.7,0.0,46.8,0.0
2012-06-06,12.7,0.0,38.3,0.0
2012-06-07,12.7,0.0,46.0,0.0
2012-06-08,12.7,0.0,57.6,0.0
2012-06-09,12.7,0.0,45.7,0.0
2012-06-10,12.7,0.0,36.9,0.0
2012-06-11,12.7,0.0,45.0,0.0
2012-06-12,12.7,0.0,50.7,0.0
2012-06-13,12.7,0.0,55.8,0.0
2012-06-14,12.7,0.0,54.0,0.0
2012-06-15,12.7,0.0,52.2,0.0
2012-06-16,12.7,0.0,52.0,0.0
2012-06-17,12.7,0.0,59.0,0.0
2012-06-18,12.7,0.0,59.2,0.0
2012-06-19,12.7,0.0,48.4,0.0
2012-06-20,12.7,0.0,44.6,0.0
2012-06-21,12.7,0.0,57.0,0.0
2012-06-22,12.7,0.0,59.5,0.0
2012-06-23,12.7,0.0,61.0,0.0
2012-06-24,12.7,0.0,64.0,0.0
2012-06-25,12.7,0.0,61.5,0.0
2012-06-26,12.7,0.0,60.4,0.0
2012-06-27,12.7,0.0,55.8,0.0
2012-06-28,12.7,0.0,59.2,0.0
2012-06-29,12.7,0.0,61.3,0.0
2012-06-30,12.7,0.0,59.7,0.0
2012-07-01,12.7,0.0,60.3,0.0
2012-07-02,12.7,0.0,61.2,0.0
2012-07-03,12.7,0.0,59.5,0.0
2012-07-04,12.7,0.0,61.3,0.0
2012-07-05,13.0,0.0,55.0,0.0
2012-07-06,13.1,0.0,54.7,0.0
2012-07-07,13.1,0.0,54.9,0.0
2012-07-08,13.1,0.0,58.8,0.0
2012-07-09,13.1,0.0,60.8,0.0
2012-07-10,13.2,0.0,58.3,0.0
2012-07-11,13.2,0.0,61.2,0.0
2012-07-12,13.2,0.0,62.2,0.0
2012-07-13,13.2,0.0,60.4,0.0
2012-07-14,13.4,0.0,56.7,0.0
2012-07-15,13.5,0.0,52.2,0.0
2012-07-16,13.6,0.0,53.8,0.0
2012-07-17,13.6,0.0,56.1,0.0
2012-07-18,13.6,0.0,58.3,0.0
2012-07-19,13.6,0.0,61.2,0.0
2012-07-20,13.6,0.0,59.7,0.0
2012-07-21,13.6,0.0,55.9,0.0
