stationId,durCode,SENSOR_NUM,sensorType,date,obsDate,value,dataFlag,units
GIN,D,2,RAIN,2021-10-1 00:00,2021-10-1 00:00,-9999.0, ,INCHES
GIN,D,2,RAIN,2021-10-2 00:00,2021-10-2 00:00,-9999.0, ,INCHES
GIN,D,2,RAIN,2021-10-3 00:00,2021-10-3 00:00,0.01, ,INCHES
GIN,D,2,RAIN,2021-10-4 00:00,2021-10-4 00:00,0.01, ,INCHES
GIN,D,2,RAIN,2021-10-5 00:00,2021-10-5 00:00,0.01, ,INCHES
GIN,D,2,RAIN,2021-10-6 00:00,2021-10-6 00:00,0.01, ,INCHES
GIN,D,2,RAIN,2021-10-7 00:00,2021-10-7 00:00,0.01, ,INCHES
GIN,D,2,RAIN,2021-10-8 00:00,2021-10-8 00:00,0.33, ,INCHES
GIN,D,2,RAIN,2021-10-9 00:00,2021-10-9 00:00,0.34, ,INCHES
GIN,D,2,RAIN,2021-10-10 00:00,2021-10-10 00:00,0.34, ,INCHES
GIN,D,2,RAIN,2021-10-11 00:00,2021-10-11 00:00,0.35, ,INCHES
GIN,D,2,RAIN,2021-10-12 00:00,2021-10-12 00:00,0.35, ,INCHES
GIN,D,2,RAIN,2021-10-13 00:00,2021-10-13 00:00,0.35, ,INCHES
GIN,D,2,RAIN,2021-10-14 00:00,2021-10-14 00:00,0.35, ,INCHES
GIN,D,2,RAIN,2021-10-15 00:00,2021-10-15 00:00,0.36, ,INCHES
GIN,D,2,RAIN,2021-10-16 00:00,2021-10-16 00:00,0.36, ,INCHES
GIN,D,2,RAIN,2021-10-17 00:00,2021-10-17 00:00,0.39, ,INCHES
GIN,D,2,RAIN,2021-10-18 00:00,2021-10-18 00:00,0.68, ,INCHES
GIN,D,2,RAIN,2021-10-19 00:00,2021-10-19 00:00,0.68, ,INCHES
GIN,D,2,RAIN,2021-10-20 00:00,2021-10-20 00:00,0.69, ,INCHES
GIN,D,2,RAIN,2021-10-21 00:00,2021-10-21 00:00,0.78, ,INCHES
GIN,D,2,RAIN,2021-10-22 00:00,2021-10-22 00:00,1.34, ,INCHES
GIN,D,2,RAIN,2021-10-23 00:00,2021-10-23 00:00,1.48, ,INCHES
GIN,D,2,RAIN,2021-10-24 00:00,2021-10-24 00:00,4.39, ,INCHES
GIN,D,2,RAIN,2021-10-25 00:00,2021-10-25 00:00,7.81, ,INCHES
GIN,D,2,RAIN,2021-10-26 00:00,2021-10-26 00:00,7.81, ,INCHES
GIN,D,2,RAIN,2021-10-27 00:00,2021-10-27 00:00,7.82, ,INCHES
GIN,D,2,RAIN,2021-10-28 00:00,2021-10-28 00:00,7.83, ,INCHES
GIN,D,2,RAIN,2021-10-29 00:00,2021-10-29 00:00,7.84, ,INCHES
GIN,D,2,RAIN,2021-10-30 00:00,2021-10-30 00:00,7.84, ,INCHES
GIN,D,2,RAIN,2021-10-31 00:00,2021-10-31 00:00,7.84, ,INCHES
GIN,D,2,RAIN,2021-11-1 00:00,2021-11-1 00:00,7.84, ,INCHES
GIN,D,2,RAIN,2021-11-2 00:00,2021-11-2 00:00,7.84, ,INCHES
GIN,D,2,RAIN,2021-11-3 00:00,2021-11-3 00:00,7.85, ,INCHES
GIN,D,2,RAIN,2021-11-4 00:00,2021-11-4 00:00,7.85, ,INCHES
GIN,D,2,RAIN,2021-11-5 00:00,2021-11-5 00:00,7.86, ,INCHES
GIN,D,2,RAIN,2021-11-6 00:00,2021-11-6 00:00,7.86, ,INCHES
GIN,D,2,RAIN,2021-11-7 00:00,2021-11-7 00:00,7.88, ,INCHES
GIN,D,2,RAIN,2021-11-8 00:00,2021-11-8 00:00,7.89, ,INCHES
GIN,D,2,RAIN,2021-11-9 00:00,2021-11-9 00:00,8.87, ,INCHES
GIN,D,2,RAIN,2021-11-10 00:00,2021-11-10 00:00,8.87, ,INCHES
GIN,D,2,RAIN,2021-11-11 00:00,2021-11-11 00:00,8.89, ,INCHES
GIN,D,2,RAIN,2021-11-12 00:00,2021-11-12 00:00,8.89, ,INCHES
GIN,D,2,RAIN,2021-11-13 00:00,2021-11-13 00:00,8.89, ,INCHES
GIN,D,2,RAIN,2021-11-14 00:00,2021-11-14 00:00,8.9, ,INCHES
GIN,D,2,RAIN,2021-11-15 00:00,2021-11-15 00:00,8.9, ,INCHES
GIN,D,2,RAIN,2021-11-16 00:00,2021-11-16 00:00,8.9, ,INCHES
GIN,D,2,RAIN,2021-11-17 00:00,2021-11-17 00:00,8.9, ,INCHES
GIN,D,2,RAIN,2021-11-18 00:00,2021-11-18 00:00,8.9, ,INCHES
GIN,D,2,RAIN,2021-11-19 00:00,2021-11-19 00:00,8.9, ,INCHES
GIN,D,2,RAIN,2021-11-20 00:00,2021-11-20 00:00,8.91, ,INCHES
GIN,D,2,RAIN,2021-11-21 00:00,2021-11-21 00:00,8.91, ,INCHES
