date,PREC_DAILY,SNWD_DAILY,WTEQ_DAILY
2001-10-01,0.0,0.0,0.0
2001-10-02,0.0,0.0,0.0
2001-10-03,0.0,0.0,0.0
2001-10-04,0.2,0.0,0.0
2001-10-05,0.2,0.0,0.0
2001-10-06,0.2,0.0,0.0
2001-10-07,0.2,0.0,0.0
2001-10-08,0.3,0.0,0.0
2001-10-09,1.0,2.0,0.1
2001-10-10,1.0,0.0,0.0
2001-10-11,1.2,0.0,0.0
2001-10-12,1.2,0.0,0.0
2001-10-13,1.2,0.0,0.0
2001-10-14,1.2,0.0,0.0
2001-10-15,1.2,0.0,0.0
2001-10-16,1.2,0.0,0.0
2001-10-17,1.2,0.0,0.0
2001-10-18,1.2,0.0,0.0
2001-10-19,1.2,0.0,0.0
2001-10-20,1.2,0.0,0.0
2001-10-21,1.2,0.0,0.0
2001-10-22,1.2,0.0,0.0
2001-10-23,1.8,3.0,0.4
2001-10-24,1.8,2.0,0.1
2001-10-25,1.8,0.0,0.0
2001-10-26,1.8,0.0,0.0
2001-10-27,1.8,0.0,0.0
2001-10-28,1.8,0.0,0.0
2001-10-29,1.8,0.0,0.0
2001-10-30,1.8,0.0,0.0
2001-10-31,2.0,0.0,0.0
2001-11-01,2.0,0.0,0.0
2001-11-02,2.0,0.0,0.0
2001-11-03,2.0,0.0,0.0
2001-11-04,2.0,0.0,0.0
2001-11-05,2.0,0.0,0.0
2001-11-06,2.0,0.0,0.0
2001-11-07,2.4,2.0,0.3
2001-11-08,2.5,3.0,0.4
2001-11-09,2.5,2.0,0.2
2001-11-10,2.5,0.0,0.0
2001-11-11,2.5,0.0,0.0
2001-11-12,2.5,0.0,0.0
2001-11-13,2.5,0.0,0.0
2001-11-14,2.5,0.0,0.0
2001-11-15,2.5,0.0,0.0
2001-11-16,2.5,0.0,0.0
2001-11-17,2.8,2.0,0.1
2001-11-18,2.8,2.0,0.1
2001-11-19,2.8,3.0,0.1
2001-11-20,2.8,1.0,0.1
2001-11-21,3.0,4.0,0.4
2001-11-22,3.4,12.0,1.4
2001-11-23,3.8,12.0,1.4
2001-11-24,4.2,10.0,1.5
2001-11-25,4.4,16.0,1.9
2001-11-26,4.5,15.0,1.9
2001-11-27,4.6,13.0,1.9
2001-11-28,4.9,12.0,2.0
2001-11-29,4.9,11.0,2.0
2001-11-30,4.9,14.0,2.0
2001-12-01,5.0,12.0,2.1
2001-12-02,5.1,12.0,2.1
2001-12-03,5.1,14.0,2.2
2001-12-04,5.3,19.0,2.4
2001-12-05,5.3,19.0,2.7
2001-12-06,5.7,33.0,3.4
2001-12-07,5.9,29.0,3.4
2001-12-08,6.2,26.0,3.4
2001-12-09,6.2,23.0,3.4
2001-12-10,6.2,23.0,3.4
2001-12-11,6.2,23.0,3.4
2001-12-12,6.2,24.0,3.4
2001-12-13,6.3,23.0,3.4
